pnl,hold,win,open_vs_ama,gap_pct,exit,ticker
0.0699996948242187,1,True,above,0.8433366124220258,SX,MU
-0.0199995040893554,2,False,above,1.970636460173879,SX,MU
-0.0799999237060546,1,False,below,-0.8638463775212811,SX,MU
-0.4600000381469726,3,False,above,1.9020808198294197,SX,MU
0.3800001144409179,1,True,above,3.7605372587834545,SX,MU
-0.0699996948242187,0,False,above,2.622568307649726,SX,MU
0.5,0,True,above,1.8501181231768915,SX,MU
0.4500007629394531,0,True,above,6.945551580972821,SX,MU
-0.3199996948242187,1,False,above,1.6704258696008172,SX,MU
0.119999885559082,0,True,above,0.936840909551876,SX,MU
-0.0799999237060546,1,False,above,0.6940848439657415,SX,MU
-0.2199997901916504,4,False,above,3.686160289091734,SX,MU
-0.0399999618530273,0,False,above,2.1351953535078683,SX,MU
0.2800002098083496,1,True,above,10.854829281410034,TP,MU
0.1500000953674316,2,True,above,4.803705391272159,SX,MU
-0.309999942779541,6,False,above,3.643530279237768,SX,MU
-0.1400003433227539,2,False,above,2.281988619241119,SX,MU
0.0999994277954101,0,True,above,1.228105798886858,SX,MU
0.1599998474121093,0,True,above,5.678518654656788,SX,MU
-0.2200000286102295,5,False,above,15.563463149236725,SX,MU
-0.0600001811981201,0,False,below,-8.051094780728727,SX,MU
0.1300001144409179,0,True,above,13.777678379017743,TP,MU
-0.0199999809265136,1,False,above,10.53260053578243,SX,MU
0.0499999523162841,1,True,above,4.318960615241016,SX,MU
0.0,0,False,above,0.9224365369499704,SX,MU
0.3299999237060547,0,True,above,7.98442664571613,TP,MU
0.2100000381469726,0,True,above,10.064128483166854,TP,MU
0.3199996948242187,2,True,above,7.8404078320760355,TP,MU
0.119999885559082,1,True,above,7.746540627173773,SX,MU
-0.4199995994567871,7,False,above,4.792923933445226,SX,MU
0.0300002098083496,0,True,above,2.0929561088350495,SX,MU
0.2300004959106445,0,True,above,5.215191980300333,SX,MU
0.1399998664855957,1,True,above,4.198668440351709,SX,MU
-0.1900005340576172,5,False,above,2.8588677604203028,SX,MU
-0.5699996948242188,7,False,above,3.989859593941563,SX,MU
0.1400003433227539,0,True,above,3.458693339685105,SX,MU
0.3299999237060547,0,True,above,7.739356690124653,TP,MU
0.3800001144409179,0,True,above,2.380089286990714,TP,MU
-0.6899995803833008,6,False,above,3.531210238445978,SX,MU
