pnl,hold,win,open_vs_ama,gap_pct,exit,ticker
2.0999984741210938,0,True,above,1.1709332946997937,TP,ARWR
0.3000030517578125,1,True,above,5.283571056485441,SX,ARWR
-0.5,2,False,above,3.997016704388111,SX,ARWR
-1.9000015258789062,3,False,above,3.8133199814677514,SX,ARWR
1.3999977111816406,4,True,above,8.080973270993198,SX,ARWR
1.0,0,True,above,8.37270612833425,SX,ARWR
2.0,2,True,above,8.095763428310478,TP,ARWR
0.7999992370605469,0,True,above,2.29342581441584,SX,ARWR
0.8999996185302734,0,True,below,-1.124832643870187,TP,ARWR
0.19999980926513672,1,True,above,2.0741440978817183,TP,ARWR
0.09999990463256836,0,True,above,0.11035027624908174,SX,ARWR
0.2999997138977051,0,True,above,27.82905086445617,TP,ARWR
0.5,0,True,above,20.079112272026745,TP,ARWR
0.40000009536743164,1,True,above,11.201003269454961,TP,ARWR
-0.19999980926513672,3,False,above,17.239180694674236,SX,ARWR
0.3000001907348633,0,True,above,4.599517814080975,TP,ARWR
-0.40000009536743164,4,False,above,7.372187546521014,SX,ARWR
0.15000009536743164,0,True,above,8.720775168284831,SX,ARWR
0.8000001907348633,2,True,above,12.012032501368465,TP,ARWR
-1.0,2,False,above,2.5462451199142806,SX,ARWR
1.1000003814697266,0,True,above,7.939340245117407,TP,ARWR
0.40000057220458984,6,True,above,15.429923262351664,SX,ARWR
1.1999998092651367,3,True,above,13.224800798829694,TP,ARWR
0.9499998092651367,0,True,above,15.353980700013665,TP,ARWR
0.36999988555908203,1,True,above,5.399040558010045,TP,ARWR
0.3600001335144043,0,True,above,5.929616137029211,TP,ARWR
-0.15000009536743164,2,False,above,6.280528997998546,SX,ARWR
0.25,1,True,above,2.288192906354436,TP,ARWR
0.19899988174438477,0,True,above,6.841136077374102,TP,ARWR
0.039999961853027344,1,True,above,2.2446776032344244,SX,ARWR
-0.039999961853027344,0,False,above,0.6314944434096704,SX,ARWR
-0.40000009536743164,4,False,above,0.6815393916464965,SX,ARWR
0.10000014305114746,0,True,above,2.0250564061516463,SX,ARWR
0.0,1,False,above,4.882412593118788,SX,ARWR
0.059999942779541016,3,True,above,3.0301747917981934,SX,ARWR
0.08999991416931152,1,True,above,11.657031393794494,TP,ARWR
0.04999995231628418,1,True,above,10.348139742503166,SX,ARWR
-1.6800000667572021,16,False,above,0.2869616142253911,SX,ARWR
0.13000011444091797,1,True,above,9.485762719598258,SX,ARWR
-0.1700000762939453,4,False,below,-0.665804005674343,SX,ARWR
0.3299999237060547,3,True,above,1.871278472924807,TP,ARWR
0.06000041961669922,2,True,below,-0.7380066658666594,SX,ARWR
0.6899995803833008,1,True,above,6.708548166973628,TP,ARWR
0.7100000381469727,0,True,above,4.972348139067243,TP,ARWR
-0.7299995422363281,3,False,above,5.202645735187842,SX,ARWR
1.4500007629394531,2,True,above,5.621158137120689,TP,ARWR
1.4799995422363281,0,True,above,12.997415479468755,TP,ARWR
0.6900005340576172,0,True,above,8.60811144102891,TP,ARWR
0.9609994888305664,1,True,above,4.485009059382807,TP,ARWR
0.5699996948242188,0,True,above,7.347854064791276,TP,ARWR
0.42999935150146484,5,True,above,3.3600268923732246,SX,ARWR
0.2950000762939453,0,True,above,9.62917809631362,TP,ARWR
-0.375,4,False,above,5.081236536309657,SX,ARWR
-0.11999988555908203,1,False,below,-0.6995695835536676,SX,ARWR
0.619999885559082,2,True,above,5.315845119908934,TP,ARWR
0.19999980926513672,1,True,above,9.17578826069023,TP,ARWR
0.21000003814697266,0,True,above,11.404528133298042,TP,ARWR
0.09999990463256836,0,True,above,2.356935804876113,SX,ARWR
-0.1100001335144043,4,False,above,8.892279537513986,SX,ARWR
0.15000009536743164,0,True,below,-0.16326563491815835,SX,ARWR
-0.2200002670288086,5,False,above,8.112961340136572,SX,ARWR
0.5,0,True,above,3.342848250458129,TP,ARWR
0.21000003814697266,0,True,above,10.702653931528923,TP,ARWR
0.12999987602233887,0,True,above,11.517594595671468,TP,ARWR
0.059999942779541016,1,True,above,5.026601046353927,SX,ARWR
0.029999971389770508,1,True,above,1.7573366836789621,SX,ARWR
0.08000004291534424,0,True,above,3.1842075767898854,TP,ARWR
-0.4399998188018799,6,False,above,1.0151259934130645,SX,ARWR
-0.36999988555908203,5,False,above,14.93528064330153,SX,ARWR
0.31999993324279785,0,True,above,9.7495985183841,TP,ARWR
-0.5299997329711914,7,False,above,5.917535377318579,SX,ARWR
-0.75,7,False,above,5.418210419644183,SX,ARWR
-1.109999656677246,6,False,above,16.555113912038635,SX,ARWR
-0.3900003433227539,3,False,above,4.260873327152572,SX,ARWR
0.5300006866455078,0,True,above,4.211950485307338,TP,ARWR
0.05000019073486328,2,True,above,2.2543971856772314,SX,ARWR
-2.0900001525878906,9,False,above,2.9285220675944665,SX,ARWR
0.970001220703125,1,True,above,4.639128061409967,TP,ARWR
0.5100002288818359,2,True,above,9.08058912462228,TP,ARWR
0.38000011444091797,3,True,above,11.295647426828145,SX,ARWR
-1.8100013732910156,8,False,above,3.438897797646318,SX,ARWR
0.9800014495849609,2,True,above,1.577598375047617,TP,ARWR
-0.8000011444091797,3,False,above,2.808503768268472,SX,ARWR
1.7000007629394531,0,True,above,2.160942634285023,TP,ARWR
0.9000015258789062,0,True,above,7.988477698829663,SX,ARWR
-4.579998016357422,9,False,above,3.562413021431837,SX,ARWR
2.2900009155273438,0,True,above,4.073676891421925,TP,ARWR
-5.119998931884766,6,False,above,5.303013698303244,SX,ARWR
10.0,0,True,above,3.4286191612503827,TP,ARWR
-0.8999977111816406,1,False,above,1.713218047410929,SX,ARWR
1.69000244140625,2,True,above,3.844803648804049,TP,ARWR
-1.720001220703125,5,False,above,4.701440248831724,SX,ARWR
0.7700004577636719,0,True,above,1.5254780241435262,SX,ARWR
-0.7700004577636719,3,False,above,1.7033380776333626,SX,ARWR
3.3740005493164062,0,True,above,23.40306056339421,TP,ARWR
-0.17000198364257812,3,False,above,10.141291751655743,SX,ARWR
3.3330001831054688,0,True,above,14.18037718038214,TP,ARWR
-0.9000015258789062,0,False,above,5.226488078391627,SX,ARWR
0.15999984741210938,3,True,above,1.8268364803884052,SX,ARWR
-1.9499969482421875,8,False,above,7.366689168305481,SX,ARWR
-7.2700042724609375,6,False,above,0.9988946716070038,SX,ARWR
2.5199966430664062,0,True,above,6.716324406757273,SX,ARWR
-3.7600021362304688,3,False,above,1.7854103075883156,SX,ARWR
-4.769996643066406,4,False,above,5.512441714994172,SX,ARWR
-0.2100067138671875,2,False,above,2.4251261510384765,SX,ARWR
-0.0800018310546875,1,False,above,3.298106956493016,SX,ARWR
6.400001525878906,1,True,above,2.6625608633943276,TP,ARWR
2.079998016357422,0,True,above,9.75750238456405,TP,ARWR
-4.899997711181641,5,False,above,7.050985425235126,SX,ARWR
-1.3199996948242188,1,False,below,-1.9581136855352292,SX,ARWR
0.3699989318847656,0,True,above,3.4255750395892917,SX,ARWR
0.0,4,False,above,6.552017710322386,SX,ARWR
0.470001220703125,1,True,above,3.7988814085513827,SX,ARWR
-5.490001678466797,7,False,above,2.3291149985209105,SX,ARWR
0.6999988555908203,1,True,above,8.018249896135778,SX,ARWR
-0.31999969482421875,2,False,above,4.8432741051883985,SX,ARWR
0.7400016784667969,1,True,below,-0.6238823444855524,SX,ARWR
0.28999900817871094,2,True,above,6.167175558935926,SX,ARWR
0.6000003814697266,0,True,above,6.623060256477937,SX,ARWR
2.799999237060547,2,True,above,20.10266841707092,TP,ARWR
-0.09000015258789062,1,False,above,10.487573622329936,SX,ARWR
0.25,1,True,above,4.02773885848842,SX,ARWR
0.5499992370605469,1,True,above,7.059957222483133,TP,ARWR
-0.7399997711181641,2,False,above,0.3855583865123025,SX,ARWR
0.39999961853027344,0,True,above,4.382683810231223,SX,ARWR
1.2000007629394531,0,True,below,-0.9339112766709309,TP,ARWR
0.030000686645507812,2,True,above,1.0634033216125574,SX,ARWR
0.40000152587890625,2,True,above,5.0919751756752865,SX,ARWR
-0.7199974060058594,2,False,above,4.1918308132922855,SX,ARWR
0.12999725341796875,1,True,above,4.6931970354917905,SX,ARWR
-16.079998016357422,10,False,above,2.8328895710232707,SX,ARWR
0.03125,0,True,above,0.03371911779998155,SX,KLAC
0.010416984558105469,1,True,above,3.7289823363591,SX,KLAC
0.15625,2,True,above,12.870493428323984,TP,KLAC
0.010416030883789062,0,True,above,1.0596647916794446,SX,KLAC
0.0625,1,True,above,2.4144466404329616,TP,KLAC
0.04166603088378906,1,True,above,7.318814699706482,TP,KLAC
0.0,0,False,above,1.412845784512859,SX,KLAC
-0.03125,5,False,above,5.761129343219388,SX,KLAC
0.0,0,False,below,0.0,SX,KLAC
0.0,0,False,below,0.0,SX,KLAC
0.0,0,False,above,0.8947629763732207,SX,KLAC
-0.020833969116210938,5,False,above,4.6422029178764435,SX,KLAC
-0.02083301544189453,5,False,above,3.013631150658987,SX,KLAC
0.020833969116210938,0,True,above,3.57796435857653,SX,KLAC
-0.22916698455810547,7,False,above,7.473658631134122,SX,KLAC
0.0,4,False,above,5.560340310729725,SX,KLAC
0.125,2,True,above,0.752162412546058,TP,KLAC
0.02083301544189453,2,True,above,2.2209113927443678,SX,KLAC
-0.10416603088378906,4,False,above,7.098336574783415,SX,KLAC
0.0,0,False,above,0.1341408867499681,SX,KLAC
-0.125,3,False,above,1.891317170147182,SX,KLAC
