variant,hp_signal_bucket,pick_count,avg_return_90d_pct,winner_90d_30pct_rate,loser_90d_minus30pct_rate,worst_5_tickers,best_5_tickers,active_hp_flags_sample
entry_score_top10,0,158,14.758959493670885,0.23417721518987342,0.05063291139240506,SLQT:-58.3%;ULCC:-56.7%;COMP:-42.9%;ARLO:-42.2%;SABR:-37.7%,CIFR:337.7%;KLXE:157.6%;ARLO:134.0%;KLXE:127.4%;MEC:108.3%,
entry_score_top10,2+,15,18.929566666666666,0.4,0.2,VSCO:-55.5%;RDNW:-40.1%;IREN:-38.9%;SMCI:-14.2%;VSCO:-2.8%,LITE:104.8%;MU:80.0%;ANF:65.0%;GEV:49.4%;ATRO:41.5%,hp_LLM_best
high_conviction_top10_v1,0,121,15.61558925619835,0.24793388429752067,0.049586776859504134,SLQT:-58.3%;ULCC:-56.7%;ARLO:-42.2%;CRSR:-35.9%;ORGO:-31.1%,CIFR:337.7%;KLXE:157.6%;ARLO:134.0%;KLXE:127.4%;MEC:108.3%,
high_conviction_top10_v1,2+,52,14.760571153846152,0.3076923076923077,0.1346153846153846,VSCO:-55.5%;RDNW:-40.1%;IREN:-38.9%;MEG:-38.0%;EVER:-38.0%,LITE:104.8%;POWL:83.7%;MU:80.0%;WDC:79.0%;ANF:65.0%,hp_LLM_best
high_conviction_top10_v2_final,0,121,15.178432231404962,0.24793388429752067,0.05785123966942149,SLQT:-58.3%;ULCC:-56.7%;ARLO:-42.2%;AAOI:-41.1%;CRSR:-35.9%,CIFR:337.7%;KLXE:157.6%;ARLO:134.0%;KLXE:127.4%;MEC:108.3%,
high_conviction_top10_v2_final,2+,52,15.836917307692307,0.3076923076923077,0.11538461538461539,VSCO:-55.5%;RDNW:-40.1%;IREN:-38.9%;EVER:-38.0%;APPN:-34.6%,LITE:104.8%;POWL:83.7%;MU:80.0%;WDC:79.0%;ANF:65.0%,hp_LLM_best
