ticker,cik,doc_type,accession,document,status,text_len,table_count,html_path,text_path
CAL,14707,primary_8k,0000014707-23-000056,cal-20231121x8k.htm,cached,3551,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CAL_000001470723000056_cal-20231121x8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CAL_000001470723000056_cal-20231121x8k.htm.txt
CAL,14707,earnings_exhibit,0000014707-23-000056,cal-20231121xex99d1.htm,cached,27476,54,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CAL_000001470723000056_cal-20231121xex99d1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CAL_000001470723000056_cal-20231121xex99d1.htm.txt
CAL,14707,periodic_10q_10k,0000014707-23-000060,cal-20231028x10q.htm,cached,174295,68,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CAL_000001470723000060_cal-20231028x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CAL_000001470723000060_cal-20231028x10q.htm.txt
CALM,16160,primary_8k,0001562762-23-000358,calm8k20231003.htm,cached,3776,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALM_000156276223000358_calm8k20231003.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALM_000156276223000358_calm8k20231003.htm.txt
CALM,16160,earnings_exhibit,0001562762-23-000358,exhibit991.htm,cached,15887,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALM_000156276223000358_exhibit991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALM_000156276223000358_exhibit991.htm.txt
CALM,16160,periodic_10q_10k,0001562762-23-000360,calm2024q1.htm,cached,87390,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALM_000156276223000360_calm2024q1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALM_000156276223000360_calm2024q1.htm.txt
CALX,1406666,primary_8k,0001406666-23-000039,calx-20231023.htm,cached,5083,17,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALX_000140666623000039_calx-20231023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALX_000140666623000039_calx-20231023.htm.txt
CALX,1406666,earnings_exhibit,0001406666-23-000039,ex991pressrelease23q3.htm,cached,2109,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALX_000140666623000039_ex991pressrelease23q3.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALX_000140666623000039_ex991pressrelease23q3.htm.txt
CALX,1406666,earnings_exhibit,0001406666-23-000039,ex992stockholderletter23q3.htm,cached,33905,16,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALX_000140666623000039_ex992stockholderletter23q3.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALX_000140666623000039_ex992stockholderletter23q3.htm.txt
CALX,1406666,periodic_10q_10k,0001406666-23-000040,calx-20230930.htm,cached,188866,47,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALX_000140666623000040_calx-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALX_000140666623000040_calx-20230930.htm.txt
CALY,837465,primary_8k,0000837465-23-000034,modg-20231108.htm,cached,3553,4,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALY_000083746523000034_modg-20231108.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALY_000083746523000034_modg-20231108.htm.txt
CALY,837465,earnings_exhibit,0000837465-23-000034,earningsreleaseq32023.htm,cached,39110,17,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALY_000083746523000034_earningsreleaseq32023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALY_000083746523000034_earningsreleaseq32023.htm.txt
CALY,837465,periodic_10q_10k,0000837465-23-000036,modg-20230930.htm,cached,211344,67,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CALY_000083746523000036_modg-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CALY_000083746523000036_modg-20230930.htm.txt
CAR,723612,primary_8k,0000723612-23-000051,car-20231101.htm,cached,3313,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CAR_000072361223000051_car-20231101.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CAR_000072361223000051_car-20231101.htm.txt
CAR,723612,earnings_exhibit,0000723612-23-000051,a03-pressreleasexq3f23.htm,cached,29737,17,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CAR_000072361223000051_a03-pressreleasexq3f23.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CAR_000072361223000051_a03-pressreleasexq3f23.htm.txt
CAR,723612,periodic_10q_10k,0000723612-23-000054,car-20230930.htm,cached,141693,62,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CAR_000072361223000054_car-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CAR_000072361223000054_car-20230930.htm.txt
CARG,1494259,primary_8k,0000950170-23-060228,carg-20231106.htm,cached,12159,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARG_000095017023060228_carg-20231106.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARG_000095017023060228_carg-20231106.htm.txt
CARG,1494259,earnings_exhibit,0000950170-23-060228,carg-ex99_1.htm,cached,41362,14,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARG_000095017023060228_carg-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARG_000095017023060228_carg-ex99_1.htm.txt
CARG,1494259,earnings_exhibit,0000950170-23-060228,carg-ex99_2.htm,cached,9795,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARG_000095017023060228_carg-ex99_2.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARG_000095017023060228_carg-ex99_2.htm.txt
CARG,1494259,periodic_10q_10k,0000950170-23-060248,carg-20230930.htm,cached,314265,63,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARG_000095017023060248_carg-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARG_000095017023060248_carg-20230930.htm.txt
CARR,1783180,primary_8k,0001783180-23-000063,carr-20231026.htm,cached,3504,15,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARR_000178318023000063_carr-20231026.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARR_000178318023000063_carr-20231026.htm.txt
CARR,1783180,earnings_exhibit,0001783180-23-000063,a99-q32023earningsexhibit.htm,cached,28330,16,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARR_000178318023000063_a99-q32023earningsexhibit.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARR_000178318023000063_a99-q32023earningsexhibit.htm.txt
CARR,1783180,periodic_10q_10k,0001783180-23-000065,carr-20230930.htm,cached,180111,74,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARR_000178318023000065_carr-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARR_000178318023000065_carr-20230930.htm.txt
CARS,1683606,primary_8k,0000950170-23-057748,cars-20231102.htm,cached,4647,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARS_000095017023057748_cars-20231102.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARS_000095017023057748_cars-20231102.htm.txt
CARS,1683606,earnings_exhibit,0000950170-23-057748,cars-ex99_1.htm,cached,28651,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARS_000095017023057748_cars-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARS_000095017023057748_cars-ex99_1.htm.txt
CARS,1683606,earnings_exhibit,0000950170-23-057748,cars-ex99_2.htm,cached,9101,0,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARS_000095017023057748_cars-ex99_2.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARS_000095017023057748_cars-ex99_2.htm.txt
CARS,1683606,periodic_10q_10k,0000950170-23-058163,cars-20230930.htm,cached,95093,33,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CARS_000095017023058163_cars-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CARS_000095017023058163_cars-20230930.htm.txt
CASH,907471,primary_8k,0000907471-23-000126,cash-20231025.htm,cached,4611,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CASH_000090747123000126_cash-20231025.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CASH_000090747123000126_cash-20231025.htm.txt
CASH,907471,earnings_exhibit,0000907471-23-000126,cash9302023earningsreleasea.htm,cached,47822,20,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CASH_000090747123000126_cash9302023earningsreleasea.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CASH_000090747123000126_cash9302023earningsreleasea.htm.txt
CASH,907471,periodic_10q_10k,0000907471-23-000138,cash-20230930.htm,fetched,570808,119,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CASH_000090747123000138_cash-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CASH_000090747123000138_cash-20230930.htm.txt
CBL,910612,primary_8k,0000950170-23-062165,cbl-20231109.htm,fetched,3421,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBL_000095017023062165_cbl-20231109.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBL_000095017023062165_cbl-20231109.htm.txt
CBL,910612,earnings_exhibit,0000950170-23-062165,cbl-ex99_1.htm,fetched,87077,44,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBL_000095017023062165_cbl-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBL_000095017023062165_cbl-ex99_1.htm.txt
CBL,910612,periodic_10q_10k,0000950170-23-062150,cbl-20230930.htm,fetched,166403,64,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBL_000095017023062150_cbl-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBL_000095017023062150_cbl-20230930.htm.txt
CBOE,1374310,primary_8k,0001558370-23-017499,cboe-20231103x8k.htm,fetched,3325,3,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBOE_000155837023017499_cboe-20231103x8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBOE_000155837023017499_cboe-20231103x8k.htm.txt
CBOE,1374310,earnings_exhibit,0001558370-23-017499,cboe-20231103xex99d1.htm,fetched,53271,55,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBOE_000155837023017499_cboe-20231103xex99d1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBOE_000155837023017499_cboe-20231103xex99d1.htm.txt
CBOE,1374310,periodic_10q_10k,0001558370-23-017503,cboe-20230930x10q.htm,fetched,394665,249,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBOE_000155837023017503_cboe-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBOE_000155837023017503_cboe-20230930x10q.htm.txt
CBRL,1067294,primary_8k,0001104659-23-122235,tm2331768d1_8k.htm,fetched,3245,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBRL_000110465923122235_tm2331768d1_8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBRL_000110465923122235_tm2331768d1_8k.htm.txt
CBRL,1067294,earnings_exhibit,0001104659-23-122235,tm2331768d1_ex99-1.htm,fetched,24367,22,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBRL_000110465923122235_tm2331768d1_ex99-1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBRL_000110465923122235_tm2331768d1_ex99-1.htm.txt
CBRL,1067294,periodic_10q_10k,0001140361-23-055389,ef20012448_10q.htm,fetched,92496,68,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBRL_000114036123055389_ef20012448_10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBRL_000114036123055389_ef20012448_10q.htm.txt
CBT,16040,primary_8k,0001157523-23-001654,a53750172.htm,fetched,2808,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBT_000115752323001654_a53750172.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBT_000115752323001654_a53750172.htm.txt
CBT,16040,earnings_exhibit,0001157523-23-001654,a53750172ex99_1.htm,fetched,39219,10,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBT_000115752323001654_a53750172ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBT_000115752323001654_a53750172ex99_1.htm.txt
CBT,16040,periodic_10q_10k,0000950170-23-065844,cbt-20230930.htm,fetched,373114,93,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBT_000095017023065844_cbt-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBT_000095017023065844_cbt-20230930.htm.txt
CBZ,944148,primary_8k,0001628280-23-035235,cbz-20231026.htm,fetched,3158,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBZ_000162828023035235_cbz-20231026.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBZ_000162828023035235_cbz-20231026.htm.txt
CBZ,944148,earnings_exhibit,0001628280-23-035235,q32023earningrelease.htm,fetched,22716,13,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBZ_000162828023035235_q32023earningrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBZ_000162828023035235_q32023earningrelease.htm.txt
CBZ,944148,periodic_10q_10k,0001628280-23-035237,cbz-20230930.htm,fetched,152867,71,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CBZ_000162828023035237_cbz-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CBZ_000162828023035237_cbz-20230930.htm.txt
CC,1627223,primary_8k,0000950170-23-055626,cc-20231026.htm,fetched,3197,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CC_000095017023055626_cc-20231026.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CC_000095017023055626_cc-20231026.htm.txt
CC,1627223,earnings_exhibit,0000950170-23-055626,cc-ex99_1.htm,fetched,46552,17,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CC_000095017023055626_cc-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CC_000095017023055626_cc-ex99_1.htm.txt
CC,1627223,periodic_10q_10k,0000950170-23-056036,cc-20230930.htm,fetched,395402,81,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CC_000095017023056036_cc-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CC_000095017023056036_cc-20230930.htm.txt
CCC,1818201,primary_8k,0000950170-23-059405,cccs-20231106.htm,fetched,3528,7,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCC_000095017023059405_cccs-20231106.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCC_000095017023059405_cccs-20231106.htm.txt
CCC,1818201,earnings_exhibit,0000950170-23-059405,cccs-ex99_1.htm,fetched,27896,11,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCC_000095017023059405_cccs-ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCC_000095017023059405_cccs-ex99_1.htm.txt
CCC,1818201,periodic_10q_10k,0000950170-23-059524,cccs-20230930.htm,fetched,170410,59,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCC_000095017023059524_cccs-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCC_000095017023059524_cccs-20230930.htm.txt
CCI,1051470,primary_8k,0001051470-23-000156,cci-20231018.htm,fetched,3908,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCI_000105147023000156_cci-20231018.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCI_000105147023000156_cci-20231018.htm.txt
CCI,1051470,earnings_exhibit,0001051470-23-000156,q32023earningsrelease.htm,fetched,72922,54,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCI_000105147023000156_q32023earningsrelease.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCI_000105147023000156_q32023earningsrelease.htm.txt
CCI,1051470,periodic_10q_10k,0001051470-23-000162,cci-20230930.htm,fetched,135312,53,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCI_000105147023000162_cci-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCI_000105147023000162_cci-20230930.htm.txt
CCL,815097,primary_8k,0000815097-23-000071,ccl-20231221.htm,fetched,4589,3,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCL_000081509723000071_ccl-20231221.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCL_000081509723000071_ccl-20231221.htm.txt
CCL,815097,earnings_exhibit,0000815097-23-000071,a20234qearningsrelease8-k.htm,fetched,41637,20,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCL_000081509723000071_a20234qearningsrelease8-k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCL_000081509723000071_a20234qearningsrelease8-k.htm.txt
CCL,815097,periodic_10q_10k,0000815097-23-000066,ccl-20230831.htm,cached,136672,43,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCL_000081509723000066_ccl-20230831.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCL_000081509723000066_ccl-20230831.htm.txt
CCOI,1158324,primary_8k,0001104659-23-115992,tm2330046d1_8k.htm,fetched,3709,5,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCOI_000110465923115992_tm2330046d1_8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCOI_000110465923115992_tm2330046d1_8k.htm.txt
CCOI,1158324,earnings_exhibit,0001104659-23-115992,tm2330046d1_ex99-1.htm,fetched,58564,41,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCOI_000110465923115992_tm2330046d1_ex99-1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCOI_000110465923115992_tm2330046d1_ex99-1.htm.txt
CCOI,1158324,periodic_10q_10k,0001410578-23-002293,ccoi-20230930x10q.htm,fetched,215729,82,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCOI_000141057823002293_ccoi-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCOI_000141057823002293_ccoi-20230930x10q.htm.txt
CCRN,1141103,primary_8k,0001157523-23-001599,a53715943.htm,fetched,3593,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCRN_000115752323001599_a53715943.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCRN_000115752323001599_a53715943.htm.txt
CCRN,1141103,earnings_exhibit,0001157523-23-001599,a53715943ex99_1.htm,fetched,29985,9,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCRN_000115752323001599_a53715943ex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCRN_000115752323001599_a53715943ex99_1.htm.txt
CCRN,1141103,periodic_10q_10k,0001628280-23-036246,ccrn-20230930.htm,fetched,143589,37,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCRN_000162828023036246_ccrn-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCRN_000162828023036246_ccrn-20230930.htm.txt
CCS,1576940,primary_8k,0001576940-23-000082,ccs-20231025x8k.htm,fetched,4567,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCS_000157694023000082_ccs-20231025x8k.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCS_000157694023000082_ccs-20231025x8k.htm.txt
CCS,1576940,earnings_exhibit,0001576940-23-000082,ccs-20231025xex99_1.htm,fetched,24708,22,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCS_000157694023000082_ccs-20231025xex99_1.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCS_000157694023000082_ccs-20231025xex99_1.htm.txt
CCS,1576940,periodic_10q_10k,0001576940-23-000084,ccs-20230930x10q.htm,fetched,175316,46,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CCS_000157694023000084_ccs-20230930x10q.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CCS_000157694023000084_ccs-20230930x10q.htm.txt
CDE,215466,primary_8k,0000215466-23-000145,cde-20231108.htm,fetched,3355,6,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDE_000021546623000145_cde-20231108.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDE_000021546623000145_cde-20231108.htm.txt
CDE,215466,earnings_exhibit,0000215466-23-000145,a3q23earningsreleaseex-991.htm,fetched,53392,26,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDE_000021546623000145_a3q23earningsreleaseex-991.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDE_000021546623000145_a3q23earningsreleaseex-991.htm.txt
CDE,215466,periodic_10q_10k,0000215466-23-000146,cde-20230930.htm,fetched,199632,75,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDE_000021546623000146_cde-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDE_000021546623000146_cde-20230930.htm.txt
CDNS,813672,primary_8k,0000813672-23-000067,cdns-20231023.htm,fetched,3537,12,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDNS_000081367223000067_cdns-20231023.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDNS_000081367223000067_cdns-20231023.htm.txt
CDNS,813672,earnings_exhibit,0000813672-23-000067,cdns10232023ex9901.htm,fetched,21745,16,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDNS_000081367223000067_cdns10232023ex9901.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDNS_000081367223000067_cdns10232023ex9901.htm.txt
CDNS,813672,earnings_exhibit,0000813672-23-000067,cfocommentary10232023ex9902.htm,fetched,22326,59,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDNS_000081367223000067_cfocommentary10232023ex9902.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDNS_000081367223000067_cfocommentary10232023ex9902.htm.txt
CDNS,813672,periodic_10q_10k,0000813672-23-000068,cdns-20230930.htm,fetched,152663,74,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDNS_000081367223000068_cdns-20230930.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDNS_000081367223000068_cdns-20230930.htm.txt
CDP,860546,primary_8k,0000860546-23-000045,ofc-20231026.htm,fetched,3898,8,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_html/CDP_000086054623000045_ofc-20231026.htm.html,/Users/aeternusholdings/Documents/GitHub/AeternusHoldings/cache/sec/sec_docs_text/CDP_000086054623000045_ofc-20231026.htm.txt
