ticker,fvg_form_date,fvg_age_bars,fvg_age_calendar_days,fvg_low,fvg_gap_size,fvg_gap_pct,break_date,entry_date,broken_support,break_high,break_low,break_range_pct,stop_source,support_distance_pct,support_ratcheted_count,atr14,risk_atr,volume_zscore_20,prior_close,prior_sma20,entry,stop,r_multiple,target,exit_date,exit_price,reason,pnl
MU,2004-01-28,5,7,15.920000076293944,0.8400001525878871,0.055702928172260156,2004-02-04,2004-02-05,15.920000076293944,15.93000030517578,15.5,0.027336320259971635,BREAK_HIGH,-0.012078864563692358,1,0.6364282199314664,0.3142550199313732,-0.46748412810908513,15.729999542236328,15.334000062942504,15.729999542236328,15.93000030517578,3.0,15.129997253417974,2004-02-06,15.93000030517578,STOP,-0.20000076293945135
MU,2004-04-05,1,1,17.760000228881836,0.6700000762939453,0.03920421710426311,2004-04-06,2004-04-07,17.760000228881836,17.889999389648438,17.299999237060547,0.03371429443359375,BREAK_HIGH,-0.014857155936104911,3,0.6092860358101985,0.6400924471046436,-0.04208638033571493,17.5,15.89500002861023,17.5,17.889999389648438,3.0,16.330001831054688,2004-04-14,16.330001831054688,TARGET_3R,1.1699981689453125
MU,2005-11-04,5,7,13.65999984741211,0.30999946594238104,0.023220933114928687,2005-11-11,2005-11-14,13.65999984741211,13.789999961853027,13.420000076293944,0.027106219479801172,BREAK_HIGH,-0.0007326175209750272,2,0.3564286231994629,1.206413506625551,-0.7176592765390373,13.649999618530272,13.175500011444091,13.359999656677246,13.789999961853027,3.0,12.069998741149902,2005-11-18,13.800000190734863,GAP_STOP,-0.4400005340576172
MU,2005-11-22,3,6,14.399999618530272,0.19999980926513494,0.01408449379940415,2005-11-28,2005-11-29,14.399999618530272,14.739999771118164,14.300000190734863,0.03059802342709561,BREAK_HIGH,-0.0013907860869395588,2,0.38142837796892426,0.7865177529064313,-0.39109170420232114,14.380000114440918,13.813000011444093,14.4399995803833,14.739999771118164,3.0,13.539999008178711,2005-12-07,13.539999008178711,TARGET_3R,0.9000005722045898
MU,2006-02-16,1,1,16.799999237060547,0.029998779296875,0.0017888359259398269,2006-02-17,2006-02-21,16.799999237060547,17.149999618530273,16.59000015258789,0.03363360232868372,BREAK_HIGH,-0.009008986304320059,4,0.5128569602966307,1.111420413392727,-0.6467478835743007,16.649999618530273,15.526500129699707,16.579999923706055,17.149999618530273,3.0,14.870000839233398,2006-03-08,14.870000839233398,TARGET_3R,1.7099990844726562
MU,2006-04-04,3,3,15.40999984741211,0.43000030517578125,0.02870496116928369,2006-04-07,2006-04-10,15.40999984741211,15.850000381469728,15.199999809265137,0.042622988341284695,BREAK_HIGH,-0.010491793272925204,0,0.5078571183340893,1.0436019650252328,0.8833958705807252,15.25,14.93050012588501,15.31999969482422,15.850000381469728,3.0,13.729997634887697,2006-04-18,15.850000381469728,STOP,-0.5300006866455078
MU,2006-04-28,1,3,16.899999618530273,0.05999946594238281,0.0035629136222520984,2006-05-01,2006-05-02,16.899999618530273,17.100000381469727,16.729999542236328,0.02210279834482243,BREAK_HIGH,-0.009557936057332576,4,0.5578573771885462,0.4839954956308059,-1.388140651964838,16.739999771118164,15.973999834060669,16.829999923706055,17.100000381469727,3.0,16.01999855041504,2006-05-05,17.100000381469727,STOP,-0.2700004577636719
MU,2006-08-30,4,7,17.1200008392334,0.5,0.03008423434129397,2006-09-06,2006-09-07,17.1200008392334,17.360000610351562,16.8799991607666,0.028402453279268464,BREAK_HIGH,-0.01301782400408466,2,0.4485717500959124,1.0477726709330908,-0.4585837414951437,16.899999618530273,16.51700005531311,16.889999389648438,17.360000610351562,3.0,15.479995727539062,2006-09-08,17.450000762939453,GAP_STOP,-0.5600013732910156
MU,2006-09-12,1,1,18.329999923706055,0.3600006103515625,0.020033423712154864,2006-09-13,2006-09-14,18.329999923706055,18.43000030517578,17.829999923706055,0.03333335452609592,BREAK_HIGH,-0.018333329094780818,1,0.536428724016462,0.7456715135149962,2.2983289063958066,18.0,17.03400001525879,18.030000686645508,18.43000030517578,3.0,16.830001831054688,2006-09-18,18.43000030517578,STOP,-0.39999961853027344
MU,2009-04-17,1,3,4.809999942779541,0.309999942779541,0.06888887617323133,2009-04-20,2009-04-21,4.809999942779541,4.96999979019165,4.550000190734863,0.09150317766764929,BREAK_HIGH,-0.04793023592114963,1,0.36785709857940674,1.0873777346556446,-0.5174199106365371,4.590000152587891,4.30900000333786,4.570000171661377,4.96999979019165,3.0,3.3700013160705566,2009-04-22,4.96999979019165,STOP,-0.39999961853027344
MU,2009-06-01,2,2,5.03000020980835,0.1100001335144043,0.02235775036761043,2009-06-03,2009-06-04,5.03000020980835,5.25,4.900000095367432,0.07042251899553337,BREAK_HIGH,-0.012072519547206161,0,0.3585714953286307,0.5298805390158634,1.5633309989190285,4.96999979019165,4.77350001335144,5.059999942779541,5.25,3.0,4.489999771118164,2009-06-04,5.25,STOP,-0.19000005722045898
MU,2009-06-10,2,2,5.539999961853027,0.1700000762939453,0.03165737056179588,2009-06-12,2009-06-15,5.539999961853027,5.619999885559082,5.190000057220459,0.0786105749235426,BREAK_HIGH,-0.012797106827480222,0,0.36857145173209055,0.5426351073183872,-0.2482957477033862,5.46999979019165,5.048000025749206,5.420000076293945,5.619999885559082,3.0,4.820000648498535,2009-06-23,4.820000648498535,TARGET_3R,0.5999994277954102
MU,2009-09-17,1,1,8.210000038146973,0.029999732971191406,0.0036674488816595143,2009-09-18,2009-09-21,8.210000038146973,8.430000305175781,8.149999618530273,0.03414642599492947,BREAK_HIGH,-0.0012195401359078974,5,0.35642865725925993,0.6733485647252773,0.8232924823650265,8.199999809265137,7.59399995803833,8.1899995803833,8.430000305175781,3.0,7.469997406005859,2009-09-21,8.430000305175781,STOP,-0.24000072479248047
MU,2010-03-02,1,1,9.510000228881836,0.3600006103515643,0.03934433064046289,2010-03-03,2010-03-04,9.510000228881836,9.699999809265137,9.390000343322754,0.03280417695230508,BREAK_HIGH,-0.006349250881240499,1,0.3742856298174176,0.7748092332438568,-0.4234455197478482,9.449999809265137,8.920499897003173,9.40999984741211,9.699999809265137,3.0,8.539999961853027,2010-03-10,9.699999809265137,STOP,-0.28999996185302734
MU,2010-03-17,1,1,10.229999542236328,0.28999996185302734,0.02917504769571072,2010-03-18,2010-03-19,10.229999542236328,10.399999618530272,10.050000190734863,0.03444876309565674,BREAK_HIGH,-0.006889733846014636,1,0.3785713740757531,0.34339405900401393,-0.8825315704868534,10.15999984741211,9.523499917984008,10.270000457763672,10.399999618530272,3.0,9.880002975463873,2010-03-22,9.880002975463873,TARGET_3R,0.38999748229979936
MU,2010-04-15,1,1,11.119999885559082,0.2699995040893537,0.024884746045767406,2010-04-16,2010-04-19,11.119999885559082,11.100000381469728,10.6899995803833,0.03754586064303166,SUPPORT,-0.018315000720495866,1,0.4207143783569331,0.7368406736015568,-0.015769058124343194,10.920000076293944,10.588000011444091,10.8100004196167,11.119999885559082,3.0,9.88000202178955,2010-04-28,9.88000202178955,TARGET_3R,0.9299983978271484
MU,2010-06-17,3,5,9.770000457763672,0.020000457763671875,0.0020513290014022435,2010-06-22,2010-06-23,9.770000457763672,10.119999885559082,9.600000381469728,0.05394185534957338,BREAK_HIGH,-0.013485488569610259,3,0.4449999673025946,1.0337080268461643,-0.8926478650968396,9.640000343322754,9.154500007629395,9.65999984741211,10.119999885559082,3.0,8.279999732971191,2010-07-01,8.279999732971191,TARGET_3R,1.380000114440918
MU,2011-01-14,2,5,9.649999618530272,0.14999961853027166,0.01578943352950228,2011-01-19,2011-01-20,9.649999618530272,9.68000030517578,9.220000267028809,0.04909285419052318,BREAK_HIGH,-0.02988257592219627,5,0.3464284283774238,0.6350525794295463,0.4277174664674263,9.369999885559082,8.553500008583068,9.460000038146973,9.68000030517578,3.0,8.799999237060552,2011-01-21,10.0,GAP_STOP,-0.5399999618530273
MU,2011-03-25,5,7,11.40999984741211,0.7100000381469727,0.06635514493487964,2011-04-01,2011-04-04,11.40999984741211,11.619999885559082,11.220000267028809,0.03539819573261977,BREAK_HIGH,-0.009734482727481493,1,0.42785712650844004,0.747912503960376,-0.35327256059014744,11.300000190734863,10.778500032424926,11.300000190734863,11.619999885559082,3.0,10.340001106262207,2011-04-12,10.340001106262207,TARGET_3R,0.9599990844726562
MU,2011-04-27,1,1,11.56999969482422,0.07999992370605646,0.0069625696518417915,2011-04-28,2011-04-29,11.56999969482422,11.770000457763672,11.270000457763672,0.04355400870535217,BREAK_HIGH,-0.00783973485859218,2,0.3992857933044431,0.8014325925554395,0.6905050220834722,11.479999542236328,11.089499998092652,11.449999809265137,11.770000457763672,3.0,10.489997863769531,2011-05-09,10.489997863769531,TARGET_3R,0.9600019454956055
MU,2012-02-09,1,1,7.989999771118164,0.06999969482421875,0.008838345220947794,2012-02-10,2012-02-13,7.989999771118164,8.109999656677246,7.800000190734863,0.03919083083722238,BREAK_HIGH,-0.010113770575131934,2,0.25928568840026855,0.3471043830797142,-0.49015463053231084,7.909999847412109,7.735999965667725,8.020000457763672,8.109999656677246,3.0,7.750002861022949,2012-02-13,7.750002861022949,TARGET_3R,0.26999759674072266
MU,2012-02-15,3,6,8.270000457763672,0.25,0.031172068046204447,2012-02-21,2012-02-22,8.270000457763672,8.460000038146973,8.15999984741211,0.036540826959919774,BREAK_HIGH,-0.007308211856018643,0,0.27857143538338797,0.8974358754907297,-1.0308539738878326,8.210000038146973,7.93699996471405,8.210000038146973,8.460000038146973,3.0,7.460000038146973,2012-02-27,8.460000038146973,STOP,-0.25
MU,2012-02-28,1,1,8.770000457763672,0.7000007629394531,0.08674111392945977,2012-02-29,2012-03-01,8.770000457763672,9.100000381469728,8.510000228881836,0.06900586426035887,BREAK_HIGH,-0.02573102480947428,1,0.3749999318804061,1.3600008573987836,1.1477116753831904,8.550000190734863,8.129500007629394,8.59000015258789,9.100000381469728,3.0,7.0599994659423775,2012-03-28,8.640000343322754,TIME_EXIT,-0.05000019073486328
MU,2013-01-18,2,5,7.789999961853027,0.039999961853027344,0.005161285400390625,2013-01-23,2013-01-24,7.789999961853027,7.900000095367432,7.679999828338623,0.028277668521326172,BREAK_HIGH,-0.0012853151381758208,7,0.21571425029209682,0.8344386378370663,0.07854203080162539,7.78000020980835,7.123000001907348,7.71999979019165,7.900000095367432,3.0,7.179998874664307,2013-01-25,7.900000095367432,STOP,-0.18000030517578125
MU,2013-03-14,1,1,9.579999923706056,0.13000011444091975,0.013756626144422005,2013-03-15,2013-03-18,9.579999923706056,9.75,9.270000457763672,0.05122727300947964,BREAK_HIGH,-0.022411957386533555,5,0.30714276858738465,2.279069803546363,1.2565439983466862,9.369999885559082,8.573499917984009,9.050000190734863,9.75,3.0,6.950000762939453,2013-03-22,9.75,GAP_STOP,-0.6999998092651367
MU,2013-05-28,3,3,11.6899995803833,0.19999980926513672,0.01740642412960409,2013-05-31,2013-06-03,11.6899995803833,11.90999984741211,11.68000030517578,0.019691741115315707,BREAK_HIGH,-0.0008561023070427756,0,0.37571409770420555,0.45247191237360485,-0.608779762200511,11.68000030517578,10.960000038146973,11.739999771118164,11.90999984741211,3.0,11.229999542236328,2013-06-03,11.90999984741211,STOP,-0.1700000762939453
MU,2013-06-10,2,2,12.640000343322754,0.10000038146972656,0.007974512103184216,2013-06-12,2013-06-13,12.640000343322754,13.119999885559082,12.460000038146973,0.05284226257059595,BREAK_HIGH,-0.012009653719245911,2,0.45214271545410156,1.30489806077122,0.0570843485347461,12.489999771118164,11.773500061035156,12.529999732971191,13.119999885559082,3.0,10.75999927520752,2013-06-14,13.119999885559082,STOP,-0.5900001525878906
MU,2013-06-27,4,6,14.270000457763672,0.45000076293945135,0.03256156098961296,2013-07-03,2013-07-05,14.270000457763672,14.289999961853027,14.109999656677246,0.012729865686374025,BREAK_HIGH,-0.00919378439069891,0,0.5099999564034603,0.0392147172529048,-1.3180324993544956,14.140000343322754,13.505000066757201,14.270000457763672,14.289999961853027,3.0,14.210001945495605,2013-07-05,14.289999961853027,STOP,-0.01999950408935547
MU,2013-09-19,4,6,17.020000457763672,0.15999984741210938,0.009489907569390834,2013-09-25,2013-09-26,17.020000457763672,17.329999923706055,16.940000534057617,0.022981697432452375,BREAK_HIGH,-0.0029464435139859688,6,0.5428571701049806,0.01842147333137746,0.013500560207464566,16.969999313354492,15.81700005531311,17.31999969482422,17.329999923706055,3.0,17.28999900817871,2013-09-26,17.329999923706055,STOP,-0.010000228881835938
MU,2013-10-07,1,1,18.479999542236328,0.37999916076660156,0.02099442832916369,2013-10-08,2013-10-09,18.479999542236328,18.649999618530273,17.729999542236328,0.051310655919418614,BREAK_HIGH,-0.03067480355266814,2,0.5300001416887555,1.1698089927094062,1.2100752957443004,17.93000030517578,17.28150005340576,18.030000686645508,18.649999618530273,3.0,16.17000389099121,2013-10-14,16.17000389099121,TARGET_3R,1.8599967956542969
MU,2013-11-15,2,4,19.219999313354492,0.22999954223632812,0.012111613744521143,2013-11-19,2013-11-20,19.219999313354492,19.8700008392334,19.049999237060547,0.04302212094171789,BREAK_HIGH,-0.008394535776247384,3,0.544285637991769,1.249344567835289,1.4118227941559742,19.059999465942383,17.926999855041505,19.190000534057617,19.8700008392334,3.0,17.149999618530273,2013-11-21,19.8700008392334,STOP,-0.6800003051757812
MU,2013-12-10,1,1,22.799999237060547,0.48999977111816406,0.02196323544813076,2013-12-11,2013-12-12,22.799999237060547,22.90999984741211,22.290000915527344,0.02755550808376736,BREAK_HIGH,-0.013333299424913195,4,0.7492858341762,0.3069583485309053,0.5983352199947531,22.5,20.746000003814697,22.68000030517578,22.90999984741211,3.0,21.990001678466797,2013-12-12,22.90999984741211,STOP,-0.22999954223632812
MU,2014-02-18,3,3,25.100000381469727,0.09000015258789062,0.0035985666439121984,2014-02-21,2014-02-24,25.100000381469727,25.59000015258789,24.540000915527344,0.04186599841525794,BREAK_HIGH,-0.0007974664204351569,2,0.6771426882062642,0.6497899803410249,1.2506468088911704,25.079999923706055,24.083999919891358,25.149999618530273,25.59000015258789,3.0,23.829998016357422,2014-03-03,23.829998016357422,TARGET_3R,1.3200016021728516
MU,2014-04-23,2,2,25.969999313354492,0.5799999237060511,0.022843636772300138,2014-04-25,2014-04-28,25.969999313354492,25.68000030517578,25.049999237060547,0.024940659636055837,SUPPORT,-0.028107643627843515,3,1.067857333592007,0.5056845996105943,-0.9966692397088375,25.260000228881836,23.494999885559082,25.43000030517578,25.969999313354492,3.0,23.81000328063965,2014-04-30,25.969999313354492,STOP,-0.5399990081787109
MU,2014-05-13,1,1,27.229999542236328,0.1700000762939453,0.006282338494053069,2014-05-14,2014-05-15,27.229999542236328,27.65999984741211,26.780000686645508,0.03276244008823512,BREAK_HIGH,-0.013775090226251728,1,0.882142748151507,0.9635633045228412,-0.10179708066290236,26.86000061035156,25.976500034332275,26.809999465942383,27.65999984741211,3.0,24.259998321533203,2014-05-27,27.65999984741211,STOP,-0.8500003814697266
MU,2014-06-06,1,3,29.049999237060547,0.03999900817871094,0.0013788006846993624,2014-06-09,2014-06-10,29.049999237060547,29.719999313354492,28.88999938964844,0.02862068702434659,BREAK_HIGH,-0.0017241116227774784,3,0.6371428625924241,1.1300437556891707,-0.14228744622694034,29.0,27.829500102996825,29.0,29.719999313354492,3.0,26.840002059936523,2014-06-11,30.649999618530273,GAP_STOP,-1.6499996185302734
MU,2014-06-17,2,2,31.950000762939453,0.48000144958496094,0.015252667939565836,2014-06-19,2014-06-20,31.950000762939453,32.16999816894531,31.549999237060547,0.019490692935992412,BREAK_HIGH,-0.004401172566725874,3,0.7728569848196847,0.3752298470154483,-0.1231839049792648,31.809999465942383,29.639000129699706,31.8799991607666,32.16999816894531,3.0,31.01000213623047,2014-06-23,32.290000915527344,GAP_STOP,-0.4100017547607422
MU,2014-07-02,2,5,33.540000915527344,0.4900016784667969,0.014826072307963461,2014-07-07,2014-07-08,33.540000915527344,33.650001525878906,32.77000045776367,0.026780311983257126,BREAK_HIGH,-0.020693861611237083,1,0.9028570992606024,0.9414582767466428,-0.8112478412413859,32.86000061035156,31.91500005722046,32.79999923706055,33.650001525878906,3.0,30.24999237060547,2014-07-14,33.650001525878906,STOP,-0.8500022888183594
MU,2014-11-28,1,3,35.720001220703125,0.7400016784667969,0.021154993943704535,2014-12-01,2014-12-02,35.720001220703125,36.13999938964844,34.939998626708984,0.034295533163062004,BREAK_HIGH,-0.020863089660426545,3,0.8157142911638532,1.3362523672751756,0.867819793423361,34.9900016784668,33.6714994430542,35.04999923706055,36.13999938964844,3.0,31.779998779296875,2014-12-03,36.13999938964844,STOP,-1.0900001525878906
MU,2016-07-26,2,2,13.93000030517578,0.7000007629394513,0.05291011240814654,2016-07-28,2016-07-29,13.93000030517578,14.1899995803833,13.699999809265137,0.03548151746774271,BREAK_HIGH,-0.008689346988623111,5,0.5157141004289899,0.542935965369722,-0.4865739897295105,13.8100004196167,13.167500019073486,13.90999984741211,14.1899995803833,3.0,13.070000648498535,2016-08-02,13.070000648498535,TARGET_3R,0.8399991989135742
MU,2016-08-08,2,2,14.380000114440918,0.18000030517578125,0.012676077999545864,2016-08-10,2016-08-11,14.380000114440918,14.5,14.029999732971191,0.03309861079872307,BREAK_HIGH,-0.012676077999545864,2,0.5435711996895931,0.4599213500324571,-0.9158870638039714,14.199999809265137,13.76650004386902,14.25,14.5,3.0,13.5,2016-08-12,14.5,STOP,-0.25
MU,2016-08-29,2,2,16.610000610351562,0.060001373291015625,0.0036254607889439697,2016-08-31,2016-09-01,16.610000610351562,16.739999771118164,16.139999389648438,0.036385711934369624,BREAK_HIGH,-0.007277188653669784,1,0.587857110159738,0.2211407475045713,-0.2496976278642528,16.489999771118164,15.515000104904175,16.610000610351562,16.739999771118164,3.0,16.220003128051758,2016-09-01,16.739999771118164,STOP,-0.12999916076660156
MU,2016-09-22,2,4,17.40999984741211,0.1399993896484375,0.008106507581793447,2016-09-26,2016-09-27,17.40999984741211,17.600000381469727,17.18000030517578,0.024193551931300294,BREAK_HIGH,-0.0028801402824106424,0,0.6635714939662388,0.10548930365562116,-0.7715120818426401,17.360000610351562,17.08150005340576,17.530000686645508,17.600000381469727,3.0,17.32000160217285,2016-09-27,17.600000381469727,STOP,-0.06999969482421875
MU,2016-11-28,1,1,19.950000762939453,0.020000457763671875,0.0010035352462326754,2016-11-29,2016-11-30,19.950000762939453,20.200000762939453,19.3799991607666,0.04222459314888624,BREAK_HIGH,-0.027291487361654612,4,0.6042857851300921,1.0260059966492894,1.646137407813634,19.420000076293945,18.236499881744386,19.579999923706055,20.200000762939453,3.0,17.71999740600586,2016-12-07,20.200000762939453,STOP,-0.6200008392333984
MU,2016-12-08,2,4,20.290000915527344,1.2000007629394531,0.06286017565991364,2016-12-12,2016-12-13,20.290000915527344,20.510000228881836,19.489999771118164,0.05094907264940246,BREAK_HIGH,-0.013486536043457823,1,0.7564288548060828,0.4891416249955825,0.05198091281326206,20.020000457763672,19.360499954223634,20.13999938964844,20.510000228881836,3.0,19.029996871948256,2016-12-16,20.530000686645508,GAP_STOP,-0.39000129699706676
MU,2016-12-23,2,5,23.059999465942383,2.229999542236328,0.10705710755660765,2016-12-28,2016-12-29,23.059999465942383,23.40999984741211,22.760000228881836,0.028533783974437177,BREAK_HIGH,-0.012291429800571551,1,0.7757141930716381,1.0699816132272355,-0.46812065003936465,22.780000686645508,20.545500183105467,22.579999923706055,23.40999984741211,3.0,20.09000015258789,2017-01-25,23.40999984741211,STOP,-0.8299999237060547
MU,2017-02-02,2,4,24.459999084472656,0.3099994659423828,0.012836417011970488,2017-02-06,2017-02-07,24.459999084472656,24.729999542236328,24.209999084472656,0.021364028533433846,BREAK_HIGH,-0.0049301122075797125,3,0.7621427263532367,0.18369182675050658,-0.716920265791958,24.34000015258789,23.119499969482423,24.59000015258789,24.729999542236328,3.0,24.170001983642578,2017-02-08,24.170001983642578,TARGET_3R,0.4199981689453125
MU,2017-03-31,1,3,28.899999618530273,0.2199993133544922,0.007670826743847337,2017-04-03,2017-04-04,28.899999618530273,29.040000915527344,28.299999237060547,0.025838047983138608,BREAK_HIGH,-0.009078220475654274,1,0.8792859486171173,0.6482551018463474,-0.45169646133188723,28.63999938964844,26.786999893188476,28.469999313354492,29.040000915527344,3.0,26.759994506835938,2017-04-11,26.759994506835938,TARGET_3R,1.7100048065185547
MU,2017-09-01,1,4,32.130001068115234,0.4500007629394531,0.014204569400396546,2017-09-05,2017-09-06,32.130001068115234,32.7400016784668,31.649999618530273,0.03398821547579993,BREAK_HIGH,-0.0018709502295598478,2,0.8471430369785858,0.7908959342122462,0.9323639457210362,32.06999969482422,30.21549997329712,32.06999969482422,32.7400016784668,3.0,30.059993743896484,2017-09-07,32.7400016784668,STOP,-0.6700019836425781
MU,2017-10-03,1,1,39.849998474121094,0.48999786376953125,0.012449132524674384,2017-10-04,2017-10-05,39.849998474121094,40.43000030517578,38.90999984741211,0.038422659378113726,BREAK_HIGH,-0.00733056346721641,3,1.247856685093471,0.504866524851004,-0.027558173343816866,39.560001373291016,35.974500274658205,39.79999923706055,40.43000030517578,3.0,37.909996032714844,2017-10-09,40.43000030517578,STOP,-0.6300010681152344
MU,2017-11-01,2,2,43.779998779296875,1.9199981689453125,0.045867131890832226,2017-11-03,2017-11-06,43.779998779296875,45.0,43.349998474121094,0.03774883460167002,BREAK_HIGH,-0.0016014572475496832,1,1.304999487740653,0.8812275688091687,-0.843903180824924,43.709999084472656,41.79650039672852,43.849998474121094,45.0,3.0,40.399993896484375,2017-11-13,45.0,STOP,-1.1500015258789062
MU,2017-11-22,2,5,48.619998931884766,0.7599983215332031,0.015879613703323362,2017-11-27,2017-11-28,48.619998931884766,48.38999938964844,47.09000015258789,0.02705513543604531,SUPPORT,-0.011862636917267274,3,1.3442859649658203,0.12645982579282145,1.3932572893113113,48.04999923706055,45.548500061035156,48.45000076293945,48.619998931884766,3.0,47.940006256103516,2017-11-28,48.619998931884766,STOP,-0.1699981689453125
MU,2017-12-21,1,1,44.349998474121094,0.009998321533203125,0.00022549214025249786,2017-12-22,2017-12-26,44.349998474121094,44.939998626708984,43.939998626708984,0.022665458390963768,BREAK_HIGH,-0.005213045054498208,0,1.4642857142857142,1.1951219512195124,-0.9884367079885102,44.119998931884766,43.33700008392334,43.189998626708984,44.939998626708984,3.0,37.939998626708984,2018-01-03,44.939998626708984,STOP,-1.75
MU,2018-02-28,1,1,48.349998474121094,0.11999893188476562,0.002488055837107759,2018-03-01,2018-03-02,48.349998474121094,48.810001373291016,46.77000045776367,0.04283916340370657,BREAK_HIGH,-0.0153296841371314,3,1.7414286477225167,1.4068912706493168,1.454051091561694,47.619998931884766,43.910000228881835,46.36000061035156,48.810001373291016,3.0,39.0099983215332,2018-03-02,48.810001373291016,STOP,-2.450000762939453
MU,2018-05-16,1,1,55.47999954223633,1.7700004577636719,0.03295476611310112,2018-05-17,2018-05-18,55.47999954223633,56.439998626708984,53.93000030517578,0.045886623154012575,BREAK_HIGH,-0.01425957529099968,4,1.7599996839250838,1.613636740123857,1.3382870902378472,54.70000076293945,49.780999755859376,53.599998474121094,56.439998626708984,3.0,45.07999801635742,2018-05-21,56.439998626708984,STOP,-2.8400001525878906
MU,2018-06-11,1,1,61.06999969482422,0.7999992370605469,0.01327358936426713,2018-06-12,2018-06-13,61.06999969482422,61.849998474121094,59.939998626708984,0.03154417624241793,BREAK_HIGH,-0.008587951516362657,0,2.4014284951346263,0.6454488402219332,-0.9026157174922692,60.54999923706055,58.91649971008301,60.29999923706055,61.849998474121094,3.0,55.650001525878906,2018-06-25,55.650001525878906,TARGET_3R,4.649997711181641
