ticker,variant,r_multiple,data_start,data_end,trades,total_R,avg_R,pf_R,win_rate,target_rate,stop_rate,gap_stop_rate,time_exit_rate,avg_hold_days,target_3R_count,target_4R_count,avg_effective_r,pnl_1share,avg_trade_1share
AMD,legacy,3.0,1999-01-04,2026-05-07,104,-13.237303058103036,-0.12728176017406764,0.8455590655254667,0.2692307692307692,0.21153846153846154,0.5576923076923077,0.17307692307692307,0.057692307692307696,6.5,104,0,3.0,-69.07503366470353,-0.6641830160067647
AMD,r3-core,3.0,1999-01-04,2026-05-07,23,4.332792585283222,0.18838228631666185,1.2599591207737333,0.30434782608695654,0.30434782608695654,0.6086956521739131,0.08695652173913043,0.0,4.391304347826087,23,0,3.0,43.03621053695673,1.8711395885633362
AMD,r3-v5-broad,3.0,1999-01-04,2026-05-07,3,1.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,3,0,3.0,-0.5799989700317383,-0.19333299001057944
AMD,r3-v5-priority,3.0,1999-01-04,2026-05-07,3,1.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,3,0,3.0,-0.5799989700317383,-0.19333299001057944
AMD,adaptive-v1,3.0,1999-01-04,2026-05-07,27,-6.6089786030185955,-0.24477698529698502,0.6953308053224532,0.2222222222222222,0.18518518518518517,0.7037037037037037,0.07407407407407407,0.037037037037037035,4.7407407407407405,27,0,3.0,-24.518745899200457,-0.9081016999703873
AMD,adaptive-v2,3.0,1999-01-04,2026-05-07,2,2.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,0.5,2,0,3.0,1.1000013351440376,0.5500006675720188
AMD,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-07,2,3.083331346509946,1.541665673254973,inf,1.0,0.5,0.0,0.0,0.5,14.5,2,0,3.0,1.1800007820129448,0.5900003910064724
AMGN,legacy,3.0,1999-01-04,2026-05-08,83,22.109904857277627,0.2663843958708148,1.3938518663463422,0.3253012048192771,0.2891566265060241,0.6626506024096386,0.012048192771084338,0.03614457831325301,5.457831325301205,83,0,3.0,50.07503128051796,0.6033136298857585
AMGN,r3-core,3.0,1999-01-04,2026-05-08,46,26.94402526119318,0.585739679591156,2.064223401302006,0.45652173913043476,0.34782608695652173,0.4782608695652174,0.06521739130434782,0.10869565217391304,7.673913043478261,46,0,3.0,62.30756378173827,1.354512256124745
AMGN,r3-v5-broad,3.0,1999-01-04,2026-05-08,8,12.0,1.5,5.0,0.625,0.625,0.375,0.0,0.0,4.0,8,0,3.0,5.90000152587902,0.7375001907348775
AMGN,r3-v5-priority,3.0,1999-01-04,2026-05-08,5,11.0,2.2,12.0,0.8,0.8,0.2,0.0,0.0,6.2,5,0,3.0,8.879997253418054,1.7759994506836108
AMGN,adaptive-v1,3.0,1999-01-04,2026-05-08,31,13.446730317680679,0.43376549411873155,1.6876972770359544,0.3548387096774194,0.3548387096774194,0.5483870967741935,0.06451612903225806,0.03225806451612903,4.483870967741935,31,0,3.0,0.0849571228028907,0.002740552348480345
AMGN,adaptive-v2,3.0,1999-01-04,2026-05-08,6,10.0,1.6666666666666667,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,5.5,6,0,3.0,14.300003051757812,2.3833338419596353
AMGN,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,1,3.0,3.0,inf,1.0,1.0,0.0,0.0,0.0,4.0,1,0,3.0,7.125,7.125
AMZN,legacy,3.0,1999-01-04,2026-05-08,141,-17.053686594705614,-0.12094813187734478,0.8510990995916916,0.2553191489361702,0.2198581560283688,0.6099290780141844,0.11347517730496454,0.05673758865248227,5.943262411347518,141,0,3.0,20.473129689693295,0.1451995013453425
AMZN,r3-core,3.0,1999-01-04,2026-05-08,60,-5.016496215696521,-0.08360827026160869,0.8963372084255847,0.25,0.23333333333333334,0.6166666666666667,0.11666666666666667,0.03333333333333333,4.5,60,0,3.0,14.125171780586179,0.2354195296764363
AMZN,r3-v5-broad,3.0,1999-01-04,2026-05-08,12,10.985007810416429,0.9154173175347023,2.565933006558134,0.5,0.5,0.4166666666666667,0.08333333333333333,0.0,3.75,12,0,3.0,24.305082321166942,2.025423526763912
AMZN,r3-v5-priority,3.0,1999-01-04,2026-05-08,8,6.985007810416429,0.8731259763020536,2.3928252620063284,0.5,0.5,0.375,0.125,0.0,4.875,8,0,3.0,5.820528030395462,0.7275660037994327
AMZN,adaptive-v1,3.0,1999-01-04,2026-05-08,36,18.56095771233283,0.515582158675912,1.7918820865005638,0.3888888888888889,0.3888888888888889,0.5555555555555556,0.05555555555555555,0.0,5.222222222222222,36,0,3.0,34.863532245159064,0.9684314512544184
AMZN,adaptive-v2,3.0,1999-01-04,2026-05-08,8,4.0,0.5,1.8,0.375,0.375,0.625,0.0,0.0,2.625,8,0,3.0,8.0495183467865,1.0061897933483126
AMZN,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
ASML,legacy,3.0,1999-01-04,2026-05-08,167,-44.884513585552554,-0.2687695424284584,0.7008824565946875,0.2215568862275449,0.19161676646706588,0.5868263473053892,0.18562874251497005,0.03592814371257485,5.395209580838324,167,0,3.0,-216.74096202850345,-1.2978500720269668
ASML,r3-core,3.0,1999-01-04,2026-05-08,41,-2.945084938979056,-0.07183133997509893,0.9151531227681046,0.2926829268292683,0.24390243902439024,0.5365853658536586,0.17073170731707318,0.04878048780487805,5.341463414634147,41,0,3.0,-43.139378547668336,-1.0521799645772765
ASML,r3-v5-broad,3.0,1999-01-04,2026-05-08,8,-7.379431132621075,-0.9224288915776344,0.2890331812666907,0.125,0.125,0.625,0.25,0.0,3.75,8,0,3.0,-47.554473876953125,-5.944309234619141
ASML,r3-v5-priority,3.0,1999-01-04,2026-05-08,5,-1.7224697586213245,-0.3444939517242649,0.6352608176099404,0.2,0.2,0.6,0.2,0.0,3.4,5,0,3.0,-39.464500427246094,-7.892900085449218
ASML,adaptive-v1,3.0,1999-01-04,2026-05-08,19,-5.252410883112374,-0.276442678058546,0.6955549622195858,0.21052631578947367,0.21052631578947367,0.5789473684210527,0.21052631578947367,0.0,4.315789473684211,19,0,3.0,-78.46802139282227,-4.12989586278012
ASML,adaptive-v2,3.0,1999-01-04,2026-05-08,6,10.0,1.6666666666666667,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,6.0,6,0,3.0,-8.756427764892578,-1.4594046274820964
ASML,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
ASTS,legacy,3.0,2019-11-01,2026-05-08,15,-8.827293761688326,-0.5884862507792217,0.33372778525200164,0.2,0.06666666666666667,0.6666666666666666,0.13333333333333333,0.13333333333333333,7.733333333333333,15,0,3.0,-34.3089919090271,-2.2872661272684733
ASTS,r3-core,3.0,2019-11-01,2026-05-08,3,-1.8589210895789112,-0.6196403631929704,0.07053945521054439,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,12.333333333333334,3,0,3.0,-2.640000820159912,-0.8800002733866373
ASTS,r3-v5-broad,3.0,2019-11-01,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
ASTS,r3-v5-priority,3.0,2019-11-01,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
ASTS,adaptive-v1,3.0,2019-11-01,2026-05-08,1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,3.0,-0.5100002288818359,-0.5100002288818359
ASTS,adaptive-v2,3.0,2019-11-01,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
ASTS,adaptive-v2-extreme-research,3.0,2019-11-01,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
AVGO,legacy,3.0,2009-08-06,2026-05-08,96,5.370490576217453,0.055942610168931796,1.0755110606975073,0.3229166666666667,0.23958333333333334,0.5833333333333334,0.09375,0.08333333333333333,6.375,96,0,3.0,-45.18903136253385,-0.4707190766930609
AVGO,r3-core,3.0,2009-08-06,2026-05-08,44,-9.977868662832249,-0.22676974233709657,0.7137520963897355,0.22727272727272727,0.18181818181818182,0.6590909090909091,0.09090909090909091,0.06818181818181818,4.590909090909091,44,0,3.0,26.766031742095954,0.6083189032294535
AVGO,r3-v5-broad,3.0,2009-08-06,2026-05-08,10,10.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,1.2,10,0,3.0,4.4939985275268555,0.44939985275268557
AVGO,r3-v5-priority,3.0,2009-08-06,2026-05-08,7,5.0,0.7142857142857143,2.25,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.0,0.5714285714285714,7,0,3.0,1.8069963455200195,0.2581423350742885
AVGO,adaptive-v1,3.0,2009-08-06,2026-05-08,32,-0.5018635962860838,-0.01568323738394012,0.9795173295976491,0.25,0.25,0.6875,0.03125,0.03125,3.21875,32,0,3.0,18.68901228904725,0.5840316340327265
AVGO,adaptive-v2,3.0,2009-08-06,2026-05-08,6,-2.0,-0.3333333333333333,0.6,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,0.16666666666666666,6,0,3.0,-2.4840128421783434,-0.4140021403630572
AVGO,adaptive-v2-extreme-research,3.0,2009-08-06,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
AXP,legacy,3.0,1999-01-04,2026-05-08,127,-19.173768382853634,-0.1509745541956979,0.8087838726455301,0.23622047244094488,0.2047244094488189,0.6535433070866141,0.10236220472440945,0.03937007874015748,4.692913385826771,127,0,3.0,-37.49024581909207,-0.29519878597710286
AXP,r3-core,3.0,1999-01-04,2026-05-08,58,-30.00715868012653,-0.5173648048297678,0.41252614107309177,0.13793103448275862,0.1206896551724138,0.6896551724137931,0.1206896551724138,0.06896551724137931,5.482758620689655,58,0,3.0,-42.052265167236435,-0.7250390546075247
AXP,r3-v5-broad,3.0,1999-01-04,2026-05-08,18,1.5148148569237572,0.08415638094020873,1.1123317804577206,0.2777777777777778,0.2777777777777778,0.5555555555555556,0.16666666666666666,0.0,3.7222222222222223,18,0,3.0,8.697593688964787,0.4831996493869326
AXP,r3-v5-priority,3.0,1999-01-04,2026-05-08,11,8.80647975752987,0.8005890688663517,2.4218860054968716,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.0,4.7272727272727275,11,0,3.0,17.210250854492145,1.5645682594992858
AXP,adaptive-v1,3.0,1999-01-04,2026-05-08,23,2.707824523840296,0.11773150103653461,1.1648946980886892,0.30434782608695654,0.21739130434782608,0.5652173913043478,0.13043478260869565,0.08695652173913043,5.260869565217392,23,0,3.0,7.20458221435544,0.31324270497197565
AXP,adaptive-v2,3.0,1999-01-04,2026-05-08,2,2.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,1.5,2,0,3.0,1.2799987792969176,0.6399993896484588
AXP,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
BA,legacy,3.0,1999-01-04,2026-05-08,114,-16.61260373602722,-0.14572459417567737,0.818812224194237,0.23684210526315788,0.20175438596491227,0.6754385964912281,0.06140350877192982,0.06140350877192982,6.0,114,0,3.0,-8.452404022216726,-0.07414389493172567
BA,r3-core,3.0,1999-01-04,2026-05-08,51,-0.5283457641823732,-0.010359720866321044,0.9868553680515134,0.27450980392156865,0.23529411764705882,0.6274509803921569,0.0784313725490196,0.058823529411764705,5.450980392156863,51,0,3.0,15.579952239990234,0.30548925960765166
BA,r3-v5-broad,3.0,1999-01-04,2026-05-08,13,2.9010331735799095,0.22315639796768535,1.2787018558349204,0.38461538461538464,0.3076923076923077,0.5384615384615384,0.07692307692307693,0.07692307692307693,8.153846153846153,13,0,3.0,6.34998321533206,0.48846024733323534
BA,r3-v5-priority,3.0,1999-01-04,2026-05-08,8,1.5909083027483053,0.19886353784353816,1.2147237971610516,0.375,0.375,0.5,0.125,0.0,6.375,8,0,3.0,6.890007019043026,0.8612508773803782
BA,adaptive-v1,3.0,1999-01-04,2026-05-08,22,-0.5142836386920142,-0.023376529031455193,0.9722223312158166,0.2727272727272727,0.2727272727272727,0.5909090909090909,0.13636363636363635,0.0,5.318181818181818,22,0,3.0,19.310020446777557,0.8777282021262526
BA,adaptive-v2,3.0,1999-01-04,2026-05-08,1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,3.0,-2.3700103759765625,-2.3700103759765625
BA,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
BABA,legacy,3.0,2014-09-19,2026-05-08,57,-21.927278823627617,-0.38468910216890556,0.5485984376010257,0.17543859649122806,0.14035087719298245,0.7543859649122807,0.07017543859649122,0.03508771929824561,5.087719298245614,57,0,3.0,-110.59304046630871,-1.940228780110679
BABA,r3-core,3.0,2014-09-19,2026-05-08,19,4.976953555435726,0.26194492397030134,1.3821650776276753,0.3157894736842105,0.3157894736842105,0.631578947368421,0.05263157894736842,0.0,4.315789473684211,19,0,3.0,1.097015380859574,0.057737651624188105
BABA,r3-v5-broad,3.0,2014-09-19,2026-05-08,6,2.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,4.5,6,0,3.0,7.414985656738267,1.2358309427897112
BABA,r3-v5-priority,3.0,2014-09-19,2026-05-08,3,1.0,0.3333333333333333,1.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,0.6666666666666666,3,0,3.0,3.210006713867159,1.0700022379557197
BABA,adaptive-v1,3.0,2014-09-19,2026-05-08,8,-6.062591815327789,-0.7578239769159736,0.331031128967546,0.125,0.125,0.625,0.25,0.0,1.875,8,0,3.0,-19.100013732910185,-2.387501716613773
BABA,adaptive-v2,3.0,2014-09-19,2026-05-08,4,-5.004512184620683,-1.2511280461551708,0.0,0.0,0.0,0.75,0.25,0.0,3.25,4,0,3.0,-14.779983520507841,-3.6949958801269602
BABA,adaptive-v2-extreme-research,3.0,2014-09-19,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
BE,legacy,3.0,2018-07-25,2026-05-08,22,1.751529599203049,0.07961498178195678,1.1077965836782484,0.2727272727272727,0.2727272727272727,0.5454545454545454,0.13636363636363635,0.045454545454545456,7.5,22,0,3.0,-42.46501970291136,-1.930228168314153
BE,r3-core,3.0,2018-07-25,2026-05-08,5,-4.183360818796773,-0.8366721637593546,0.02503900582040027,0.2,0.0,0.6,0.2,0.2,11.0,5,0,3.0,-11.870002746582031,-2.3740005493164062
BE,r3-v5-broad,3.0,2018-07-25,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
BE,r3-v5-priority,3.0,2018-07-25,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
BE,adaptive-v1,3.0,2018-07-25,2026-05-08,11,8.624355546231534,0.7840323223846849,2.2846839659440334,0.5454545454545454,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.09090909090909091,2.090909090909091,11,0,3.0,10.336109161376964,0.9396462873979058
BE,adaptive-v2,3.0,2018-07-25,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
BE,adaptive-v2-extreme-research,3.0,2018-07-25,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
BRK-B,legacy,3.0,1999-01-04,2026-05-08,125,16.906059293931122,0.135248474351449,1.1977482687129797,0.328,0.24,0.6,0.064,0.096,7.464,125,0,3.0,45.64989852905259,0.36519918823242076
BRK-B,r3-core,3.0,1999-01-04,2026-05-08,63,8.410715141565586,0.13350341494548548,1.1883849372700548,0.2857142857142857,0.2698412698412698,0.6349206349206349,0.06349206349206349,0.031746031746031744,6.333333333333333,63,0,3.0,43.82992172241195,0.6957130432128882
BRK-B,r3-v5-broad,3.0,1999-01-04,2026-05-08,14,12.982149682713445,0.9272964059081031,2.834933683030674,0.5,0.42857142857142855,0.42857142857142855,0.07142857142857142,0.07142857142857142,7.785714285714286,14,0,3.0,31.709949493408217,2.2649963923863012
BRK-B,r3-v5-priority,3.0,1999-01-04,2026-05-08,11,11.982149682713445,1.0892863347921313,3.3610162686552507,0.5454545454545454,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091,8.909090909090908,11,0,3.0,17.929950714111342,1.6299955194646676
BRK-B,adaptive-v1,3.0,1999-01-04,2026-05-08,14,12.982149682713445,0.9272964059081031,2.834933683030674,0.5,0.42857142857142855,0.42857142857142855,0.07142857142857142,0.07142857142857142,7.428571428571429,14,0,3.0,18.689960479736314,1.3349971771240223
BRK-B,adaptive-v2,3.0,1999-01-04,2026-05-08,5,10.057146344866071,2.011429268973214,11.057146344866071,0.8,0.6,0.2,0.0,0.2,11.6,5,0,3.0,13.300003051757784,2.660000610351557
BRK-B,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
CAT,legacy,3.0,1999-01-04,2026-05-08,118,-39.49101781018001,-0.33466964245915265,0.6119263297786982,0.1864406779661017,0.16101694915254236,0.7203389830508474,0.07627118644067797,0.0423728813559322,4.635593220338983,118,0,3.0,-158.1611671447755,-1.340348874108267
CAT,r3-core,3.0,1999-01-04,2026-05-08,44,-10.43504944364009,-0.23716021462818385,0.7024794943996722,0.20454545454545456,0.18181818181818182,0.6590909090909091,0.11363636363636363,0.045454545454545456,4.0,44,0,3.0,-66.82001495361321,-1.5186367034912094
CAT,r3-v5-broad,3.0,1999-01-04,2026-05-08,12,-7.307203656947775,-0.6089336380789813,0.2910585741631088,0.08333333333333333,0.08333333333333333,0.75,0.08333333333333333,0.08333333333333333,3.0,12,0,3.0,-36.2599983215332,-3.0216665267944336
CAT,r3-v5-priority,3.0,1999-01-04,2026-05-08,9,-4.307203656947775,-0.4785781841053083,0.4105537686974914,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.1111111111111111,3.888888888888889,9,0,3.0,-22.05000686645502,-2.450000762939447
CAT,adaptive-v1,3.0,1999-01-04,2026-05-08,23,9.157707801873551,0.3981612087771109,1.6170009106160526,0.34782608695652173,0.34782608695652173,0.5217391304347826,0.08695652173913043,0.043478260869565216,3.5652173913043477,23,0,3.0,7.51998710632337,0.3269559611444944
CAT,adaptive-v2,3.0,1999-01-04,2026-05-08,3,5.0,1.6666666666666667,6.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,5.0,3,0,3.0,10.86999130249022,3.6233304341634067
CAT,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
CCJ,legacy,3.0,1999-01-04,2026-05-08,124,-11.992227723650156,-0.09671151390040449,0.876104828946384,0.25,0.21774193548387097,0.6451612903225806,0.10483870967741936,0.03225806451612903,5.443548387096774,124,0,3.0,-5.482911586761489,-0.04421702892549588
CCJ,r3-core,3.0,1999-01-04,2026-05-08,25,-7.537008174987425,-0.301480326999497,0.6016641385791627,0.28,0.12,0.64,0.08,0.16,7.44,25,0,3.0,3.785001993179318,0.15140007972717273
CCJ,r3-v5-broad,3.0,1999-01-04,2026-05-08,6,-6.77272490824495,-1.1287874847074917,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,2.1666666666666665,6,0,3.0,-1.9983291625976545,-0.3330548604329424
CCJ,r3-v5-priority,3.0,1999-01-04,2026-05-08,5,-5.77272490824495,-1.1545449816489899,0.0,0.0,0.0,0.8,0.2,0.0,2.2,5,0,3.0,-1.7983293533325195,-0.3596658706665039
CCJ,adaptive-v1,3.0,1999-01-04,2026-05-08,25,-8.706795615854217,-0.34827182463416867,0.5855104012823791,0.2,0.16,0.72,0.08,0.04,4.88,25,0,3.0,-5.221661090850821,-0.20886644363403284
CCJ,adaptive-v2,3.0,1999-01-04,2026-05-08,4,-0.7727249082449497,-0.19318122706123741,0.7951812212556952,0.25,0.25,0.5,0.25,0.0,3.5,4,0,3.0,9.489998340606647,2.3724995851516617
CCJ,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,1,-1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,3.0,-0.23000049591064453,-0.23000049591064453
COIN,legacy,3.0,2021-04-14,2026-05-08,14,2.0,0.14285714285714285,1.2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.0,5.142857142857143,14,0,3.0,-26.449958801269602,-1.8892827715192573
COIN,r3-core,3.0,2021-04-14,2026-05-08,4,4.0,1.0,3.0,0.5,0.5,0.5,0.0,0.0,7.75,4,0,3.0,45.819976806640625,11.454994201660156
COIN,r3-v5-broad,3.0,2021-04-14,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
COIN,r3-v5-priority,3.0,2021-04-14,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
COIN,adaptive-v1,3.0,2021-04-14,2026-05-08,7,5.0,0.7142857142857143,2.25,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.0,0.0,6.857142857142857,7,0,3.0,129.8399963378906,18.54857090541294
COIN,adaptive-v2,3.0,2021-04-14,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
COIN,adaptive-v2-extreme-research,3.0,2021-04-14,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
COST,legacy,3.0,1999-01-04,2026-05-08,122,4.111580443886382,0.03370147904824903,1.0469206148472083,0.27049180327868855,0.22950819672131148,0.6721311475409836,0.02459016393442623,0.07377049180327869,5.598360655737705,122,0,3.0,38.48463821411093,0.315447854214024
COST,r3-core,3.0,1999-01-04,2026-05-08,64,23.343184533518478,0.3647372583362262,1.6264757688999267,0.375,0.28125,0.546875,0.015625,0.15625,8.34375,64,0,3.0,164.48932647705072,2.5701457262039176
COST,r3-v5-broad,3.0,1999-01-04,2026-05-08,21,31.0,1.4761904761904763,4.875,0.6190476190476191,0.6190476190476191,0.38095238095238093,0.0,0.0,5.571428571428571,21,0,3.0,129.46941757202148,6.165210360572452
COST,r3-v5-priority,3.0,1999-01-04,2026-05-08,10,14.0,1.4,4.5,0.6,0.6,0.4,0.0,0.0,6.9,10,0,3.0,40.829689025878906,4.082968902587891
COST,adaptive-v1,3.0,1999-01-04,2026-05-08,25,12.73661022316238,0.5094644089264952,1.838010480427492,0.4,0.36,0.56,0.04,0.04,6.64,25,0,3.0,44.36469650268543,1.7745878601074174
COST,adaptive-v2,3.0,1999-01-04,2026-05-08,7,13.0,1.8571428571428572,7.5,0.7142857142857143,0.7142857142857143,0.2857142857142857,0.0,0.0,4.428571428571429,7,0,3.0,34.13984680175781,4.8771209716796875
COST,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
CRM,legacy,3.0,2004-06-23,2026-05-08,103,-27.42222191648326,-0.26623516423770155,0.6766602832767125,0.21359223300970873,0.17475728155339806,0.6796116504854369,0.0970873786407767,0.04854368932038835,5.805825242718447,103,0,3.0,-58.3274059295655,-0.566285494461801
CRM,r3-core,3.0,2004-06-23,2026-05-08,34,-7.47352073039931,-0.21980943324703853,0.724668503153058,0.20588235294117646,0.17647058823529413,0.7352941176470589,0.058823529411764705,0.029411764705882353,5.0588235294117645,34,0,3.0,-0.6274862289428267,-0.018455477321847845
CRM,r3-v5-broad,3.0,2004-06-23,2026-05-08,10,1.9261910038473902,0.192619100384739,1.2722989841675159,0.3,0.3,0.6,0.1,0.0,2.2,10,0,3.0,-0.5699987411499023,-0.05699987411499023
CRM,r3-v5-priority,3.0,2004-06-23,2026-05-08,7,1.0,0.14285714285714285,1.2,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.0,0.0,1.1428571428571428,7,0,3.0,3.777494430541992,0.5396420615059989
CRM,adaptive-v1,3.0,2004-06-23,2026-05-08,30,-10.0,-0.3333333333333333,0.6,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,0.0,3.8,30,0,3.0,-4.387493610382084,-0.1462497870127361
CRM,adaptive-v2,3.0,2004-06-23,2026-05-08,3,-3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,3,0,3.0,-2.6424946784973145,-0.8808315594991049
CRM,adaptive-v2-extreme-research,3.0,2004-06-23,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
CSCO,legacy,3.0,1999-01-04,2026-05-08,85,-21.587668618500174,-0.253972571982355,0.6804097863738505,0.2,0.17647058823529413,0.6823529411764706,0.09411764705882353,0.047058823529411764,6.776470588235294,85,0,3.0,-9.276547431945822,-0.10913585214053909
CSCO,r3-core,3.0,1999-01-04,2026-05-08,31,-15.153842203719327,-0.488833619474817,0.4419264098970248,0.12903225806451613,0.12903225806451613,0.8387096774193549,0.03225806451612903,0.0,4.419354838709677,31,0,3.0,-10.901238441467285,-0.3516528529505576
CSCO,r3-v5-broad,3.0,1999-01-04,2026-05-08,12,-4.153842203719327,-0.34615351697661056,0.5909093207891506,0.16666666666666666,0.16666666666666666,0.75,0.08333333333333333,0.0,4.25,12,0,3.0,-0.27999973297118785,-0.023333311080932322
CSCO,r3-v5-priority,3.0,1999-01-04,2026-05-08,10,-2.1538422037193268,-0.21538422037193267,0.735849413085666,0.2,0.2,0.7,0.1,0.0,2.4,10,0,3.0,0.8100004196167028,0.08100004196167028
CSCO,adaptive-v1,3.0,1999-01-04,2026-05-08,20,-4.723611192913983,-0.23618055964569912,0.7175483728708402,0.2,0.2,0.65,0.15,0.0,3.15,20,0,3.0,-1.202499389648434,-0.0601249694824217
CSCO,adaptive-v2,3.0,1999-01-04,2026-05-08,5,3.0,0.6,2.0,0.4,0.4,0.6,0.0,0.0,4.2,5,0,3.0,1.709997177124027,0.3419994354248054
CSCO,adaptive-v2-extreme-research,3.0,1999-01-04,2026-05-08,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
CVX,legacy,3.0,1999-01-04,2026-05-08,92,7.783597593453168,0.08460432166796922,1.1176434932317834,0.29347826086956524,0.25,0.6413043478260869,0.06521739130434782,0.043478260869565216,6.065217391304348,92,0,3.0,32.88880538940441,0.35748701510222186
CVX,r3-core,3.0,1999-01-04,2026-05-08,50,-14.585581686878033,-0.29171163373756065,0.649263492411833,0.18,0.18,0.72,0.1,0.0,4.28,50,0,3.0,-38.46625518798831,-0.7693251037597661
CVX,r3-v5-broad,3.0,1999-01-04,2026-05-08,12,0.0,0.0,1.0,0.25,0.25,0.75,0.0,0.0,7.75,12,0,3.0,-5.950004577636776,-0.49583371480306465
