ticker,type,entry_date,entry_price,quantity,stop_loss,take_profit,exit_date,exit_price,reason,pnl,status
AVGO,EQ_SHORT,2013-06-10,3.75,1.0,3.819000005722046,3.5625,2013-06-10,3.683000087738037,SMA10_TRAIL,0.06699991226196289,CLOSED
AVGO,EQ_SHORT,2013-06-14,3.71399998664856,1.0,3.750999927520752,3.528299987316132,2013-06-14,3.750999927520752,STOP_LOSS,-0.03699994087219194,CLOSED
AVGO,EQ_SHORT,2013-07-02,3.8010500292778016,1.0,3.88700008392334,3.6109975278139115,2013-07-02,3.88700008392334,STOP_LOSS,-0.08595005464553829,CLOSED
AVGO,EQ_SHORT,2013-08-22,3.710341962814331,1.0,3.7939999103546143,3.524824864673614,2013-08-26,3.747999906539917,SMA10_TRAIL,-0.03765794372558595,CLOSED
AVGO,EQ_SHORT,2014-10-08,8.310805992126465,1.0,8.451000213623047,7.895265692520141,2014-10-10,7.895265692520141,TAKE_PROFIT,0.41554029960632377,CLOSED
AVGO,EQ_SHORT,2014-10-17,7.7741899528503415,1.0,8.329999923706055,7.385480455207824,2014-10-17,7.715000152587891,SMA10_TRAIL,0.05918980026245091,CLOSED
AVGO,EQ_SHORT,2015-03-27,12.833737854003905,1.0,13.536999702453612,12.192050961303709,2015-03-30,13.05500030517578,SMA10_TRAIL,-0.22126245117187437,CLOSED
AVGO,EQ_SHORT,2015-07-01,13.59840020942688,1.0,13.904000282287598,12.918480198955535,2015-07-07,12.918480198955535,TAKE_PROFIT,0.6799200104713439,CLOSED
AVGO,EQ_SHORT,2015-09-08,12.539999961853027,1.0,12.803999900817873,11.912999963760376,2015-09-08,12.803999900817873,STOP_LOSS,-0.2639999389648455,CLOSED
AVGO,EQ_SHORT,2015-09-25,12.727822177886964,1.0,12.949000358581545,12.091431068992614,2015-09-28,12.091431068992614,TAKE_PROFIT,0.6363911088943492,CLOSED
AVGO,EQ_SHORT,2015-10-01,12.477765689849853,1.0,12.892999649047852,11.85387740535736,2015-10-02,11.85387740535736,TAKE_PROFIT,0.6238882844924927,CLOSED
AVGO,EQ_SHORT,2015-10-15,11.977412240982055,1.0,12.487000465393066,11.378541628932952,2015-10-15,12.187000274658203,SMA10_TRAIL,-0.2095880336761482,CLOSED
AVGO,EQ_SHORT,2015-11-18,12.369513998031616,1.0,12.894000053405762,11.751038298130034,2015-11-18,12.592000007629396,SMA10_TRAIL,-0.2224860095977803,CLOSED
AVGO,EQ_SHORT,2016-01-29,12.944000244140623,1.0,13.166999816894531,12.296800231933592,2016-01-29,13.166999816894531,STOP_LOSS,-0.22299957275390803,CLOSED
AVGO,EQ_SHORT,2016-02-16,12.32699966430664,1.0,12.571999549865724,11.710649681091308,2016-02-16,12.571999549865724,STOP_LOSS,-0.2449998855590838,CLOSED
AVGO,EQ_SHORT,2016-05-18,14.366059711456298,1.0,14.621999740600586,13.647756725883482,2016-05-18,14.387999534606934,SMA10_TRAIL,-0.021939823150635362,CLOSED
AVGO,EQ_SHORT,2016-06-29,15.238048038482667,1.0,15.86299991607666,14.476145636558533,2016-06-29,15.5,SMA10_TRAIL,-0.26195196151733313,CLOSED
AVGO,EQ_SHORT,2016-09-13,16.497943641662598,1.0,16.882999420166016,15.673046459579467,2016-09-14,16.882999420166016,STOP_LOSS,-0.38505577850341766,CLOSED
AVGO,EQ_SHORT,2016-10-14,17.242380210876465,1.0,17.59000015258789,16.38026120033264,2016-10-18,17.216999053955078,SMA10_TRAIL,0.025381156921387316,CLOSED
AVGO,EQ_SHORT,2016-11-02,17.291000366210938,1.0,17.524999618530273,16.42645034790039,2016-11-02,17.256000518798828,SMA10_TRAIL,0.034999847412109375,CLOSED
AVGO,EQ_SHORT,2018-02-12,24.338371578216552,1.0,25.31399917602539,23.121452999305724,2018-02-12,24.440000534057617,SMA10_TRAIL,-0.1016289558410648,CLOSED
AVGO,EQ_SHORT,2018-03-05,24.989999771118164,1.0,25.566999435424805,23.740499782562253,2018-03-06,25.09600067138672,SMA10_TRAIL,-0.10600090026855469,CLOSED
AVGO,EQ_SHORT,2018-04-13,25.0,1.0,25.424999237060547,23.75,2018-04-13,24.694000244140625,SMA10_TRAIL,0.305999755859375,CLOSED
AVGO,EQ_SHORT,2018-04-27,23.387734691619873,1.0,23.832000732421875,22.218347957038876,2018-05-04,22.218347957038876,TAKE_PROFIT,1.1693867345809963,CLOSED
AVGO,EQ_SHORT,2018-07-05,24.35382043838501,1.0,24.73200035095215,23.13612941646576,2018-07-06,24.73200035095215,STOP_LOSS,-0.3781799125671377,CLOSED
AVGO,EQ_SHORT,2018-10-16,23.864771919250487,1.0,24.572999954223633,22.67153332328796,2018-10-18,22.67153332328796,TAKE_PROFIT,1.1932385959625265,CLOSED
AVGO,EQ_SHORT,2018-10-30,21.759888416290284,1.0,22.339000701904297,20.67189399547577,2018-10-31,22.339000701904297,STOP_LOSS,-0.5791122856140127,CLOSED
AVGO,EQ_SHORT,2018-11-07,23.198999404907227,1.0,23.42300033569336,22.039049434661866,2018-11-07,23.42300033569336,STOP_LOSS,-0.2240009307861328,CLOSED
AVGO,EQ_SHORT,2018-11-15,23.186132217407227,1.0,23.902000427246097,22.026825606536864,2018-11-15,23.902000427246097,STOP_LOSS,-0.7158682098388702,CLOSED
AVGO,EQ_SHORT,2018-11-26,23.42200088500977,1.0,24.107999801635746,22.25090084075928,2018-11-26,23.5310001373291,SMA10_TRAIL,-0.10899925231933238,CLOSED
AVGO,EQ_SHORT,2018-12-10,23.579774169921876,1.0,24.70400047302246,22.40078546142578,2018-12-10,23.924999237060547,SMA10_TRAIL,-0.34522506713867074,CLOSED
AVGO,EQ_SHORT,2019-01-09,24.539065937042235,1.0,25.469999313354492,23.312112640190122,2019-01-09,24.628000259399418,SMA10_TRAIL,-0.0889343223571828,CLOSED
AVGO,EQ_SHORT,2019-03-11,27.015714519500733,1.0,27.69300079345703,25.664928793525696,2019-03-13,27.121000289916992,SMA10_TRAIL,-0.10528577041625908,CLOSED
AVGO,EQ_SHORT,2019-05-15,30.027000427246097,1.0,30.584999084472656,28.52565040588379,2019-05-15,30.584999084472656,STOP_LOSS,-0.557998657226559,CLOSED
AVGO,EQ_SHORT,2019-06-04,25.976169929504394,1.0,26.573999404907227,24.677361433029173,2019-06-04,26.573999404907227,STOP_LOSS,-0.5978294754028326,CLOSED
AVGO,EQ_SHORT,2019-08-09,27.62916884231567,1.0,28.38400077819824,26.247710400199885,2019-08-13,28.38400077819824,STOP_LOSS,-0.7548319358825673,CLOSED
AVGO,EQ_SHORT,2019-08-29,28.239647815704345,1.0,28.94099998474121,26.827665424919125,2019-08-29,28.336999893188477,SMA10_TRAIL,-0.09735207748413188,CLOSED
AVGO,EQ_SHORT,2019-09-05,28.836000442504883,1.0,28.59000015258789,27.394200420379637,2019-09-05,28.59000015258789,STOP_LOSS,0.2460002899169922,CLOSED
AVGO,EQ_SHORT,2019-10-04,28.16801962280274,1.0,28.88999938964844,26.759618641662602,2019-10-04,28.14299964904785,SMA10_TRAIL,0.02501997375488685,CLOSED
AVGO,EQ_SHORT,2019-10-10,27.639397842407224,1.0,28.10199928283691,26.25742795028686,2019-10-11,28.10199928283691,STOP_LOSS,-0.46260144042968676,CLOSED
AVGO,EQ_SHORT,2020-02-04,31.179000854492188,1.0,31.552000045776367,29.620050811767577,2020-02-05,31.552000045776367,STOP_LOSS,-0.3729991912841797,CLOSED
AVGO,EQ_SHORT,2020-03-20,20.436840459823607,1.0,23.44700050354004,19.414998436832427,2020-03-20,19.222000122070312,TAKE_PROFIT_CLOSE,1.2148403377532944,CLOSED
AVGO,EQ_SHORT,2020-04-20,26.2928853263855,1.0,26.83799934387207,24.97824106006622,2020-04-21,24.97824106006622,TAKE_PROFIT,1.3146442663192772,CLOSED
AVGO,EQ_SHORT,2020-04-23,26.024999618530273,1.0,26.743000030517575,24.72374963760376,2020-04-23,25.89299964904785,SMA10_TRAIL,0.13199996948242188,CLOSED
AVGO,EQ_SHORT,2020-09-23,36.018001556396484,1.0,37.012001037597656,34.21710147857666,2020-09-28,36.72999954223633,SMA10_TRAIL,-0.7119979858398438,CLOSED
AVGO,EQ_SHORT,2020-11-16,38.10815369415283,1.0,39.38899993896485,36.20274600944519,2020-11-16,38.08100128173828,SMA10_TRAIL,0.027152412414551463,CLOSED
AVGO,EQ_SHORT,2021-03-15,45.76563346099854,1.0,48.13899993896485,43.477351787948606,2021-03-15,47.07699966430664,SMA10_TRAIL,-1.3113662033081042,CLOSED
AVGO,EQ_SHORT,2021-03-26,46.90674488830567,1.0,48.12799835205078,44.561407643890384,2021-03-26,48.12799835205078,STOP_LOSS,-1.2212534637451142,CLOSED
AVGO,EQ_SHORT,2021-04-05,48.029998779296875,1.0,48.11600112915039,45.62849884033203,2021-04-05,48.11600112915039,STOP_LOSS,-0.08600234985351562,CLOSED
AVGO,EQ_SHORT,2021-04-26,47.06332422637939,1.0,48.178001403808594,44.71015801506042,2021-04-26,47.185001373291016,SMA10_TRAIL,-0.12167714691162246,CLOSED
AVGO,EQ_SHORT,2021-05-07,45.45899963378906,1.0,46.073001861572266,43.186049652099605,2021-05-11,43.186049652099605,TAKE_PROFIT,2.2729499816894574,CLOSED
AVGO,EQ_SHORT,2021-05-14,43.730302955627444,1.0,44.85300064086914,41.54378780784607,2021-05-14,44.1619987487793,SMA10_TRAIL,-0.431695793151853,CLOSED
AVGO,EQ_SHORT,2021-07-21,47.418947380065916,1.0,48.44499969482422,45.04800001106262,2021-07-21,47.902000427246094,SMA10_TRAIL,-0.48305304718017794,CLOSED
AVGO,EQ_SHORT,2021-08-23,47.88824884033203,1.0,48.89099884033203,45.49383639831543,2021-08-23,48.244998931884766,SMA10_TRAIL,-0.3567500915527333,CLOSED
AVGO,EQ_SHORT,2021-10-15,50.439998626708984,1.0,49.95899963378906,47.917998695373534,2021-10-15,49.95899963378906,STOP_LOSS,0.4809989929199219,CLOSED
AVGO,EQ_SHORT,2021-11-30,56.42640269470215,1.0,57.72100067138672,53.60508255996704,2021-12-03,55.8120002746582,SMA10_TRAIL,0.6144024200439446,CLOSED
AVGO,EQ_SHORT,2022-01-26,55.53183953094483,1.0,57.01399993896485,52.755247554397585,2022-01-26,57.01399993896485,STOP_LOSS,-1.4821604080200217,CLOSED
AVGO,EQ_SHORT,2022-02-15,59.723608795166015,1.0,61.4640007019043,56.737428355407715,2022-02-15,60.277000427246094,SMA10_TRAIL,-0.5533916320800785,CLOSED
AVGO,EQ_SHORT,2022-04-12,59.68637826538087,1.0,60.76399993896485,56.702059352111824,2022-04-19,59.762001037597656,SMA10_TRAIL,-0.07562277221678926,CLOSED
AVGO,EQ_SHORT,2022-04-29,57.58636766052246,1.0,58.875999450683594,54.70704927749634,2022-05-03,58.117000579833984,SMA10_TRAIL,-0.5306329193115218,CLOSED
AVGO,EQ_SHORT,2022-05-26,54.22955827331543,1.0,56.07500076293945,51.51808035964966,2022-05-27,56.07500076293945,STOP_LOSS,-1.8454424896240198,CLOSED
AVGO,EQ_SHORT,2022-06-24,50.5,1.0,51.09099960327149,47.974999999999994,2022-06-24,51.09099960327149,STOP_LOSS,-0.5909996032714915,CLOSED
AVGO,EQ_SHORT,2022-07-06,48.23449389648437,1.0,49.374000549316406,45.82276920166015,2022-07-07,49.374000549316406,STOP_LOSS,-1.1395066528320328,CLOSED
AVGO,EQ_SHORT,2022-08-11,55.39500045776367,1.0,55.29899978637695,52.62525043487548,2022-08-11,55.29899978637695,STOP_LOSS,0.09600067138671875,CLOSED
AVGO,EQ_SHORT,2022-08-19,55.08599853515625,1.0,55.979000091552734,52.33169860839843,2022-08-25,55.01300048828125,SMA10_TRAIL,0.072998046875,CLOSED
AVGO,EQ_SHORT,2022-09-02,51.79999923706055,1.0,51.79100036621094,49.209999275207515,2022-09-02,51.79100036621094,STOP_LOSS,0.008998870849609375,CLOSED
AVGO,EQ_SHORT,2022-10-04,47.83963075256348,1.0,49.987998962402344,45.4476492149353,2022-10-04,47.98600006103515,SMA10_TRAIL,-0.1463693084716695,CLOSED
AVGO,EQ_SHORT,2022-11-07,46.676998138427734,1.0,48.04499816894531,44.34314823150635,2022-11-07,47.52199935913086,SMA10_TRAIL,-0.845001220703125,CLOSED
AVGO,EQ_SHORT,2022-11-22,52.297000885009766,1.0,53.25699996948242,49.68215084075928,2022-11-22,53.005001068115234,SMA10_TRAIL,-0.7080001831054688,CLOSED
AVGO,EQ_SHORT,2022-11-30,52.70355076599121,1.0,53.45800018310547,50.068373227691644,2022-11-30,53.45800018310547,STOP_LOSS,-0.7544494171142588,CLOSED
AVGO,EQ_SHORT,2022-12-09,55.09400177001953,1.0,53.948001861572266,52.33930168151855,2022-12-09,53.948001861572266,STOP_LOSS,1.1459999084472656,CLOSED
AVGO,EQ_SHORT,2022-12-22,55.334999084472656,1.0,55.97999954223633,52.56824913024902,2022-12-29,55.97999954223633,STOP_LOSS,-0.6450004577636719,CLOSED
AVGO,EQ_SHORT,2023-01-23,57.669210052490236,1.0,58.75600051879883,54.78574954986572,2023-01-23,58.16299819946289,SMA10_TRAIL,-0.49378814697265483,CLOSED
AVGO,EQ_SHORT,2023-02-02,60.76300048828125,1.0,59.92499923706055,57.724850463867185,2023-02-02,59.92499923706055,STOP_LOSS,0.8380012512207031,CLOSED
AVGO,EQ_SHORT,2023-02-14,60.52654049682617,1.0,61.49300003051758,57.500213471984864,2023-02-14,60.23099899291992,SMA10_TRAIL,0.2955415039062501,CLOSED
AVGO,EQ_SHORT,2023-02-28,58.986749084472656,1.0,60.084999084472656,56.03741163024902,2023-02-28,59.42900085449219,SMA10_TRAIL,-0.4422517700195314,CLOSED
AVGO,EQ_SHORT,2023-03-30,63.27299880981445,1.0,63.93000030517578,60.109348869323725,2023-03-30,63.375,SMA10_TRAIL,-0.10200119018554688,CLOSED
AVGO,EQ_SHORT,2023-04-18,63.355166015625,1.0,64.42400360107422,60.18740771484375,2023-04-18,63.23199844360352,SMA10_TRAIL,0.12316757202147954,CLOSED
AVGO,EQ_SHORT,2023-04-28,62.34756810760498,1.0,63.5989990234375,59.23018970222473,2023-05-01,63.5989990234375,STOP_LOSS,-1.2514309158325219,CLOSED
AVGO,EQ_SHORT,2023-05-05,62.45885954284668,1.0,63.89899826049805,59.335916565704345,2023-05-05,63.012001037597656,SMA10_TRAIL,-0.5531414947509745,CLOSED
AVGO,EQ_SHORT,2023-08-21,84.26503395080566,1.0,85.44999694824219,80.05178225326537,2023-08-21,85.44999694824219,STOP_LOSS,-1.1849629974365286,CLOSED
AVGO,EQ_SHORT,2023-09-25,82.96609106445312,1.0,85.10299682617188,78.81778651123047,2023-09-28,83.19999694824219,SMA10_TRAIL,-0.2339058837890633,CLOSED
AVGO,EQ_SHORT,2023-10-24,87.54565930175781,1.0,89.56300354003906,83.16837633666991,2023-10-24,88.11100006103516,SMA10_TRAIL,-0.5653407592773476,CLOSED
AVGO,EQ_SHORT,2023-11-02,86.19999694824219,1.0,87.87300109863281,81.88999710083007,2023-11-02,87.87300109863281,STOP_LOSS,-1.673004150390625,CLOSED
AVGO,EQ_SHORT,2024-04-23,125.63256036376953,1.0,129.26499938964844,119.35093234558104,2024-04-25,129.26499938964844,STOP_LOSS,-3.6324390258789094,CLOSED
AVGO,EQ_SHORT,2024-08-01,157.5,1.0,165.3300018310547,149.625,2024-08-01,147.02000427246094,TAKE_PROFIT_CLOSE,10.479995727539062,CLOSED
AVGO,EQ_SHORT,2024-09-10,148.1622780456543,1.0,156.36000061035156,140.75416414337158,2024-09-11,156.36000061035156,STOP_LOSS,-8.197722564697273,CLOSED
AVGO,EQ_SHORT,2024-10-29,176.41542150878905,1.0,180.69000244140625,167.59465043334959,2024-10-29,179.24000549316406,SMA10_TRAIL,-2.8245839843750105,CLOSED
AVGO,EQ_SHORT,2024-11-06,179.6300048828125,1.0,179.19000244140625,170.64850463867188,2024-11-06,179.19000244140625,STOP_LOSS,0.44000244140625,CLOSED
AVGO,EQ_SHORT,2025-02-05,233.94000244140625,1.0,249.58999633789065,222.24300231933591,2025-02-05,232.0,SMA10_TRAIL,1.94000244140625,CLOSED
AVGO,EQ_SHORT,2025-02-27,217.5009393005371,1.0,227.75,206.62589233551026,2025-02-27,197.8000030517578,TAKE_PROFIT_CLOSE,19.7009362487793,CLOSED
AVGO,EQ_SHORT,2025-03-19,189.9020202331543,1.0,197.5,180.4069192214966,2025-03-19,197.5,STOP_LOSS,-7.597979766845697,CLOSED
AVGO,EQ_SHORT,2025-04-02,171.59568115234376,1.0,178.3800048828125,163.01589709472657,2025-04-03,163.01589709472657,TAKE_PROFIT,8.57978405761719,CLOSED
AVGO,EQ_SHORT,2025-04-08,167.6199951171875,1.0,173.42999267578125,159.2389953613281,2025-04-08,156.02999877929688,TAKE_PROFIT_CLOSE,11.589996337890625,CLOSED
AVGO,EQ_SHORT,2025-04-23,177.77999877929688,1.0,182.2599945068359,168.89099884033203,2025-04-23,176.91000366210938,SMA10_TRAIL,0.8699951171875,CLOSED
AVGO,EQ_SHORT,2025-11-18,347.48257604980466,1.0,358.8699951171875,330.1084472473144,2025-11-19,358.8699951171875,STOP_LOSS,-11.387419067382837,CLOSED
AVGO,EQ_SHORT,2026-01-27,329.760009765625,1.0,336.989990234375,313.2720092773437,2026-01-28,336.989990234375,STOP_LOSS,-7.22998046875,CLOSED
AVGO,EQ_SHORT,2026-02-06,322.2447915649414,1.0,338.8999938964844,306.1325519866943,2026-02-06,332.9200134277344,SMA10_TRAIL,-10.675221862792966,CLOSED
AVGO,EQ_SHORT,2026-03-05,330.17999267578125,1.0,335.9100036621094,313.6709930419922,2026-03-05,335.9100036621094,STOP_LOSS,-5.730010986328125,CLOSED
AVGO,EQ_SHORT,2026-04-01,313.3699951171875,1.0,316.9200134277344,297.7014953613281,2026-04-01,313.489990234375,SMA10_TRAIL,-0.1199951171875,CLOSED
AMD,EQ_SHORT,2000-05-30,38.9375,1.0,41.75,36.990625,2000-05-30,41.75,STOP_LOSS,-2.8125,CLOSED
AMD,EQ_SHORT,2000-07-03,41.1960625,1.0,43.5,39.136259374999995,2000-07-05,39.136259374999995,TAKE_PROFIT,2.059803125000002,CLOSED
AMD,EQ_SHORT,2000-08-14,30.051375,1.0,31.9375,28.54880625,2000-08-14,31.5,SMA10_TRAIL,-1.4486249999999998,CLOSED
AMD,EQ_SHORT,2000-09-19,29.978375,1.0,32.4375,28.47945625,2000-09-19,30.375,SMA10_TRAIL,-0.3966250000000002,CLOSED
AMD,EQ_SHORT,2000-10-11,23.576625,1.0,24.9375,22.397793749999998,2000-10-11,23.5,SMA10_TRAIL,0.07662499999999994,CLOSED
AMD,EQ_SHORT,2000-10-19,19.9375,1.0,21.8125,18.940625,2000-10-19,21.8125,STOP_LOSS,-1.875,CLOSED
AMD,EQ_SHORT,2000-10-31,21.29925,1.0,22.875,20.2342875,2000-10-31,22.875,STOP_LOSS,-1.5757499999999993,CLOSED
AMD,EQ_SHORT,2000-11-14,22.5,1.0,22.6875,21.375,2000-11-16,21.375,TAKE_PROFIT,1.125,CLOSED
AMD,EQ_SHORT,2000-11-27,21.4375,1.0,22.5,20.365624999999998,2000-11-27,19.0,TAKE_PROFIT_CLOSE,2.4375,CLOSED
AMD,EQ_SHORT,2000-12-08,15.6405,1.0,16.5,14.858474999999999,2000-12-11,16.5,STOP_LOSS,-0.8595000000000006,CLOSED
AMD,EQ_SHORT,2001-01-03,15.455125,1.0,16.625,14.68236875,2001-01-03,16.25,SMA10_TRAIL,-0.7948749999999993,CLOSED
AMD,EQ_SHORT,2001-02-15,25.5,1.0,26.489999771118164,24.224999999999998,2001-02-15,26.489999771118164,STOP_LOSS,-0.9899997711181641,CLOSED
AMD,EQ_SHORT,2001-03-02,22.469060276031495,1.0,23.68000030517578,21.34560726222992,2001-03-05,23.1299991607666,SMA10_TRAIL,-0.6609388847351063,CLOSED
AMD,EQ_SHORT,2001-03-15,24.700000762939453,1.0,26.049999237060547,23.46500072479248,2001-03-16,23.46500072479248,TAKE_PROFIT,1.2350000381469748,CLOSED
AMD,EQ_SHORT,2001-04-11,26.0,1.0,23.75,24.7,2001-04-11,23.75,STOP_LOSS,2.25,CLOSED
AMD,EQ_SHORT,2001-04-26,28.63321976852417,1.0,29.88999938964844,27.20155878009796,2001-04-26,27.510000228881836,SMA10_TRAIL,1.123219539642335,CLOSED
AMD,EQ_SHORT,2001-05-10,30.0,1.0,31.200000762939453,28.5,2001-05-11,28.5,TAKE_PROFIT,1.5,CLOSED
AMD,EQ_SHORT,2001-05-16,29.100000381469727,1.0,30.0,27.64500036239624,2001-05-16,30.0,STOP_LOSS,-0.8999996185302734,CLOSED
AMD,EQ_SHORT,2001-06-07,30.225379905700684,1.0,31.90999984741211,28.71411091041565,2001-06-07,30.280000686645508,SMA10_TRAIL,-0.054620780944823366,CLOSED
AMD,EQ_SHORT,2001-06-26,26.33481932449341,1.0,28.049999237060547,25.01807835826874,2001-06-26,26.149999618530273,SMA10_TRAIL,0.18481970596313602,CLOSED
AMD,EQ_SHORT,2001-07-26,16.75611992454529,1.0,17.649999618530273,15.918313928318023,2001-07-26,17.649999618530273,STOP_LOSS,-0.8938796939849851,CLOSED
AMD,EQ_SHORT,2001-09-24,9.75,1.0,10.399999618530272,9.2625,2001-09-25,9.2625,TAKE_PROFIT,0.4875000000000007,CLOSED
