ticker,variant,fvg_form_date,fvg_age_bars,fvg_age_calendar_days,fvg_low,fvg_gap_size,fvg_gap_pct,break_date,entry_date,broken_support,break_high,break_low,break_range_pct,stop_source,support_distance_pct,support_ratcheted_count,atr14,risk_atr,volume_zscore_20,ret5,entry_gap_pct,risk_pct,close_vs_sma10,sma10_sma20_spread,sma20_sma200_spread,prior_close,prior_sma20,entry,stop,r_multiple,target,exit_date,exit_price,reason,pnl
MU,r3-v5-priority,2000-08-24,1,1,90.25,0.5,0.005571030640668524,2000-08-25,2000-08-28,90.25,91.75,88.0625,0.04143258426966292,BREAK_HIGH,-0.014044943820224719,2,4.066964285714286,0.4610318331503842,-0.9218596098159564,-0.0014025245441795509,0.009831460674157303,0.02086230876216968,0.008998795436831323,0.0633664858348402,0.42053063862067674,89.0,82.95,89.875,91.75,3.0,84.25,2000-08-30,84.25,TARGET_3R,5.625
MU,r3-v5-priority,2012-02-09,1,1,7.989999771118164,0.06999969482421875,0.008838345220947794,2012-02-10,2012-02-13,7.989999771118164,8.109999656677246,7.800000190734863,0.03919083083722238,BREAK_HIGH,-0.010113770575131934,2,0.25928568840026855,0.3471043830797142,-0.49015463053231084,-0.005031441863232566,0.013906524965048017,0.0112218446105513,0.009186008178919375,0.013185102231335236,0.09373674796305556,7.909999847412109,7.735999965667725,8.020000457763672,8.109999656677246,3.0,7.750002861022949,2012-02-13,7.750002861022949,TARGET_3R,0.26999759674072266
MU,r3-v5-priority,2014-02-18,3,3,25.100000381469727,0.09000015258789062,0.0035985666439121984,2014-02-21,2014-02-24,25.100000381469727,25.59000015258789,24.540000915527344,0.04186599841525794,BREAK_HIGH,-0.0007974664204351569,2,0.6771426882062642,0.6497899803410249,1.2506468088911704,0.006824571550995362,0.0027910564209393724,0.017495051321330005,0.0016774505859162502,0.03961136021252761,0.3967164035258531,25.079999923706055,24.083999919891358,25.149999618530273,25.59000015258789,3.0,23.829998016357422,2014-03-03,23.829998016357422,TARGET_3R,1.3200016021728516
MU,r3-v5-priority,2017-02-02,2,4,24.459999084472656,0.3099994659423828,0.012836417011970488,2017-02-06,2017-02-07,24.459999084472656,24.729999542236328,24.209999084472656,0.021364028533433846,BREAK_HIGH,-0.0049301122075797125,3,0.7621427263532367,0.18369182675050658,-0.716920265791958,0.006617032481089691,0.010271158522298504,0.00569334643268409,0.01134333119929865,0.040982730168581914,0.41013832558398167,24.34000015258789,23.119499969482423,24.59000015258789,24.729999542236328,3.0,24.170001983642578,2017-02-08,24.170001983642578,TARGET_3R,0.4199981689453125
MU,r3-v5-priority,2019-12-06,1,3,47.31999969482422,0.720001220703125,0.015450670478089639,2019-12-09,2019-12-10,47.31999969482422,47.77000045776367,46.43000030517578,0.028848226707824335,BREAK_HIGH,-0.018729793704953004,1,1.3907149178641183,0.524909550375337,0.22186403340820027,0.0012934118146250562,0.012701833001015309,0.01551869744958623,-0.009235736632219093,0.00371444913772749,0.0965031662011506,46.45000076293945,46.709499740600585,47.040000915527344,47.77000045776367,3.0,44.85000228881836,2019-12-10,47.77000045776367,STOP,-0.7299995422363281
MU,r3-v5-priority,2020-12-16,1,1,72.62999725341797,0.43000030517578125,0.005955683148906979,2020-12-17,2020-12-18,72.62999725341797,73.73999786376953,71.76000213623047,0.02740099182125974,BREAK_HIGH,-0.005120330836552633,1,2.4321419852120534,0.4276069908133543,-0.8367586194190827,0.013748644412410416,0.006089050636646876,0.014305377705418046,0.00041536523505373023,0.05329930298903515,0.3668268270602564,72.26000213623047,68.57500057220459,72.69999694824219,73.73999786376953,3.0,69.57999420166016,2020-12-29,69.57999420166016,TARGET_3R,3.1200027465820312
MU,r3-v5-priority,2021-01-20,2,2,83.2300033569336,1.350006103515625,0.016487617840745237,2021-01-22,2021-01-25,83.2300033569336,84.94999694824219,82.2300033569336,0.033057773841301916,BREAK_HIGH,-0.01154599649648703,3,3.448570796421596,0.5103547558490586,-0.5072829292002592,0.012054067536936941,0.011059840491129763,0.021156322336636134,0.011096481159416773,0.05016130941282029,0.43054676739075143,82.27999877929688,77.49000053405761,83.19000244140625,84.94999694824219,3.0,77.91001892089844,2021-01-27,77.91001892089844,TARGET_3R,5.2799835205078125
