ticker,variant,fvg_form_date,fvg_age_bars,fvg_age_calendar_days,fvg_low,fvg_gap_size,fvg_gap_pct,break_date,entry_date,broken_support,break_high,break_low,break_range_pct,stop_source,support_distance_pct,support_ratcheted_count,atr14,risk_atr,volume_zscore_20,ret5,entry_gap_pct,risk_pct,close_vs_sma10,sma10_sma20_spread,sma20_sma200_spread,prior_close,prior_sma20,entry,stop,r_multiple,target,exit_date,exit_price,reason,pnl,risk,realized_R
AAPL,r3-v5-broad,2010-03-24,1,1,8.125356674194336,0.05392742156982422,0.006681272904955357,2010-03-25,2010-03-26,8.125356674194336,8.248929023742676,8.08035659790039,0.020825184428373365,BREAK_HIGH,-0.003794365780348564,0,0.13306137493678502,0.5421753761935588,0.10497083207224182,0.008902703570091264,0.010147919708269988,0.008822855004827395,0.005081918041123643,0.022942078608927177,0.18714386206203285,8.094642639160156,7.873089289665222,8.176786422729492,8.248929023742676,3.0,7.960358619689941,2010-03-26,8.248929023742676,STOP,-0.0721426010131836,0.0721426010131836,-1.0
AAPL,r3-v5-broad,2010-06-02,2,2,9.297499656677246,0.03321361541748047,0.003585124128244647,2010-06-04,2010-06-07,9.297499656677246,9.353570938110352,9.093929290771484,0.028402741937991024,BREAK_HIGH,-0.01707290076045203,3,0.3052552768162317,0.4223618535082493,-0.4836578443402185,0.010302031885359497,0.00910293200666049,0.01397649621270666,0.01070091175495699,0.0038011736943258556,0.19903590466923587,9.14142894744873,9.010392951965333,9.224642753601074,9.353570938110352,3.0,8.837858200073242,2010-06-08,8.837858200073242,TARGET_3R,0.38678455352783203,0.12892818450927734,3.0
AAPL,r3-v5-broad,2010-09-24,2,4,10.376786231994627,0.09178638458251775,0.00892429615403571,2010-09-28,2010-09-29,10.376786231994627,10.42035675048828,9.821429252624512,0.05846046896574304,BREAK_HIGH,-0.012863479541986677,10,0.20308658054896803,0.7983922579363878,2.8146029770452126,0.010889114583563675,0.0012898107833805668,0.015806138734312997,0.011434437425012064,0.04600716037147026,0.13461870981277135,10.244999885559082,9.683660697937011,10.258213996887209,10.42035675048828,3.0,9.771785736083997,2010-10-06,10.42035675048828,STOP,-0.16214275360107067,0.16214275360107067,-1.0
AAPL,r3-v5-broad,2012-05-30,2,2,20.234285354614254,0.025356292724605822,0.0012547073942885555,2012-06-01,2012-06-04,20.234285354614254,20.45178604125977,20.018571853637695,0.021622484588926023,BREAK_HIGH,-0.009928889101288562,1,0.5686480658394952,0.7002825897632846,0.0922664622262628,-0.007659435778137325,0.0009091517499933598,0.01985752693566892,-0.004800489172584734,0.003565115945184536,0.20303140288634117,20.035356521606445,20.060482025146484,20.053571701049805,20.45178604125977,3.0,18.85892868041991,2012-06-06,20.45178604125977,STOP,-0.3982143402099645,0.3982143402099645,-1.0
AAPL,r3-v5-broad,2014-08-25,1,1,25.31999969482422,0.0849990844726598,0.00336830126478351,2014-08-26,2014-08-27,25.31999969482422,25.375,25.21500015258789,0.006343536460702001,BREAK_HIGH,-0.003865590167586545,4,0.3053569793701169,0.3929854149098976,-0.9560195039063435,0.003581026705689272,0.001288504848888985,0.0047515677379161665,0.011621249810194667,0.020767235799387943,0.17195223880786603,25.22249984741211,24.425500011444093,25.2549991607666,25.375,3.0,24.894996643066406,2014-08-27,25.375,STOP,-0.12000083923339844,0.12000083923339844,-1.0
AAPL,r3-v5-broad,2015-05-22,1,4,32.849998474121094,0.10499954223632812,0.003206582551880525,2015-05-26,2015-05-27,32.849998474121094,33.227500915527344,32.279998779296875,0.029239381944856462,BREAK_HIGH,-0.01373243979594047,3,0.5323217936924524,1.2069801362028987,0.8114577027907779,-0.0043782726286935025,0.005554707975819492,0.019717718247868582,0.0021105630193166474,0.008364906004487357,0.12085394534449072,32.404998779296875,32.06850004196167,32.584999084472656,33.227500915527344,3.0,30.657493591308594,2015-06-23,31.75749969482422,TIME_EXIT,0.8274993896484375,0.6425018310546875,1.287933122758686
AAPL,r3-v5-broad,2017-03-16,1,1,35.064998626708984,0.15250015258789062,0.004368067576169934,2017-03-17,2017-03-20,35.064998626708984,35.25,34.97249984741211,0.00792914184438521,BREAK_HIGH,-0.0019286306384569648,1,0.31660679408482145,0.47377860703368124,3.175880524008072,0.00610899890214367,0.002928697672923035,0.004273547931618886,0.0035053835684213165,0.007161993639349193,0.2207571680291563,34.997501373291016,34.62725009918213,35.099998474121094,35.25,3.0,34.649993896484375,2017-03-20,35.25,STOP,-0.15000152587890625,0.15000152587890625,-1.0
AAPL,r3-v5-broad,2017-08-09,1,1,39.77750015258789,0.0475006103515625,0.0011955854744238133,2017-08-10,2017-08-11,39.77750015258789,40.0,38.657501220703125,0.03457375008989049,BREAK_HIGH,-0.024401191780924196,2,0.8257135663713727,1.0294108135541988,1.1534048228256644,-0.0016069935606480845,0.008241042486078272,0.021711326717553978,0.00035427435910903343,0.014204018313058413,0.1343141782632753,38.83000183105469,38.27262516021729,39.150001525878906,40.0,3.0,36.600006103515625,2017-08-14,40.0,STOP,-0.8499984741210938,0.8499984741210938,-1.0
AAPL,r3-v5-broad,2017-08-31,2,5,40.869998931884766,0.09000015258789062,0.0022069680059328928,2017-09-05,2017-09-06,40.869998931884766,41.0625,40.13999938964844,0.022766549850194055,BREAK_HIGH,-0.008637672017943764,2,0.5642852783203125,0.6822760336388957,0.5218603931951962,0.0037777952916331348,0.0038869994798568074,0.00946465012960733,0.002505027378094369,0.008684637809702933,0.1517438016269857,40.52000045776367,40.0707504272461,40.6775016784668,41.0625,3.0,39.52250671386719,2017-09-13,39.52250671386719,TARGET_3R,1.1549949645996094,0.3849983215332031,3.0
AAPL,r3-v5-broad,2018-01-16,6,8,44.03499984741211,0.16249847412109375,0.003703879857190468,2018-01-24,2018-01-25,44.03499984741211,44.32500076293945,43.29999923706055,0.02353349830552296,BREAK_HIGH,-0.011020538144257302,3,0.5660716465541294,1.2321799554462785,3.1339329879808635,-0.02724737418485612,0.0016645234996035098,0.015987671954299353,-0.014553732656465314,0.012963345871724099,0.10072976218410286,43.55500030517578,43.63262500762939,43.627498626708984,44.32500076293945,3.0,41.53499221801758,2018-01-30,41.53499221801758,TARGET_3R,2.0925064086914062,0.6975021362304688,3.0
AAPL,r3-v5-broad,2019-07-23,2,2,51.8224983215332,0.19749832153320312,0.003825633346890133,2019-07-25,2019-07-26,51.8224983215332,52.310001373291016,51.682498931884766,0.012124479344138902,BREAK_HIGH,-0.0013041687184806544,2,0.721963609967913,0.609452381437626,-1.1176944051125641,0.006612859020395545,0.00222196621381925,0.008482792567319259,0.006730352053465272,0.009707405103573697,0.08970267629361464,51.755001068115234,50.914750289916995,51.869998931884766,52.310001373291016,3.0,50.549991607666016,2019-07-26,52.310001373291016,STOP,-0.44000244140625,0.44000244140625,-1.0
AAPL,r3-v5-broad,2019-10-07,1,1,56.459999084472656,1.2199974060058594,0.02208539769978734,2019-10-08,2019-10-09,56.459999084472656,57.01499938964844,56.08250045776367,0.016622084799430555,BREAK_HIGH,-0.006417123353713292,1,1.1285713740757533,0.22816429757054477,-0.1765931682691408,-0.0008459969032654779,0.01172016468068943,0.004536839998392326,0.007837208187181394,0.005114620440961704,0.15740291768628523,56.099998474121094,55.380499839782715,56.75749969482422,57.01499938964844,3.0,55.98500061035156,2019-10-10,57.01499938964844,STOP,-0.25749969482421875,0.25749969482421875,-1.0
AAPL,r3-v5-broad,2019-10-28,1,1,61.68000030517578,0.4799995422363281,0.00784312967732835,2019-10-29,2019-10-30,61.68000030517578,62.4375,60.64250183105469,0.029512075604921723,BREAK_HIGH,-0.01409843408781835,3,0.9350000108991351,1.3342260521380809,1.4472187657360076,0.01387725653898797,0.006042177077847422,0.020387341089863835,0.008577172584286282,0.027569869797189492,0.18636255786171563,60.8224983215332,58.687249946594235,61.189998626708984,62.4375,3.0,57.44749450683594,2019-11-01,62.4375,STOP,-1.2475013732910156,1.2475013732910156,-1.0
AAPL,r3-v5-broad,2019-12-06,1,3,66.82499694824219,0.99749755859375,0.015153204479017615,2019-12-09,2019-12-10,66.82499694824219,67.69999694824219,66.22750091552734,0.02206647622717141,BREAK_HIGH,-0.0014235514240945025,1,1.0851789202008928,0.5068246462633681,1.8188669525450276,0.010448250027870865,0.006293992923974168,0.0081905496629262,0.005609795665331401,0.0031955535090202928,0.2514671713021736,66.7300033569336,66.14637565612793,67.1500015258789,67.69999694824219,3.0,65.50001525878906,2019-12-11,67.69999694824219,STOP,-0.5499954223632812,0.5499954223632812,-1.0
AAPL,r3-v5-broad,2020-10-13,3,3,119.6500015258789,2.6500015258789062,0.022649585691272702,2020-10-16,2020-10-19,119.6500015258789,121.5500030517578,118.80999755859376,0.023021387753699413,BREAK_HIGH,-0.0052932692033410625,1,3.5121432713099847,0.45271614636953317,-0.6467953313077545,0.017525822013930492,0.007897853032421595,0.013254451312270378,0.006001149767999575,0.025536568365741096,0.2989516090855953,119.0199966430664,115.36399993896484,119.95999908447266,121.5500030517578,3.0,115.18998718261723,2020-10-22,115.18998718261723,TARGET_3R,4.770011901855426,1.590003967285142,3.0
AAPL,r3-v5-broad,2023-07-18,3,3,192.4199981689453,1.2400054931640625,0.006486063085413785,2023-07-21,2023-07-24,192.4199981689453,194.97000122070312,191.22999572753903,0.019485284180434492,BREAK_HIGH,-0.0025007592030514398,2,2.9700001307896184,0.5252516800997682,1.4114529884885079,0.0065551417693441305,0.0076586495884402505,0.008065754247743676,0.0019941778939739792,0.004320159544401779,0.21122101082887848,191.94000244140625,190.7340003967285,193.41000366210935,194.97000122070312,3.0,188.730010986328,2023-07-26,194.97000122070312,STOP,-1.5599975585937784,1.5599975585937784,-1.0
AAPL,r3-v5-broad,2024-06-13,4,7,211.6000061035156,4.44000244140625,0.02143272042342771,2024-06-20,2024-06-21,211.6000061035156,214.2400054931641,208.8500061035156,0.025705835453661084,BREAK_HIGH,-0.009156874736747903,3,5.315000261579245,0.7243661174104443,0.2678728683426426,-0.015910332434912244,0.0033861443087945878,0.01829937789193739,0.011930012521591761,0.039180924607682244,0.0907697878787001,209.67999267578125,199.39549865722657,210.38999938964844,214.2400054931641,3.0,198.83998107910148,2024-06-26,214.2400054931641,STOP,-3.8500061035156534,3.8500061035156534,-1.0
ABBV,r3-v5-broad,2013-12-17,2,2,53.0,0.40000152587890625,0.007604591967349672,2013-12-19,2013-12-20,53.0,53.209999084472656,52.02000045776367,0.022610651768158897,BREAK_HIGH,-0.007030190468852595,5,1.5307140350341797,0.28744665341698494,0.48904684548486504,0.0045810590048263045,0.0026600681513809267,0.008338044777186476,0.00041821867761014924,0.036518929461602304,0.1289352026786337,52.630001068115234,50.754499435424805,52.77000045776367,53.209999084472656,3.0,51.45000457763672,2014-01-06,51.45000457763672,TARGET_3R,1.3199958801269531,0.4399986267089844,3.0
ABBV,r3-v5-broad,2017-12-18,2,2,97.5500030517578,0.1100006103515625,0.0011289060713818163,2017-12-20,2017-12-21,97.5500030517578,98.9000015258789,97.22000122070312,0.017246691736130887,BREAK_HIGH,-0.0014372177844695058,1,1.9871428353445861,0.5434948167011894,-0.665266349394453,0.0006163861215080502,0.004208972562376818,0.01104070572913559,0.006738496845429354,0.007004214524852887,0.2399224492034368,97.41000366210938,96.08500022888184,97.81999969482422,98.9000015258789,3.0,94.57999420166016,2018-01-02,98.9000015258789,STOP,-1.0800018310546875,1.0800018310546875,-1.0
ABBV,r3-v5-broad,2020-07-01,6,9,97.5,0.1699981689453267,0.0017466163130296594,2020-07-10,2020-07-13,97.5,98.33000183105467,96.36000061035156,0.020344946643089962,BREAK_HIGH,-0.006919324137929009,0,2.2257145472935207,0.43581564486004587,-0.5267221595826764,-0.020732154928254865,0.005473497565574883,0.009963036304664708,-0.013127032746920031,0.012480850590441283,0.13157061708113982,96.83000183105467,96.90849952697752,97.36000061035156,98.33000183105467,3.0,94.44999694824223,2020-07-13,98.33000183105467,STOP,-0.9700012207031108,0.9700012207031108,-1.0
ABBV,r3-v5-broad,2021-07-23,5,7,117.56999969482422,0.5,0.004270949016002308,2021-07-30,2021-08-02,117.56999969482422,119.1500015258789,116.12000274658205,0.026053299224320738,BREAK_HIGH,-0.010920005242830691,3,1.7464288984026186,1.294070510570223,2.193407808681099,-0.01599119511470881,0.005073055222776469,0.019334435349741393,-0.009082682098196055,0.0023486039039184734,0.09221585628165532,116.3000030517578,117.09100074768067,116.88999938964844,119.1500015258789,3.0,110.10999298095703,2021-08-17,119.1500015258789,STOP,-2.2600021362304688,2.2600021362304688,-1.0
ABBV,r3-v5-broad,2024-02-16,1,4,176.07000732421875,1.2100067138671875,0.006919859943060964,2024-02-20,2024-02-21,176.07000732421875,178.67999267578125,175.52000427246094,0.0179800193645537,BREAK_HIGH,-0.0018208098106330013,0,3.322857448032924,0.7192602833634278,0.10626473456034063,0.01548502087228032,0.003072508029205192,0.013557203929149152,0.005561350153417683,0.025157048131474305,0.14779117669631375,175.75,170.48899841308594,176.2899932861328,178.67999267578125,3.0,169.1199951171875,2024-02-23,178.67999267578125,STOP,-2.3899993896484375,2.3899993896484375,-1.0
ABBV,r3-v5-broad,2025-11-13,5,7,232.16000366210935,6.740005493164034,0.029899767313956806,2025-11-20,2025-11-21,232.16000366210935,234.9499969482422,228.0,0.030289810593503393,BREAK_HIGH,-0.011810881455267416,1,5.870712280273439,0.7494821218319759,-0.7750345451348041,-0.01222608127760516,0.004794099447139052,0.019084770497689342,0.0014621371777761099,0.01608736699312189,0.11137233069157829,229.4499969482422,225.48749923706055,230.5500030517578,234.9499969482422,3.0,217.3500213623047,2025-11-21,234.9499969482422,STOP,-4.399993896484375,4.399993896484375,-1.0
ABBV,r3-v5-broad,2025-12-24,4,7,228.97999572753903,0.33000183105463066,0.0014432619281154705,2025-12-31,2026-01-02,228.97999572753903,230.25,228.42999267578125,0.007965369514918238,BREAK_HIGH,-0.0021444711917152216,0,3.5121427263532388,0.42993540538820324,-0.5177132642616421,-0.0013111928046326549,0.001094139760994839,0.006601357307744907,0.0023293852438149598,0.005480414087606373,0.10024107277219796,228.4900054931641,226.71650085449218,228.7400054931641,230.25,3.0,224.21002197265636,2026-01-02,230.25,STOP,-1.509994506835909,1.509994506835909,-1.0
ADI,r3-v5-broad,2003-07-07,3,3,36.369998931884766,0.21999740600585938,0.006085681790313856,2003-07-10,2003-07-11,36.369998931884766,36.93000030517578,35.939998626708984,0.027310391130118534,BREAK_HIGH,-0.003310315362338362,2,1.3078577859061105,0.32878215797589055,-1.4433902760388921,0.012004475400314352,0.006896551724137931,0.011780830278788528,0.012032723944876833,0.02340000165339892,0.21056371987546077,36.25,34.999999809265134,36.5,36.93000030517578,3.0,35.209999084472656,2003-07-11,36.93000030517578,STOP,-0.43000030517578125,0.43000030517578125,-1.0
ADI,r3-v5-broad,2007-07-13,1,3,39.380001068115234,0.24000167846679688,0.006131877419759782,2007-07-16,2007-07-17,39.380001068115234,39.650001525878906,39.13999938964844,0.01299037590510401,BREAK_HIGH,-0.0030566161923703526,0,0.7235712323869977,0.46989174993353466,-0.8196637340487866,0.005120249390952347,0.0012736386626483113,0.00864920225667817,0.0066150110109015085,0.01846193447866195,0.10106224175341103,39.2599983215332,38.29499988555908,39.310001373291016,39.650001525878906,3.0,38.290000915527344,2007-07-18,38.290000915527344,TARGET_3R,1.0200004577636719,0.3400001525878906,3.0
ADI,r3-v5-broad,2009-10-13,3,3,27.75,0.2999992370605469,0.010928933651090426,2009-10-16,2009-10-19,27.75,27.90999984741211,27.420000076293945,0.017715103898093797,BREAK_HIGH,-0.0032538016299487114,1,0.7742855889456618,0.297047427357542,-0.4468080156953973,0.009120758897910086,0.0007230823526393885,0.008309231925597968,0.007723684834377742,0.0029780921009870897,0.16872940042443363,27.65999984741211,27.366500186920167,27.68000030517578,27.90999984741211,3.0,26.990001678466797,2009-10-19,27.90999984741211,STOP,-0.22999954223632812,0.22999954223632812,-1.0
ADI,r3-v5-broad,2011-02-02,1,1,39.540000915527344,0.5200004577636719,0.013326510806337247,2011-02-03,2011-02-04,39.540000915527344,39.79999923706055,39.130001068115234,0.01707871977474713,BREAK_HIGH,-0.007902150826110966,0,0.8528570447649274,0.4572857691008847,-1.178413702987603,0.001276141824173127,0.004588333093962616,0.009895950042081696,0.003941040375616994,0.009441874670384947,0.20167629868082643,39.22999954223633,38.71049976348877,39.40999984741211,39.79999923706055,3.0,38.2400016784668,2011-02-04,39.79999923706055,STOP,-0.3899993896484375,0.3899993896484375,-1.0
ADI,r3-v5-broad,2013-01-28,3,3,43.81999969482422,0.060001373291015625,0.0013711466086023694,2013-01-31,2013-02-01,43.81999969482422,44.25,43.529998779296875,0.01649865331744051,BREAK_HIGH,-0.0041246633293601275,2,0.5864287785121373,0.32399267169500273,0.6279888157922652,0.00483534614315051,0.00962424357279446,0.004312270104107639,0.001284860828974955,0.013793580920710613,0.09243975266628283,43.63999938964844,42.991000175476074,44.060001373291016,44.25,3.0,43.49000549316406,2013-02-01,44.25,STOP,-0.18999862670898438,0.18999862670898438,-1.0
ADI,r3-v5-broad,2013-08-01,3,5,49.56999969482422,0.5499992370605469,0.011219894572102953,2013-08-06,2013-08-07,49.56999969482422,49.650001525878906,49.25,0.008093920289342714,BREAK_HIGH,-0.0030352394058396517,2,0.6564290182931083,0.304679953758761,-1.0752867425152193,0.010014262430276366,0.0006070941947746519,0.004044504749317308,0.006189392138988253,0.010139235155825752,0.10062067204961747,49.41999816894531,48.62299995422363,49.45000076293945,49.650001525878906,3.0,48.849998474121094,2013-08-07,48.849998474121094,TARGET_3R,0.6000022888183594,0.20000076293945312,3.0
ADI,r3-v5-broad,2016-08-16,1,1,64.58999633789062,0.2299957275390625,0.0035735818110304734,2016-08-17,2016-08-18,64.58999633789062,64.83999633789062,63.15999984741211,0.02616817087753015,BREAK_HIGH,-0.0060747571368711065,1,0.9721426282610212,0.5554671407618017,0.09680685128310382,0.006427277423271649,0.0015577275431375732,0.008398028934744357,0.0018569987885726604,0.012634010521298242,0.10941931374020662,64.19999694824219,63.28149948120117,64.30000305175781,64.83999633789062,3.0,62.680023193359375,2016-08-18,64.83999633789062,STOP,-0.5399932861328125,0.5399932861328125,-1.0
ADI,r3-v5-broad,2016-12-08,4,6,72.75,1.25,0.017482517482517484,2016-12-14,2016-12-15,72.75,73.43000030517578,72.29000091552734,0.015715458716025716,BREAK_HIGH,-0.0028949418503206206,0,1.7185723440987724,0.3607661607676828,-0.42121356025360013,-0.005483980154788681,0.0037220380432696257,0.008515351838641182,0.008592653046468682,0.000855832476563026,0.17265350293544363,72.54000091552734,71.86049957275391,72.80999755859375,73.43000030517578,3.0,70.94998931884766,2016-12-15,73.43000030517578,STOP,-0.6200027465820312,0.6200027465820312,-1.0
ADI,r3-v5-broad,2017-02-08,1,1,76.77999877929688,1.1299972534179688,0.014937174231667544,2017-02-09,2017-02-10,76.77999877929688,77.7699966430664,76.4800033569336,0.016860452883479274,BREAK_HIGH,-0.003528906489711785,0,1.3478567940848214,0.7344978102378658,-0.48031863038789696,0.017014471915199003,0.003528906489711785,0.012893955190273804,0.005519805267450686,0.02036300915253661,0.16013130757933794,76.51000213623047,74.57150001525879,76.77999877929688,77.7699966430664,3.0,73.81000518798828,2017-02-13,77.7699966430664,STOP,-0.9899978637695312,0.9899978637695312,-1.0
ADI,r3-v5-broad,2018-01-19,3,5,96.13999938964844,0.18000030517578125,0.0018757847737923459,2018-01-24,2018-01-25,96.13999938964844,96.63999938964844,93.20999908447266,0.03597650972231692,BREAK_HIGH,-0.008391053938396998,3,1.7642854963030143,0.25505903051697204,2.613039124484494,-0.0024066480869314733,0.008915524818179544,0.004678209136300996,0.010139505245688726,0.021411294870157742,0.10289943804836661,95.33999633789062,92.40449943542481,96.19000244140624,96.63999938964844,3.0,94.84001159667963,2018-01-25,96.63999938964844,STOP,-0.4499969482422017,0.4499969482422017,-1.0
ADI,r3-v5-broad,2020-12-15,1,1,143.49000549316406,1.4300079345703125,0.010066225250922552,2020-12-16,2020-12-17,143.49000549316406,144.75999450683594,141.57000732421875,0.02233884533924679,BREAK_HIGH,-0.004831949766528778,0,2.942138671875,0.4112625508256576,-1.2906405492730224,0.0071942748006983415,0.005252100728094262,0.008429059068998107,0.0007288387893267279,0.019486528343722272,0.2052747823436544,142.8000030517578,139.96850051879883,143.5500030517578,144.75999450683594,3.0,139.92002868652344,2020-12-18,144.75999450683594,STOP,-1.209991455078125,1.209991455078125,-1.0
ADI,r3-v5-broad,2021-06-29,2,2,169.89999389648438,0.42999267578125,0.00253727900326893,2021-07-01,2021-07-02,169.89999389648438,172.08999633789062,168.88999938964844,0.018915865596016858,BREAK_HIGH,-0.004315160698944007,3,2.815716334751674,0.6392700250171187,0.48797554052076497,0.012751466525527722,0.006620530409115406,0.010570222107727288,0.01200018084463698,0.002116166666470101,0.13507023319720193,169.1699981689453,166.81100006103514,170.2899932861328,172.08999633789062,3.0,164.88998413085938,2021-07-07,164.88998413085938,TARGET_3R,5.4000091552734375,1.8000030517578125,3.0
ADI,r3-v5-broad,2021-11-08,2,2,183.36000061035156,2.399993896484375,0.01326256524890182,2021-11-10,2021-11-11,183.36000061035156,185.5,180.0399932861328,0.030189133558781393,BREAK_HIGH,-0.013822846353882584,3,4.002861022949219,0.5670954498411432,-0.3549309680917097,0.011521238945378709,0.013104031345733748,0.012388824566892623,0.00875112917939998,0.010625348616916296,0.0880906616859464,180.86000061035156,177.40600128173827,183.22999572753903,185.5,3.0,176.41998291015614,2021-11-12,185.5,STOP,-2.270004272460966,2.270004272460966,-1.0
