ticker,variant,fvg_form_date,fvg_age_bars,fvg_age_calendar_days,fvg_low,fvg_gap_size,fvg_gap_pct,break_date,entry_date,broken_support,break_high,break_low,break_range_pct,stop_source,support_distance_pct,support_ratcheted_count,atr14,risk_atr,volume_zscore_20,risk_pct,close_vs_sma10,sma20_sma200_spread,prior_close,prior_sma20,entry,stop,r_multiple,target,exit_date,exit_price,reason,pnl,realized_R,sma5,sma10,sma20,sma200,ret5
AAPL,r3-v5-broad,2010-01-04,2,2,7.585000038146973,0.0135712623596191,0.0017924308293064,2010-01-06,2010-01-07,7.585000038146973,7.68678617477417,7.526785850524902,0.0212352888611893,BREAK_HIGH,-0.0066833775364698,0,0.1331123965127128,0.9336934652987036,0.5086995284871145,0.0164345355073282,0.0075265452132364,0.241842395357415,7.534643173217773,7.222160601615906,7.5625,7.68678617477417,3,7.18964147567749,2010-01-20,7.68678617477417,STOP,-0.1242861747741699,-1.0,7.583785629272461,7.478356981277466,7.222160601615906,5.815682109594345,0.0089431667280817
AAPL,r3-v5-broad,2010-03-24,1,1,8.125356674194336,0.0539274215698242,0.0066812729049553,2010-03-25,2010-03-26,8.125356674194336,8.248929023742676,8.08035659790039,0.0208251844283733,BREAK_HIGH,-0.0037943657803485,0,0.133061374936785,0.5421753761935588,0.1049708320722418,0.0088228550048273,0.0050819180411236,0.1871438620620328,8.094642639160156,7.873089289665222,8.176786422729492,8.248929023742676,3,7.960358619689941,2010-03-26,8.248929023742676,STOP,-0.0721426010131836,-1.0,8.081285667419433,8.053714323043824,7.873089289665222,6.6319588899612425,0.0089027035700912
AAPL,r3-v5-broad,2010-06-02,2,2,9.297499656677246,0.0332136154174804,0.0035851241282446,2010-06-04,2010-06-07,9.297499656677246,9.353570938110352,9.093929290771484,0.028402741937991,BREAK_HIGH,-0.017072900760452,3,0.3052552768162317,0.4223618535082493,-0.4836578443402185,0.0139764962127066,0.0107009117549569,0.1990359046692358,9.14142894744873,9.010392951965333,9.224642753601074,9.353570938110352,3,8.837858200073242,2010-06-08,8.837858200073242,TARGET_3R,0.386784553527832,3.0,9.291000366210938,9.044643020629882,9.010392951965333,7.5146981978416445,0.0103020318853594
AAPL,r3-v5-broad,2010-09-24,2,4,10.376786231994627,0.0917863845825177,0.0089242961540357,2010-09-28,2010-09-29,10.376786231994627,10.42035675048828,9.821429252624512,0.058460468965743,BREAK_HIGH,-0.0128634795419866,10,0.203086580548968,0.7983922579363878,2.814602977045213,0.0158061387343129,0.011434437425012,0.1346187098127713,10.244999885559082,9.683660697937013,10.258213996887209,10.42035675048828,3,9.771785736083997,2010-10-06,10.42035675048828,STOP,-0.1621427536010706,-1.0,10.335785484313964,10.129178428649904,9.683660697937013,8.53472678899765,0.0108891145835636
AAPL,r3-v5-broad,2011-02-16,1,1,12.875,0.0364294052124023,0.0028374969739382,2011-02-17,2011-02-18,12.875,12.866786003112791,12.73285675048828,0.0104661430129673,SUPPORT,-0.0061400974867543,0,0.1795408385140559,0.3560672026212672,0.3983168841576016,0.0049901059911792,0.0054326519484461,0.2022850066462075,12.796428680419922,12.436571407318116,12.811071395874023,12.875,3,12.619285583496094,2011-02-18,12.619285583496094,TARGET_3R,0.1917858123779297,3.0,12.83828582763672,12.727285766601565,12.436571407318116,10.34411253452301,0.0106053082351056
AAPL,r3-v5-broad,2014-08-25,1,1,25.31999969482422,0.0849990844726598,0.0033683012647835,2014-08-26,2014-08-27,25.31999969482422,25.375,25.21500015258789,0.006343536460702,BREAK_HIGH,-0.0038655901675865,4,0.3053569793701169,0.3929854149098976,-0.9560195039063436,0.0047515677379161,0.0116212498101946,0.171952238807866,25.22249984741211,24.425500011444093,25.2549991607666,25.375,3,24.894996643066406,2014-08-27,25.375,STOP,-0.1200008392333984,-1.0,25.245000076293945,24.932750129699706,24.425500011444093,20.8417196559906,0.0035810267056892
AAPL,r3-v5-broad,2014-09-18,1,1,25.38999938964844,0.0749988555908238,0.0029626250842824,2014-09-19,2014-09-22,25.38999938964844,25.587499618530273,25.125,0.0183240738004881,BREAK_HIGH,-0.0059429326422546,0,0.5751784188406805,0.2390542674879224,0.0726590106018848,0.005402705362235,0.0023231228317746,0.1796245572412546,25.239999771118164,25.215250110626226,25.450000762939453,25.587499618530273,3,25.037504196166992,2014-09-23,25.587499618530273,STOP,-0.1374988555908203,-1.0,25.34099998474121,25.181500053405763,25.215250110626226,21.375657157897948,-0.0068857422036235
AAPL,r3-v5-broad,2014-12-29,1,1,28.424999237060547,0.2474994659423828,0.0087835850573253,2014-12-30,2014-12-31,28.424999237060547,28.479999542236328,28.02750015258789,0.0160860079327533,BREAK_HIGH,-0.0104870275540351,2,0.6033926010131836,0.4557557021224808,-1.029032859907193,0.0097500308198596,0.0059901285253182,0.1666964328665235,28.1299991607666,28.095000171661376,28.204999923706055,28.479999542236328,3,27.38000106811523,2015-01-02,27.38000106811523,TARGET_3R,0.8249988555908203,3.0,28.248500061035156,27.962500190734865,28.095000171661376,24.080814323425297,-0.0037188399969951
AAPL,r3-v5-broad,2015-04-07,1,1,31.4950008392334,0.1050014495849573,0.0033450605806505,2015-04-08,2015-04-09,31.4950008392334,31.600000381469727,31.24250030517578,0.0113853528865322,BREAK_HIGH,-0.0030255166196582,0,0.5616065434047156,0.2448346881891023,-0.7558211554441133,0.0043703063839997,0.0046392479660267,0.1510846783029621,31.399999618530273,31.352999877929687,31.462499618530273,31.600000381469727,3,31.04999732971191,2015-04-09,31.600000381469727,STOP,-0.1375007629394531,-1.0,31.426499938964845,31.254999923706055,31.352999877929687,27.23778751373291,0.009402862381064
AAPL,r3-v5-broad,2015-04-13,1,1,31.65250015258789,0.0074996948242187,0.0002369946189202,2015-04-14,2015-04-15,31.65250015258789,31.822500228881836,31.477500915527344,0.010926343785221,BREAK_HIGH,-0.0024544540863289,0,0.5382140023367751,0.4087580635199317,-1.5619135084808948,0.0069614526376423,0.0025639869842263,0.1487840934140882,31.575000762939453,31.497749996185306,31.602500915527344,31.822500228881836,3,30.942502975463867,2015-04-20,31.822500228881836,STOP,-0.2199993133544922,-1.0,31.62049980163574,31.49424991607666,31.497749996185306,27.418337507247927,0.0023014118769224
AAPL,r3-v5-broad,2015-05-22,1,4,32.849998474121094,0.1049995422363281,0.0032065825518805,2015-05-26,2015-05-27,32.849998474121094,33.227500915527344,32.279998779296875,0.0292393819448564,BREAK_HIGH,-0.0137324397959404,3,0.5323217936924524,1.206980136202899,0.8114577027907779,0.0197177182478685,0.0021105630193166,0.1208539453444907,32.404998779296875,32.06850004196167,32.584999084472656,33.227500915527344,3,30.657493591308594,2015-06-23,31.75749969482422,TIME_EXIT,0.8274993896484375,1.287933122758686,32.683999633789064,32.33675003051758,32.06850004196167,28.61077500343323,-0.0043782726286935
AAPL,r3-v5-broad,2017-03-16,1,1,35.064998626708984,0.1525001525878906,0.0043680675761699,2017-03-17,2017-03-20,35.064998626708984,35.25,34.97249984741211,0.0079291418443852,BREAK_HIGH,-0.0019286306384569,1,0.3166067940848214,0.4737786070336812,3.175880524008072,0.0042735479316188,0.0035053835684213,0.2207571680291563,34.997501373291016,34.62725009918213,35.099998474121094,35.25,3,34.649993896484375,2017-03-20,35.25,STOP,-0.1500015258789062,-1.0,34.96650085449219,34.875250244140624,34.62725009918213,28.3653874874115,0.0061089989021436
AAPL,r3-v5-broad,2017-08-09,1,1,39.77750015258789,0.0475006103515625,0.0011955854744238,2017-08-10,2017-08-11,39.77750015258789,40.0,38.657501220703125,0.0345737500898904,BREAK_HIGH,-0.0244011917809241,2,0.8257135663713727,1.0294108135541988,1.1534048228256644,0.0217113267175539,0.000354274359109,0.1343141782632753,38.83000183105469,38.27262516021729,39.150001525878906,40.0,3,36.600006103515625,2017-08-14,40.0,STOP,-0.8499984741210938,-1.0,39.58300018310547,38.816250228881835,38.27262516021729,33.74076238632202,-0.001606993560648
AAPL,r3-v5-broad,2017-08-31,2,5,40.869998931884766,0.0900001525878906,0.0022069680059328,2017-09-05,2017-09-06,40.869998931884766,41.0625,40.13999938964844,0.022766549850194,BREAK_HIGH,-0.0086376720179437,2,0.5642852783203125,0.6822760336388957,0.5218603931951962,0.0094646501296073,0.0025050273780943,0.1517438016269857,40.52000045776367,40.0707504272461,40.6775016784668,41.0625,3,39.52250671386719,2017-09-13,39.52250671386719,TARGET_3R,1.1549949645996094,3.0,40.81950073242187,40.41875038146973,40.0707504272461,34.79137493133545,0.0037777952916331
AAPL,r3-v5-broad,2019-07-23,2,2,51.8224983215332,0.1974983215332031,0.0038256333468901,2019-07-25,2019-07-26,51.8224983215332,52.310001373291016,51.682498931884766,0.0121244793441389,BREAK_HIGH,-0.0013041687184806,2,0.721963609967913,0.609452381437626,-1.117694405112564,0.0084827925673192,0.0067303520534652,0.0897026762936146,51.755001068115234,50.914750289916995,51.869998931884766,52.310001373291016,3,50.549991607666016,2019-07-26,52.310001373291016,STOP,-0.44000244140625,-1.0,51.71699981689453,51.40900039672851,50.914750289916995,46.723525047302246,0.0066128590203955
AAPL,r3-v5-broad,2019-08-14,1,1,50.647499084472656,0.1349983215332031,0.002672572521538,2019-08-15,2019-08-16,50.647499084472656,51.28499984741211,49.91749954223633,0.0271141125793638,BREAK_HIGH,-0.004213298411729,1,1.6675000871930803,0.1289356169988587,-0.3038658402575516,0.004209910982429,0.0028035453733074,0.1021322559780182,50.435001373291016,51.17212467193603,51.06999969482422,51.28499984741211,3,50.42499923706055,2019-08-16,51.28499984741211,STOP,-0.2150001525878906,-1.0,50.746500396728514,50.2939998626709,51.17212467193603,46.430112533569336,-0.0083074632230392
AAPL,r3-v5-broad,2019-10-07,1,1,56.459999084472656,1.2199974060058594,0.0220853976997873,2019-10-08,2019-10-09,56.459999084472656,57.01499938964844,56.08250045776367,0.0166220847994305,BREAK_HIGH,-0.0064171233537132,1,1.1285713740757533,0.2281642975705447,-0.1765931682691408,0.0045368399983923,0.0078372081871813,0.1574029176862852,56.099998474121094,55.380499839782715,56.75749969482422,57.01499938964844,3,55.98500061035156,2019-10-10,57.01499938964844,STOP,-0.2574996948242187,-1.0,55.9125,55.663750076293944,55.380499839782715,47.84893747329712,-0.0008459969032654
AAPL,r3-v5-broad,2019-10-28,1,1,61.68000030517578,0.4799995422363281,0.0078431296773283,2019-10-29,2019-10-30,61.68000030517578,62.4375,60.64250183105469,0.0295120756049217,BREAK_HIGH,-0.0140984340878183,3,0.9350000108991352,1.3342260521380809,1.4472187657360076,0.0203873410898638,0.0085771725842862,0.1863625578617156,60.8224983215332,58.687249946594235,61.189998626708984,62.4375,3,57.44749450683594,2019-11-01,62.4375,STOP,-1.2475013732910156,-1.0,61.283999633789065,60.305249786376955,58.687249946594235,49.46822500228882,0.0138772565389879
AAPL,r3-v5-broad,2019-12-06,1,3,66.82499694824219,0.99749755859375,0.0151532044790176,2019-12-09,2019-12-10,66.82499694824219,67.69999694824219,66.22750091552734,0.0220664762271714,BREAK_HIGH,-0.0014235514240945,1,1.0851789202008928,0.5068246462633681,1.8188669525450276,0.0081905496629262,0.0056097956653314,0.2514671713021736,66.7300033569336,66.14637565612793,67.1500015258789,67.69999694824219,3,65.50001525878906,2019-12-11,67.69999694824219,STOP,-0.5499954223632812,-1.0,66.21999969482422,66.35774993896484,66.14637565612793,52.85506258010864,0.0104482500278708
