ticker,break_date,entry_date,support,support_age,support_updates,entry,stop,risk,mfe_R,mae_R,break_close,break_high,break_low,break_open,break_depth_pct,break_depth_atr,close_pos_range,body_pct_range,red_break,gap_entry_vs_close_R,gap_entry_vs_support_R,support_vs_sma10_atr,close_vs_sma10_atr,close_vs_sma20_atr,sma10_20_spread_atr,close_vs_sma200_pct,ret_5d,ret_10d,vol_ratio,hit_1R,bars_1R,hit_2R,bars_2R,hit_2.5R,bars_2.5R,hit_3R,bars_3R,hit_4R,bars_4R
NVDA,2001-12-07,2001-12-10,0.5022500157356262,1,2,0.4970830082893371,0.5161669850349426,0.019083976745605524,0.21829868572284888,5.681047298985544,0.4995830059051513,0.5161669850349426,0.4906669855117798,0.5115000009536743,0.005310123936121023,0.10030420468891905,0.34964786510182827,0.4673331478966594,True,-0.1309998250961967,-0.2707510869022059,1.2194839272371405,1.1191797225482216,1.796458169393421,0.6772784468451993,0.48963921318617426,0.09718164943541363,0.20019944108383236,0.6031756566473719,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2001-12-19,2001-12-20,0.5428329706192017,2,2,0.5391669869422913,0.554082989692688,0.014916002750396729,2.759921118565912,4.447102685725018,0.5370000004768372,0.554082989692688,0.5349169969558716,0.5429999828338623,0.010745423469232015,0.23387743257084334,0.10868226600985222,0.3130535652087376,True,0.14527930181539186,-0.24577520789293864,0.4854783202458178,0.25160088767497446,1.8497522703994544,1.59815138272448,0.542571751653225,-0.003557142504800326,0.025625365354984275,0.7388994163689548,True,1.0,False,3.0,False,3.0,False,3.0,False,3.0
NVDA,2001-12-28,2001-12-31,0.5691670179367065,1,2,0.5684170126914978,0.5854169726371765,0.01699995994567871,4.142187215124191,2.1813563244183274,0.5642499923706055,0.5854169726371765,0.558667004108429,0.5815830230712891,0.008638985414028093,0.20548768532156092,0.20871008712315336,0.6479645268388333,True,0.24511941994025496,-0.04411805954868659,0.734841787883563,0.5293541025620021,1.5730858986763496,1.0437317961143475,0.5734612903372333,0.09386171544544286,0.07801236238082865,0.844442780107849,True,2.0,False,3.0,False,3.0,False,3.0,False,3.0
NVDA,2003-05-13,2003-05-14,0.171666994690895,1,5,0.1704169958829879,0.1724999994039535,0.002083003520965604,2.560720519643985,29.204466763956486,0.1698330044746399,0.1724999994039535,0.1661670058965683,0.167166993021965,0.010683417738846087,0.18718962814338955,0.5788729411764757,0.4209717647058904,False,0.2803602598219725,-0.6000944287063187,2.902137944471721,2.7149483163283312,4.108155910929367,1.393207594601035,0.6776051650412166,0.24953473953910876,0.4162546387890844,1.2539699823959638,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2003-05-19,2003-05-20,0.1730830073356628,1,1,0.1674170047044754,0.176499992609024,0.00908298790454859,0.08257252493237464,7.027753306132935,0.167166993021965,0.176499992609024,0.1650830060243606,0.1748329997062683,0.034180214480701514,0.5718641019759358,0.18253389212209892,0.6714562224852898,True,0.027525268682258464,-0.6238038287323884,1.1293230310977138,0.5574589291217779,2.4943540663604566,1.936895137238679,0.6309178620073168,-0.03418021448070152,0.23143276837348958,0.7840230642631114,False,4.0,False,4.0,False,4.0,False,4.0,False,4.0
NVDA,2003-06-02,2003-06-03,0.2154169976711273,1,3,0.2036669999361038,0.2240000069141388,0.020333006978035,0.9754581264542593,1.356562906505925,0.2060000002384185,0.2240000069141388,0.2046670019626617,0.2237499952316284,0.043715201374617305,0.9061154396200708,0.0689493578004263,0.9181187837979494,True,-0.11473956138582735,-0.5778780161594687,2.806495296493189,1.9003798568731185,3.247073289333158,1.3466934324600397,0.9154483957259814,0.18447308508374127,0.16274476688459605,0.8599636739936961,False,4.0,False,4.0,False,4.0,False,4.0,False,4.0
NVDA,2003-07-14,2003-07-15,0.2025000005960464,4,2,0.2049999982118606,0.209999993443489,0.00499999523162839,15.566614214529318,0.18340068664616366,0.202000007033348,0.209999993443489,0.2010000050067901,0.2087499946355819,0.0024691040060577357,0.05671754780482964,0.11111147904148712,0.7499995860783262,True,0.5999988079059765,0.5000000000000028,0.07750006489684165,0.020782517092012013,0.32706699467241857,0.30628447758040656,0.6219639589420213,-0.03233527078176668,0.0744681593086367,0.7961637954758104,True,1.0,True,1.0,True,2.0,True,2.0,True,3.0
NVDA,2003-11-11,2003-11-12,0.1796669960021972,1,2,0.1756670027971267,0.179749995470047,0.00408299267292031,3.469757851134012,2.2858232514004957,0.1762499958276748,0.179749995470047,0.1730830073356628,0.1766670048236847,0.019018518985426863,0.43489099257190517,0.47502536800367945,0.06254833331099048,True,-0.14278571558913547,-0.9796719037973628,2.621868811783945,2.18697781921204,3.1648652379431264,0.9778874187310865,0.19629079920242423,0.17045082784009535,0.15700464496602962,0.9361546598628697,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2003-12-31,2004-01-02,0.195250004529953,1,4,0.1964170038700103,0.1987500041723251,0.002333000302314814,8.64423721776876,8.251173633953789,0.1933329999446869,0.1987500041723251,0.1901669949293136,0.1978330016136169,0.009818205074469172,0.25993530885892246,0.36886888103390136,0.5242918353599596,True,1.3219046402451984,0.5002139686391758,1.5728969461925184,1.312961637333596,2.1423458678432667,0.8293842305096709,0.20522726212121278,0.05646449020684319,0.12077101804474522,0.8843489506639179,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2004-04-01,2004-04-02,0.2179169952869415,1,7,0.2208330035209655,0.2247499972581863,0.00391699373722082,12.892541799022123,1.8085290928803572,0.2160830050706863,0.2247499972581863,0.2105830013751983,0.2202499955892563,0.00841600359733433,0.23324303189220538,0.3882265330571961,0.2941336718798496,True,1.2126642953607052,0.7444505734882677,2.0666912758736773,1.833448243981472,3.269490173846852,1.4360419298653795,0.2411756999185923,0.061832935065939676,0.15603715560243825,2.1585390271959546,True,1.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2004-12-17,2004-12-20,0.1967500001192093,1,1,0.1944169998168945,0.2015829980373382,0.007165998220443698,3.0584713725457733,1.6163833795658975,0.1921669989824295,0.2015829980373382,0.1899169981479644,0.2007499933242797,0.02329352545871909,0.5339447595888257,0.1928682372536764,0.7357272778365254,True,0.31398289048496103,-0.3255652918889971,0.6271956876096327,0.09325092802080706,1.7083023187034618,1.615051390682655,0.2549477488477924,-0.01072331271104665,0.11239943980258538,1.2826958327312001,True,2.0,False,10.0,False,10.0,False,10.0,False,10.0
NVDA,2005-02-09,2005-02-10,0.2104170024394989,2,4,0.2080000042915344,0.2156669944524765,0.007666990160942105,0.09782264349699342,5.043308073691537,0.2069170027971267,0.2156669944524765,0.2058330029249191,0.2150000035762787,0.01663363512356169,0.42240654530050153,0.110229896900962,0.8219450623382509,True,0.14125510424218832,-0.3152473261642362,0.9625078791757434,0.540101333875242,2.048201556862176,1.508100222986934,0.3633741829363333,0.007302197659507126,0.1706760835820651,1.1246542118354474,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2005-02-23,2005-02-24,0.23191699385643,1,2,0.2276670038700103,0.2376669943332672,0.00999999046325692,3.000002980235056,1.900001192094022,0.2308329939842224,0.2376669943332672,0.2269999980926513,0.2347500026226043,0.004674085560451187,0.1127639538533618,0.3593322623454668,0.3672082140113055,True,-0.31659931335384306,-0.424999403952983,1.2682923653442946,1.1555284114909328,2.21137978740307,1.0558513759121368,0.5023301247700066,0.07239485993358508,0.07656108738164202,1.2342741019024828,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2005-08-10,2005-08-11,0.2345830053091049,2,3,0.2321670055389404,0.2378329932689666,0.00566598773002619,0.3971065490561165,6.338877229524724,0.2321670055389404,0.2378329932689666,0.2297500073909759,0.2366670072078704,0.010299125322318126,0.36467148495480495,0.2990229334119947,0.5567251677604846,True,0.0,-0.4264039890805274,0.46910808117434727,0.10443659621954234,0.8597788987640586,0.7553423025445163,0.16083276298598218,0.0007198802563208595,0.02956542333273382,0.6473254823688308,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2005-08-18,2005-08-19,0.2472500056028366,3,2,0.2454999983310699,0.250916987657547,0.005416989326477106,1.5999647895072568,6.507306177240751,0.2450830042362213,0.250916987657547,0.2440000027418136,0.2496670037508011,0.008764413822081766,0.32103048902690545,0.1565713251657252,0.6627164249199091,True,0.07697893972402672,-0.3230590215884403,0.6493643802879298,0.3283338912610243,1.6258403408052677,1.2975064495442434,0.20277299764856832,0.04105910365161636,0.06751375051972941,1.1940545449953979,True,2.0,False,9.0,False,9.0,False,9.0,False,9.0
NVDA,2005-09-02,2005-09-06,0.253583014011383,1,2,0.2524999976158142,0.2562499940395355,0.0037499964237213135,1.0221332125344862,11.488814184329511,0.2515830099582672,0.2562499940395355,0.2507500052452087,0.2562499940395355,0.007886979579105452,0.32060902768404376,0.1514557109494041,0.8485442890505959,True,0.2445302752147756,-0.28880464757725277,1.0940302340108028,0.773421206326759,1.0218923667304074,0.24847116040364836,0.2021289321783817,0.04391291884938786,0.033904209855343925,0.7233389993348607,True,1.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2005-11-04,2005-11-07,0.286417007446289,1,3,0.2853330075740814,0.2895829975605011,0.004249989986419678,2.744947617912303,8.352958501044837,0.2838329970836639,0.2895829975605011,0.2808330059051513,0.2889170050621032,0.009021846801851299,0.27703357919843835,0.3428564616605507,0.5810300373636292,True,0.35294447638950577,-0.2550593944153692,1.0203146242609213,0.743281045062483,1.3056924401672299,0.5624113951047469,0.23670024907050208,0.05058354384300556,0.06637179387986847,1.3512925611092865,True,2.0,True,2.0,False,3.0,False,3.0,False,3.0
NVDA,2005-11-16,2005-11-17,0.2894169986248016,1,1,0.2917500138282776,0.2922500073909759,0.0004999935626983087,6.834118137927683,58.166716337849934,0.2893329858779907,0.2922500073909759,0.2836669981479645,0.2906669974327087,0.00029028269662823497,0.0071283546353674765,0.6601400009722332,0.15542469044923377,True,4.834118137927461,4.6660904810163055,0.3373150562604652,0.3301867016250977,0.869666092956879,0.5394793913317812,0.23942761049449718,-0.0017252119291957246,-0.009700007079105899,0.8272824404177842,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2005-12-29,2005-12-30,0.3115000128746032,2,2,0.3088330030441284,0.3185000121593475,0.00966700911521906,0.5602566197348188,8.361841841595005,0.3105829954147339,0.3185000121593475,0.309249997138977,0.3174999952316284,0.002943876153990664,0.12453913610116377,0.1441076876979495,0.7477825497214695,True,-0.18102728049055045,-0.2758877951481441,0.43685795258908444,0.3123188164879207,0.611668887447883,0.2993500709599623,0.26362627926099974,0.030980860924512132,0.0072972593401141594,0.8352771585338097,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2006-01-13,2006-01-17,0.3548330068588257,1,5,0.3494170010089874,0.359499990940094,0.010082989931106567,0.9339489077200004,3.9918718170774548,0.3542500138282776,0.359499990940094,0.3492499887943268,0.3565829992294311,0.0016430067645314802,0.0578522050940815,0.4878072182663484,0.22760828417162104,True,-0.479323380496499,-0.5371428402531264,1.4744058260323147,1.4165536209382332,2.9889864330338973,1.5724328120956643,0.40272738384520496,0.04089229812986894,0.14059693884796687,0.9701357466063348,False,3.0,False,3.0,False,3.0,False,3.0,False,3.0
NVDA,2006-01-31,2006-02-01,0.3799999952316284,2,3,0.367917001247406,0.3812499940395355,0.013332992792129517,0.8000451516716218,4.106354538972375,0.3746669888496399,0.3812499940395355,0.371749997138977,0.3791669905185699,0.01403422749712878,0.4244167844640304,0.30705185919496464,0.47368454074605354,True,-0.5062620003978712,-0.9062476949177547,0.6539093703454238,0.22949258588139337,1.2988894238523083,1.069396837970915,0.4279375482144306,0.015357726817689432,0.05838131801864388,0.8077410831566394,False,7.0,False,7.0,False,7.0,False,7.0,False,7.0
NVDA,2006-02-21,2006-02-22,0.3933329880237579,1,2,0.3816669881343841,0.3954170048236847,0.013750016689300593,0.6666890635363001,3.575706476741198,0.3871670067310333,0.3954170048236847,0.3837499916553497,0.3947499990463257,0.015676237387829063,0.4583545377438463,0.2928783079595415,0.6499514662307111,True,-0.4000008669756014,-0.8484353257877523,1.3070567961718118,0.8487022584279655,0.9264391623308406,0.07773690390287495,0.4041166299612289,0.05471240280510403,0.026513508934841834,1.218986725971228,False,4.0,False,4.0,False,4.0,False,4.0,False,4.0
NVDA,2006-03-07,2006-03-08,0.402999997138977,3,2,0.4019170105457306,0.4120829999446869,0.010165989398956299,1.6148941409616726,10.221928739365726,0.4018329977989197,0.4120829999446869,0.3937500119209289,0.4089170098304748,0.002895780020700275,0.07937495258166724,0.44089844315154286,0.3864079342862628,True,0.00826409939199212,-0.10653036814671382,0.39109363606931646,0.3117186834876492,1.0428969370220884,0.7311782535344392,0.40753892982689927,0.023126678348823315,0.03788027082089385,0.9283824015878267,True,1.0,False,5.0,False,5.0,False,5.0,False,5.0
NVDA,2006-03-22,2006-03-23,0.4121670126914978,1,1,0.4124999940395355,0.4144999980926513,0.002000004053115789,2.333487311687022,50.74989941736719,0.4110830128192901,0.4144999980926513,0.4018329977989197,0.4124999940395355,0.002630001525665661,0.07442241812718875,0.7302451098029793,0.1118639920571109,True,0.708489174328379,0.16649033661655382,0.34215140478668743,0.2677289866594987,0.5629508704649847,0.29522188380548603,0.39223145216091126,-0.01497603577195561,0.028136795235659262,1.9108691220507583,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2006-08-21,2006-08-22,0.4441669881343841,2,2,0.4378330111503601,0.449999988079071,0.012166976928710882,0.7670775199874623,6.109485224956917,0.4391669929027557,0.449999988079071,0.438167005777359,0.4491670131683349,0.01125701676441486,0.20153551901268546,0.08450846117229434,0.8450972046271407,True,-0.10963953989653144,-0.520587572503525,0.9062493902601715,0.704713871247486,1.7463208524113447,1.0416069811638589,0.15926813897986322,0.13187365966363296,0.11134533127836987,0.6548409887886856,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2006-09-01,2006-09-05,0.4786669909954071,2,3,0.4663330018520355,0.4818330109119415,0.01550000905990595,1.7634177667883177,3.5161278538110543,0.464832991361618,0.4818330109119415,0.4629999995231628,0.4779999852180481,0.028901093858635967,0.6452295991818849,0.09732866404718236,0.699144368609867,True,0.0967748137836661,-0.7957407699377449,1.0082304629712364,0.3630008637893515,1.2903773965190262,0.9273765327296748,0.20216722601063744,0.053247764587764035,0.01937059455829182,0.8787270960366019,True,2.0,False,6.0,False,6.0,False,6.0,False,6.0
NVDA,2006-11-10,2006-11-13,0.5831670165061951,1,2,0.5751670002937317,0.5860000252723694,0.010833024978637695,0.015416950943064023,4.507791007328829,0.5740000009536743,0.5860000252723694,0.559499979019165,0.5831670165061951,0.01571936562434746,0.3500130290226152,0.547169684005965,0.345924511411458,True,0.10772608226775536,-0.7384840548451702,0.859102117464075,0.5090890884414598,0.8800901091430594,0.37100102070159957,0.31995993415864227,0.05644237936771135,0.06361884271341967,1.9788291636000788,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2007-05-17,2007-05-18,0.5743330121040344,3,3,0.5766670107841492,0.5833330154418945,0.006666004657745361,4.000447079231382,13.126299882865242,0.5723329782485962,0.5833330154418945,0.5690000057220459,0.5803329944610596,0.00348235921196873,0.10838951004951211,0.23253821714323736,0.5581532677944675,True,0.6501694430286935,0.3501345708486458,0.4181822670543835,0.30979275700487136,0.8521807456280901,0.5423879886232187,0.08075545941759758,0.04631259182466163,0.025993374210709908,0.6923997460526735,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2007-06-26,2007-06-27,0.7058330178260803,2,7,0.675000011920929,0.7080000042915344,0.03299999237060547,0.10100099702337947,3.7020308932751496,0.675000011920929,0.7080000042915344,0.6733329892158508,0.7059999704360962,0.0436831447756794,1.40987719694433,0.04808671013177079,0.8942205854034276,True,0.0,-0.9343337282894547,1.5341022995397817,0.12422510259545178,1.9025981957217515,1.7783730931262995,0.21706966497669852,0.017076317404891128,0.11570246386874916,1.2822257242400164,False,4.0,False,4.0,False,4.0,False,4.0,False,4.0
NVDA,2007-09-07,2007-09-10,0.8716670274734497,2,3,0.862500011920929,0.8716670274734497,0.009167015552520752,7.281539952014668,9.40873359038214,0.8441669940948486,0.8606669902801514,0.8278329968452454,0.8518329858779907,0.0315487824041144,0.8182777750751993,0.4974721482473864,0.23347728927156117,True,1.9998894646839664,-1.0,1.090052821897373,0.27177504682217374,1.4803474696770684,1.2085724228548946,0.37636485878495296,0.04046919502620838,0.055208726894725446,0.9086819205935254,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2007-09-28,2007-10-01,0.9097499847412108,1,4,0.9137499928474426,0.928250014781952,0.014500021934509388,5.103440621531592,5.379302832243967,0.906000018119812,0.928250014781952,0.9039999842643738,0.925000011920929,0.0041219749209070195,0.11544703554835539,0.08247551911278868,0.7835039130092776,True,0.5344802071772065,0.27586221071238276,0.9874653939123655,0.8720183583640102,1.2936594150185092,0.4216410566544991,0.43184044343543393,0.05073940177880032,0.12372098593663017,0.7700301313819676,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2007-10-19,2007-10-22,0.9605000019073486,1,3,0.928749978542328,0.9860000014305116,0.057250022888183594,3.1091685962252855,1.1004366493978093,0.9347500205039978,0.9860000014305116,0.934499979019165,0.9854999780654908,0.026808934255301245,0.7061698920309468,0.0048551723499381284,0.9854356403214252,True,-0.10480418450467065,-0.55458533924139,0.8186093518692683,0.1124394598383214,0.36851184194226255,0.2560723821039411,0.425269646702653,0.03487411261170292,0.01245599860293023,1.2377829117393688,False,2.0,False,2.0,False,2.0,False,2.0,False,2.0
NVDA,2007-12-13,2007-12-14,0.8694999814033508,1,3,0.8585000038146973,0.8817499876022339,0.02324998378753662,8.591404106955162,2.2150562719511835,0.862500011920929,0.8817499876022339,0.8370000123977661,0.8759999871253967,0.008050568869621024,0.17998087177796898,0.569832707317723,0.3016755907189856,True,-0.17204347937549672,-0.47311764555079855,0.768778393625619,0.58879752184765,1.3971079538221018,0.8083104319744518,0.2109533804756032,0.005537759672820997,0.041666669666095224,1.029582248428663,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2009-04-07,2009-04-08,0.2745000123977661,1,3,0.2770000100135803,0.28125,0.004249989986419678,2.000007012327672,7.705895965106658,0.2739999890327453,0.28125,0.2722499966621399,0.2782500088214874,0.0018215786609737752,0.03181967316601577,0.19444352462001435,0.472224245835961,True,0.7058889527789985,0.5882361190973732,0.774773766474928,0.7429540933089123,1.2886359326109773,0.5456818393020649,0.12321546801355523,0.1115618200211761,0.12065436881026614,0.6120882505005536,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2009-04-15,2009-04-16,0.2902500033378601,3,1,0.2899999916553497,0.2902500033378601,0.0002500116825104315,326.9846823220156,78.99630468468885,0.2847500145435333,0.2860000133514404,0.2727499902248382,0.2827500104904175,0.018949142914994638,0.3540222895351295,0.9056606319880743,0.15094343866467835,False,20.998927166522712,-1.0,0.5744829759189689,0.22046068638383937,1.194828632182249,0.9743679457984097,0.1914475800574091,0.03923367131778721,0.15517247111728816,1.1209402203389431,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2009-06-03,2009-06-04,0.2662500143051147,1,5,0.2635000050067901,0.2687500119209289,0.005250006914138794,2.142857953803623,7.904751903088663,0.2627499997615814,0.2687500119209289,0.2562499940395355,0.2677499949932098,0.013145593823414244,0.2592603426084484,0.5199997138981166,0.3999990463270452,True,0.14285795380361224,-0.5238106050714971,0.6148160751207719,0.3555557325123235,1.1750001320605628,0.8194443995482393,0.13331248532276918,0.013500539028342029,0.11216931957796916,0.6854563851811546,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2009-06-15,2009-06-16,0.2874999940395355,2,2,0.2829999923706054,0.2874999940395355,0.004500001668930109,8.944438557568022,2.555554819695997,0.2829999923706054,0.2862499952316284,0.277999997138977,0.2824999988079071,0.015652180042519555,0.3475863243765276,0.6060601681935052,0.06060529433863402,False,0.0,-1.0,0.708689140165619,0.3611028157890914,1.4028960539424467,1.0417932381533552,0.23239720831969068,0.05106773113070262,0.03473490697588999,0.552730151508981,True,1.0,True,1.0,True,1.0,True,2.0,True,5.0
NVDA,2009-07-21,2009-07-22,0.3002499938011169,1,5,0.2932499945163727,0.3059999942779541,0.012749999761581421,0.1568630659227427,4.901960875977926,0.2992500066757202,0.3059999942779541,0.2922500073909759,0.304749995470047,0.0033305150575924946,0.08187029627605569,0.5090913425796502,0.39999956651125934,True,-0.47058919776821506,-0.549019562011033,1.8318709367646047,1.7500006404885489,1.8595039307261603,0.10950329023761121,0.30181572346082575,0.11764710465562955,0.18632318479035903,1.2840248244944907,False,1.0,False,1.0,False,1.0,False,1.0,False,1.0
NVDA,2009-08-10,2009-08-11,0.3379999995231628,1,2,0.3292500078678131,0.3502500057220459,0.020999997854232788,0.5357152487145973,2.809523404049994,0.3314999938011169,0.3502500057220459,0.3294999897480011,0.3452500104904175,0.019230786187029152,0.4390834319433881,0.09638566329864509,0.6626508965824329,True,-0.10714219824790445,-0.41666631187707553,0.579251754238002,0.14016832229461385,1.0411329824354016,0.9009646601407877,0.3837508193827088,-0.0015060047642426744,0.01843312487273341,0.9397693247142991,False,13.0,False,13.0,False,13.0,False,13.0,False,13.0
NVDA,2009-09-01,2009-09-02,0.359250009059906,2,2,0.3512499928474426,0.3729999959468841,0.021750003099441473,0.09195419623490553,2.9080458037650994,0.3507499992847442,0.3729999959468841,0.3487499952316284,0.3627499938011169,0.023660430231873416,0.6032959780691217,0.0824743915103304,0.4948451201002844,True,0.022988206503348006,-0.3678167849396221,0.812674772293647,0.20937879422452532,0.7248413564656735,0.5154625622411482,0.3973059786241777,0.02708633920068171,0.05251316981001786,1.1516524049544798,False,3.0,False,3.0,False,3.0,False,3.0,False,3.0
