quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2024Q3,2024-07-01,CWT,1035201,CALIFORNIA WATER SERVICE GROUP,$100M-$500M,True,145225000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-25,10-Q,2023-03-31,-22211000,NetIncomeLoss,USD,2024-04-25,10-Q,2023-03-31,4595533000,Assets,USD,2024-04-25,10-Q,2023-12-31,62526000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-25,10-Q,2023-03-31,-82082000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-25,10-Q,2023-03-31,20970000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-25,10-Q,2023-03-31,through_ocf,True,,,-0.152942,0.144397,31.644228,0.430546,-0.565206
2024Q3,2024-07-01,CXM,1569345,"Sprinklr, Inc.",$100M-$500M,True,173363000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-06-05,10-Q,2023-04-30,2808000,NetIncomeLoss,USD,2024-06-05,10-Q,2023-04-30,1223110000,Assets,USD,2024-06-05,10-Q,2024-01-31,12692000,NetCashProvidedByUsedInFinancingActivities,USD,2024-06-05,10-Q,2023-04-30,-28577000,NetCashProvidedByUsedInInvestingActivities,USD,2024-06-05,10-Q,2023-04-30,18560000,NetCashProvidedByUsedInOperatingActivities,USD,2024-06-05,10-Q,2023-04-30,through_ocf,True,,,0.016197,0.107059,7.055196,0.073211,-0.164839
2024Q3,2024-07-01,CXW,1070985,"CORECIVIC, INC.",$100M-$500M,True,458002000,Revenues,USD,2024-05-09,10-Q,2023-03-31,12400000,ProfitLoss,USD,2024-05-09,10-Q,2023-03-31,3105399000,Assets,USD,2024-05-09,10-Q,2023-12-31,-176310000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-09,10-Q,2023-03-31,-10507000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-09,10-Q,2023-03-31,89828000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-09,10-Q,2023-03-31,through_ocf,True,,,0.027074,0.19613,6.780318,-0.384955,-0.022941
2024Q3,2024-07-01,CYH,1108109,"COMMUNITY HEALTH SYSTEMS, INC.",$2B-$10B,True,3108000000,Revenues,USD,2024-04-25,10-Q,2023-03-31,-51000000,NetIncomeLoss,USD,2024-04-25,10-Q,2023-03-31,14455000000,Assets,USD,2024-04-25,10-Q,2023-12-31,40000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-25,10-Q,2023-03-31,-19000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-25,10-Q,2023-03-31,5000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-25,10-Q,2023-03-31,through_ocf,True,,,-0.016409,0.001609,4.650901,0.01287,-0.006113
2024Q3,2024-07-01,CZR,1590895,"CAESARS ENTERTAINMENT, INC.",$2B-$10B,True,2830000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-30,10-Q,2023-03-31,-136000000,NetIncomeLoss,USD,2024-04-30,10-Q,2023-03-31,33366000000,Assets,USD,2024-04-30,10-Q,2023-12-31,-23000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-30,10-Q,2023-03-31,-231000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-30,10-Q,2023-03-31,174000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-30,10-Q,2023-03-31,through_ocf,True,,,-0.048057,0.061484,11.790106,-0.008127,-0.081625
2024Q3,2024-07-01,D,715957,"DOMINION ENERGY, INC.",$2B-$10B,True,3883000000,Revenues,USD,2024-05-02,10-Q,2023-03-31,981000000,NetIncomeLoss,USD,2024-05-02,10-Q,2023-03-31,109032000000,Assets,USD,2024-05-02,10-Q,2023-12-31,1820000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-02,10-Q,2023-03-31,-2302000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-02,10-Q,2023-03-31,2097000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-02,10-Q,2023-03-31,through_ocf,True,,,0.25264,0.540046,28.07932,0.46871,-0.592841
2024Q3,2024-07-01,DAL,27904,"DELTA AIR LINES, INC.",$10B-$50B,False,12759000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-10,10-Q,2023-03-31,-363000000,NetIncomeLoss,USD,2024-04-10,10-Q,2023-03-31,73134000000,Assets,USD,2024-04-10,10-Q,2023-03-31,-1179000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-10,10-Q,2023-03-31,-1100000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-10,10-Q,2023-03-31,2235000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-10,10-Q,2023-03-31,through_ocf,True,,,-0.028451,0.17517,5.731954,-0.092405,-0.086214
2024Q3,2024-07-01,DAN,26780,DANA Inc,$2B-$10B,True,2644000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-30,10-Q,2023-03-31,28000000,NetIncomeLoss,USD,2024-04-30,10-Q,2023-03-31,7965000000,Assets,USD,2024-04-30,10-Q,2023-12-31,255000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-30,10-Q,2023-03-31,-118000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-30,10-Q,2023-03-31,-170000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-30,10-Q,2023-03-31,through_ocf,True,,,0.01059,-0.064297,3.012481,0.096445,-0.044629
2024Q3,2024-07-01,DASH,1792789,"DOORDASH, INC.",$2B-$10B,True,2035000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-01,10-Q,2023-03-31,-161000000,NetIncomeLoss,USD,2024-05-01,10-Q,2023-03-31,10839000000,Assets,USD,2024-05-01,10-Q,2023-12-31,-390000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-01,10-Q,2023-03-31,-10000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-01,10-Q,2023-03-31,397000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-01,10-Q,2023-03-31,through_ocf,True,,,-0.079115,0.195086,5.32629,-0.191646,-0.004914
2024Q3,2024-07-01,DBD,28823,"Diebold Nixdorf, Incorporated",$500M-$1B,True,858100000,Revenues,USD,2024-05-02,10-Q,2023-03-31,-111100000,NetIncomeLoss,USD,2024-05-02,10-Q,2023-03-31,4162000000,Assets,USD,2024-05-02,10-Q,2023-12-31,21100000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-02,10-Q,2023-03-31,-1700000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-02,10-Q,2023-03-31,-95900000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-02,10-Q,2023-03-31,through_ocf,True,,,-0.129472,-0.111759,4.850251,0.024589,-0.001981
2024Q3,2024-07-01,DBI,1319947,Designer Brands Inc.,$500M-$1B,True,742082000,Revenues,USD,2024-06-04,10-Q,2023-04-29,11415000,NetIncomeLoss,USD,2024-06-04,10-Q,2023-04-29,2134495000,Assets,USD,2024-06-04,10-Q,2023-04-29,93507000,NetCashProvidedByUsedInFinancingActivities,USD,2024-06-04,10-Q,2023-04-29,-123935000,NetCashProvidedByUsedInInvestingActivities,USD,2024-06-04,10-Q,2023-04-29,22546000,NetCashProvidedByUsedInOperatingActivities,USD,2024-06-04,10-Q,2023-04-29,through_ocf,True,,,0.015382,0.030382,2.87636,0.126006,-0.16701
2024Q3,2024-07-01,DBX,1467623,"Dropbox, Inc.",$500M-$1B,True,611100000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-10,10-Q,2023-03-31,69000000,NetIncomeLoss,USD,2024-05-10,10-Q,2023-03-31,2983500000,Assets,USD,2024-05-10,10-Q,2023-12-31,-241300000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-10,10-Q,2023-03-31,200800000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-10,10-Q,2023-03-31,139900000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-10,10-Q,2023-03-31,through_ocf,True,,,0.112911,0.228931,4.88218,-0.394862,0.328588
2024Q3,2024-07-01,DCGO,1822359,DOCGO INC.,$100M-$500M,True,113002703,Revenues,USD,2024-05-08,10-Q,2023-03-31,-3918790,ProfitLoss,USD,2024-05-08,10-Q,2023-03-31,407545176,Assets,USD,2024-05-08,10-Q,2023-03-31,-11951059,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,-1689495,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,-23117951,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,-0.034679,-0.204579,3.606508,-0.105759,-0.014951
2024Q3,2024-07-01,DCH,1062231,DAUCH CORPORATION,$1B-$2B,True,1493900000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-03,10-Q,2023-03-31,-5100000,NetIncomeLoss,USD,2024-05-03,10-Q,2023-03-31,5356300000,Assets,USD,2024-05-03,10-Q,2023-12-31,-49100000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-03-31,-30500000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-03-31,32100000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-03-31,through_ocf,True,,,-0.003414,0.021487,3.585447,-0.032867,-0.020416
2024Q3,2024-07-01,DCO,30305,DUCOMMUN INCORPORATED,$100M-$500M,True,181191000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-08,10-Q,2023-04-01,5231000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-04-01,1120919000,Assets,USD,2024-05-08,10-Q,2023-12-31,-4841000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-04-01,-5362000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-04-01,-18928000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-04-01,through_ocf,True,,,0.02887,-0.104464,6.186394,-0.026718,-0.029593
2024Q3,2024-07-01,DD,1666700,"DUPONT DE NEMOURS, INC.",$2B-$10B,True,3018000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-01,10-Q,2023-03-31,257000000,NetIncomeLoss,USD,2024-05-01,10-Q,2023-03-31,38552000000,Assets,USD,2024-05-01,10-Q,2023-12-31,-213000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-01,10-Q,2023-03-31,-229000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-05-03,10-Q,2022-03-31,209000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-05-03,10-Q,2022-03-31,through_ocf,True,,,0.085156,0.069251,12.774023,-0.070577,-0.075878
2024Q3,2024-07-01,DDD,910638,3D SYSTEMS CORPORATION,$100M-$500M,True,405299000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-09,10-Q,2022-09-30,-97158000,NetIncomeLoss,USD,2023-11-09,10-Q,2022-09-30,1446613000,Assets,USD,2023-11-09,10-Q,2022-12-31,-12981000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-09,10-Q,2022-09-30,-374116000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-09,10-Q,2022-09-30,-52449000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-09,10-Q,2022-09-30,through_ocf,True,,,-0.239719,-0.129408,3.569249,-0.032028,-0.923062
2024Q3,2024-07-01,DDOG,1561550,"Datadog, Inc.",$100M-$500M,True,481714000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-08,10-Q,2023-03-31,-24086000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-03-31,3936072000,Assets,USD,2024-05-08,10-Q,2023-12-31,2098000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,-256248000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,133787000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,-0.050001,0.277731,8.170973,0.004355,-0.53195
2024Q3,2024-07-01,DE,315189,DEERE & CO,$10B-$50B,False,30038000000,Revenues,USD,2024-05-30,10-Q,2023-04-30,4819000000,NetIncomeLoss,USD,2024-05-30,10-Q,2023-04-30,98347000000,Assets,USD,2024-05-30,10-Q,2023-04-30,2017000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-30,10-Q,2023-04-30,-1494000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-30,10-Q,2023-04-30,-147000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-30,10-Q,2023-04-30,through_ocf,True,,,0.16043,-0.004894,3.274086,0.067148,-0.049737
2024Q3,2024-07-01,DECK,910521,DECKERS OUTDOOR CORP,$2B-$10B,True,3150339000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-24,10-K,2022-03-31,451949000,NetIncomeLoss,USD,2024-05-24,10-K,2022-03-31,2556203000,Assets,USD,2024-05-24,10-K,2023-03-31,-367482000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-24,10-K,2022-03-31,-51009000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-24,10-K,2022-03-31,172353000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-24,10-K,2022-03-31,through_ocf,True,,,0.14346,0.054709,0.811406,-0.116648,-0.016192
2024Q3,2024-07-01,DEI,1364250,"Douglas Emmett, Inc.",$100M-$500M,True,252393000,Revenues,USD,2024-05-10,10-Q,2023-03-31,18373000,NetIncomeLoss,USD,2024-05-10,10-Q,2023-03-31,9644218000,Assets,USD,2024-05-10,10-Q,2023-12-31,-60929000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-10,10-Q,2023-03-31,-51403000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-10,10-Q,2023-03-31,145474000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-10,10-Q,2023-03-31,through_ocf,True,,,0.072795,0.576379,38.211115,-0.241405,-0.203663
2024Q3,2024-07-01,DELL,1571996,Dell Technologies Inc.,$10B-$50B,False,20922000000,Revenues,USD,2024-06-11,10-Q,2023-05-05,583000000,NetIncomeLoss,USD,2024-06-11,10-Q,2023-05-05,82089000000,Assets,USD,2024-06-11,10-Q,2024-02-02,-2002000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-06-11,10-Q,2023-05-05,-684000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-06-11,10-Q,2023-05-05,1777000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-06-11,10-Q,2023-05-05,through_ocf,True,,,0.027865,0.084935,3.923573,-0.095689,-0.032693
2024Q3,2024-07-01,DFIN,1669811,"Donnelley Financial Solutions, Inc.",$100M-$500M,True,198600000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-01,10-Q,2023-03-31,15800000,NetIncomeLoss,USD,2024-05-01,10-Q,2023-03-31,871300000,Assets,USD,2024-05-01,10-Q,2023-03-31,47700000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-01,10-Q,2023-03-31,-1700000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-01,10-Q,2023-03-31,-51500000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-01,10-Q,2023-03-31,through_ocf,True,,,0.079557,-0.259315,4.38721,0.240181,-0.00856
2024Q3,2024-07-01,DG,29534,DOLLAR GENERAL CORPORATION,$2B-$10B,True,9342832000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-30,10-Q,2023-05-05,514380000,NetIncomeLoss,USD,2024-05-30,10-Q,2023-05-05,30795591000,Assets,USD,2024-05-30,10-Q,2024-02-02,101975000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-30,10-Q,2023-05-05,-361602000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-30,10-Q,2023-05-05,191115000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-30,10-Q,2023-05-05,through_ocf,True,,,0.055056,0.020456,3.296173,0.010915,-0.038704
2024Q3,2024-07-01,DGII,854775,Digi International Inc,$100M-$500M,True,220450000,Revenues,USD,2024-05-03,10-Q,2023-03-31,11678000,NetIncomeLoss,USD,2024-05-03,10-Q,2023-03-31,835531000,Assets,USD,2024-05-03,10-Q,2023-09-30,-10187000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-03-31,-2855000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-03-31,9607000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-03-31,through_ocf,True,,,0.052973,0.043579,3.790116,-0.04621,-0.012951
2024Q3,2024-07-01,DGX,1022079,Quest Diagnostics Inc,$2B-$10B,True,2331000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-24,10-Q,2023-03-31,202000000,NetIncomeLoss,USD,2024-04-24,10-Q,2023-03-31,14022000000,Assets,USD,2024-04-24,10-Q,2023-12-31,-76000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-24,10-Q,2023-03-31,-158000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-24,10-Q,2023-03-31,94000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-24,10-Q,2023-03-31,through_ocf,True,,,0.086658,0.040326,6.015444,-0.032604,-0.067782
2024Q3,2024-07-01,DHI,882184,"D.R. Horton, Inc.",$10B-$50B,False,15230600000,Revenues,USD,2024-04-23,10-Q,2023-03-31,1900900000,NetIncomeLoss,USD,2024-04-23,10-Q,2023-03-31,32582400000,Assets,USD,2024-04-23,10-Q,2023-09-30,-791300000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-23,10-Q,2023-03-31,-180600000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-23,10-Q,2023-03-31,1473600000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-23,10-Q,2023-03-31,through_ocf,True,,,0.124808,0.096753,2.139272,-0.051955,-0.011858
2024Q3,2024-07-01,DHR,313616,DANAHER CORPORATION,$2B-$10B,True,5949000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-04-23,10-Q,2023-03-31,1450000000,NetIncomeLoss,USD,2024-04-23,10-Q,2023-03-31,84488000000,Assets,USD,2024-04-23,10-Q,2023-12-31,-262000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-23,10-Q,2023-03-31,-304000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-23,10-Q,2023-03-31,1947000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-23,10-Q,2023-03-31,through_ocf,True,,,0.243738,0.327282,14.202051,-0.044041,-0.051101
2024Q3,2024-07-01,DIN,49754,"Dine Brands Global, Inc.",$100M-$500M,True,213767000,Revenues,USD,2024-05-08,10-Q,2023-03-31,27410000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-03-31,1740287000,Assets,USD,2024-05-08,10-Q,2023-12-31,-93217000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,-12739000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,16076000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,0.128224,0.075203,8.141046,-0.436068,-0.059593
2024Q3,2024-07-01,DIOD,29002,DIODES INCORPORATED,$100M-$500M,True,467241000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-09,10-Q,2023-03-31,71150000,NetIncomeLoss,USD,2024-05-09,10-Q,2023-03-31,2285561000,Assets,USD,2024-05-09,10-Q,2023-03-31,-70318000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-09,10-Q,2023-03-31,-48131000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-09,10-Q,2023-03-31,99811000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-09,10-Q,2023-03-31,through_ocf,True,,,0.152277,0.213618,4.891611,-0.150496,-0.103011
2024Q3,2024-07-01,DIS,1744489,WALT DISNEY CO/,$10B-$50B,False,45327000000,Revenues,USD,2024-05-07,10-Q,2023-04-01,2550000000,NetIncomeLoss,USD,2024-05-07,10-Q,2023-04-01,205579000000,Assets,USD,2024-05-07,10-Q,2023-09-30,-1126000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-07,10-Q,2023-04-01,-2541000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-07,10-Q,2023-04-01,2262000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-07,10-Q,2023-04-01,through_ocf,True,,,0.056258,0.049904,4.535465,-0.024842,-0.056059
2024Q3,2024-07-01,DK,1694426,"DELEK US HOLDINGS, INC.",$2B-$10B,True,3924300000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-08,10-Q,2023-03-31,64300000,NetIncomeLoss,USD,2024-05-08,10-Q,2023-03-31,7171800000,Assets,USD,2024-05-08,10-Q,2023-12-31,-149300000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-08,10-Q,2023-03-31,-222100000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-08,10-Q,2023-03-31,395100000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-08,10-Q,2023-03-31,through_ocf,True,,,0.016385,0.10068,1.827536,-0.038045,-0.056596
2024Q3,2024-07-01,DLR,1297996,"DIGITAL REALTY TRUST, INC.",$1B-$2B,True,1338723000,Revenues,USD,2024-05-03,10-Q,2023-03-31,68726000,NetIncomeLoss,USD,2024-05-03,10-Q,2023-03-31,44113258000,Assets,USD,2024-05-03,10-Q,2023-12-31,390908000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-03-31,-749007000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-03-31,349726000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-03-31,through_ocf,True,,,0.051337,0.261239,32.951744,0.292001,-0.559494
2024Q3,2024-07-01,DLTR,935703,"DOLLAR TREE, INC.",$2B-$10B,True,7323800000,Revenues,USD,2024-06-05,10-Q,2023-04-29,299000000,NetIncomeLoss,USD,2024-06-05,10-Q,2023-04-29,23108600000,Assets,USD,2024-06-05,10-Q,2023-04-29,-167600000,NetCashProvidedByUsedInFinancingActivities,USD,2024-06-05,10-Q,2023-04-29,-352700000,NetCashProvidedByUsedInInvestingActivities,USD,2024-06-05,10-Q,2023-04-29,752000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-06-05,10-Q,2023-04-29,through_ocf,True,,,0.040826,0.102679,3.155275,-0.022884,-0.048158
2024Q3,2024-07-01,DLX,27996,DELUXE CORPORATION,$500M-$1B,True,545365000,Revenues,USD,2024-05-03,10-Q,2023-03-31,2752000,NetIncomeLoss,USD,2024-05-03,10-Q,2023-03-31,3080622000,Assets,USD,2024-05-03,10-Q,2023-12-31,-122288000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-03,10-Q,2023-03-31,-25484000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-03,10-Q,2023-03-31,-6706000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-03,10-Q,2023-03-31,through_ocf,True,,,0.005046,-0.012296,5.648734,-0.224231,-0.046728
2024Q3,2024-07-01,DNOW,1599617,DNOW INC.,$500M-$1B,True,584000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-10,10-Q,2023-03-31,31000000,NetIncomeLoss,USD,2024-05-10,10-Q,2023-03-31,1529000000,Assets,USD,2024-05-10,10-Q,2023-12-31,-34000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-10,10-Q,2023-03-31,-5000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-10,10-Q,2023-03-31,-6000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-10,10-Q,2023-03-31,through_ocf,True,,,0.053082,-0.010274,2.618151,-0.058219,-0.008562
2024Q3,2024-07-01,DNUT,1857154,"Krispy Kreme, Inc.",$100M-$500M,True,418950000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-09,10-Q,2023-04-02,-301000,NetIncomeLoss,USD,2024-05-09,10-Q,2023-04-02,3240592000,Assets,USD,2024-05-09,10-Q,2023-12-31,1808000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-09,10-Q,2023-04-02,-16446000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-09,10-Q,2023-04-02,10365000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-09,10-Q,2023-04-02,through_ocf,True,,,-0.000718,0.02474,7.735033,0.004316,-0.039255
2024Q3,2024-07-01,DOC,765880,"Healthpeak Properties, Inc.",$500M-$1B,True,525678000,Revenues,USD,2024-04-26,10-Q,2023-03-31,118952000,NetIncomeLoss,USD,2024-04-26,10-Q,2023-03-31,15698850000,Assets,USD,2024-04-26,10-Q,2023-12-31,-239875000,NetCashProvidedByUsedInFinancingActivities,USD,2024-04-26,10-Q,2023-03-31,56345000,NetCashProvidedByUsedInInvestingActivities,USD,2024-04-26,10-Q,2023-03-31,173921000,NetCashProvidedByUsedInOperatingActivities,USD,2024-04-26,10-Q,2023-03-31,through_ocf,True,,,0.226283,0.330851,29.864004,-0.456315,0.107185
2024Q3,2024-07-01,DOCN,1582961,"DigitalOcean Holdings, Inc.",$100M-$500M,True,165134000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-05-10,10-Q,2023-03-31,-16370000,NetIncomeLoss,USD,2024-05-10,10-Q,2023-03-31,1460967000,Assets,USD,2024-05-10,10-Q,2023-12-31,-264230000,NetCashProvidedByUsedInFinancingActivities,USD,2024-05-10,10-Q,2023-03-31,107956000,NetCashProvidedByUsedInInvestingActivities,USD,2024-05-10,10-Q,2023-03-31,36215000,NetCashProvidedByUsedInOperatingActivities,USD,2024-05-10,10-Q,2023-03-31,through_ocf,True,,,-0.099132,0.219307,8.84716,-1.600094,0.653748
2024Q3,2024-07-01,DOCU,1261333,"DOCUSIGN, INC.",$500M-$1B,True,661388000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-06-07,10-Q,2023-04-30,539000,NetIncomeLoss,USD,2024-06-07,10-Q,2023-04-30,2971290000,Assets,USD,2024-06-07,10-Q,2024-01-31,-20904000,NetCashProvidedByUsedInFinancingActivities,USD,2024-06-07,10-Q,2023-04-30,7812000,NetCashProvidedByUsedInInvestingActivities,USD,2024-06-07,10-Q,2023-04-30,233635000,NetCashProvidedByUsedInOperatingActivities,USD,2024-06-07,10-Q,2023-04-30,through_ocf,True,,,0.000815,0.35325,4.492507,-0.031606,0.011812
