quarter,ticker,revenue_bucket,profitability_score,operating_cash_flow_score,fcf_proxy_score,financing_dependence_score,asset_efficiency_score,pre_llm_fundamental_score,pre_llm_fundamental_bucket,pre_llm_fundamental_missing_fields,tier_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2024Q2,APLE,$100M-$500M,2,2,2,1,0,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-07,15.050000,-2.9236,-4.6512,-4.3189,-6.1130,-7.2425
2024Q2,APO,$2B-$10B,2,2,-1,0,0,3,good,,,,,,,2024-05-03,113.000000,-2.8496,-0.1062,3.1416,6.2301,2.6283
2024Q2,APP,$500M-$1B,-1,2,2,1,0,4,good,,,,,,,2024-05-09,83.272003,1.5587,0.7421,-3.4730,2.2913,-19.3126
2024Q2,APPF,$100M-$500M,1,1,-1,1,1,3,good,,,,,,,2024-04-26,243.899994,1.4186,1.2218,-4.4034,-2.1648,6.2198
2024Q2,APPN,$100M-$500M,-1,-1,-1,0,1,-2,weak,,,,,,,2024-04-17,36.580002,4.8934,-12.9852,-9.3767,-26.2985,-3.0618
2024Q2,APTV,$2B-$10B,1,-1,-1,1,0,0,mixed,,,,,,,2024-05-03,79.449997,4.1410,1.0447,6.5450,-12.5991,-7.9547
2024Q2,ARCB,$2B-$10B,1,1,1,1,2,6,strong,,,,,,,2024-05-01,109.849998,6.4543,-0.8557,-3.9417,-2.7583,13.1725
2024Q2,ARES,$2B-$10B,2,-1,-1,-1,0,-1,weak,,,,,,,2024-05-03,135.350006,3.5464,6.9450,2.1056,0.0739,10.2032
2024Q2,ARLO,$100M-$500M,-1,1,-1,1,0,0,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2024-05-10,13.130000,-7.2353,8.6062,0.3808,25.8187,2.8180
2024Q2,ARLP,$1B-$2B,2,2,2,1,1,8,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2024-04-30,22.500000,-1.0667,2.4889,6.0444,12.6222,9.5556
2024Q2,AROC,$100M-$500M,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-02,19.850000,-0.0504,-0.6045,-1.9144,1.9144,4.4332
2024Q2,ARRY,$100M-$500M,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2024-05-10,14.850000,-27.6768,-4.4444,-5.7912,-36.4310,-39.4613
2024Q2,ARWR,$100M-$500M,1,-1,-1,-1,0,-2,weak,,,,,,,2024-05-10,25.480000,-2.5903,-10.5965,-3.8069,-0.5102,1.4521
2024Q2,ASAN,$100M-$500M,-1,-1,-1,0,0,-3,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2024-05-31,14.890000,-9.8052,-23.6400,-6.0443,1.0745,-5.7757
2024Q2,ASB,$1B-$2B,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2024-04-26,21.430000,3.3598,3.4998,-1.9132,-6.0663,11.6659
2024Q2,ASGN,$2B-$10B,2,1,2,1,2,8,strong,,,,,,,2024-04-25,99.959999,-1.7907,2.5810,-6.4526,-11.7947,1.8708
2024Q2,ASIX,$1B-$2B,1,1,-1,1,1,3,good,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-06,22.389999,10.8531,1.6079,6.0295,-5.0022,22.6887
2024Q2,ASO,$1B-$2B,1,1,1,1,0,4,good,,,,,,,2024-06-12,50.700001,5.5424,-0.0986,4.7929,-2.1499,9.2308
2024Q2,ASTH,$500M-$1B,1,1,2,1,1,6,strong,,,,,,,2024-05-08,37.000000,5.5676,8.0000,9.6486,7.2432,28.5946
2024Q2,ATKR,$1B-$2B,2,2,2,1,1,8,strong,,,,,,,2024-05-08,155.399994,0.9524,-2.9794,-9.0026,-15.6499,-34.9743
2024Q2,ATMU,$100M-$500M,2,2,2,1,0,7,strong,,,,,,,2024-05-06,28.959999,4.5925,3.5566,1.1050,-1.4157,4.2127
2024Q2,ATNI,$500M-$1B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2024-04-26,19.360001,14.1012,36.5702,22.0041,14.3595,34.6591
2024Q2,ATO,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2024-05-09,119.260002,-0.8217,-6.6410,-3.1695,-4.3435,7.4124
2024Q2,ATRO,$100M-$500M,-1,-1,-1,1,1,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-03,17.490000,8.0046,17.3814,15.4374,16.3522,24.7570
2024Q2,AVA,$100M-$500M,2,2,-1,0,0,3,good,,,,,,,2024-05-02,36.689999,4.2791,2.3712,-0.1363,-6.7866,6.7866
2024Q2,AVAV,$100M-$500M,-1,1,1,1,0,2,mixed,,,,,,,2024-06-27,177.000000,-3.8814,-6.2542,-1.0452,0.2203,11.1582
2024Q2,AVB,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2024-04-29,193.029999,2.1292,2.2691,-2.3002,7.1802,7.9211
2024Q2,AVD,$100M-$500M,1,-1,-1,-1,0,-2,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,2024-05-13,9.180000,-4.1394,-4.5752,-1.5251,-7.6253,-38.9978
2024Q2,AVNS,$100M-$500M,-1,-1,-1,1,0,-2,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-03,19.940001,-0.3009,-0.4514,2.0060,-2.2066,19.1073
2024Q2,AVNT,$500M-$1B,1,-1,-1,1,0,0,mixed,,,,,,,2024-05-08,46.070000,-1.0636,-3.1908,-4.3629,-8.4003,-2.6047
2024Q2,AVNW,$100M-$500M,1,-1,-1,0,1,0,mixed,,,,,,,2024-05-02,30.000000,3.4000,1.9333,3.3667,-7.7667,3.3333
2024Q2,AVY,$2B-$10B,1,2,-1,0,2,4,good,,,,,,,2024-04-25,211.839996,4.8622,6.7362,6.1650,8.3459,1.3926
2024Q2,AWK,$2B-$10B,1,1,-1,-1,0,0,mixed,,,,,,,2024-05-02,123.730003,8.1225,8.0983,5.6898,3.2571,15.0570
2024Q2,AWR,$100M-$500M,2,1,-1,-1,0,1,mixed,,,,,,,2024-05-08,74.839996,3.5142,-3.8616,-5.4784,-3.3004,10.2218
2024Q2,AXON,$500M-$1B,-1,2,2,1,0,4,good,,,,,,,2024-05-07,312.820007,-7.6817,-7.8703,-10.7634,-3.3054,-8.5225
2024Q2,AXP,$2B-$10B,2,-1,-1,-1,0,-1,weak,,,,,,,2024-04-22,232.029999,0.2026,2.8531,3.4737,-0.7111,5.4821
2024Q2,AZZ,$500M-$1B,2,1,1,-1,0,3,good,,,,,,,2024-04-23,77.230003,-2.8616,-0.8805,8.5329,0.6733,8.5977
2024Q2,BALL,$2B-$10B,2,2,1,1,0,6,strong,,,,,,,2024-04-29,70.250000,-0.9110,-0.2278,-5.2811,-14.5623,-9.9786
2024Q2,BANC,$1B-$2B,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2024-04-24,13.530000,9.3126,3.3999,1.4043,-5.4693,2.2173
2024Q2,BARK,$500M-$1B,-1,-1,-1,-1,2,-2,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2024-06-04,24.200001,27.2727,20.6612,35.5372,4.1322,38.0165
2024Q2,BAX,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2024-05-03,37.230000,-4.8348,-8.6758,-8.4609,-11.7647,-3.2769
2024Q2,BBBY,$2B-$10B,2,1,-1,1,2,5,good,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-07,17.770000,1.1255,-13.7873,-15.9820,-28.3624,-40.1801
2024Q2,BBSI,$100M-$500M,2,-1,-1,1,0,1,mixed,,,,,,,2024-05-02,30.737499,1.5535,1.7893,10.6385,6.1570,18.5523
2024Q2,BBT,$100M-$500M,2,2,2,1,0,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2024-04-19,20.780001,5.6785,11.4533,11.0683,2.6949,30.5582
2024Q2,BBY,>$10B,1,1,1,1,2,6,strong,,,,,,,2024-05-31,81.199997,7.3276,13.7562,1.3424,5.1108,23.3744
2024Q2,BCC,$1B-$2B,1,1,1,1,0,4,good,,,,,,,2024-05-07,137.710007,-1.2054,-1.2345,-4.3425,-15.0606,-9.7960
2024Q2,BCPC,$100M-$500M,1,2,2,1,0,6,strong,,,,,,,2024-05-06,152.000000,3.0461,0.0197,2.2697,5.5987,8.0724
2024Q2,BDC,$500M-$1B,1,-1,-1,1,0,0,mixed,,,,,,,2024-05-03,91.000000,1.1758,6.0549,4.5494,0.9560,10.4615
2024Q2,BDN,$100M-$500M,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",2024-04-19,4.210000,9.7387,12.8266,12.8266,9.2637,11.6389
2024Q2,BDX,$2B-$10B,2,2,2,0,0,6,strong,,,,,,,2024-05-03,187.712265,-0.7622,-3.5264,0.0293,-3.9913,-1.1559
2024Q2,BE,$100M-$500M,-1,-1,-1,-1,0,-4,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2024-05-10,12.500000,3.3600,33.1200,21.0400,-1.9200,-15.6800
2024Q2,BEN,$2B-$10B,1,-1,-1,-1,0,-2,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2024-04-30,22.990000,3.2623,4.1322,0.3045,-3.7408,-1.7834
2024Q2,BF-B,$2B-$10B,1,2,-1,-1,0,1,mixed,,,,,,,2024-06-06,43.150002,2.4102,0.6489,-2.5261,2.8042,4.8204
2024Q2,BFH,$2B-$10B,2,2,-1,-1,0,2,mixed,,,,,,,2024-04-26,36.599998,10.3552,10.8197,13.2514,18.4700,42.9508
2024Q2,BGS,$500M-$1B,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2024-05-09,10.330000,-5.9051,-11.1326,-10.0678,-24.2982,-18.3930
2024Q2,BHE,$2B-$10B,1,-1,-1,1,2,2,mixed,,,,,,,2024-05-02,37.410000,7.1371,13.4991,12.4298,4.7314,27.9604
2024Q2,BHF,$2B-$10B,2,2,-1,-1,0,2,mixed,,,,,,,2024-05-08,49.240002,-8.5703,-13.1803,-12.9569,-11.9415,-10.7230
2024Q2,BHFAL,$2B-$10B,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-08,23.000000,0.7826,-3.1739,-3.6087,-2.6087,-0.2609
2024Q2,BHFAM,$2B-$10B,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-08,16.200001,2.2839,-0.1852,3.8272,1.8518,4.9383
2024Q2,BHFAN,$2B-$10B,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-08,19.070000,0.3671,-0.5768,2.7792,4.0378,1.2061
2024Q2,BHFAO,$2B-$10B,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-08,24.280001,1.7298,-2.7595,-0.2059,2.8418,3.5832
2024Q2,BHFAP,$2B-$10B,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-08,23.100000,2.3809,-2.6840,0.3463,1.6883,2.3377
2024Q2,BHR,$100M-$500M,-1,2,2,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",2024-05-09,2.680000,4.4776,-0.3731,8.5821,11.5672,6.7164
2024Q2,BIIB,$2B-$10B,2,2,-1,1,0,4,good,,,,,,,2024-04-25,201.210007,10.0442,16.9524,8.7073,12.6187,12.3354
2024Q2,BKH,$1B-$2B,2,-1,-1,-1,0,-1,weak,,,,,,,2024-05-09,56.360001,0.8872,-3.8325,-5.1100,-5.2165,1.1533
2024Q2,BKNG,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2024-05-03,148.000000,1.2162,1.4238,1.7200,5.8435,-0.9681
2024Q2,BKR,>$10B,-1,2,2,1,1,5,good,,,,,,,2024-04-24,32.759998,-2.3199,-0.3968,-1.1905,5.0366,8.8217
2024Q2,BLBD,$500M-$1B,-1,1,2,1,2,5,good,,,,,,,2024-05-09,44.340000,25.2819,24.5377,26.7930,7.7582,9.2693
2024Q2,BLDR,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2024-05-08,162.009995,4.4565,0.4197,-9.7093,-16.9866,-3.8763
2024Q2,BLKB,$500M-$1B,1,2,-1,-1,0,1,mixed,,,,,,,2024-05-01,75.320000,2.6553,6.1073,3.4785,1.1285,6.6915
2024Q2,BLMN,$2B-$10B,1,1,2,1,2,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2024-05-08,24.000000,-2.9167,-12.4167,-17.5000,-26.0000,-29.2500
2024Q2,BMBL,$500M-$1B,2,2,2,-1,0,5,good,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2024-05-09,11.700000,4.3590,-2.8205,-6.1538,-18.8034,-31.1111
2024Q2,BMI,$500M-$1B,2,2,2,1,1,8,strong,,,,,,,2024-04-19,177.360001,4.7361,11.4738,10.8762,7.4369,9.3764
