quarter,ticker,revenue_bucket,profitability_score,operating_cash_flow_score,fcf_proxy_score,financing_dependence_score,asset_efficiency_score,pre_llm_fundamental_score,pre_llm_fundamental_bucket,pre_llm_fundamental_missing_fields,tier_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2023Q1,ALTG,$500M-$1B,-1,-1,-1,-1,1,-3,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-03-10,20.600000,-24.2718,-24.2233,-32.5728,-33.2524,-24.9515
2023Q1,AMC,$1B-$2B,-1,-1,-1,-1,0,-4,weak,,,,,,,2023-03-01,68.000000,-19.7059,-35.1471,-26.3235,-16.9118,-31.9118
2023Q1,AMCX,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2023-02-21,26.730000,-15.1889,-36.9622,-39.4313,-30.7146,-50.5425
2023Q1,AMD,>$10B,2,2,2,1,1,8,strong,,,,,,,2023-02-01,78.470001,5.9386,-2.1664,3.8868,23.0534,14.5788
2023Q1,AME,$2B-$10B,2,2,-1,0,0,3,good,,,,,,,2023-02-03,144.000000,1.2708,-0.8542,-0.4167,-3.4306,-0.7500
2023Q1,AMGN,>$10B,1,2,2,1,0,6,strong,,,,,,,2023-02-01,249.160004,-2.2074,-4.3827,-5.7594,-1.8944,-5.2938
2023Q1,AMN,$2B-$10B,1,1,2,1,1,6,strong,,,,,,,2023-02-17,93.239998,-2.4024,-3.6572,-10.2853,-8.7087,2.1879
2023Q1,AMP,$2B-$10B,2,2,1,0,0,5,good,,,,,,,2023-01-26,349.239990,0.5125,0.3035,-2.6916,-14.6060,-16.2438
2023Q1,AMPH,$100M-$500M,1,2,2,1,0,6,strong,,,,,,,2023-03-01,33.700001,5.9644,9.7329,11.2760,10.6231,31.5727
2023Q1,AMR,$1B-$2B,-1,1,1,1,1,3,good,,,,,,,2023-01-31,163.300003,-2.9884,1.3166,7.8138,-0.5695,-13.8151
2023Q1,AMRX,$1B-$2B,1,2,1,1,0,5,good,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",2023-01-11,2.200000,-3.1818,0.0000,4.0909,-33.1818,-36.3636
2023Q1,AMT,$2B-$10B,2,2,-1,-1,0,2,mixed,,,,,,,2023-02-24,198.789993,-0.1107,3.1491,-2.8372,1.4840,-8.1644
2023Q1,AMWD,$1B-$2B,1,-1,-1,1,1,1,mixed,,,,,,,2023-03-01,51.799999,-0.5405,0.5598,0.5212,-2.0077,20.9653
2023Q1,ANDE,$2B-$10B,1,1,2,1,2,7,strong,,,,,,,2023-02-15,39.169998,15.5987,12.1011,-2.6040,7.5568,-5.0804
2023Q1,ANET,$2B-$10B,2,2,-1,1,0,4,good,,,,,,,2023-02-14,33.632500,0.7433,5.9838,20.9247,21.4748,2.5645
2023Q1,ANF,$2B-$10B,1,1,1,1,1,5,good,,,,,,,2023-03-03,28.400000,-9.7887,-13.3099,-1.7606,-18.8028,6.7254
2023Q1,ANGI,$1B-$2B,1,1,-1,1,1,3,good,,,,,,,2023-01-12,26.000000,10.7692,15.7692,2.3077,-5.0000,-19.6154
2023Q1,ANGO,<$100M,-1,-1,-1,0,0,-3,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-01-06,15.490000,-10.7166,-16.0749,-16.0749,-25.8231,-38.5410
2023Q1,AON,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2023-02-06,311.369995,-0.3597,-2.8198,-3.4011,2.7556,6.7958
2023Q1,AOS,$2B-$10B,2,2,2,1,1,8,strong,,,,,,,2023-02-01,68.480003,-0.6571,-4.1034,-0.5111,0.5403,1.8984
2023Q1,AOSL,$100M-$500M,2,2,2,1,0,7,strong,,,,,,,2023-02-07,30.600000,-6.2745,-12.0915,-14.7059,-15.8170,-21.5686
2023Q1,APAM,$500M-$1B,2,2,2,1,1,8,strong,,,,,,,2023-02-01,36.270000,-0.2481,-5.5693,-7.4442,-12.7929,-7.9129
2023Q1,APD,$2B-$10B,2,2,-1,1,0,4,good,,,,,,,2023-02-03,291.989990,-1.8117,-4.2022,0.3870,-2.3083,-0.3151
2023Q1,APEI,$100M-$500M,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,2023-03-15,7.050000,-28.7943,-22.5532,-10.3546,-21.9858,-28.0851
2023Q1,APH,$2B-$10B,2,2,-1,0,1,4,good,,,,,,,2023-01-26,39.764999,2.8543,2.4268,-3.2315,-1.5592,-7.0665
2023Q1,APLE,$500M-$1B,-1,1,-1,0,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-22,16.549999,1.1480,-6.7069,-15.0453,-7.0695,-9.9094
2023Q1,APO,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2023-02-10,67.760002,2.3465,6.8182,-13.7102,-6.8329,-5.9622
2023Q1,APP,$1B-$2B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-09,17.270000,-17.7765,-22.5246,-28.1413,-8.1645,3.1268
2023Q1,APPF,$100M-$500M,1,2,-1,1,1,4,good,,,,,,,2023-01-27,112.750000,3.2727,13.4013,17.0909,6.5632,14.2794
2023Q1,APPN,$100M-$500M,-1,-1,-1,-1,1,-3,weak,,,,,,,2023-02-17,46.450001,-9.9892,-12.2067,-12.5727,-12.3574,-15.5221
2023Q1,APTV,>$10B,1,1,1,1,1,5,good,,,,,,,2023-02-03,113.980003,-1.0440,2.1583,3.9217,-5.9309,-19.2402
2023Q1,ARCB,$2B-$10B,1,1,2,1,2,7,strong,,,,,,,2023-02-06,86.889999,16.9410,11.9231,16.9525,7.4922,0.9092
2023Q1,ARES,$1B-$2B,2,-1,-1,-1,0,-1,weak,,,,,,,2023-02-10,83.459999,-3.5226,-2.7558,-12.8565,-3.4867,-2.3604
2023Q1,ARLO,$100M-$500M,-1,-1,-1,1,0,-2,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",2023-03-08,4.150000,30.8434,30.6024,57.5904,66.0241,133.9759
2023Q1,ARLP,$1B-$2B,2,2,2,1,1,8,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2023-01-31,22.990000,-6.4811,-8.9169,-9.2214,-9.6564,-8.6559
2023Q1,AROC,$500M-$1B,-1,2,2,1,0,4,good,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2023-02-23,10.120000,10.3755,-4.4466,-5.0395,-0.8893,-7.2134
2023Q1,ARRY,$500M-$1B,-1,-1,-1,-1,1,-3,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-03-03,18.610001,5.6421,6.4481,13.0038,-1.2359,22.8372
2023Q1,ASAN,$100M-$500M,-1,-1,-1,-1,0,-4,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-03-09,20.100000,8.0597,-0.3980,-3.8806,-17.2139,12.9851
2023Q1,ASB,$500M-$1B,2,2,2,-1,0,5,good,,Tier 0 - Broad right-tail scouting universe,,,,,2023-01-27,22.030001,8.5792,8.1253,6.7635,-18.1117,-18.4748
2023Q1,ASGN,$2B-$10B,2,1,2,1,1,7,strong,,,,,,,2023-02-09,88.730003,0.9129,-0.5410,-9.8501,-10.1206,-27.9838
2023Q1,ASIX,$1B-$2B,1,1,1,1,1,5,good,,,,,,,2023-02-21,41.619999,0.2643,-15.4493,-15.4974,-5.8145,-15.1370
2023Q1,ASO,$2B-$10B,1,2,2,1,2,8,strong,,,,,,,2023-03-17,64.180000,-0.6077,-1.7607,0.8881,-13.0103,-22.8264
2023Q1,ASTH,$500M-$1B,2,2,2,1,1,8,strong,,,,,,,2023-02-24,34.169998,5.6775,8.5163,14.2815,6.7603,-8.9845
2023Q1,ATKR,$500M-$1B,2,2,2,1,0,7,strong,,,,,,,2023-02-02,152.070007,-4.3730,-7.2993,0.1775,-7.1086,-16.3346
2023Q1,ATNI,$100M-$500M,1,2,-1,-1,0,1,mixed,,,,,,,2023-02-24,40.509998,-1.3577,0.7652,-3.3819,-4.1471,-6.6403
2023Q1,ATO,$1B-$2B,2,1,-1,-1,0,1,mixed,,,,,,,2023-02-08,117.610001,-1.3264,-4.0813,-7.1848,-1.3094,0.7567
2023Q1,ATRO,$100M-$500M,-1,-1,-1,0,1,-2,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2023-01-20,11.750000,24.9362,17.5319,23.4894,11.9149,37.1915
2023Q1,AVA,$1B-$2B,1,2,-1,0,0,2,mixed,,,,,,,2023-02-23,41.720001,-0.9588,-0.8389,-0.3356,7.1189,0.6711
2023Q1,AVAV,$100M-$500M,-1,-1,-1,1,0,-2,weak,,,,,,,2023-03-07,92.000000,-1.7500,-1.5217,12.8152,12.0543,3.4565
2023Q1,AVB,$1B-$2B,2,2,2,1,0,7,strong,,,,,,,2023-02-10,179.679993,-2.1260,-5.5599,-6.2890,-5.2204,0.3785
2023Q1,AVD,$100M-$500M,1,-1,-1,0,1,0,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-08,21.230000,-4.8516,-1.6957,-5.6524,1.5073,-12.9534
2023Q1,AVNS,$500M-$1B,-1,-1,-1,1,0,-2,weak,,,,,,,2023-02-22,29.030001,-0.6545,-4.0648,-1.5846,6.7172,-19.3937
2023Q1,AVNT,$2B-$10B,1,1,-1,1,1,3,good,,,,,,,2023-02-16,42.779999,1.1220,-1.4726,-9.4904,-4.9556,-7.6671
2023Q1,AVNW,$100M-$500M,1,-1,-1,1,1,1,mixed,,,,,,,2023-02-02,35.639999,0.6173,-2.6655,0.5051,-2.9742,-10.4938
2023Q1,AVY,$2B-$10B,1,2,-1,-1,1,2,mixed,,,,,,,2023-02-03,186.399994,-0.5955,-2.5000,-3.2350,-5.9174,-9.7908
2023Q1,AWK,$2B-$10B,2,2,-1,-1,0,2,mixed,,,,,,,2023-02-16,146.860001,-4.8209,-5.8695,-2.9280,2.0291,-2.2130
2023Q1,AWR,$100M-$500M,2,2,-1,0,0,3,good,,,,,,,2023-03-02,86.500000,-1.7110,-2.9480,2.5202,1.7457,2.6821
2023Q1,AXON,$500M-$1B,-1,1,-1,-1,0,-2,weak,,,,,,,2023-03-01,208.740005,1.0827,5.2410,7.7177,3.4780,-7.4638
2023Q1,AXP,>$10B,2,2,2,1,0,7,strong,,,,,,,2023-01-30,174.789993,2.6203,-0.7495,0.6408,-5.6296,-8.8506
2023Q1,AZZ,$100M-$500M,2,1,1,1,0,5,good,,,,,,,2023-01-10,44.369999,-8.7221,-6.6712,-10.8632,-12.8916,-12.1704
2023Q1,BALL,$2B-$10B,2,2,-1,0,0,3,good,,,,,,,2023-02-03,60.130001,-7.0015,-4.3572,-6.7354,-9.7788,-1.4469
2023Q1,BANC,<$100M,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2023-01-20,16.770000,1.4908,2.7430,6.7978,-19.5587,-28.8611
2023Q1,BARK,$100M-$500M,-1,-1,-1,-1,1,-3,weak,,,,,,,2023-02-10,36.400002,-23.0769,-25.8242,-36.2637,-31.3187,-40.6593
2023Q1,BAX,>$10B,1,2,2,1,0,6,strong,,,,,,,2023-02-10,40.299999,0.9926,-1.6873,-3.4739,6.4268,7.6427
2023Q1,BBBY,$2B-$10B,2,1,1,1,2,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-23,20.540001,-8.7147,-13.8754,-6.2804,-11.5385,-12.7556
2023Q1,BBSI,$100M-$500M,-1,-1,-1,1,0,-2,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-03-02,23.922501,-9.1964,-10.4609,-5.5910,-11.7045,-12.2165
2023Q1,BBT,$100M-$500M,2,2,2,1,0,7,strong,,,,,,,2023-01-27,31.270000,-1.4711,-2.7822,-6.1721,-17.9725,-32.5232
2023Q1,BBY,>$10B,1,1,1,1,2,6,strong,,,,,,,2023-03-03,81.580002,-7.1218,-8.5683,-3.7632,-10.2721,-10.6399
2023Q1,BCC,$2B-$10B,1,1,1,1,2,6,strong,,,,,,,2023-02-22,68.820000,-0.4940,-8.3551,-11.7262,-3.1241,9.0962
2023Q1,BCO,$2B-$10B,1,1,-1,0,1,2,mixed,,,,,,,2023-02-23,69.849998,-4.0086,-10.1074,-6.2849,-7.0580,-4.5097
2023Q1,BCPC,$500M-$1B,2,2,2,1,1,8,strong,,,,,,,2023-02-27,131.619995,-3.3202,-3.2138,-4.9081,-0.1671,-5.4019
2023Q1,BDC,$1B-$2B,1,1,-1,1,0,2,mixed,,,,,,,2023-02-09,90.070000,-3.0421,-5.3514,-8.8376,-10.5918,-9.8035
2023Q1,BDN,$100M-$500M,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,2023-02-03,7.000000,-5.0000,-11.1429,-16.7143,-38.2857,-48.5714
2023Q1,BDX,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2023-02-03,195.440247,-0.5430,-3.5720,-4.9799,-0.1408,1.5527
2023Q1,BE,$500M-$1B,-1,-1,-1,0,0,-3,weak,,,,,,,2023-02-10,25.650000,-12.7485,-15.4776,-22.2612,-26.1598,-48.4211
2023Q1,BEN,$2B-$10B,2,1,-1,-1,0,1,mixed,,,,,,,2023-01-31,31.110001,-0.6107,-3.8894,-6.5895,-13.4362,-16.0077
2023Q1,BF-B,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2023-03-09,64.290001,-2.9709,-0.9333,-2.4732,0.5288,0.7466
2023Q1,BFH,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2023-01-27,40.040001,1.4985,2.5974,2.3476,-28.7712,-31.8182
2023Q1,BGS,$1B-$2B,1,2,-1,-1,1,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2023-03-01,14.580000,-0.2743,2.5377,6.5158,12.4143,-11.5226
2023Q1,BHE,$1B-$2B,1,-1,-1,1,1,1,mixed,,,,,,,2023-02-02,26.000000,-2.3462,-6.3846,-8.1154,-8.8077,-16.0769
2023Q1,BHF,$2B-$10B,-1,2,-1,-1,0,-1,weak,,,,,,,2023-02-10,57.169998,-0.8046,1.0845,-21.0600,-24.5583,-28.3715
2023Q1,BHFAL,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-10,24.809999,-5.7235,-1.3301,-12.6159,-10.5603,-11.9307
2023Q1,BHFAM,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-10,17.889999,-2.2359,-0.2795,-20.0671,-13.8066,-24.4829
2023Q1,BHFAN,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-10,19.980000,-1.3514,1.3514,-16.6166,-14.0140,-21.2713
2023Q1,BHFAO,$2B-$10B,-1,2,-1,-1,0,-1,weak,,,,,,,2023-02-10,25.740000,-4.4289,-2.0979,-14.9184,-6.1772,-13.2479
2023Q1,BHFAP,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-10,24.820000,-1.8936,1.4504,-13.1749,-7.8163,-16.1966
2023Q1,BHR,$100M-$500M,-1,2,2,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,"Tier 4 - Ultra-distressed tag, not a production tier",2023-01-09,4.430000,10.3837,18.7359,16.4786,-1.1287,-13.5440
2023Q1,BIIB,>$10B,2,2,2,1,1,8,strong,,,,,,,2023-02-16,277.929993,-3.1411,-5.3647,-3.6052,5.1344,10.1896
2023Q1,BKH,$1B-$2B,1,-1,-1,-1,0,-2,weak,,,,,,,2023-02-08,63.500000,-0.3937,-3.2913,-5.7008,4.0787,3.5591
2023Q1,BKNG,$2B-$10B,2,1,2,-1,0,4,good,,,,,,,2023-02-24,97.199997,7.5486,0.4078,3.2226,8.8486,6.8877
2023Q1,BKR,>$10B,-1,2,2,1,0,4,good,,,,,,,2023-01-24,30.420000,3.1229,7.7580,0.1644,-10.3879,-0.7561
2023Q1,BLBD,$100M-$500M,-1,-1,-1,-1,0,-4,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-09,16.280001,21.8673,30.8354,24.8157,21.3759,19.2260
2023Q1,BLDR,$2B-$10B,1,1,1,0,1,4,good,,,,,,,2023-03-01,84.980003,-6.0485,-0.8826,4.4716,10.4377,38.4679
2023Q1,BLKB,$500M-$1B,-1,2,2,1,0,4,good,,,,,,,2023-02-14,59.990002,-4.7341,-6.4344,-3.4839,11.8186,18.1030
2023Q1,BLMN,$2B-$10B,1,1,2,1,1,6,strong,,,,,,,2023-02-17,27.020000,-2.4056,-5.1073,-5.2184,-8.3642,-2.8127
2023Q1,BMBL,$500M-$1B,2,1,1,-1,0,3,good,,Tier 0 - Broad right-tail scouting universe,,,,,2023-02-23,23.639999,-9.3909,-16.1167,-16.4975,-25.5499,-27.4958
2023Q1,BMI,$100M-$500M,2,2,1,1,1,7,strong,,,,,,,2023-01-30,112.510002,6.5594,4.9062,6.6927,8.2748,21.3670
2023Q1,BMRN,$1B-$2B,-1,2,-1,1,0,1,mixed,,,,,,,2023-01-12,110.500000,0.8597,5.6199,-1.3484,-18.5339,-11.3484
2023Q1,BNED,$1B-$2B,-1,1,-1,0,2,1,mixed,,,,,,,2023-03-10,208.000000,-22.1154,-25.4808,-24.0385,-22.5962,-44.7115
2023Q1,BNL,$100M-$500M,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2023-01-12,17.590000,0.6822,2.5583,3.3542,-5.5145,-8.2433
2023Q1,BOOT,$500M-$1B,1,1,1,1,1,5,good,,,,,,,2023-01-09,61.810001,19.2687,36.1916,34.4604,20.5307,19.1069
2023Q1,BOX,$500M-$1B,-1,2,-1,1,0,1,mixed,,,,,,,2023-03-02,28.879999,-11.7729,-11.8421,-8.8296,-8.8989,-2.4584
2023Q1,BPOP,$100M-$500M,2,2,-1,-1,0,2,mixed,,,,,,,2023-01-26,65.050003,7.6403,9.8232,10.0077,-16.0338,-9.3159
2023Q1,BR,$2B-$10B,1,-1,-1,0,0,-1,weak,,,,,,,2023-02-03,151.990005,-2.8423,-5.9543,-5.8425,-5.5662,0.7040
