quarter,ticker,cik,asof_date
2022Q1,BDX,10795,2022-02-03
2022Q1,BE,1664703,2022-02-10
2022Q1,BEN,38777,2022-02-01
2022Q1,BFH,1101215,2022-01-27
2022Q1,BGS,1278027,2022-03-01
2022Q1,BHE,863436,2022-02-03
2022Q1,BHF,1685040,2022-02-10
2022Q1,BHFAL,1685040,2022-02-10
2022Q1,BHFAM,1685040,2022-02-10
2022Q1,BHFAN,1685040,2022-02-10
2022Q1,BHFAO,1685040,2022-02-10
2022Q1,BHFAP,1685040,2022-02-10
2022Q1,BHR,1574085,2022-01-06
2022Q1,BIIB,875045,2022-02-03
2022Q1,BKH,1130464,2022-02-09
2022Q1,BKNG,1075531,2022-02-23
2022Q1,BKR,1701605,2022-01-20
2022Q1,BLBD,1589526,2022-02-09
2022Q1,BLDR,1316835,2022-03-01
2022Q1,BLKB,1280058,2022-02-22
2022Q1,BLMN,1546417,2022-02-18
2022Q1,BMBL,1830043,2022-03-08
2022Q1,BMI,9092,2022-01-28
2022Q1,BMRN,1048477,2022-02-23
2022Q1,BNED,1634117,2022-03-08
2022Q1,BNL,1424182,2022-02-22
2022Q1,BOOT,1610250,2022-01-07
2022Q1,BOX,1372612,2022-03-02
2022Q1,BPOP,763901,2022-01-27
2022Q1,BR,1383312,2022-02-01
2022Q1,BRKR,1109354,2022-01-10
2022Q1,BRO,79282,2022-01-24
2022Q1,BRSP,1717547,2022-01-20
2022Q1,BSX,885725,2022-02-02
2022Q1,BSY,1031308,2022-03-01
2022Q1,BTU,1064728,2022-02-10
2022Q1,BV,1734713,2022-02-03
2022Q1,BVS,1665988,2022-01-12
2022Q1,BWIN,1781755,2022-03-01
2022Q1,BWXT,1486957,2022-02-22
2022Q1,BX,1393818,2022-01-27
2022Q1,BXC,1301787,2022-02-22
2022Q1,BXP,1037540,2022-01-26
2022Q1,BZH,915840,2022-01-27
2022Q1,CABO,1632127,2022-02-24
2022Q1,CACC,885550,2022-01-31
2022Q1,CAG,23217,2022-01-06
2022Q1,CAKE,887596,2022-02-16
2022Q1,CAL,14707,2022-03-15
2022Q1,CALM,16160,2022-03-29
2022Q1,CALX,1406666,2022-01-26
2022Q1,CALY,837465,2022-02-10
2022Q1,CAR,723612,2022-02-14
2022Q1,CARG,1494259,2022-02-24
2022Q1,CARR,1783180,2022-02-08
2022Q1,CARS,1683606,2022-02-24
2022Q1,CASH,907471,2022-01-26
2022Q1,CBOE,1374310,2022-02-04
2022Q1,CBRL,1067294,2022-02-22
2022Q1,CBT,16040,2022-01-31
2022Q1,CBZ,944148,2022-02-18
2022Q1,CC,1627223,2022-02-10
2022Q1,CCC,1818201,2022-03-01
2022Q1,CCI,1051470,2022-01-26
2022Q1,CCL,815097,2022-03-22
2022Q1,CCOI,1158324,2022-02-24
2022Q1,CCRN,1141103,2022-01-19
2022Q1,CCS,1576940,2022-02-02
2022Q1,CDE,215466,2022-02-16
2022Q1,CDNS,813672,2022-02-22
2022Q1,CDP,860546,2022-02-10
2022Q1,CDRE,1860543,2022-03-10
2022Q1,CDW,1402057,2022-02-09
2022Q1,CECO,3197,2022-03-14
2022Q1,CELH,1341766,2022-03-01
2022Q1,CENX,949157,2022-02-24
2022Q1,CF,1324404,2022-02-15
2022Q1,CFG,759944,2022-01-19
2022Q1,CFLT,1699838,2022-02-10
2022Q1,CGNX,851205,2022-02-17
2022Q1,CHD,313927,2022-01-28
2022Q1,CHDN,20212,2022-02-23
2022Q1,CHEF,1517175,2022-02-09
2022Q1,CHRD,1486159,2022-02-09
2022Q1,CHRW,1043277,2022-02-02
2022Q1,CIEN,936395,2022-02-15
2022Q1,CINF,20286,2022-02-15
2022Q1,CL,21665,2022-01-28
2022Q1,CLNE,1368265,2022-02-24
2022Q1,CLW,1441236,2022-02-15
2022Q1,CLX,21076,2022-02-03
2022Q1,CMCO,1005229,2022-01-27
2022Q1,CME,1156375,2022-02-09
2022Q1,CMG,1058090,2022-02-08
2022Q1,CMI,26172,2022-02-03
2022Q1,CMP,1227654,2022-02-08
2022Q1,CMS,811156,2022-02-03
2022Q1,CNDT,1677703,2022-02-16
2022Q1,CNK,1385280,2022-02-25
2022Q1,CNMD,816956,2022-01-26
2022Q1,CNNE,1704720,2022-02-17
2022Q1,CNO,1224608,2022-02-08
2022Q1,CNP,1130310,2022-02-22
2022Q1,CNR,1710366,2022-02-08
2022Q1,CNTY,911147,2022-03-08
2022Q1,CNX,1070412,2022-01-27
2022Q1,CNXC,1803599,2022-01-18
2022Q1,CNXN,1050377,2022-02-07
2022Q1,COCO,1482981,2022-03-10
2022Q1,CODI,1345126,2022-02-24
2022Q1,COF,927628,2022-01-25
2022Q1,COHR,820318,2022-02-09
2022Q1,COIN,1679788,2022-02-24
2022Q1,COKE,317540,2022-02-22
2022Q1,COLL,1267565,2022-02-24
2022Q1,COLM,1050797,2022-02-03
2022Q1,COMP,1563190,2022-02-16
2022Q1,COO,711404,2022-03-03
2022Q1,COOK,1857853,2022-03-23
2022Q1,CORT,1088856,2022-02-15
2022Q1,CORZ,1839341,2022-03-07
2022Q1,CPAY,1175454,2022-02-08
2022Q1,CPB,16732,2022-03-09
2022Q1,CRAI,1053706,2022-03-03
2022Q1,CRC,1609253,2022-02-24
2022Q1,CRCT,1828962,2022-03-08
2022Q1,CRDO,0001807794,2022-03-09
2022Q1,CRI,1060822,2022-02-25
2022Q1,CRK,23194,2022-02-15
2022Q1,CRL,1100682,2022-02-16
2022Q1,CRM,1108524,2022-03-01
2022Q1,CRNC,1768267,2022-02-07
2022Q1,CROX,1334036,2022-02-16
2022Q1,CRSP,1674416,2022-02-15
2022Q1,CRSR,1743759,2022-01-20
2022Q1,CRTO,1576427,2022-02-09
2022Q1,CRUS,772406,2022-01-31
2022Q1,CRVL,874866,2022-02-01
2022Q1,CSGP,1057352,2022-02-22
2022Q1,CSGS,1005757,2022-02-01
2022Q1,CSX,277948,2022-01-20
2022Q1,CTAS,723254,2022-03-23
2022Q1,CTEV,1793229,2022-02-17
2022Q1,CTLP,896429,2022-02-03
2022Q1,CTOS,1709682,2022-03-10
2022Q1,CTRA,858470,2022-02-24
2022Q1,CTRN,1318484,2022-01-10
2022Q1,CTS,26058,2022-02-08
2022Q1,CTSH,1058290,2022-02-02
2022Q1,CTVA,1755672,2022-02-02
2022Q1,CVCO,278166,2022-02-03
2022Q1,CVGI,1290900,2022-03-01
2022Q1,CVGW,1133470,2022-03-14
2022Q1,CVI,1376139,2022-02-22
2022Q1,CVLG,928658,2022-01-27
2022Q1,CVLT,1169561,2022-01-25
2022Q1,CVNA,1690820,2022-02-24
2022Q1,CVSA,730464,2022-02-08
2022Q1,CWH,1669779,2022-02-22
2022Q1,CWK,1628369,2022-02-24
2022Q1,CWST,911177,2022-02-17
2022Q1,CWT,1035201,2022-02-24
2022Q1,CXW,1070985,2022-02-10
2022Q1,CYH,1108109,2022-01-18
2022Q1,CZR,1590895,2022-02-22
2022Q1,D,715957,2022-02-11
2022Q1,DAN,26780,2022-02-23
2022Q1,DASH,1792789,2022-02-16
2022Q1,DBD,28823,2022-02-10
2022Q1,DBI,1319947,2022-03-17
2022Q1,DBX,1467623,2022-02-17
2022Q1,DCGO,1822359,2022-01-28
2022Q1,DCH,1062231,2022-02-11
2022Q1,DCO,30305,2022-02-23
2022Q1,DD,1666700,2022-02-08
2022Q1,DDD,910638,2022-02-28
2022Q1,DDOG,1561550,2022-02-10
2022Q1,DECK,910521,2022-02-03
2022Q1,DEI,1364250,2022-02-08
2022Q1,DFIN,1669811,2022-02-22
2022Q1,DG,29534,2022-03-17
2022Q1,DGII,854775,2022-02-02
2022Q1,DGX,1022079,2022-01-12
2022Q1,DHR,313616,2022-01-11
2022Q1,DIN,49754,2022-03-02
2022Q1,DIOD,29002,2022-02-09
2022Q1,DK,1694426,2022-02-23
2022Q1,DLR,1297996,2022-02-17
2022Q1,DLTR,935703,2022-03-02
2022Q1,DLX,27996,2022-02-03
2022Q1,DNOW,1599617,2022-02-17
2022Q1,DNUT,1857154,2022-01-11
2022Q1,DOC,765880,2022-02-08
2022Q1,DOCN,1582961,2022-02-24
2022Q1,DOCU,1261333,2022-03-10
2022Q1,DOV,29905,2022-01-27
2022Q1,DPZ,1286681,2022-03-01
2022Q1,DRH,1298946,2022-02-17
2022Q1,DRI,940944,2022-03-24
2022Q1,DRVN,1804745,2022-02-16
2022Q1,DSGR,703604,2022-02-24
2022Q1,DTE,936340,2022-02-10
2022Q1,DUK,1326160,2022-02-10
2022Q1,DUOL,1562088,2022-03-03
2022Q1,DVA,927066,2022-02-10
2022Q1,DVN,1090012,2022-02-15
2022Q1,DXLG,813298,2022-03-17
2022Q1,DXPE,1020710,2022-03-25
2022Q1,DY,67215,2022-03-02
2022Q1,EA,712515,2022-02-01
2022Q1,EAT,703351,2022-02-02
2022Q1,EBAY,1065088,2022-02-23
2022Q1,EBS,1367644,2022-01-10
2022Q1,ECL,31462,2022-01-20
2022Q1,ECPG,1084961,2022-02-23
2022Q1,ECVT,1708035,2022-02-25
2022Q1,ED,1047862,2022-02-17
2022Q1,EEFT,1029199,2022-02-10
2022Q1,EEX,1579214,2022-02-24
2022Q1,EFX,33185,2022-02-09
2022Q1,EG,1095073,2022-02-09
2022Q1,EIG,1379041,2022-02-16
2022Q1,EIX,827052,2022-02-24
2022Q1,EME,105634,2022-02-24
2022Q1,EMR,32604,2022-02-02
2022Q1,ENOV,1420800,2022-02-22
2022Q1,ENPH,1463101,2022-02-08
2022Q1,ENR,1632790,2022-02-07
2022Q1,ENS,1289308,2022-02-09
2022Q1,ENSG,1125376,2022-02-09
2022Q1,ENTG,1101302,2022-02-01
2022Q1,ENVA,1529864,2022-02-03
2022Q1,EPAM,1352010,2022-02-17
2022Q1,EPC,1096752,2022-02-08
2022Q1,EPM,1006655,2022-02-10
2022Q1,EQIX,1101239,2022-02-16
2022Q1,EQR,906107,2022-02-01
2022Q1,ERIE,922621,2022-02-24
2022Q1,ES,72741,2022-02-16
2022Q1,ESE,866706,2022-02-08
2022Q1,ESRT,1541401,2022-02-16
2022Q1,ESS,920522,2022-02-02
2022Q1,ETN,1551182,2022-02-04
2022Q1,ETR,65984,2022-02-23
2022Q1,EVCM,1853145,2022-03-07
2022Q1,EVER,1640428,2022-02-16
2022Q1,EVH,1628908,2022-01-11
2022Q1,EVRG,1711269,2022-02-25
2022Q1,EVTC,1559865,2022-02-24
2022Q1,EW,1099800,2022-01-26
2022Q1,EXAS,1124140,2022-01-10
2022Q1,EXE,895126,2022-02-23
2022Q1,EXEL,939767,2022-01-10
2022Q1,EXLS,1297989,2022-02-24
2022Q1,EXPD,746515,2022-02-22
2022Q1,EXPI,1495932,2022-02-24
2022Q1,EXR,1289490,2022-02-23
2022Q1,EXTR,1078271,2022-01-27
2022Q1,EYE,1710155,2022-02-28
2022Q1,EZPW,876523,2022-02-02
2022Q1,FA,1210677,2022-03-23
2022Q1,FAST,815556,2022-01-19
2022Q1,FBP,1057706,2022-01-26
2022Q1,FCFS,840489,2022-02-08
2022Q1,FDP,1047340,2022-02-23
2022Q1,FDS,1013237,2022-03-24
2022Q1,FE,1031296,2022-02-10
2022Q1,FELE,38725,2022-02-15
2022Q1,FET,1401257,2022-02-07
2022Q1,FFIV,1048695,2022-01-25
2022Q1,FHB,36377,2022-01-21
2022Q1,FICO,814547,2022-01-27
2022Q1,FIGS,1846576,2022-01-10
2022Q1,FIS,1136893,2022-02-15
2022Q1,FISV,798354,2022-02-08
2022Q1,FIVE,1177609,2022-03-30
2022Q1,FIVN,1288847,2022-02-23
2022Q1,FIX,1035983,2022-02-23
2022Q1,FLNC,0001868941,2022-02-10
2022Q1,FLR,1124198,2022-02-22
2022Q1,FLXS,37472,2022-01-24
2022Q1,FN,1408710,2022-01-31
2022Q1,FNKO,1704711,2022-03-03
2022Q1,FOR,1406587,2022-01-27
2022Q1,FORM,1039399,2022-02-02
2022Q1,FORR,1023313,2022-02-10
2022Q1,FOXF,1424929,2022-02-24
2022Q1,FRSH,1544522,2022-02-10
2022Q1,FRT,34903,2022-02-10
2022Q1,FSLR,1274494,2022-03-01
2022Q1,FSTR,352825,2022-03-01
2022Q1,FTAI,1590364,2022-02-25
2022Q1,FTDR,1727263,2022-02-24
2022Q1,FTNT,1262039,2022-02-03
2022Q1,FTV,1659166,2022-02-03
2022Q1,FUBO,1484769,2022-01-10
2022Q1,FWONA,1560385,2022-02-28
2022Q1,FWONK,1560385,2022-02-28
2022Q1,FWRD,912728,2022-02-09
2022Q1,FWRG,1789940,2022-01-10
2022Q1,GATX,40211,2022-01-25
2022Q1,GBX,923120,2022-01-07
2022Q1,GCO,18498,2022-03-10
2022Q1,GD,40533,2022-01-26
2022Q1,GDDY,1609711,2022-02-10
2022Q1,GDEN,1071255,2022-02-17
2022Q1,GDOT,1386278,2022-02-24
2022Q1,GDRX,1809519,2022-02-28
2022Q1,GEF,43920,2022-03-04
2022Q1,GEN,849399,2022-02-03
2022Q1,GEO,923796,2022-01-06
2022Q1,GFF,50725,2022-02-01
2022Q1,GH,1576280,2022-02-23
2022Q1,GHC,104889,2022-02-25
2022Q1,GHM,716314,2022-02-08
2022Q1,GIC,945114,2022-02-15
2022Q1,GIII,821002,2022-03-17
2022Q1,GILD,882095,2022-02-01
2022Q1,GIS,40704,2022-03-23
2022Q1,GL,320335,2022-02-02
2022Q1,GLPI,1575965,2022-03-02
2022Q1,GLW,24741,2022-01-26
2022Q1,GNE,1528356,2022-03-10
2022Q1,GNTX,355811,2022-01-28
2022Q1,GNW,1276520,2022-02-01
2022Q1,GO,1771515,2022-03-01
2022Q1,GOLF,1672013,2022-03-01
2022Q1,GPC,40987,2022-02-17
2022Q1,GPI,1031203,2022-02-10
2022Q1,GPN,1123360,2022-02-10
2022Q1,GPOR,874499,2022-02-28
2022Q1,GRBK,1373670,2022-03-01
2022Q1,GRC,42682,2022-02-04
2022Q1,GRMN,1121788,2022-02-16
2022Q1,GRPN,1490281,2022-02-28
2022Q1,GT,42582,2022-02-11
2022Q1,GTLB,1653482,2022-03-14
2022Q1,GTLS,892553,2022-02-24
2022Q1,GTM,1794515,2022-02-15
2022Q1,GTX,1735707,2022-02-14
2022Q1,GWW,277135,2022-02-03
2022Q1,HAE,313143,2022-02-08
2022Q1,HAIN,910406,2022-01-18
2022Q1,HALO,1159036,2022-01-10
2022Q1,HAS,46080,2022-02-07
2022Q1,HBAN,49196,2022-01-21
2022Q1,HBANL,49196,2022-01-21
2022Q1,HBANP,49196,2022-01-21
2022Q1,HBB,1709164,2022-03-09
2022Q1,HCC,1691303,2022-02-22
2022Q1,HCI,1400810,2022-03-08
2022Q1,HCSG,731012,2022-02-09
2022Q1,HE,354707,2022-02-14
2022Q1,HELE,916789,2022-01-11
2022Q1,HGV,1674168,2022-03-01
2022Q1,HIG,874766,2022-02-03
2022Q1,HII,1501585,2022-02-10
2022Q1,HIMS,1773751,2022-02-22
2022Q1,HLF,1180262,2022-02-23
2022Q1,HLIO,1024795,2022-02-28
2022Q1,HLIT,851310,2022-01-31
2022Q1,HLMN,1822492,2022-03-02
2022Q1,HLNE,1433642,2022-02-01
2022Q1,HLT,1585689,2022-02-16
2022Q1,HLX,866829,2022-02-22
2022Q1,HMN,850141,2022-02-01
2022Q1,HNI,48287,2022-02-28
2022Q1,HON,773840,2022-02-03
2022Q1,HOV,357294,2022-03-01
2022Q1,HP,46765,2022-01-31
2022Q1,HPP,1482512,2022-02-16
2022Q1,HQY,1428336,2022-02-22
2022Q1,HRI,1364479,2022-02-10
2022Q1,HRL,48465,2022-03-01
2022Q1,HRMY,1802665,2022-02-28
2022Q1,HRTG,1598665,2022-03-08
2022Q1,HSIC,1000228,2022-02-15
2022Q1,HST,1070750,2022-02-16
2022Q1,HSY,47111,2022-02-03
2022Q1,HTH,1265131,2022-01-27
2022Q1,HTLD,799233,2022-01-21
2022Q1,HTO,766829,2022-02-18
2022Q1,HTZ,1657853,2022-02-24
2022Q1,HUBB,48898,2022-02-03
2022Q1,HUBS,1404655,2022-02-10
2022Q1,HURC,315374,2022-01-07
2022Q1,HVT,216085,2022-02-15
2022Q1,HWKN,46250,2022-02-02
2022Q1,HWM,4281,2022-02-02
2022Q1,HY,1173514,2022-02-28
2022Q1,HZO,1057060,2022-01-27
2022Q1,IAC,1800227,2022-01-12
2022Q1,IART,917520,2022-01-11
2022Q1,IBP,1580905,2022-02-24
2022Q1,ICE,1571949,2022-02-03
2022Q1,ICFI,1362004,2022-01-20
2022Q1,ICHR,1652535,2022-02-08
2022Q1,ICUI,883984,2022-02-24
2022Q1,IDCC,1405495,2022-02-17
2022Q1,IDXX,874716,2022-02-02
2022Q1,IEP,813762,2022-02-25
2022Q1,IESC,1048268,2022-02-02
2022Q1,IEX,832101,2022-02-02
2022Q1,IFF,51253,2022-02-09
2022Q1,IIIV,1728688,2022-02-08
2022Q1,ILMN,1110803,2022-01-11
2022Q1,INSW,1679049,2022-03-02
2022Q1,INTA,1565687,2022-02-09
2022Q1,IONS,874015,2022-02-24
2022Q1,IOSP,1054905,2022-02-16
2022Q1,IP,51434,2022-01-27
2022Q1,IPAR,822663,2022-01-24
2022Q1,IPGP,1111928,2022-02-15
2022Q1,IQV,1478242,2022-02-15
2022Q1,IR,1699150,2022-02-23
2022Q1,IRDM,1418819,2022-02-17
2022Q1,IRM,1020569,2022-02-24
2022Q1,IRT,1466085,2022-01-10
2022Q1,IRTC,1388658,2022-02-23
2022Q1,IRWD,1446847,2022-01-10
2022Q1,ISRG,1035267,2022-01-12
2022Q1,IT,749251,2022-02-08
2022Q1,IVZ,914208,2022-01-25
2022Q1,J,52988,2022-02-08
2022Q1,JACK,807882,2022-02-23
2022Q1,JAZZ,1232524,2022-01-10
2022Q1,JBGS,1689796,2022-02-22
2022Q1,JBI,1839839,2022-03-15
2022Q1,JBLU,1158463,2022-01-27
2022Q1,JBSS,880117,2022-01-27
2022Q1,JBTM,1433660,2022-02-22
2022Q1,JELD,1674335,2022-02-22
2022Q1,JILL,1687932,2022-03-23
2022Q1,JKHY,779152,2022-02-08
2022Q1,JRVR,1620459,2022-02-28
2022Q1,KAI,886346,2022-02-16
2022Q1,KALU,811596,2022-02-23
2022Q1,KBH,795266,2022-01-12
2022Q1,KDP,1418135,2022-02-24
2022Q1,KE,1606757,2022-02-07
2022Q1,KELYA,55135,2022-02-14
2022Q1,KEQU,55529,2022-03-10
2022Q1,KEY,91576,2022-01-20
2022Q1,KEYS,1601046,2022-02-17
2022Q1,KFRC,930420,2022-02-07
2022Q1,KFY,56679,2022-03-09
2022Q1,KIM,879101,2022-02-10
2022Q1,KKR,1404912,2022-02-08
2022Q1,KLAC,319201,2022-01-27
2022Q1,KLIC,56978,2022-02-03
2022Q1,KLXE,1738827,2022-03-11
2022Q1,KMI,1506307,2022-01-19
2022Q1,KMT,55242,2022-02-07
2022Q1,KN,1587523,2022-02-09
2022Q1,KNTK,1692787,2022-02-22
2022Q1,KOP,1315257,2022-02-23
2022Q1,KOS,1509991,2022-02-28
2022Q1,KRG,1286043,2022-02-14
2022Q1,KRO,1257640,2022-03-09
2022Q1,KSS,885639,2022-03-01
2022Q1,KTB,1760965,2022-03-01
2022Q1,KTOS,1069258,2022-02-22
2022Q1,KW,1408100,2022-02-23
2022Q1,KWR,81362,2022-02-24
2022Q1,L,60086,2022-02-07
2022Q1,LAUR,912766,2022-02-09
2022Q1,LBRDA,1611983,2022-02-25
2022Q1,LBRDK,1611983,2022-02-25
2022Q1,LBTYA,1570585,2022-02-10
2022Q1,LBTYK,1570585,2022-02-10
2022Q1,LC,1409970,2022-01-26
2022Q1,LCID,1811210,2022-02-28
2022Q1,LCII,763744,2022-02-10
2022Q1,LCUT,874396,2022-03-09
2022Q1,LDOS,1336920,2022-02-15
2022Q1,LE,799288,2022-03-16
2022Q1,LECO,59527,2022-02-10
2022Q1,LEG,58492,2022-02-07
2022Q1,LESL,1821806,2022-02-03
2022Q1,LFCR,1005286,2022-01-05
2022Q1,LFST,1845257,2022-03-10
2022Q1,LFUS,889331,2022-02-01
2022Q1,LGIH,1580670,2022-02-15
2022Q1,LH,920148,2022-02-10
2022Q1,LHX,202058,2022-01-14
2022Q1,LII,1069202,2022-02-01
2022Q1,LILA,1712184,2022-02-23
2022Q1,LILAK,1712184,2022-02-23
2022Q1,LIN,1707925,2022-02-10
2022Q1,LITE,1633978,2022-02-03
2022Q1,LIVN,1639691,2022-02-23
2022Q1,LKQ,1065696,2022-02-17
2022Q1,LLY,59478,2022-02-03
2022Q1,LMB,1606163,2022-03-16
2022Q1,LNT,352541,2022-02-18
2022Q1,LNTH,1521036,2022-02-24
2022Q1,LOCO,1606366,2022-01-10
2022Q1,LOGI,1032975,2022-01-25
2022Q1,LOPE,1434588,2022-02-16
2022Q1,LOVE,1701758,2022-03-29
2022Q1,LPG,1596993,2022-01-26
2022Q1,LPLA,1397911,2022-02-03
2022Q1,LPSN,1102993,2022-02-24
2022Q1,LQDT,1235468,2022-02-03
2022Q1,LSTR,853816,2022-01-26
2022Q1,LTH,1869198,2022-03-10
2022Q1,LULU,1397187,2022-03-29
2022Q1,LVS,1300514,2022-01-26
2022Q1,LXU,60714,2022-02-23
2022Q1,LYFT,1759509,2022-02-08
2022Q1,LYV,1335258,2022-02-23
2022Q1,LZB,57131,2022-02-15
2022Q1,MA,1141391,2022-01-27
2022Q1,MAA,912595,2022-02-02
2022Q1,MAC,912242,2022-02-10
2022Q1,MAGN,41719,2022-02-10
2022Q1,MANH,1056696,2022-02-01
2022Q1,MAR,1048286,2022-02-15
2022Q1,MAS,62996,2022-02-08
2022Q1,MASI,937556,2022-01-11
2022Q1,MAT,63276,2022-02-09
2022Q1,MATV,1000623,2022-02-23
2022Q1,MATW,63296,2022-01-28
2022Q1,MATX,3453,2022-01-19
2022Q1,MAX,1818383,2022-02-24
2022Q1,MBUU,1590976,2022-02-08
2022Q1,MCD,63908,2022-01-27
2022Q1,MCFT,1638290,2022-02-03
2022Q1,MCHP,827054,2022-02-03
2022Q1,MCO,1059556,2022-02-10
2022Q1,MCS,62234,2022-03-03
2022Q1,MCW,1853513,2022-03-24
2022Q1,MCY,64996,2022-02-15
2022Q1,MDB,1441816,2022-03-08
2022Q1,MDLZ,1103982,2022-01-27
2022Q1,MEC,1766368,2022-02-09
2022Q1,MED,910329,2022-02-23
2022Q1,MEG,1643615,2022-02-28
2022Q1,MEI,65270,2022-03-03
2022Q1,MELI,1099590,2022-02-22
2022Q1,MERC,1333274,2022-02-17
2022Q1,MGM,789570,2022-02-09
2022Q1,MGNI,1595974,2022-02-23
2022Q1,MGPI,835011,2022-02-24
2022Q1,MGRC,752714,2022-02-23
2022Q1,MGY,1698990,2022-02-16
2022Q1,MHO,799292,2022-02-02
2022Q1,MIDD,769520,2022-02-22
2022Q1,MIR,1809987,2022-02-23
2022Q1,MKSI,1049502,2022-01-26
2022Q1,MKTX,1278021,2022-01-26
