quarter,ticker,revenue_bucket,profitability_score,operating_cash_flow_score,fcf_proxy_score,financing_dependence_score,asset_efficiency_score,pre_llm_fundamental_score,pre_llm_fundamental_bucket,pre_llm_fundamental_missing_fields,tier_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2024Q4,A,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2024-11-26,127.019997,10.6755,8.3845,6.9359,18.8474,6.5029
2024Q4,AAP,$2B-$10B,1,1,-1,0,1,2,mixed,,,,,,,2024-11-15,40.270000,7.8222,8.2940,9.2128,10.9759,20.6605
2024Q4,AAT,$100M-$500M,1,2,2,1,0,6,strong,,,,,,,2024-10-30,27.870001,0.5382,-0.1076,2.0452,-6.6738,-11.7330
2024Q4,ABG,$2B-$10B,1,1,1,1,1,5,good,,,,,,,2024-10-30,228.020004,16.5468,9.8456,13.9505,6.5521,19.8667
2024Q4,ABM,$2B-$10B,1,1,1,1,2,6,strong,,,,,,,2024-12-19,51.180000,0.3908,-0.4103,5.1387,2.5010,-7.7179
2024Q4,ABNB,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2024-11-08,134.669998,-1.8415,1.0693,1.9306,-2.5098,-1.5594
2024Q4,ABT,>$10B,2,2,1,1,0,6,strong,,,,,,,2024-10-17,118.709999,-3.9087,-1.6090,-1.1372,-5.1301,-6.4106
2024Q4,ACA,$1B-$2B,1,2,2,1,0,6,strong,,,,,,,2024-10-31,93.989998,13.0333,12.5971,15.5123,3.4791,5.3836
2024Q4,ACAD,$100M-$500M,-1,-1,-1,0,0,-3,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2024-11-07,15.690000,8.5405,3.8241,19.5666,11.2811,24.9203
2024Q4,ACCO,$500M-$1B,-1,-1,-1,0,0,-3,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,2024-11-01,5.250000,20.3810,8.0000,16.7619,0.0000,1.3333
2024Q4,ACDC,$1B-$2B,1,2,-1,-1,1,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,2024-11-06,7.200000,-5.1389,17.2222,2.9167,6.5278,6.8056
2024Q4,ACGL,$2B-$10B,2,2,1,1,0,6,strong,,,,,,,2024-10-31,102.120003,-1.5864,-6.2769,-2.7615,-10.0176,-8.1277
2024Q4,ACH,$2B-$10B,-1,1,2,1,2,5,good,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2024-11-05,11.820000,3.7225,15.4822,17.3435,13.0288,-21.9120
