quarter,ticker,cik,asof_date
2024Q3,CCI,1051470,2024-07-17
2024Q3,CCL,815097,2024-09-30
2024Q3,CCOI,1158324,2024-08-08
2024Q3,CCRN,1141103,2024-07-31
2024Q3,CCS,1576940,2024-07-24
2024Q3,CDE,215466,2024-08-07
2024Q3,CDNS,813672,2024-07-22
2024Q3,CDP,860546,2024-07-29
2024Q3,CDRE,1860543,2024-08-09
2024Q3,CDW,1402057,2024-07-31
2024Q3,CECO,3197,2024-07-30
2024Q3,CELH,1341766,2024-08-06
2024Q3,CENX,949157,2024-08-08
2024Q3,CF,1324404,2024-08-07
2024Q3,CFG,759944,2024-07-17
2024Q3,CFLT,1699838,2024-07-31
2024Q3,CGNX,851205,2024-07-31
2024Q3,CHD,313927,2024-08-02
2024Q3,CHDN,20212,2024-07-24
2024Q3,CHEF,1517175,2024-07-31
2024Q3,CHRD,1486159,2024-08-07
2024Q3,CHRW,1043277,2024-07-31
2024Q3,CIEN,936395,2024-09-04
2024Q3,CINF,20286,2024-07-25
2024Q3,CL,21665,2024-07-26
2024Q3,CLB,0001958086,2024-07-24
2024Q3,CLNE,1368265,2024-08-07
2024Q3,CLW,1441236,2024-08-06
2024Q3,CLX,21076,2024-08-01
2024Q3,CMCO,1005229,2024-07-31
2024Q3,CME,1156375,2024-07-24
2024Q3,CMG,1058090,2024-07-24
2024Q3,CMI,26172,2024-08-01
2024Q3,CMP,1227654,2024-09-17
2024Q3,CMS,811156,2024-07-25
2024Q3,CNDT,1677703,2024-08-07
2024Q3,CNK,1385280,2024-08-02
2024Q3,CNMD,816956,2024-07-31
2024Q3,CNNE,1704720,2024-08-08
2024Q3,CNO,1224608,2024-07-29
2024Q3,CNP,1130310,2024-07-30
2024Q3,CNR,1710366,2024-08-08
2024Q3,CNTY,911147,2024-08-08
2024Q3,CNX,1070412,2024-07-25
2024Q3,CNXC,1803599,2024-09-25
2024Q3,CNXN,1050377,2024-07-31
2024Q3,COCO,1482981,2024-07-31
2024Q3,CODI,1345126,2024-07-31
2024Q3,COF,927628,2024-07-23
2024Q3,COHR,820318,2024-08-15
2024Q3,COIN,1679788,2024-08-01
2024Q3,COKE,317540,2024-07-31
2024Q3,COLL,1267565,2024-07-29
2024Q3,COLM,1050797,2024-07-25
2024Q3,COMP,1563190,2024-07-31
2024Q3,COO,711404,2024-08-28
2024Q3,COOK,1857853,2024-08-06
2024Q3,CORT,1088856,2024-07-29
2024Q3,CORZ,1839341,2024-08-07
2024Q3,CPAY,1175454,2024-08-07
2024Q3,CPB,16732,2024-08-29
2024Q3,CPK,19745,2024-08-08
2024Q3,CRAI,1053706,2024-08-01
2024Q3,CRC,1609253,2024-07-01
2024Q3,CRCT,1828962,2024-08-06
2024Q3,CRDO,0001807794,2024-09-04
2024Q3,CRH,849395,2024-08-08
2024Q3,CRI,1060822,2024-07-26
2024Q3,CRK,23194,2024-07-30
2024Q3,CRL,1100682,2024-08-07
2024Q3,CRM,1108524,2024-08-28
2024Q3,CRNC,1768267,2024-07-02
2024Q3,CROX,1334036,2024-08-01
2024Q3,CRSP,1674416,2024-08-05
2024Q3,CRSR,1743759,2024-07-18
2024Q3,CRTO,1576427,2024-08-01
2024Q3,CRUS,772406,2024-08-06
2024Q3,CRVL,874866,2024-07-30
2024Q3,CSGP,1057352,2024-07-23
2024Q3,CSGS,1005757,2024-08-07
2024Q3,CSX,277948,2024-08-05
2024Q3,CTAS,723254,2024-07-18
2024Q3,CTEV,1793229,2024-08-01
2024Q3,CTLP,896429,2024-09-10
2024Q3,CTOS,1709682,2024-08-01
2024Q3,CTRA,858470,2024-08-01
2024Q3,CTRI,0001981599,2024-07-29
2024Q3,CTRN,1318484,2024-08-27
2024Q3,CTS,26058,2024-07-30
2024Q3,CTSH,1058290,2024-07-31
2024Q3,CTVA,1755672,2024-07-31
2024Q3,CVCO,278166,2024-08-02
2024Q3,CVGI,1290900,2024-08-05
2024Q3,CVGW,1133470,2024-09-09
2024Q3,CVI,1376139,2024-07-29
2024Q3,CVLG,928658,2024-07-24
2024Q3,CVLT,1169561,2024-07-30
2024Q3,CVNA,1690820,2024-07-31
2024Q3,CVSA,730464,2024-08-06
2024Q3,CWH,1669779,2024-07-31
2024Q3,CWK,1628369,2024-07-29
2024Q3,CWST,911177,2024-08-01
2024Q3,CWT,1035201,2024-08-01
2024Q3,CXM,1569345,2024-09-04
2024Q3,CXW,1070985,2024-08-07
2024Q3,CYH,1108109,2024-07-24
2024Q3,CZR,1590895,2024-07-30
2024Q3,D,715957,2024-08-01
2024Q3,DAN,26780,2024-07-31
2024Q3,DASH,1792789,2024-08-01
2024Q3,DBD,28823,2024-08-07
2024Q3,DBI,1319947,2024-09-11
2024Q3,DBX,1467623,2024-08-08
2024Q3,DCGO,1822359,2024-08-07
2024Q3,DCH,1062231,2024-08-09
2024Q3,DCO,30305,2024-08-08
2024Q3,DD,1666700,2024-07-31
2024Q3,DDD,910638,2024-08-13
2024Q3,DDOG,1561550,2024-08-08
2024Q3,DECK,910521,2024-07-25
2024Q3,DEI,1364250,2024-08-08
2024Q3,DFIN,1669811,2024-07-31
2024Q3,DG,29534,2024-08-29
2024Q3,DGII,854775,2024-08-07
2024Q3,DGX,1022079,2024-07-23
2024Q3,DHR,313616,2024-07-23
2024Q3,DIN,49754,2024-08-07
2024Q3,DIOD,29002,2024-08-08
2024Q3,DK,1694426,2024-08-06
2024Q3,DLR,1297996,2024-07-25
2024Q3,DLTR,935703,2024-09-04
2024Q3,DLX,27996,2024-07-31
2024Q3,DNOW,1599617,2024-08-07
2024Q3,DNUT,1857154,2024-08-08
2024Q3,DOC,765880,2024-07-25
2024Q3,DOCN,1582961,2024-08-08
2024Q3,DOCU,1261333,2024-09-05
2024Q3,DOV,29905,2024-07-25
2024Q3,DPZ,1286681,2024-07-18
2024Q3,DRH,1298946,2024-08-01
2024Q3,DRI,940944,2024-09-19
2024Q3,DRS,1833756,2024-07-30
2024Q3,DRVN,1804745,2024-08-01
2024Q3,DSGR,703604,2024-08-01
2024Q3,DTE,936340,2024-07-25
2024Q3,DUK,1326160,2024-08-06
2024Q3,DUOL,1562088,2024-08-07
2024Q3,DVA,927066,2024-08-06
2024Q3,DVN,1090012,2024-08-06
2024Q3,DXLG,813298,2024-08-29
2024Q3,DXPE,1020710,2024-08-08
2024Q3,DY,67215,2024-08-21
2024Q3,EA,712515,2024-07-30
2024Q3,EAT,703351,2024-08-14
2024Q3,EBAY,1065088,2024-07-31
2024Q3,EBF,33002,2024-09-23
2024Q3,EBS,1367644,2024-08-06
2024Q3,ECL,31462,2024-07-30
2024Q3,ECPG,1084961,2024-08-07
2024Q3,ECVT,1708035,2024-08-01
2024Q3,ED,1047862,2024-08-01
2024Q3,EE,0001888447,2024-08-07
2024Q3,EEFT,1029199,2024-07-19
2024Q3,EEX,1579214,2024-08-07
2024Q3,EFX,33185,2024-07-17
2024Q3,EG,1095073,2024-07-31
2024Q3,EHAB,0001803737,2024-07-15
2024Q3,EIG,1379041,2024-07-31
2024Q3,EIX,827052,2024-07-25
2024Q3,EMBC,0001872789,2024-08-09
2024Q3,EME,105634,2024-07-25
2024Q3,EMR,32604,2024-08-07
2024Q3,ENOV,1420800,2024-08-07
2024Q3,ENPH,1463101,2024-07-23
2024Q3,ENR,1632790,2024-08-06
2024Q3,ENS,1289308,2024-08-07
2024Q3,ENSG,1125376,2024-07-25
2024Q3,ENTG,1101302,2024-07-31
2024Q3,ENVA,1529864,2024-07-23
2024Q3,EPAM,1352010,2024-08-08
2024Q3,EPC,1096752,2024-08-06
2024Q3,EPM,1006655,2024-09-10
2024Q3,EQIX,1101239,2024-08-07
2024Q3,EQR,906107,2024-07-29
2024Q3,ERIE,922621,2024-07-25
2024Q3,ES,72741,2024-07-31
2024Q3,ESE,866706,2024-08-07
2024Q3,ESRT,1541401,2024-07-24
2024Q3,ESS,920522,2024-07-30
2024Q3,ETN,1551182,2024-08-01
2024Q3,ETR,65984,2024-08-01
2024Q3,EVCM,1853145,2024-08-06
2024Q3,EVER,1640428,2024-08-05
2024Q3,EVH,1628908,2024-08-08
2024Q3,EVRG,1711269,2024-08-09
2024Q3,EVTC,1559865,2024-07-31
2024Q3,EW,1099800,2024-07-24
2024Q3,EXAS,1124140,2024-07-31
2024Q3,EXC,1109357,2024-08-01
2024Q3,EXE,895126,2024-07-29
2024Q3,EXEL,939767,2024-08-06
2024Q3,EXLS,1297989,2024-08-01
2024Q3,EXPD,746515,2024-08-06
2024Q3,EXPE,1324424,2024-08-08
2024Q3,EXPI,1495932,2024-07-31
2024Q3,EXR,1289490,2024-07-30
2024Q3,EXTR,1078271,2024-08-07
2024Q3,EYE,1710155,2024-08-07
2024Q3,EZPW,876523,2024-07-31
2024Q3,FA,1210677,2024-08-08
2024Q3,FAST,815556,2024-07-12
2024Q3,FBP,1057706,2024-07-23
2024Q3,FCFS,840489,2024-07-25
2024Q3,FDP,1047340,2024-08-01
2024Q3,FDS,1013237,2024-09-19
2024Q3,FE,1031296,2024-07-30
2024Q3,FELE,38725,2024-07-23
2024Q3,FET,1401257,2024-07-17
2024Q3,FFIV,1048695,2024-07-29
2024Q3,FG,0001934850,2024-08-05
2024Q3,FHB,36377,2024-07-26
2024Q3,FICO,814547,2024-07-31
2024Q3,FIGS,1846576,2024-08-08
2024Q3,FIS,1136893,2024-08-06
2024Q3,FISV,798354,2024-07-24
2024Q3,FIVE,1177609,2024-08-28
2024Q3,FIVN,1288847,2024-08-08
2024Q3,FIX,1035983,2024-07-25
2024Q3,FLNC,0001868941,2024-08-07
2024Q3,FLR,1124198,2024-08-02
2024Q3,FLXS,37472,2024-08-19
2024Q3,FN,1408710,2024-08-19
2024Q3,FNKO,1704711,2024-08-08
2024Q3,FOR,1406587,2024-07-18
2024Q3,FORM,1039399,2024-07-31
2024Q3,FORR,1023313,2024-07-30
2024Q3,FOXF,1424929,2024-08-01
2024Q3,FRSH,1544522,2024-07-30
2024Q3,FRT,34903,2024-08-01
2024Q3,FSLR,1274494,2024-07-30
2024Q3,FSTR,352825,2024-08-06
2024Q3,FTAI,1590364,2024-07-24
2024Q3,FTDR,1727263,2024-08-01
2024Q3,FTNT,1262039,2024-08-06
2024Q3,FTRE,0001965040,2024-08-12
2024Q3,FTV,1659166,2024-07-24
2024Q3,FUBO,1484769,2024-08-06
2024Q3,FWONA,1560385,2024-08-09
2024Q3,FWONK,1560385,2024-08-09
2024Q3,FWRD,912728,2024-08-07
2024Q3,FWRG,1789940,2024-08-06
2024Q3,GATX,40211,2024-07-23
2024Q3,GBTG,1820872,2024-08-06
2024Q3,GBX,923120,2024-07-08
2024Q3,GCO,18498,2024-09-06
2024Q3,GCT,0001857816,2024-08-06
2024Q3,GD,40533,2024-07-24
2024Q3,GDDY,1609711,2024-08-01
2024Q3,GDEN,1071255,2024-08-08
2024Q3,GDOT,1386278,2024-08-08
2024Q3,GDRX,1809519,2024-08-08
2024Q3,GEF,43920,2024-09-03
2024Q3,GEHC,0001932393,2024-07-31
2024Q3,GEN,849399,2024-08-01
2024Q3,GEO,923796,2024-08-12
2024Q3,GETY,0001898496,2024-08-09
2024Q3,GEV,0001996810,2024-07-24
2024Q3,GFF,50725,2024-08-07
2024Q3,GH,1576280,2024-08-07
2024Q3,GHC,104889,2024-07-31
2024Q3,GHM,716314,2024-08-07
2024Q3,GIC,945114,2024-07-30
2024Q3,GIII,821002,2024-09-05
2024Q3,GILD,882095,2024-08-08
2024Q3,GIS,40704,2024-09-18
2024Q3,GL,320335,2024-07-24
2024Q3,GLPI,1575965,2024-07-26
2024Q3,GLW,24741,2024-07-08
2024Q3,GNE,1528356,2024-08-06
2024Q3,GNTX,355811,2024-07-26
2024Q3,GNW,1276520,2024-07-31
2024Q3,GO,1771515,2024-08-06
2024Q3,GOLD,1591588,2024-09-03
2024Q3,GOLF,1672013,2024-08-06
2024Q3,GPC,40987,2024-07-23
2024Q3,GPI,1031203,2024-07-24
2024Q3,GPN,1123360,2024-08-07
2024Q3,GPOR,874499,2024-08-06
2024Q3,GRBK,1373670,2024-07-31
2024Q3,GRC,42682,2024-07-26
2024Q3,GRMN,1121788,2024-07-31
2024Q3,GRPN,1490281,2024-07-30
2024Q3,GT,42582,2024-07-31
2024Q3,GTLB,1653482,2024-09-03
2024Q3,GTLS,892553,2024-08-02
2024Q3,GTM,1794515,2024-08-05
2024Q3,GTX,1735707,2024-07-25
2024Q3,GWW,277135,2024-08-01
2024Q3,HAE,313143,2024-08-08
2024Q3,HAIN,910406,2024-08-27
2024Q3,HAL,45012,2024-07-19
2024Q3,HALO,1159036,2024-08-06
2024Q3,HAS,46080,2024-07-25
2024Q3,HBAN,49196,2024-07-19
2024Q3,HBANL,49196,2024-07-19
2024Q3,HBANP,49196,2024-07-19
2024Q3,HBB,1709164,2024-07-31
2024Q3,HCC,1691303,2024-08-01
2024Q3,HCI,1400810,2024-08-08
2024Q3,HCSG,731012,2024-07-24
2024Q3,HE,354707,2024-08-09
2024Q3,HELE,916789,2024-07-09
2024Q3,HG,0001593275,2024-08-07
2024Q3,HGV,1674168,2024-08-08
2024Q3,HIG,874766,2024-07-25
2024Q3,HII,1501585,2024-08-01
2024Q3,HIMS,1773751,2024-08-05
2024Q3,HLF,1180262,2024-07-31
2024Q3,HLIO,1024795,2024-08-05
2024Q3,HLIT,851310,2024-07-29
2024Q3,HLMN,1822492,2024-08-06
2024Q3,HLNE,1433642,2024-08-06
2024Q3,HLT,1585689,2024-08-07
2024Q3,HLX,866829,2024-07-25
2024Q3,HMN,850141,2024-07-25
2024Q3,HNI,48287,2024-07-25
2024Q3,HON,773840,2024-07-10
2024Q3,HOV,357294,2024-08-22
2024Q3,HP,46765,2024-07-24
2024Q3,HPP,1482512,2024-08-07
2024Q3,HQY,1428336,2024-09-03
2024Q3,HRI,1364479,2024-07-23
2024Q3,HRL,48465,2024-09-04
2024Q3,HRMY,1802665,2024-08-06
2024Q3,HRTG,1598665,2024-08-06
2024Q3,HSIC,1000228,2024-08-06
2024Q3,HST,1070750,2024-07-31
2024Q3,HSY,47111,2024-08-01
2024Q3,HTH,1265131,2024-07-25
2024Q3,HTLD,799233,2024-07-26
2024Q3,HTO,766829,2024-07-25
2024Q3,HTZ,1657853,2024-08-01
2024Q3,HUBB,48898,2024-07-30
2024Q3,HUBS,1404655,2024-08-07
2024Q3,HURC,315374,2024-09-06
2024Q3,HVT,216085,2024-07-31
2024Q3,HWKN,46250,2024-07-31
2024Q3,HWM,4281,2024-07-30
2024Q3,HY,1173514,2024-08-06
2024Q3,HZO,1057060,2024-07-25
2024Q3,IAC,1800227,2024-08-06
2024Q3,IART,917520,2024-07-29
2024Q3,IBP,1580905,2024-08-01
2024Q3,ICE,1571949,2024-08-01
2024Q3,ICFI,1362004,2024-08-01
2024Q3,ICHR,1652535,2024-08-06
2024Q3,ICUI,883984,2024-08-07
2024Q3,IDCC,1405495,2024-08-01
2024Q3,IDXX,874716,2024-08-06
2024Q3,IEP,813762,2024-08-07
2024Q3,IESC,1048268,2024-08-02
2024Q3,IEX,832101,2024-08-01
2024Q3,IFF,51253,2024-08-06
2024Q3,IIIV,1728688,2024-08-08
2024Q3,ILMN,1110803,2024-08-06
2024Q3,INSW,1679049,2024-08-07
2024Q3,INTA,1565687,2024-08-13
2024Q3,IONS,874015,2024-08-01
2024Q3,IOSP,1054905,2024-08-07
2024Q3,IP,51434,2024-07-24
2024Q3,IPAR,822663,2024-07-22
2024Q3,IPGP,1111928,2024-07-30
2024Q3,IQV,1478242,2024-07-22
2024Q3,IR,1699150,2024-07-31
2024Q3,IRDM,1418819,2024-07-23
2024Q3,IRM,1020569,2024-08-01
2024Q3,IRT,1466085,2024-07-31
2024Q3,IRTC,1388658,2024-08-01
2024Q3,IRWD,1446847,2024-08-08
2024Q3,ISRG,1035267,2024-07-18
2024Q3,IT,749251,2024-07-30
2024Q3,ITW,49826,2024-07-30
2024Q3,IVZ,914208,2024-07-23
2024Q3,J,52988,2024-08-06
2024Q3,JACK,807882,2024-08-06
2024Q3,JAZZ,1232524,2024-07-31
2024Q3,JBGS,1689796,2024-07-30
2024Q3,JBI,1839839,2024-08-07
2024Q3,JBLU,1158463,2024-07-30
2024Q3,JBSS,880117,2024-08-20
2024Q3,JBTM,1433660,2024-07-30
2024Q3,JELD,1674335,2024-08-05
2024Q3,JILL,1687932,2024-09-04
2024Q3,JKHY,779152,2024-08-12
2024Q3,JRVR,1620459,2024-08-05
2024Q3,KAI,886346,2024-07-30
2024Q3,KALU,811596,2024-07-24
2024Q3,KBH,795266,2024-09-24
2024Q3,KDP,1418135,2024-07-25
2024Q3,KE,1606757,2024-08-14
2024Q3,KELYA,55135,2024-08-08
2024Q3,KEQU,55529,2024-09-11
2024Q3,KEY,91576,2024-07-18
2024Q3,KEYS,1601046,2024-08-20
2024Q3,KFRC,930420,2024-07-29
2024Q3,KFY,56679,2024-09-05
2024Q3,KGS,0001767042,2024-08-13
2024Q3,KIM,879101,2024-08-01
2024Q3,KKR,1404912,2024-07-31
2024Q3,KLAC,319201,2024-07-24
2024Q3,KLIC,56978,2024-08-07
2024Q3,KLXE,1738827,2024-07-16
2024Q3,KMI,1506307,2024-07-17
2024Q3,KMT,55242,2024-08-07
2024Q3,KN,1587523,2024-07-31
2024Q3,KNF,0001955520,2024-08-06
2024Q3,KNTK,1692787,2024-08-07
2024Q3,KOP,1315257,2024-08-08
2024Q3,KOS,1509991,2024-08-05
2024Q3,KRG,1286043,2024-07-30
2024Q3,KRO,1257640,2024-07-17
2024Q3,KSS,885639,2024-08-28
2024Q3,KTB,1760965,2024-08-01
2024Q3,KTOS,1069258,2024-08-07
2024Q3,KVUE,0001944048,2024-08-06
2024Q3,KW,1408100,2024-08-07
2024Q3,KWR,81362,2024-08-05
2024Q3,L,60086,2024-07-29
2024Q3,LAUR,912766,2024-08-01
2024Q3,LBRDA,1611983,2024-08-08
2024Q3,LBRDK,1611983,2024-08-08
2024Q3,LBTYA,1570585,2024-07-25
2024Q3,LBTYK,1570585,2024-07-25
2024Q3,LC,1409970,2024-07-30
2024Q3,LCID,1811210,2024-07-08
2024Q3,LCII,763744,2024-08-06
2024Q3,LCUT,874396,2024-08-08
2024Q3,LDOS,1336920,2024-07-30
2024Q3,LE,799288,2024-09-05
2024Q3,LECO,59527,2024-07-31
2024Q3,LEG,58492,2024-08-01
2024Q3,LESL,1821806,2024-07-17
2024Q3,LFCR,1005286,2024-08-26
2024Q3,LFST,1845257,2024-08-08
2024Q3,LFUS,889331,2024-07-30
2024Q3,LGIH,1580670,2024-07-30
2024Q3,LH,920148,2024-08-01
2024Q3,LHX,202058,2024-07-25
2024Q3,LII,1069202,2024-07-24
2024Q3,LILA,1712184,2024-08-06
2024Q3,LILAK,1712184,2024-08-06
2024Q3,LIN,1707925,2024-08-02
2024Q3,LITE,1633978,2024-08-14
2024Q3,LIVN,1639691,2024-07-31
2024Q3,LKQ,1065696,2024-07-25
2024Q3,LLY,59478,2024-08-08
2024Q3,LMB,1606163,2024-08-06
2024Q3,LNT,352541,2024-08-02
2024Q3,LNTH,1521036,2024-07-31
2024Q3,LOCO,1606366,2024-08-01
2024Q3,LOGI,1032975,2024-07-23
2024Q3,LOPE,1434588,2024-08-06
2024Q3,LOVE,1701758,2024-09-12
2024Q3,LPG,1596993,2024-07-24
2024Q3,LPLA,1397911,2024-07-25
2024Q3,LPSN,1102993,2024-07-31
2024Q3,LQDT,1235468,2024-08-08
2024Q3,LSTR,853816,2024-07-30
2024Q3,LTH,1869198,2024-08-01
2024Q3,LULU,1397187,2024-08-29
2024Q3,LUV,92380,2024-07-25
2024Q3,LVS,1300514,2024-07-24
2024Q3,LXFR,1096056,2024-07-30
2024Q3,LXU,60714,2024-07-31
2024Q3,LYFT,1759509,2024-08-07
