quarter,ticker,cik,asof_date
2022Q3,CDW,1402057,2022-08-03
2022Q3,CECO,3197,2022-08-08
2022Q3,CELH,1341766,2022-08-02
2022Q3,CF,1324404,2022-08-01
2022Q3,CFG,759944,2022-07-19
2022Q3,CFLT,1699838,2022-08-03
2022Q3,CGNX,851205,2022-08-02
2022Q3,CHD,313927,2022-07-29
2022Q3,CHDN,20212,2022-07-27
2022Q3,CHEF,1517175,2022-07-27
2022Q3,CHRD,1486159,2022-07-07
2022Q3,CHRW,1043277,2022-07-27
2022Q3,CIEN,936395,2022-09-01
2022Q3,CINF,20286,2022-07-27
2022Q3,CL,21665,2022-07-29
2022Q3,CLNE,1368265,2022-08-04
2022Q3,CLW,1441236,2022-08-02
2022Q3,CLX,21076,2022-08-03
2022Q3,CMCO,1005229,2022-07-28
2022Q3,CME,1156375,2022-07-27
2022Q3,CMG,1058090,2022-07-26
2022Q3,CMI,26172,2022-08-02
2022Q3,CMP,1227654,2022-08-04
2022Q3,CMS,811156,2022-07-28
2022Q3,CNDT,1677703,2022-08-02
2022Q3,CNK,1385280,2022-08-05
2022Q3,CNMD,816956,2022-07-27
2022Q3,CNNE,1704720,2022-08-08
2022Q3,CNO,1224608,2022-08-01
2022Q3,CNP,1130310,2022-08-02
2022Q3,CNR,1710366,2022-08-04
2022Q3,CNTY,911147,2022-08-05
2022Q3,CNX,1070412,2022-07-28
2022Q3,CNXC,1803599,2022-09-28
2022Q3,CNXN,1050377,2022-08-04
2022Q3,COCO,1482981,2022-08-10
2022Q3,CODI,1345126,2022-08-03
2022Q3,COF,927628,2022-07-21
2022Q3,COHR,820318,2022-08-24
2022Q3,COIN,1679788,2022-08-09
2022Q3,COKE,317540,2022-08-02
2022Q3,COLL,1267565,2022-08-04
2022Q3,COLM,1050797,2022-07-27
2022Q3,COMP,1563190,2022-08-15
2022Q3,COO,711404,2022-08-31
2022Q3,COOK,1857853,2022-08-10
2022Q3,CORT,1088856,2022-08-03
2022Q3,CORZ,1839341,2022-08-12
2022Q3,CPAY,1175454,2022-08-03
2022Q3,CPB,16732,2022-09-01
2022Q3,CPK,19745,2022-08-03
2022Q3,CRAI,1053706,2022-08-04
2022Q3,CRC,1609253,2022-08-03
2022Q3,CRCT,1828962,2022-08-09
2022Q3,CRDO,0001807794,2022-08-31
2022Q3,CRI,1060822,2022-07-29
2022Q3,CRK,23194,2022-08-01
2022Q3,CRL,1100682,2022-08-03
2022Q3,CRM,1108524,2022-08-24
2022Q3,CRNC,1768267,2022-08-09
2022Q3,CROX,1334036,2022-08-04
2022Q3,CRSP,1674416,2022-08-08
2022Q3,CRSR,1743759,2022-07-21
2022Q3,CRTO,1576427,2022-08-03
2022Q3,CRUS,772406,2022-08-02
2022Q3,CRVL,874866,2022-08-02
2022Q3,CSGP,1057352,2022-07-26
2022Q3,CSGS,1005757,2022-08-03
2022Q3,CSX,277948,2022-07-20
2022Q3,CTAS,723254,2022-07-14
2022Q3,CTEV,1793229,2022-08-04
2022Q3,CTLP,896429,2022-09-08
2022Q3,CTOS,1709682,2022-08-09
2022Q3,CTRA,858470,2022-08-03
2022Q3,CTRN,1318484,2022-08-24
2022Q3,CTS,26058,2022-07-26
2022Q3,CTSH,1058290,2022-07-27
2022Q3,CTVA,1755672,2022-08-04
2022Q3,CVCO,278166,2022-08-04
2022Q3,CVGI,1290900,2022-08-04
2022Q3,CVGW,1133470,2022-09-01
2022Q3,CVI,1376139,2022-08-01
2022Q3,CVLG,928658,2022-07-25
2022Q3,CVLT,1169561,2022-07-26
2022Q3,CVNA,1690820,2022-08-04
2022Q3,CVSA,730464,2022-08-11
2022Q3,CWH,1669779,2022-08-02
2022Q3,CWK,1628369,2022-08-04
2022Q3,CWST,911177,2022-07-28
2022Q3,CWT,1035201,2022-07-28
2022Q3,CXM,1569345,2022-09-08
2022Q3,CXW,1070985,2022-08-03
2022Q3,CYH,1108109,2022-07-27
2022Q3,CZR,1590895,2022-08-02
2022Q3,D,715957,2022-08-08
2022Q3,DAN,26780,2022-08-03
2022Q3,DASH,1792789,2022-08-04
2022Q3,DBD,28823,2022-08-02
2022Q3,DBI,1319947,2022-08-31
2022Q3,DBX,1467623,2022-08-04
2022Q3,DCGO,1822359,2022-08-08
2022Q3,DCH,1062231,2022-08-05
2022Q3,DCO,30305,2022-08-04
2022Q3,DD,1666700,2022-08-02
2022Q3,DDD,910638,2022-08-09
2022Q3,DDOG,1561550,2022-08-04
2022Q3,DECK,910521,2022-07-28
2022Q3,DEI,1364250,2022-08-01
2022Q3,DFIN,1669811,2022-08-03
2022Q3,DG,29534,2022-08-25
2022Q3,DGII,854775,2022-08-04
2022Q3,DGX,1022079,2022-07-21
2022Q3,DHR,313616,2022-07-21
2022Q3,DIN,49754,2022-08-09
2022Q3,DIOD,29002,2022-08-04
2022Q3,DK,1694426,2022-08-04
2022Q3,DLR,1297996,2022-07-28
2022Q3,DLTR,935703,2022-08-25
2022Q3,DLX,27996,2022-08-04
2022Q3,DNOW,1599617,2022-08-03
2022Q3,DNUT,1857154,2022-08-17
2022Q3,DOC,765880,2022-08-02
2022Q3,DOCN,1582961,2022-08-08
2022Q3,DOCU,1261333,2022-09-08
2022Q3,DOV,29905,2022-07-21
2022Q3,DPZ,1286681,2022-07-21
2022Q3,DRH,1298946,2022-07-26
2022Q3,DRI,940944,2022-09-22
2022Q3,DRVN,1804745,2022-07-27
2022Q3,DSGR,703604,2022-08-09
2022Q3,DTE,936340,2022-07-28
2022Q3,DUK,1326160,2022-08-04
2022Q3,DUOL,1562088,2022-08-04
2022Q3,DVA,927066,2022-08-01
2022Q3,DVN,1090012,2022-08-01
2022Q3,DXLG,813298,2022-08-25
2022Q3,DXPE,1020710,2022-08-08
2022Q3,DY,67215,2022-08-24
2022Q3,EA,712515,2022-08-02
2022Q3,EAT,703351,2022-08-24
2022Q3,EBAY,1065088,2022-08-03
2022Q3,EBF,33002,2022-09-19
2022Q3,EBS,1367644,2022-08-01
2022Q3,ECL,31462,2022-07-26
2022Q3,ECPG,1084961,2022-08-03
2022Q3,ECVT,1708035,2022-07-29
2022Q3,ED,1047862,2022-08-04
2022Q3,EE,0001888447,2022-08-11
2022Q3,EEFT,1029199,2022-07-28
2022Q3,EEX,1579214,2022-08-08
2022Q3,EFX,33185,2022-07-20
2022Q3,EG,1095073,2022-07-27
2022Q3,EHAB,0001803737,2022-08-01
2022Q3,EIG,1379041,2022-07-28
2022Q3,EIX,827052,2022-07-28
2022Q3,EMBC,0001872789,2022-08-15
2022Q3,EME,105634,2022-07-28
2022Q3,EMR,32604,2022-08-09
2022Q3,ENOV,1420800,2022-08-04
2022Q3,ENPH,1463101,2022-07-26
2022Q3,ENR,1632790,2022-08-08
2022Q3,ENS,1289308,2022-08-10
2022Q3,ENSG,1125376,2022-08-01
2022Q3,ENTG,1101302,2022-08-02
2022Q3,ENVA,1529864,2022-07-28
2022Q3,EPAM,1352010,2022-08-04
2022Q3,EPC,1096752,2022-08-04
2022Q3,EPM,1006655,2022-08-08
2022Q3,EQIX,1101239,2022-07-27
2022Q3,EQR,906107,2022-07-26
2022Q3,ERIE,922621,2022-07-28
2022Q3,ES,72741,2022-07-28
2022Q3,ESE,866706,2022-08-08
2022Q3,ESRT,1541401,2022-07-27
2022Q3,ESS,920522,2022-07-26
2022Q3,ETN,1551182,2022-08-02
2022Q3,ETR,65984,2022-08-03
2022Q3,EVCM,1853145,2022-08-08
2022Q3,EVER,1640428,2022-08-01
2022Q3,EVH,1628908,2022-08-02
2022Q3,EVRG,1711269,2022-08-04
2022Q3,EVTC,1559865,2022-08-04
2022Q3,EW,1099800,2022-07-28
2022Q3,EXAS,1124140,2022-08-02
2022Q3,EXC,1109357,2022-08-03
2022Q3,EXE,895126,2022-08-02
2022Q3,EXEL,939767,2022-08-09
2022Q3,EXLS,1297989,2022-07-28
2022Q3,EXPD,746515,2022-08-02
2022Q3,EXPE,1324424,2022-08-04
2022Q3,EXPI,1495932,2022-08-03
2022Q3,EXR,1289490,2022-08-02
2022Q3,EXTR,1078271,2022-07-27
2022Q3,EYE,1710155,2022-08-11
2022Q3,EZPW,876523,2022-08-03
2022Q3,FA,1210677,2022-08-04
2022Q3,FAST,815556,2022-07-13
2022Q3,FBP,1057706,2022-07-22
2022Q3,FCFS,840489,2022-07-28
2022Q3,FDP,1047340,2022-08-03
2022Q3,FDS,1013237,2022-09-22
2022Q3,FE,1031296,2022-07-26
2022Q3,FELE,38725,2022-07-26
2022Q3,FET,1401257,2022-08-05
2022Q3,FFIV,1048695,2022-07-25
2022Q3,FHB,36377,2022-07-29
2022Q3,FICO,814547,2022-08-03
2022Q3,FIGS,1846576,2022-08-04
2022Q3,FIS,1136893,2022-08-04
2022Q3,FISV,798354,2022-07-26
2022Q3,FIVE,1177609,2022-08-31
2022Q3,FIVN,1288847,2022-07-28
2022Q3,FIX,1035983,2022-07-27
2022Q3,FLNC,0001868941,2022-08-15
2022Q3,FLR,1124198,2022-08-05
2022Q3,FLXS,37472,2022-08-22
2022Q3,FN,1408710,2022-08-15
2022Q3,FNKO,1704711,2022-08-04
2022Q3,FOR,1406587,2022-07-19
2022Q3,FORM,1039399,2022-07-27
2022Q3,FORR,1023313,2022-07-28
2022Q3,FOXF,1424929,2022-08-05
2022Q3,FRSH,1544522,2022-08-02
2022Q3,FRT,34903,2022-08-04
2022Q3,FSLR,1274494,2022-07-28
2022Q3,FSTR,352825,2022-08-09
2022Q3,FTAI,1590364,2022-07-28
2022Q3,FTDR,1727263,2022-08-04
2022Q3,FTNT,1262039,2022-08-03
2022Q3,FTV,1659166,2022-07-28
2022Q3,FUBO,1484769,2022-08-04
2022Q3,FWONA,1560385,2022-08-05
2022Q3,FWONK,1560385,2022-08-05
2022Q3,FWRD,912728,2022-07-18
2022Q3,FWRG,1789940,2022-08-09
2022Q3,GATX,40211,2022-07-21
2022Q3,GBTG,1820872,2022-08-11
2022Q3,GBX,923120,2022-07-11
2022Q3,GCO,18498,2022-09-01
2022Q3,GD,40533,2022-07-27
2022Q3,GDDY,1609711,2022-08-03
2022Q3,GDEN,1071255,2022-08-04
2022Q3,GDOT,1386278,2022-08-04
2022Q3,GDRX,1809519,2022-08-08
2022Q3,GEF,43920,2022-09-06
2022Q3,GEN,849399,2022-08-04
2022Q3,GEO,923796,2022-08-08
2022Q3,GETY,0001898496,2022-08-10
2022Q3,GFF,50725,2022-07-28
2022Q3,GH,1576280,2022-08-04
2022Q3,GHC,104889,2022-08-03
2022Q3,GHM,716314,2022-07-29
2022Q3,GIC,945114,2022-08-02
2022Q3,GIII,821002,2022-09-07
2022Q3,GILD,882095,2022-08-02
2022Q3,GIS,40704,2022-09-21
2022Q3,GL,320335,2022-07-27
2022Q3,GLPI,1575965,2022-08-01
2022Q3,GLW,24741,2022-07-26
2022Q3,GNE,1528356,2022-08-08
2022Q3,GNW,1276520,2022-08-01
2022Q3,GO,1771515,2022-08-09
2022Q3,GOLF,1672013,2022-08-04
2022Q3,GPC,40987,2022-07-27
2022Q3,GPI,1031203,2022-07-27
2022Q3,GPN,1123360,2022-08-01
2022Q3,GPOR,874499,2022-08-02
2022Q3,GRBK,1373670,2022-08-03
2022Q3,GRC,42682,2022-07-29
2022Q3,GRMN,1121788,2022-07-27
2022Q3,GRPN,1490281,2022-08-08
2022Q3,GT,42582,2022-08-05
2022Q3,GTLB,1653482,2022-09-06
2022Q3,GTLS,892553,2022-07-29
2022Q3,GTM,1794515,2022-08-01
2022Q3,GTX,1735707,2022-07-28
2022Q3,GWW,277135,2022-07-29
2022Q3,HAE,313143,2022-08-10
2022Q3,HAIN,910406,2022-08-09
2022Q3,HALO,1159036,2022-08-09
2022Q3,HAS,46080,2022-07-19
2022Q3,HBAN,49196,2022-07-21
2022Q3,HBANL,49196,2022-07-21
2022Q3,HBANP,49196,2022-07-21
2022Q3,HBB,1709164,2022-08-03
2022Q3,HCC,1691303,2022-08-03
2022Q3,HCI,1400810,2022-08-08
2022Q3,HCSG,731012,2022-07-20
2022Q3,HE,354707,2022-08-08
2022Q3,HELE,916789,2022-07-12
2022Q3,HGV,1674168,2022-08-09
2022Q3,HIG,874766,2022-07-28
2022Q3,HII,1501585,2022-08-04
2022Q3,HIMS,1773751,2022-08-08
2022Q3,HLF,1180262,2022-08-02
2022Q3,HLIO,1024795,2022-08-08
2022Q3,HLIT,851310,2022-08-01
2022Q3,HLMN,1822492,2022-08-03
2022Q3,HLNE,1433642,2022-08-02
2022Q3,HLT,1585689,2022-07-27
2022Q3,HLX,866829,2022-07-26
2022Q3,HMN,850141,2022-07-13
2022Q3,HNI,48287,2022-07-28
2022Q3,HON,773840,2022-07-28
2022Q3,HOV,357294,2022-09-01
2022Q3,HP,46765,2022-07-27
2022Q3,HPP,1482512,2022-07-26
2022Q3,HQY,1428336,2022-09-06
2022Q3,HRI,1364479,2022-07-21
2022Q3,HRL,48465,2022-09-01
2022Q3,HRMY,1802665,2022-08-02
2022Q3,HRTG,1598665,2022-08-05
2022Q3,HSIC,1000228,2022-08-02
2022Q3,HST,1070750,2022-08-03
2022Q3,HSY,47111,2022-07-28
2022Q3,HTH,1265131,2022-07-21
2022Q3,HTLD,799233,2022-07-27
2022Q3,HTO,766829,2022-07-28
2022Q3,HTZ,1657853,2022-07-28
2022Q3,HUBB,48898,2022-07-26
2022Q3,HUBS,1404655,2022-08-04
2022Q3,HURC,315374,2022-09-02
2022Q3,HVT,216085,2022-08-03
2022Q3,HWKN,46250,2022-08-04
2022Q3,HWM,4281,2022-08-04
2022Q3,HY,1173514,2022-08-02
2022Q3,HZO,1057060,2022-07-28
2022Q3,IAC,1800227,2022-07-13
2022Q3,IART,917520,2022-07-27
2022Q3,IBP,1580905,2022-08-04
2022Q3,ICE,1571949,2022-08-04
2022Q3,ICFI,1362004,2022-08-03
2022Q3,ICHR,1652535,2022-08-09
2022Q3,ICUI,883984,2022-08-08
2022Q3,IDCC,1405495,2022-08-04
2022Q3,IDXX,874716,2022-08-02
2022Q3,IEP,813762,2022-08-04
2022Q3,IESC,1048268,2022-08-04
2022Q3,IEX,832101,2022-07-27
2022Q3,IFF,51253,2022-08-08
2022Q3,IIIV,1728688,2022-08-08
2022Q3,ILMN,1110803,2022-08-11
2022Q3,INSW,1679049,2022-08-09
2022Q3,INTA,1565687,2022-09-07
2022Q3,IONS,874015,2022-08-09
2022Q3,IOSP,1054905,2022-08-03
2022Q3,IP,51434,2022-07-28
2022Q3,IPAR,822663,2022-07-21
2022Q3,IPGP,1111928,2022-08-02
2022Q3,IQV,1478242,2022-07-21
2022Q3,IR,1699150,2022-08-03
2022Q3,IRDM,1418819,2022-07-26
2022Q3,IRM,1020569,2022-08-04
2022Q3,IRT,1466085,2022-07-27
2022Q3,IRTC,1388658,2022-08-05
2022Q3,IRWD,1446847,2022-08-04
2022Q3,ISRG,1035267,2022-07-21
2022Q3,IT,749251,2022-08-02
2022Q3,ITW,49826,2022-08-02
2022Q3,IVZ,914208,2022-07-27
2022Q3,J,52988,2022-08-01
2022Q3,JACK,807882,2022-08-10
2022Q3,JAZZ,1232524,2022-08-03
2022Q3,JBGS,1689796,2022-08-02
2022Q3,JBI,1839839,2022-08-16
2022Q3,JBLU,1158463,2022-08-02
2022Q3,JBSS,880117,2022-08-24
2022Q3,JBTM,1433660,2022-07-27
2022Q3,JELD,1674335,2022-08-01
2022Q3,JILL,1687932,2022-09-01
2022Q3,JKHY,779152,2022-08-16
2022Q3,JRVR,1620459,2022-08-01
2022Q3,KAI,886346,2022-08-02
2022Q3,KALU,811596,2022-07-25
2022Q3,KBH,795266,2022-09-21
2022Q3,KDP,1418135,2022-07-28
2022Q3,KE,1606757,2022-08-04
2022Q3,KELYA,55135,2022-08-11
2022Q3,KEQU,55529,2022-09-08
2022Q3,KEY,91576,2022-07-21
2022Q3,KEYS,1601046,2022-08-17
2022Q3,KFRC,930420,2022-08-01
2022Q3,KFY,56679,2022-09-07
2022Q3,KIM,879101,2022-07-28
2022Q3,KKR,1404912,2022-08-02
2022Q3,KLAC,319201,2022-07-28
2022Q3,KLIC,56978,2022-08-03
2022Q3,KLXE,1738827,2022-08-11
2022Q3,KMI,1506307,2022-07-20
2022Q3,KMT,55242,2022-08-01
2022Q3,KN,1587523,2022-08-02
2022Q3,KNTK,1692787,2022-08-10
2022Q3,KOP,1315257,2022-08-04
2022Q3,KOS,1509991,2022-08-08
2022Q3,KRG,1286043,2022-08-02
2022Q3,KRO,1257640,2022-08-03
2022Q3,KSS,885639,2022-08-18
2022Q3,KTB,1760965,2022-08-04
2022Q3,KTOS,1069258,2022-08-04
2022Q3,KW,1408100,2022-08-03
2022Q3,KWR,81362,2022-08-04
2022Q3,L,60086,2022-08-01
2022Q3,LAUR,912766,2022-08-04
2022Q3,LBRDA,1611983,2022-08-05
2022Q3,LBRDK,1611983,2022-08-05
2022Q3,LBTYA,1570585,2022-07-28
2022Q3,LBTYK,1570585,2022-07-28
2022Q3,LC,1409970,2022-07-27
2022Q3,LCID,1811210,2022-08-03
2022Q3,LCII,763744,2022-08-02
2022Q3,LCUT,874396,2022-08-04
2022Q3,LDOS,1336920,2022-08-02
2022Q3,LE,799288,2022-09-01
2022Q3,LECO,59527,2022-07-28
2022Q3,LEG,58492,2022-08-01
2022Q3,LESL,1821806,2022-08-05
2022Q3,LFCR,1005286,2022-08-10
2022Q3,LFST,1845257,2022-08-09
2022Q3,LFUS,889331,2022-08-02
2022Q3,LGIH,1580670,2022-08-02
2022Q3,LH,920148,2022-07-28
2022Q3,LHX,202058,2022-07-28
2022Q3,LII,1069202,2022-07-28
2022Q3,LILA,1712184,2022-08-03
2022Q3,LILAK,1712184,2022-08-03
2022Q3,LIN,1707925,2022-07-28
2022Q3,LITE,1633978,2022-08-16
2022Q3,LIVN,1639691,2022-08-03
2022Q3,LKQ,1065696,2022-07-28
2022Q3,LLY,59478,2022-08-04
2022Q3,LMB,1606163,2022-08-09
2022Q3,LNT,352541,2022-08-05
2022Q3,LNTH,1521036,2022-08-04
2022Q3,LOCO,1606366,2022-08-04
2022Q3,LOGI,1032975,2022-07-26
2022Q3,LOPE,1434588,2022-08-04
2022Q3,LOVE,1701758,2022-09-08
2022Q3,LPG,1596993,2022-07-26
2022Q3,LPLA,1397911,2022-08-02
2022Q3,LPSN,1102993,2022-08-08
2022Q3,LQDT,1235468,2022-08-04
2022Q3,LSTR,853816,2022-07-20
2022Q3,LTH,1869198,2022-08-10
2022Q3,LULU,1397187,2022-09-01
2022Q3,LUV,92380,2022-07-28
2022Q3,LVS,1300514,2022-07-20
2022Q3,LXU,60714,2022-07-27
2022Q3,LYFT,1759509,2022-08-04
2022Q3,LYV,1335258,2022-08-04
2022Q3,LZ,1286139,2022-08-11
2022Q3,LZB,57131,2022-08-23
2022Q3,MA,1141391,2022-07-28
2022Q3,MAA,912595,2022-07-27
2022Q3,MAC,912242,2022-07-28
2022Q3,MAGN,41719,2022-08-02
2022Q3,MANH,1056696,2022-07-26
2022Q3,MAR,1048286,2022-08-02
2022Q3,MAS,62996,2022-07-28
2022Q3,MASI,937556,2022-08-09
2022Q3,MAT,63276,2022-07-21
2022Q3,MATV,1000623,2022-08-09
2022Q3,MATW,63296,2022-07-29
2022Q3,MATX,3453,2022-07-19
2022Q3,MAX,1818383,2022-08-04
2022Q3,MBUU,1590976,2022-08-25
2022Q3,MCD,63908,2022-07-26
2022Q3,MCFT,1638290,2022-08-09
2022Q3,MCHP,827054,2022-08-02
2022Q3,MCO,1059556,2022-07-26
2022Q3,MCS,62234,2022-08-03
2022Q3,MCW,1853513,2022-08-11
2022Q3,MCY,64996,2022-08-02
2022Q3,MDB,1441816,2022-08-31
