quarter,ticker,cik,asof_date
2023Q2,ALTG,1759824,2023-05-10
2023Q2,AMC,1411579,2023-05-05
2023Q2,AMCX,1514991,2023-05-09
2023Q2,AMD,2488,2023-05-02
2023Q2,AME,1037868,2023-05-02
2023Q2,AMGN,318154,2023-04-27
2023Q2,AMKR,1047127,2023-05-01
2023Q2,AMN,1142750,2023-05-04
2023Q2,AMPH,1297184,2023-05-09
2023Q2,AMR,1704715,2023-05-08
2023Q2,AMRX,1723128,2023-04-17
2023Q2,AMT,1053507,2023-04-26
2023Q2,AMWD,794619,2023-05-25
2023Q2,ANDE,821026,2023-05-02
2023Q2,ANET,1596532,2023-05-01
2023Q2,ANF,1018840,2023-05-25
2023Q2,ANGI,1705110,2023-05-09
2023Q2,AON,315293,2023-04-28
2023Q2,AOS,91142,2023-04-27
2023Q2,AOSL,1387467,2023-05-04
2023Q2,APAM,1517302,2023-05-02
2023Q2,APD,2969,2023-05-09
2023Q2,APEI,1201792,2023-04-12
2023Q2,APH,820313,2023-04-26
2023Q2,APLE,1418121,2023-05-02
2023Q2,APO,0001858681,2023-05-09
2023Q2,APP,1751008,2023-05-10
2023Q2,APPF,1433195,2023-04-27
2023Q2,APPN,1441683,2023-05-09
2023Q2,APTV,1521332,2023-05-04
2023Q2,ARCB,894405,2023-04-28
2023Q2,ARES,1176948,2023-04-28
2023Q2,ARLO,1736946,2023-05-11
2023Q2,ARLP,1086600,2023-05-02
2023Q2,AROC,1389050,2023-05-03
2023Q2,ARRY,1820721,2023-05-09
2023Q2,ARWR,879407,2023-05-02
2023Q2,ASAN,1477720,2023-06-01
2023Q2,ASB,7789,2023-04-20
2023Q2,ASGN,890564,2023-04-27
2023Q2,ASIX,1673985,2023-05-05
2023Q2,ASO,1817358,2023-06-06
2023Q2,ASTH,1083446,2023-05-08
2023Q2,ATKR,1666138,2023-05-09
2023Q2,ATNI,879585,2023-04-27
2023Q2,ATO,731802,2023-05-03
2023Q2,ATRO,8063,2023-05-09
2023Q2,AVA,104918,2023-05-03
2023Q2,AVAV,1368622,2023-06-27
2023Q2,AVB,915912,2023-04-27
2023Q2,AVD,5981,2023-05-10
2023Q2,AVNS,1606498,2023-05-03
2023Q2,AVNT,1122976,2023-05-03
2023Q2,AVNW,1377789,2023-05-03
2023Q2,AVY,8818,2023-04-26
2023Q2,AWK,1410636,2023-04-26
2023Q2,AWR,1056903,2023-05-10
2023Q2,AXON,1069183,2023-05-09
2023Q2,AXP,4962,2023-04-20
2023Q2,AZZ,8947,2023-04-25
2023Q2,BALL,9389,2023-05-04
2023Q2,BANC,1169770,2023-04-20
2023Q2,BARK,1819574,2023-06-01
2023Q2,BAX,10456,2023-04-27
2023Q2,BBBY,1130713,2023-04-27
2023Q2,BBSI,902791,2023-05-03
2023Q2,BBT,1108134,2023-04-20
2023Q2,BBY,764478,2023-05-25
2023Q2,BCC,1328581,2023-05-04
2023Q2,BCO,78890,2023-05-10
2023Q2,BCPC,9326,2023-04-28
2023Q2,BDC,913142,2023-05-03
2023Q2,BDN,790816,2023-04-20
2023Q2,BDX,10795,2023-05-04
2023Q2,BE,1664703,2023-05-09
2023Q2,BEN,38777,2023-05-01
2023Q2,BFH,1101215,2023-04-27
2023Q2,BGS,1278027,2023-05-04
2023Q2,BHE,863436,2023-05-03
2023Q2,BHF,1685040,2023-04-17
2023Q2,BHFAL,1685040,2023-04-17
2023Q2,BHFAM,1685040,2023-04-17
2023Q2,BHFAN,1685040,2023-04-17
2023Q2,BHFAO,1685040,2023-04-17
2023Q2,BHFAP,1685040,2023-04-17
2023Q2,BHR,1574085,2023-05-02
2023Q2,BIIB,875045,2023-04-25
2023Q2,BKH,1130464,2023-05-03
2023Q2,BKNG,1075531,2023-05-04
2023Q2,BKR,1701605,2023-04-19
2023Q2,BLBD,1589526,2023-05-11
2023Q2,BLDR,1316835,2023-05-03
2023Q2,BLKB,1280058,2023-05-03
2023Q2,BLMN,1546417,2023-04-28
2023Q2,BMBL,1830043,2023-05-04
2023Q2,BMI,9092,2023-04-20
2023Q2,BMRN,1048477,2023-04-26
2023Q2,BNED,1634117,2023-05-31
2023Q2,BNL,1424182,2023-05-03
2023Q2,BOOT,1610250,2023-05-17
2023Q2,BOX,1372612,2023-05-30
2023Q2,BPOP,763901,2023-04-26
2023Q2,BR,1383312,2023-05-02
2023Q2,BRKR,1109354,2023-05-04
2023Q2,BRO,79282,2023-04-25
2023Q2,BRSP,1717547,2023-05-03
2023Q2,BSX,885725,2023-04-26
2023Q2,BSY,1031308,2023-05-09
2023Q2,BTU,1064728,2023-04-27
2023Q2,BVS,1665988,2023-05-11
2023Q2,BWIN,1781755,2023-05-09
2023Q2,BWXT,1486957,2023-05-08
2023Q2,BX,1393818,2023-04-20
2023Q2,BXC,1301787,2023-05-02
2023Q2,BXP,1037540,2023-04-25
2023Q2,BZH,915840,2023-04-27
2023Q2,CABO,1632127,2023-05-04
2023Q2,CACC,885550,2023-05-01
2023Q2,CAG,23217,2023-04-05
2023Q2,CAKE,887596,2023-05-10
2023Q2,CAL,14707,2023-06-01
2023Q2,CALX,1406666,2023-04-19
2023Q2,CALY,837465,2023-05-09
2023Q2,CAR,723612,2023-05-01
2023Q2,CARG,1494259,2023-05-09
2023Q2,CARR,1783180,2023-04-25
2023Q2,CARS,1683606,2023-05-04
2023Q2,CASH,907471,2023-04-26
2023Q2,CBL,910612,2023-05-10
2023Q2,CBOE,1374310,2023-05-05
2023Q2,CBRL,1067294,2023-06-06
2023Q2,CBT,16040,2023-05-08
2023Q2,CBZ,944148,2023-04-28
2023Q2,CC,1627223,2023-04-27
2023Q2,CCC,1818201,2023-05-02
2023Q2,CCI,1051470,2023-04-19
2023Q2,CCL,815097,2023-06-26
2023Q2,CCOI,1158324,2023-05-04
2023Q2,CCRN,1141103,2023-05-03
2023Q2,CCS,1576940,2023-04-26
2023Q2,CDE,215466,2023-05-10
2023Q2,CDNS,813672,2023-04-24
2023Q2,CDP,860546,2023-04-27
2023Q2,CDRE,1860543,2023-05-09
2023Q2,CDW,1402057,2023-04-18
2023Q2,CENX,949157,2023-05-08
2023Q2,CF,1324404,2023-05-01
2023Q2,CFG,759944,2023-04-19
2023Q2,CFLT,1699838,2023-05-03
2023Q2,CGNX,851205,2023-05-04
2023Q2,CHD,313927,2023-04-27
2023Q2,CHDN,20212,2023-04-26
2023Q2,CHEF,1517175,2023-05-03
2023Q2,CHRD,1486159,2023-05-03
2023Q2,CHRW,1043277,2023-04-26
2023Q2,CIEN,936395,2023-06-06
2023Q2,CINF,20286,2023-04-17
2023Q2,CL,21665,2023-04-28
2023Q2,CLNE,1368265,2023-05-09
2023Q2,CLW,1441236,2023-05-02
2023Q2,CLX,21076,2023-05-02
2023Q2,CMCO,1005229,2023-04-26
2023Q2,CME,1156375,2023-04-26
2023Q2,CMG,1058090,2023-04-25
2023Q2,CMI,26172,2023-05-02
2023Q2,CMP,1227654,2023-05-09
2023Q2,CMS,811156,2023-04-27
2023Q2,CNDT,1677703,2023-05-03
2023Q2,CNK,1385280,2023-05-05
2023Q2,CNMD,816956,2023-04-26
2023Q2,CNNE,1704720,2023-05-09
2023Q2,CNO,1224608,2023-05-01
2023Q2,CNP,1130310,2023-04-27
2023Q2,CNR,1710366,2023-05-02
2023Q2,CNTY,911147,2023-05-09
2023Q2,CNX,1070412,2023-04-27
2023Q2,CNXC,1803599,2023-06-28
2023Q2,CNXN,1050377,2023-04-20
2023Q2,COCO,1482981,2023-05-03
2023Q2,CODI,1345126,2023-05-03
2023Q2,COF,927628,2023-04-27
2023Q2,COHR,820318,2023-05-10
2023Q2,COIN,1679788,2023-05-04
2023Q2,COKE,317540,2023-05-03
2023Q2,COLL,1267565,2023-05-04
2023Q2,COLM,1050797,2023-04-27
2023Q2,COMP,1563190,2023-05-09
2023Q2,COO,711404,2023-06-01
2023Q2,COOK,1857853,2023-05-10
2023Q2,CORT,1088856,2023-05-03
2023Q2,CPAY,1175454,2023-05-03
2023Q2,CPB,16732,2023-06-07
2023Q2,CPK,19745,2023-05-03
2023Q2,CRAI,1053706,2023-05-04
2023Q2,CRC,1609253,2023-05-02
2023Q2,CRCT,1828962,2023-05-09
2023Q2,CRDO,0001807794,2023-05-31
2023Q2,CRI,1060822,2023-04-28
2023Q2,CRK,23194,2023-05-02
2023Q2,CRL,1100682,2023-05-11
2023Q2,CRM,1108524,2023-05-31
2023Q2,CRNC,1768267,2023-05-09
2023Q2,CROX,1334036,2023-04-27
2023Q2,CRSP,1674416,2023-05-08
2023Q2,CRSR,1743759,2023-05-10
2023Q2,CRTO,1576427,2023-05-03
2023Q2,CRUS,772406,2023-05-04
2023Q2,CRVL,874866,2023-05-25
2023Q2,CSGP,1057352,2023-04-25
2023Q2,CSGS,1005757,2023-05-03
2023Q2,CSX,277948,2023-04-20
2023Q2,CTEV,1793229,2023-05-04
2023Q2,CTLP,896429,2023-05-04
2023Q2,CTOS,1709682,2023-05-09
2023Q2,CTRA,858470,2023-05-04
2023Q2,CTRN,1318484,2023-05-23
2023Q2,CTS,26058,2023-04-27
2023Q2,CTSH,1058290,2023-05-03
2023Q2,CTVA,1755672,2023-05-03
2023Q2,CVCO,278166,2023-05-18
2023Q2,CVGI,1290900,2023-05-02
2023Q2,CVGW,1133470,2023-06-06
2023Q2,CVI,1376139,2023-05-01
2023Q2,CVLG,928658,2023-04-27
2023Q2,CVLT,1169561,2023-05-02
2023Q2,CVNA,1690820,2023-05-04
2023Q2,CVSA,730464,2023-05-02
2023Q2,CWH,1669779,2023-05-02
2023Q2,CWK,1628369,2023-05-04
2023Q2,CWST,911177,2023-04-27
2023Q2,CXM,1569345,2023-06-05
2023Q2,CXW,1070985,2023-05-04
2023Q2,CYH,1108109,2023-05-01
2023Q2,CZR,1590895,2023-05-02
2023Q2,D,715957,2023-05-05
2023Q2,DAN,26780,2023-04-28
2023Q2,DASH,1792789,2023-05-04
2023Q2,DBD,28823,2023-05-03
2023Q2,DBI,1319947,2023-06-08
2023Q2,DBX,1467623,2023-04-27
2023Q2,DCGO,1822359,2023-05-08
2023Q2,DCH,1062231,2023-05-05
2023Q2,DCO,30305,2023-05-04
2023Q2,DD,1666700,2023-05-02
2023Q2,DDD,910638,2023-05-09
2023Q2,DDOG,1561550,2023-05-04
2023Q2,DECK,910521,2023-05-25
2023Q2,DEI,1364250,2023-05-02
2023Q2,DFIN,1669811,2023-05-03
2023Q2,DG,29534,2023-06-01
2023Q2,DGII,854775,2023-05-04
2023Q2,DGX,1022079,2023-04-27
2023Q2,DHR,313616,2023-04-25
2023Q2,DIN,49754,2023-05-03
2023Q2,DIOD,29002,2023-05-09
2023Q2,DK,1694426,2023-04-05
2023Q2,DLR,1297996,2023-04-27
2023Q2,DLTR,935703,2023-05-25
2023Q2,DLX,27996,2023-05-04
2023Q2,DNOW,1599617,2023-05-04
2023Q2,DNUT,1857154,2023-05-11
2023Q2,DOC,765880,2023-04-27
2023Q2,DOCN,1582961,2023-05-09
2023Q2,DOCU,1261333,2023-06-08
2023Q2,DOV,29905,2023-04-26
2023Q2,DPZ,1286681,2023-04-27
2023Q2,DRH,1298946,2023-05-04
2023Q2,DRI,940944,2023-06-22
2023Q2,DRS,1833756,2023-05-03
2023Q2,DRVN,1804745,2023-05-03
2023Q2,DSGR,703604,2023-05-04
2023Q2,DTE,936340,2023-04-27
2023Q2,DUK,1326160,2023-05-09
2023Q2,DUOL,1562088,2023-05-09
2023Q2,DVA,927066,2023-05-08
2023Q2,DVN,1090012,2023-05-08
2023Q2,DXLG,813298,2023-05-25
2023Q2,DXPE,1020710,2023-04-17
2023Q2,DY,67215,2023-05-24
2023Q2,EA,712515,2023-05-09
2023Q2,EBAY,1065088,2023-04-26
2023Q2,EBF,33002,2023-04-25
2023Q2,EBS,1367644,2023-05-09
2023Q2,ECL,31462,2023-04-05
2023Q2,ECPG,1084961,2023-05-03
2023Q2,ECVT,1708035,2023-05-04
2023Q2,ED,1047862,2023-05-04
2023Q2,EE,0001888447,2023-05-10
2023Q2,EEFT,1029199,2023-05-03
2023Q2,EEX,1579214,2023-05-03
2023Q2,EFX,33185,2023-04-19
2023Q2,EG,1095073,2023-05-01
2023Q2,EHAB,0001803737,2023-04-04
2023Q2,EIG,1379041,2023-04-27
2023Q2,EIX,827052,2023-05-02
2023Q2,EMBC,0001872789,2023-05-12
2023Q2,EME,105634,2023-04-28
2023Q2,EMR,32604,2023-04-06
2023Q2,ENOV,1420800,2023-05-04
2023Q2,ENPH,1463101,2023-04-25
2023Q2,ENR,1632790,2023-05-08
2023Q2,ENS,1289308,2023-05-24
2023Q2,ENSG,1125376,2023-04-26
2023Q2,ENTG,1101302,2023-05-11
2023Q2,ENVA,1529864,2023-04-25
2023Q2,EPAM,1352010,2023-05-05
2023Q2,EPC,1096752,2023-05-09
2023Q2,EPM,1006655,2023-05-09
2023Q2,EQIX,1101239,2023-05-03
2023Q2,EQR,906107,2023-04-25
2023Q2,ERIE,922621,2023-04-27
2023Q2,ES,72741,2023-05-03
2023Q2,ESE,866706,2023-05-09
2023Q2,ESRT,1541401,2023-04-26
2023Q2,ESS,920522,2023-04-27
2023Q2,ETN,1551182,2023-05-02
2023Q2,ETR,65984,2023-04-26
2023Q2,EVCM,1853145,2023-05-09
2023Q2,EVER,1640428,2023-05-08
2023Q2,EVH,1628908,2023-05-03
2023Q2,EVRG,1711269,2023-05-05
2023Q2,EVTC,1559865,2023-04-26
2023Q2,EW,1099800,2023-04-26
2023Q2,EXAS,1124140,2023-05-09
2023Q2,EXC,1109357,2023-05-03
2023Q2,EXE,895126,2023-05-02
2023Q2,EXEL,939767,2023-05-09
2023Q2,EXLS,1297989,2023-04-27
2023Q2,EXPD,746515,2023-05-02
2023Q2,EXPE,1324424,2023-05-04
2023Q2,EXPI,1495932,2023-05-02
2023Q2,EXR,1289490,2023-05-02
2023Q2,EXTR,1078271,2023-04-26
2023Q2,EYE,1710155,2023-05-11
2023Q2,EZPW,876523,2023-05-03
2023Q2,FA,1210677,2023-05-10
2023Q2,FAST,815556,2023-04-13
2023Q2,FBP,1057706,2023-04-25
2023Q2,FCFS,840489,2023-04-27
2023Q2,FDP,1047340,2023-05-03
2023Q2,FDS,1013237,2023-06-22
2023Q2,FE,1031296,2023-04-27
2023Q2,FELE,38725,2023-05-02
2023Q2,FET,1401257,2023-05-04
2023Q2,FFIV,1048695,2023-04-19
2023Q2,FG,0001934850,2023-05-03
2023Q2,FHB,36377,2023-04-28
2023Q2,FICO,814547,2023-04-27
2023Q2,FIGS,1846576,2023-05-04
2023Q2,FIS,1136893,2023-04-27
2023Q2,FISV,798354,2023-04-25
2023Q2,FIVE,1177609,2023-06-01
2023Q2,FIVN,1288847,2023-05-04
2023Q2,FIX,1035983,2023-04-26
2023Q2,FLNC,0001868941,2023-05-10
2023Q2,FLR,1124198,2023-05-05
2023Q2,FLXS,37472,2023-05-01
2023Q2,FN,1408710,2023-05-08
2023Q2,FNKO,1704711,2023-05-04
2023Q2,FOR,1406587,2023-04-20
2023Q2,FORM,1039399,2023-05-03
2023Q2,FORR,1023313,2023-05-04
2023Q2,FOXF,1424929,2023-04-05
2023Q2,FRSH,1544522,2023-05-02
2023Q2,FRT,34903,2023-05-04
2023Q2,FSLR,1274494,2023-04-27
2023Q2,FSTR,352825,2023-05-09
2023Q2,FTAI,1590364,2023-04-26
2023Q2,FTDR,1727263,2023-05-04
2023Q2,FTNT,1262039,2023-05-04
2023Q2,FTV,1659166,2023-04-26
2023Q2,FUBO,1484769,2023-05-05
2023Q2,FWONA,1560385,2023-05-05
2023Q2,FWONK,1560385,2023-05-05
2023Q2,FWRD,912728,2023-05-01
2023Q2,FWRG,1789940,2023-05-02
2023Q2,GATX,40211,2023-04-25
2023Q2,GBTG,1820872,2023-05-09
2023Q2,GBX,923120,2023-04-10
2023Q2,GCO,18498,2023-05-25
2023Q2,GD,40533,2023-04-26
2023Q2,GDDY,1609711,2023-05-04
2023Q2,GDEN,1071255,2023-05-10
2023Q2,GDOT,1386278,2023-05-04
2023Q2,GDRX,1809519,2023-04-25
2023Q2,GEF,43920,2023-06-13
2023Q2,GEHC,0001932393,2023-04-25
2023Q2,GEN,849399,2023-05-11
2023Q2,GEO,923796,2023-05-01
2023Q2,GETY,0001898496,2023-05-11
2023Q2,GFF,50725,2023-05-03
2023Q2,GH,1576280,2023-05-09
2023Q2,GHC,104889,2023-05-03
2023Q2,GHM,716314,2023-06-08
2023Q2,GIC,945114,2023-05-02
2023Q2,GIII,821002,2023-06-06
2023Q2,GILD,882095,2023-04-27
2023Q2,GIS,40704,2023-06-28
2023Q2,GL,320335,2023-05-03
2023Q2,GLPI,1575965,2023-04-28
2023Q2,GLW,24741,2023-04-25
2023Q2,GNE,1528356,2023-05-08
2023Q2,GNTX,355811,2023-04-28
2023Q2,GNW,1276520,2023-05-03
2023Q2,GO,1771515,2023-05-09
2023Q2,GOLD,1591588,2023-05-10
2023Q2,GOLF,1672013,2023-05-04
2023Q2,GPC,40987,2023-04-20
2023Q2,GPI,1031203,2023-04-26
2023Q2,GPN,1123360,2023-05-01
2023Q2,GPOR,874499,2023-05-02
2023Q2,GRBK,1373670,2023-05-03
2023Q2,GRC,42682,2023-04-27
2023Q2,GRMN,1121788,2023-05-03
2023Q2,GRPN,1490281,2023-05-10
2023Q2,GT,42582,2023-05-04
2023Q2,GTLB,1653482,2023-06-05
2023Q2,GTLS,892553,2023-04-11
2023Q2,GTM,1794515,2023-05-01
2023Q2,GTX,1735707,2023-04-04
2023Q2,GWW,277135,2023-04-27
2023Q2,HAE,313143,2023-05-11
2023Q2,HAIN,910406,2023-05-09
2023Q2,HAL,45012,2023-04-25
2023Q2,HALO,1159036,2023-05-09
2023Q2,HAS,46080,2023-04-27
2023Q2,HBAN,49196,2023-04-20
2023Q2,HBANL,49196,2023-04-20
2023Q2,HBANP,49196,2023-04-20
2023Q2,HBB,1709164,2023-05-03
2023Q2,HCC,1691303,2023-05-03
2023Q2,HCI,1400810,2023-05-09
2023Q2,HCSG,731012,2023-04-26
2023Q2,HE,354707,2023-05-09
2023Q2,HELE,916789,2023-04-19
2023Q2,HGV,1674168,2023-04-27
2023Q2,HIG,874766,2023-04-13
2023Q2,HII,1501585,2023-05-04
2023Q2,HIMS,1773751,2023-05-08
2023Q2,HLF,1180262,2023-05-02
2023Q2,HLIO,1024795,2023-05-08
2023Q2,HLIT,851310,2023-05-08
2023Q2,HLMN,1822492,2023-05-09
2023Q2,HLNE,1433642,2023-05-25
2023Q2,HLT,1585689,2023-04-26
2023Q2,HLX,866829,2023-04-25
2023Q2,HMN,850141,2023-04-20
2023Q2,HNI,48287,2023-05-08
2023Q2,HON,773840,2023-04-27
2023Q2,HOV,357294,2023-05-31
2023Q2,HP,46765,2023-04-26
2023Q2,HPP,1482512,2023-05-08
2023Q2,HQY,1428336,2023-06-05
2023Q2,HRI,1364479,2023-04-20
2023Q2,HRL,48465,2023-06-01
2023Q2,HRMY,1802665,2023-05-02
2023Q2,HRTG,1598665,2023-05-04
2023Q2,HSIC,1000228,2023-05-09
2023Q2,HST,1070750,2023-05-03
2023Q2,HSY,47111,2023-04-27
2023Q2,HTH,1265131,2023-04-20
2023Q2,HTLD,799233,2023-05-02
2023Q2,HTO,766829,2023-05-01
2023Q2,HTZ,1657853,2023-04-27
2023Q2,HUBB,48898,2023-04-25
2023Q2,HUBS,1404655,2023-05-03
2023Q2,HURC,315374,2023-06-02
2023Q2,HVT,216085,2023-05-02
2023Q2,HWKN,46250,2023-05-17
2023Q2,HWM,4281,2023-05-02
2023Q2,HY,1173514,2023-05-02
2023Q2,HZO,1057060,2023-04-27
2023Q2,IAC,1800227,2023-05-09
2023Q2,IART,917520,2023-04-26
2023Q2,IBP,1580905,2023-05-04
2023Q2,ICE,1571949,2023-05-04
2023Q2,ICFI,1362004,2023-04-04
2023Q2,ICHR,1652535,2023-05-09
2023Q2,ICUI,883984,2023-05-08
2023Q2,IDCC,1405495,2023-05-04
2023Q2,IDXX,874716,2023-05-02
2023Q2,IEP,813762,2023-05-10
2023Q2,IESC,1048268,2023-05-10
2023Q2,IEX,832101,2023-04-27
2023Q2,IFF,51253,2023-05-08
2023Q2,IIIV,1728688,2023-05-09
2023Q2,ILMN,1110803,2023-04-25
2023Q2,INSW,1679049,2023-05-05
2023Q2,INTA,1565687,2023-05-08
2023Q2,IONS,874015,2023-05-03
2023Q2,IOSP,1054905,2023-05-03
2023Q2,IP,51434,2023-04-27
2023Q2,IPAR,822663,2023-04-20
2023Q2,IPGP,1111928,2023-05-02
2023Q2,IQV,1478242,2023-04-27
2023Q2,IR,1699150,2023-05-03
2023Q2,IRDM,1418819,2023-04-20
2023Q2,IRM,1020569,2023-05-04
2023Q2,IRT,1466085,2023-04-26
2023Q2,IRTC,1388658,2023-05-04
2023Q2,IRWD,1446847,2023-05-04
2023Q2,ISRG,1035267,2023-04-18
2023Q2,IT,749251,2023-05-02
2023Q2,ITW,49826,2023-05-02
2023Q2,IVZ,914208,2023-04-25
2023Q2,J,52988,2023-05-09
2023Q2,JACK,807882,2023-05-17
2023Q2,JAZZ,1232524,2023-05-10
2023Q2,JBGS,1689796,2023-05-09
2023Q2,JBI,1839839,2023-05-11
2023Q2,JBLU,1158463,2023-04-25
2023Q2,JBSS,880117,2023-05-02
2023Q2,JBTM,1433660,2023-04-25
2023Q2,JELD,1674335,2023-05-08
2023Q2,JILL,1687932,2023-06-07
2023Q2,JKHY,779152,2023-05-02
2023Q2,JRVR,1620459,2023-05-02
2023Q2,KAI,886346,2023-05-02
2023Q2,KALU,811596,2023-04-26
2023Q2,KBH,795266,2023-06-21
2023Q2,KDP,1418135,2023-04-27
2023Q2,KE,1606757,2023-05-04
2023Q2,KELYA,55135,2023-05-11
2023Q2,KEQU,55529,2023-06-28
2023Q2,KEY,91576,2023-04-20
2023Q2,KEYS,1601046,2023-05-16
2023Q2,KFRC,930420,2023-05-08
2023Q2,KFY,56679,2023-06-27
2023Q2,KIM,879101,2023-04-27
2023Q2,KKR,1404912,2023-05-08
2023Q2,KLAC,319201,2023-04-26
2023Q2,KLIC,56978,2023-05-03
2023Q2,KLXE,1738827,2023-05-10
2023Q2,KMI,1506307,2023-04-19
2023Q2,KMT,55242,2023-05-01
2023Q2,KN,1587523,2023-04-27
2023Q2,KNTK,1692787,2023-05-04
2023Q2,KOP,1315257,2023-05-05
2023Q2,KOS,1509991,2023-05-09
2023Q2,KRG,1286043,2023-05-01
2023Q2,KRO,1257640,2023-05-03
2023Q2,KSS,885639,2023-05-24
2023Q2,KTB,1760965,2023-05-04
2023Q2,KTOS,1069258,2023-05-03
2023Q2,KW,1408100,2023-05-03
2023Q2,KWR,81362,2023-05-04
2023Q2,L,60086,2023-05-01
2023Q2,LAUR,912766,2023-05-04
2023Q2,LBRDA,1611983,2023-05-02
2023Q2,LBRDK,1611983,2023-05-02
2023Q2,LBTYA,1570585,2023-04-27
2023Q2,LBTYK,1570585,2023-04-27
2023Q2,LC,1409970,2023-04-26
2023Q2,LCID,1811210,2023-04-13
2023Q2,LCII,763744,2023-05-09
2023Q2,LCUT,874396,2023-05-10
2023Q2,LDOS,1336920,2023-05-02
2023Q2,LE,799288,2023-06-01
2023Q2,LECO,59527,2023-04-27
2023Q2,LEG,58492,2023-05-01
2023Q2,LESL,1821806,2023-05-03
2023Q2,LFCR,1005286,2023-06-01
2023Q2,LFST,1845257,2023-05-10
2023Q2,LFUS,889331,2023-05-02
2023Q2,LGIH,1580670,2023-05-02
2023Q2,LH,920148,2023-04-25
2023Q2,LII,1069202,2023-04-27
2023Q2,LILA,1712184,2023-05-08
2023Q2,LILAK,1712184,2023-05-08
2023Q2,LIN,1707925,2023-04-27
2023Q2,LITE,1633978,2023-04-06
2023Q2,LIVN,1639691,2023-04-14
2023Q2,LKQ,1065696,2023-04-27
2023Q2,LLY,59478,2023-04-27
2023Q2,LMB,1606163,2023-05-08
2023Q2,LNT,352541,2023-05-05
2023Q2,LNTH,1521036,2023-05-04
2023Q2,LOCO,1606366,2023-05-04
2023Q2,LOGI,1032975,2023-05-02
2023Q2,LOPE,1434588,2023-05-02
2023Q2,LOVE,1701758,2023-06-07
2023Q2,LPG,1596993,2023-05-17
2023Q2,LPLA,1397911,2023-04-27
2023Q2,LPSN,1102993,2023-05-09
2023Q2,LQDT,1235468,2023-05-04
2023Q2,LSTR,853816,2023-04-26
2023Q2,LTH,1869198,2023-04-25
2023Q2,LULU,1397187,2023-06-01
2023Q2,LUV,92380,2023-04-27
2023Q2,LVS,1300514,2023-04-19
2023Q2,LXU,60714,2023-05-02
2023Q2,LYFT,1759509,2023-05-04
2023Q2,LYV,1335258,2023-05-04
2023Q2,LZ,1286139,2023-05-09
2023Q2,LZB,57131,2023-06-20
2023Q2,MA,1141391,2023-04-27
2023Q2,MAA,912595,2023-04-26
2023Q2,MAC,912242,2023-05-04
2023Q2,MAGN,41719,2023-05-04
2023Q2,MANH,1056696,2023-04-25
2023Q2,MAR,1048286,2023-05-02
2023Q2,MAS,62996,2023-04-26
2023Q2,MASI,937556,2023-05-09
2023Q2,MAT,63276,2023-04-26
2023Q2,MATV,1000623,2023-05-10
2023Q2,MATW,63296,2023-04-28
2023Q2,MATX,3453,2023-05-04
2023Q2,MAX,1818383,2023-05-04
2023Q2,MBC,0001941365,2023-05-09
2023Q2,MBLY,0001910139,2023-04-27
2023Q2,MBUU,1590976,2023-05-03
2023Q2,MCD,63908,2023-04-25
2023Q2,MCHP,827054,2023-05-04
2023Q2,MCO,1059556,2023-04-25
2023Q2,MCS,62234,2023-05-04
2023Q2,MCY,64996,2023-05-02
2023Q2,MDB,1441816,2023-06-01
2023Q2,MDLZ,1103982,2023-04-27
2023Q2,MEC,1766368,2023-05-02
