quarter,ticker,cik,asof_date
2025Q3,APP,1751008,2025-08-06
2025Q3,APPF,1433195,2025-07-31
2025Q3,APPN,1441683,2025-08-07
2025Q3,APTV,1521332,2025-07-31
2025Q3,ARCB,894405,2025-07-30
2025Q3,ARES,1176948,2025-08-01
2025Q3,ARLO,1736946,2025-08-07
2025Q3,ARLP,1086600,2025-07-28
2025Q3,AROC,1389050,2025-08-05
2025Q3,ARRY,1820721,2025-08-07
2025Q3,ARWR,879407,2025-08-07
2025Q3,ASAN,1477720,2025-09-03
2025Q3,ASB,7789,2025-07-24
2025Q3,ASGN,890564,2025-07-23
2025Q3,ASIX,1673985,2025-08-01
2025Q3,ASO,1817358,2025-09-02
2025Q3,ASTH,1083446,2025-07-02
2025Q3,ATKR,1666138,2025-08-05
2025Q3,ATMU,0001921963,2025-08-08
2025Q3,ATNI,879585,2025-08-08
2025Q3,ATO,731802,2025-08-06
2025Q3,ATRO,8063,2025-08-06
2025Q3,AVA,104918,2025-08-06
2025Q3,AVAV,1368622,2025-09-09
2025Q3,AVB,915912,2025-07-31
2025Q3,AVD,5981,2025-08-01
2025Q3,AVNS,1606498,2025-08-05
2025Q3,AVNT,1122976,2025-08-01
2025Q3,AVNW,1377789,2025-08-27
2025Q3,AVY,8818,2025-07-22
2025Q3,AWK,1410636,2025-07-30
2025Q3,AWR,1056903,2025-08-06
2025Q3,AXON,1069183,2025-08-04
2025Q3,AXP,4962,2025-07-18
2025Q3,AZZ,8947,2025-07-09
2025Q3,BALL,9389,2025-08-05
2025Q3,BANC,1169770,2025-07-23
2025Q3,BARK,1819574,2025-08-07
2025Q3,BAX,10456,2025-07-31
2025Q3,BBBY,1130713,2025-07-28
2025Q3,BBSI,902791,2025-08-06
2025Q3,BBT,1108134,2025-07-24
2025Q3,BBY,764478,2025-08-28
2025Q3,BCC,1328581,2025-08-04
2025Q3,BCO,78890,2025-08-06
2025Q3,BCPC,9326,2025-07-31
2025Q3,BDC,913142,2025-07-31
2025Q3,BDN,790816,2025-07-24
2025Q3,BDX,10795,2025-08-07
2025Q3,BE,1664703,2025-07-31
2025Q3,BEN,38777,2025-08-01
2025Q3,BFH,1101215,2025-07-24
2025Q3,BGS,1278027,2025-08-04
2025Q3,BHE,863436,2025-07-30
2025Q3,BHF,1685040,2025-08-07
2025Q3,BHFAL,1685040,2025-08-07
2025Q3,BHFAM,1685040,2025-08-07
2025Q3,BHFAN,1685040,2025-08-07
2025Q3,BHFAO,1685040,2025-08-07
2025Q3,BHFAP,1685040,2025-08-07
2025Q3,BHR,1574085,2025-07-31
2025Q3,BIIB,875045,2025-07-07
2025Q3,BKH,1130464,2025-07-30
2025Q3,BKNG,1075531,2025-07-29
2025Q3,BKR,1701605,2025-07-22
2025Q3,BLBD,1589526,2025-08-06
2025Q3,BLDR,1316835,2025-07-31
2025Q3,BLKB,1280058,2025-07-30
2025Q3,BLMN,1546417,2025-08-06
2025Q3,BMBL,1830043,2025-08-06
2025Q3,BMI,9092,2025-07-22
2025Q3,BMRN,1048477,2025-08-04
2025Q3,BNL,1424182,2025-07-30
2025Q3,BOOT,1610250,2025-07-31
2025Q3,BOX,1372612,2025-08-26
2025Q3,BPOP,763901,2025-07-23
2025Q3,BR,1383312,2025-08-05
2025Q3,BRKR,1109354,2025-07-21
2025Q3,BRO,79282,2025-07-28
2025Q3,BRSP,1717547,2025-07-29
2025Q3,BSX,885725,2025-07-23
2025Q3,BSY,1031308,2025-08-06
2025Q3,BTSG,0001865782,2025-08-01
2025Q3,BTSGU,0001865782,2025-08-01
2025Q3,BTU,1064728,2025-07-31
2025Q3,BV,1734713,2025-07-01
2025Q3,BVS,1665988,2025-08-06
2025Q3,BWIN,1781755,2025-08-05
2025Q3,BWXT,1486957,2025-08-04
2025Q3,BX,1393818,2025-07-24
2025Q3,BXC,1301787,2025-07-29
2025Q3,BXP,1037540,2025-07-30
2025Q3,BZH,915840,2025-07-31
2025Q3,CABO,1632127,2025-07-31
2025Q3,CACC,885550,2025-07-31
2025Q3,CAG,23217,2025-07-10
2025Q3,CAKE,887596,2025-07-29
2025Q3,CAL,14707,2025-09-04
2025Q3,CALM,16160,2025-07-22
2025Q3,CALX,1406666,2025-07-21
2025Q3,CALY,837465,2025-08-06
2025Q3,CAR,723612,2025-07-29
2025Q3,CARG,1494259,2025-08-07
2025Q3,CARR,1783180,2025-07-29
2025Q3,CARS,1683606,2025-08-07
2025Q3,CASH,907471,2025-07-28
2025Q3,CBL,910612,2025-08-06
2025Q3,CBOE,1374310,2025-08-01
2025Q3,CBRL,1067294,2025-09-17
2025Q3,CBT,16040,2025-08-04
2025Q3,CBZ,944148,2025-07-30
2025Q3,CC,1627223,2025-08-05
2025Q3,CCC,1818201,2025-07-31
2025Q3,CCI,1051470,2025-07-23
2025Q3,CCL,815097,2025-09-29
2025Q3,CCOI,1158324,2025-08-07
2025Q3,CCRN,1141103,2025-08-06
2025Q3,CCS,1576940,2025-07-23
2025Q3,CDE,215466,2025-08-06
2025Q3,CDNS,813672,2025-07-28
2025Q3,CDP,860546,2025-07-28
2025Q3,CDRE,1860543,2025-08-05
2025Q3,CDW,1402057,2025-08-06
2025Q3,CECO,3197,2025-07-29
2025Q3,CELH,1341766,2025-08-07
2025Q3,CENX,949157,2025-08-07
2025Q3,CF,1324404,2025-08-06
2025Q3,CFG,759944,2025-07-17
2025Q3,CFLT,1699838,2025-07-30
2025Q3,CGNX,851205,2025-07-30
2025Q3,CHD,313927,2025-08-01
2025Q3,CHDN,20212,2025-07-23
2025Q3,CHEF,1517175,2025-07-30
2025Q3,CHRD,1486159,2025-08-06
2025Q3,CHRW,1043277,2025-07-30
2025Q3,CIEN,936395,2025-09-04
2025Q3,CINF,20286,2025-07-28
2025Q3,CL,21665,2025-08-01
2025Q3,CLB,0001958086,2025-07-23
2025Q3,CLNE,1368265,2025-08-07
2025Q3,CLW,1441236,2025-07-29
2025Q3,CLX,21076,2025-07-31
2025Q3,CMCO,1005229,2025-07-30
2025Q3,CME,1156375,2025-07-23
2025Q3,CMG,1058090,2025-07-23
2025Q3,CMI,26172,2025-08-05
2025Q3,CMP,1227654,2025-08-11
2025Q3,CMS,811156,2025-07-31
2025Q3,CNDT,1677703,2025-08-06
2025Q3,CNMD,816956,2025-07-30
2025Q3,CNNE,1704720,2025-08-11
2025Q3,CNO,1224608,2025-07-28
2025Q3,CNP,1130310,2025-07-24
2025Q3,CNR,1710366,2025-08-05
2025Q3,CNTY,911147,2025-08-07
2025Q3,CNX,1070412,2025-07-24
2025Q3,CNXC,1803599,2025-09-25
2025Q3,CNXN,1050377,2025-07-30
2025Q3,COCO,1482981,2025-07-30
2025Q3,COF,927628,2025-07-22
2025Q3,COHR,820318,2025-08-13
2025Q3,COIN,1679788,2025-07-31
2025Q3,COKE,317540,2025-07-24
2025Q3,COLL,1267565,2025-08-07
2025Q3,COLM,1050797,2025-07-31
2025Q3,COMP,1563190,2025-07-30
2025Q3,COO,711404,2025-08-27
2025Q3,COOK,1857853,2025-08-06
2025Q3,CORT,1088856,2025-07-31
2025Q3,CORZ,1839341,2025-08-08
2025Q3,CPAY,1175454,2025-08-06
2025Q3,CPB,16732,2025-09-03
2025Q3,CPK,19745,2025-08-07
2025Q3,CRAI,1053706,2025-07-31
2025Q3,CRC,1609253,2025-08-05
2025Q3,CRCT,1828962,2025-08-05
2025Q3,CRDO,0001807794,2025-09-03
2025Q3,CRH,849395,2025-08-06
2025Q3,CRI,1060822,2025-07-25
2025Q3,CRK,23194,2025-07-30
2025Q3,CRL,1100682,2025-08-06
2025Q3,CRM,1108524,2025-09-03
2025Q3,CROX,1334036,2025-08-07
2025Q3,CRSP,1674416,2025-08-04
2025Q3,CRSR,1743759,2025-08-07
2025Q3,CRTO,1576427,2025-07-01
2025Q3,CRUS,772406,2025-08-05
2025Q3,CRVL,874866,2025-08-05
2025Q3,CSGP,1057352,2025-07-22
2025Q3,CSGS,1005757,2025-08-06
2025Q3,CSX,277948,2025-07-23
2025Q3,CTAS,723254,2025-07-17
2025Q3,CTEV,1793229,2025-08-06
2025Q3,CTOS,1709682,2025-07-30
2025Q3,CTRA,858470,2025-07-21
2025Q3,CTRI,0001981599,2025-08-06
2025Q3,CTRN,1318484,2025-08-26
2025Q3,CTS,26058,2025-07-24
2025Q3,CTSH,1058290,2025-07-30
2025Q3,CTVA,1755672,2025-08-06
2025Q3,CVCO,278166,2025-07-31
2025Q3,CVGI,1290900,2025-08-04
2025Q3,CVGW,1133470,2025-09-11
2025Q3,CVI,1376139,2025-07-30
2025Q3,CVLG,928658,2025-07-23
2025Q3,CVLT,1169561,2025-07-29
2025Q3,CVNA,1690820,2025-07-30
2025Q3,CVSA,730464,2025-08-07
2025Q3,CWH,1669779,2025-07-29
2025Q3,CWK,1628369,2025-08-05
2025Q3,CWST,911177,2025-07-31
2025Q3,CWT,1035201,2025-07-31
2025Q3,CXM,1569345,2025-09-03
2025Q3,CXW,1070985,2025-08-06
2025Q3,CYH,1108109,2025-07-23
2025Q3,CZR,1590895,2025-07-29
2025Q3,D,715957,2025-08-01
2025Q3,DAN,26780,2025-08-05
2025Q3,DASH,1792789,2025-08-06
2025Q3,DBD,28823,2025-08-06
2025Q3,DBI,1319947,2025-09-09
2025Q3,DBX,1467623,2025-08-07
2025Q3,DCGO,1822359,2025-08-07
2025Q3,DCH,1062231,2025-08-08
2025Q3,DCO,30305,2025-08-07
2025Q3,DD,1666700,2025-08-05
2025Q3,DDD,910638,2025-08-11
2025Q3,DDOG,1561550,2025-08-07
2025Q3,DECK,910521,2025-07-24
2025Q3,DEI,1364250,2025-08-05
2025Q3,DFIN,1669811,2025-07-31
2025Q3,DG,29534,2025-08-28
2025Q3,DGII,854775,2025-08-06
2025Q3,DGX,1022079,2025-07-22
2025Q3,DHR,313616,2025-07-22
2025Q3,DIN,49754,2025-08-06
2025Q3,DIOD,29002,2025-08-07
2025Q3,DK,1694426,2025-08-06
2025Q3,DLR,1297996,2025-07-24
2025Q3,DLTR,935703,2025-09-03
2025Q3,DLX,27996,2025-08-06
2025Q3,DNOW,1599617,2025-08-06
2025Q3,DNUT,1857154,2025-08-07
2025Q3,DOC,765880,2025-07-24
2025Q3,DOCN,1582961,2025-08-05
2025Q3,DOCU,1261333,2025-09-04
2025Q3,DOV,29905,2025-07-24
2025Q3,DPZ,1286681,2025-07-21
2025Q3,DRH,1298946,2025-08-07
2025Q3,DRI,940944,2025-09-18
2025Q3,DRS,1833756,2025-07-30
2025Q3,DRVN,1804745,2025-08-05
2025Q3,DSGR,703604,2025-07-31
2025Q3,DTE,936340,2025-07-29
2025Q3,DUK,1326160,2025-08-05
2025Q3,DUOL,1562088,2025-08-06
2025Q3,DVA,927066,2025-08-05
2025Q3,DVN,1090012,2025-08-05
2025Q3,DXLG,813298,2025-08-27
2025Q3,DXPE,1020710,2025-08-07
2025Q3,DY,67215,2025-08-20
2025Q3,EA,712515,2025-07-29
2025Q3,EAT,703351,2025-08-13
2025Q3,EBAY,1065088,2025-07-30
2025Q3,EBF,33002,2025-09-22
2025Q3,EBS,1367644,2025-08-06
2025Q3,ECL,31462,2025-07-29
2025Q3,ECPG,1084961,2025-08-06
2025Q3,ECVT,1708035,2025-08-07
2025Q3,ED,1047862,2025-08-07
2025Q3,EE,0001888447,2025-08-11
2025Q3,EEFT,1029199,2025-07-31
2025Q3,EEX,1579214,2025-08-04
2025Q3,EFX,33185,2025-07-22
2025Q3,EG,1095073,2025-07-30
2025Q3,EHAB,0001803737,2025-08-06
2025Q3,EIG,1379041,2025-07-30
2025Q3,EIX,827052,2025-07-31
2025Q3,EMBC,0001872789,2025-08-08
2025Q3,EME,105634,2025-07-31
2025Q3,EMR,32604,2025-08-06
2025Q3,ENOV,1420800,2025-08-07
2025Q3,ENPH,1463101,2025-07-22
2025Q3,ENR,1632790,2025-08-04
2025Q3,ENS,1289308,2025-08-06
2025Q3,ENSG,1125376,2025-07-24
2025Q3,ENTG,1101302,2025-07-30
2025Q3,ENVA,1529864,2025-07-24
2025Q3,EPAM,1352010,2025-08-07
2025Q3,EPC,1096752,2025-08-05
2025Q3,EPM,1006655,2025-09-16
2025Q3,EQIX,1101239,2025-07-30
2025Q3,EQR,906107,2025-08-04
2025Q3,ERIE,922621,2025-08-07
2025Q3,ES,72741,2025-07-31
2025Q3,ESE,866706,2025-08-07
2025Q3,ESRT,1541401,2025-07-23
2025Q3,ESS,920522,2025-07-29
2025Q3,ETN,1551182,2025-08-05
2025Q3,ETR,65984,2025-07-30
2025Q3,EVCM,1853145,2025-08-06
2025Q3,EVER,1640428,2025-08-04
2025Q3,EVH,1628908,2025-08-07
2025Q3,EVRG,1711269,2025-08-07
2025Q3,EVTC,1559865,2025-07-30
2025Q3,EW,1099800,2025-07-24
2025Q3,EXAS,1124140,2025-08-06
2025Q3,EXC,1109357,2025-07-31
2025Q3,EXE,895126,2025-07-29
2025Q3,EXEL,939767,2025-07-28
2025Q3,EXLS,1297989,2025-07-29
2025Q3,EXPD,746515,2025-08-05
2025Q3,EXPE,1324424,2025-08-07
2025Q3,EXPI,1495932,2025-07-31
2025Q3,EXR,1289490,2025-07-30
2025Q3,EXTR,1078271,2025-08-06
2025Q3,EYE,1710155,2025-08-06
2025Q3,EZPW,876523,2025-07-30
2025Q3,FA,1210677,2025-08-07
2025Q3,FAST,815556,2025-07-14
2025Q3,FBP,1057706,2025-07-22
2025Q3,FCFS,840489,2025-07-24
2025Q3,FDP,1047340,2025-07-30
2025Q3,FDS,1013237,2025-09-18
2025Q3,FE,1031296,2025-07-30
2025Q3,FELE,38725,2025-07-29
2025Q3,FET,1401257,2025-08-08
2025Q3,FFIV,1048695,2025-07-30
2025Q3,FG,0001934850,2025-08-06
2025Q3,FHB,36377,2025-07-25
2025Q3,FICO,814547,2025-07-30
2025Q3,FIGS,1846576,2025-08-07
2025Q3,FIS,1136893,2025-08-05
2025Q3,FISV,798354,2025-07-23
2025Q3,FIVE,1177609,2025-08-27
2025Q3,FIVN,1288847,2025-07-31
2025Q3,FIX,1035983,2025-07-24
2025Q3,FLNC,0001868941,2025-08-11
2025Q3,FLR,1124198,2025-08-01
2025Q3,FLXS,37472,2025-08-18
2025Q3,FN,1408710,2025-08-18
2025Q3,FNKO,1704711,2025-08-07
2025Q3,FOR,1406587,2025-07-22
2025Q3,FORM,1039399,2025-07-30
2025Q3,FORR,1023313,2025-07-31
2025Q3,FOXF,1424929,2025-08-07
2025Q3,FRSH,1544522,2025-07-29
2025Q3,FRT,34903,2025-08-06
2025Q3,FSLR,1274494,2025-07-31
2025Q3,FSTR,352825,2025-08-11
2025Q3,FTAI,1590364,2025-07-30
2025Q3,FTDR,1727263,2025-08-05
2025Q3,FTNT,1262039,2025-08-06
2025Q3,FTRE,0001965040,2025-08-06
2025Q3,FTV,1659166,2025-07-30
2025Q3,FUBO,1484769,2025-07-29
2025Q3,FWONA,1560385,2025-07-21
2025Q3,FWONK,1560385,2025-07-21
2025Q3,FWRD,912728,2025-08-11
2025Q3,FWRG,1789940,2025-08-05
2025Q3,GATX,40211,2025-07-29
2025Q3,GBTG,1820872,2025-08-05
2025Q3,GBX,923120,2025-07-01
2025Q3,GCO,18498,2025-08-28
2025Q3,GCT,0001857816,2025-08-07
2025Q3,GD,40533,2025-07-23
2025Q3,GDDY,1609711,2025-08-07
2025Q3,GDEN,1071255,2025-08-07
2025Q3,GDOT,1386278,2025-08-11
2025Q3,GDRX,1809519,2025-08-06
2025Q3,GEF,43920,2025-08-29
2025Q3,GEHC,0001932393,2025-07-30
2025Q3,GEN,849399,2025-08-07
2025Q3,GEO,923796,2025-08-06
2025Q3,GETY,0001898496,2025-08-11
2025Q3,GFF,50725,2025-08-06
2025Q3,GH,1576280,2025-07-30
2025Q3,GHC,104889,2025-07-30
2025Q3,GHM,716314,2025-08-05
2025Q3,GIC,945114,2025-07-29
2025Q3,GIII,821002,2025-09-04
2025Q3,GILD,882095,2025-08-07
2025Q3,GIS,40704,2025-09-17
2025Q3,GL,320335,2025-07-23
2025Q3,GLPI,1575965,2025-07-25
2025Q3,GLW,24741,2025-07-29
2025Q3,GNE,1528356,2025-08-07
2025Q3,GNTX,355811,2025-07-25
2025Q3,GNW,1276520,2025-07-30
2025Q3,GO,1771515,2025-08-05
2025Q3,GOLD,1591588,2025-09-11
2025Q3,GOLF,1672013,2025-08-07
2025Q3,GPC,40987,2025-07-22
2025Q3,GPI,1031203,2025-07-24
2025Q3,GPN,1123360,2025-08-06
2025Q3,GPOR,874499,2025-08-05
2025Q3,GRBK,1373670,2025-07-30
2025Q3,GRC,42682,2025-07-25
2025Q3,GRMN,1121788,2025-07-30
2025Q3,GRPN,1490281,2025-08-06
2025Q3,GT,42582,2025-08-07
2025Q3,GTLB,1653482,2025-09-03
2025Q3,GTLS,892553,2025-07-29
2025Q3,GTM,1794515,2025-08-04
2025Q3,GTX,1735707,2025-07-24
2025Q3,GWW,277135,2025-08-01
2025Q3,HAE,313143,2025-08-07
2025Q3,HAIN,910406,2025-09-15
2025Q3,HAL,45012,2025-07-22
2025Q3,HALO,1159036,2025-08-05
2025Q3,HAS,46080,2025-07-23
2025Q3,HBAN,49196,2025-07-14
2025Q3,HBANL,49196,2025-07-14
2025Q3,HBANP,49196,2025-07-14
2025Q3,HBB,1709164,2025-07-30
2025Q3,HCC,1691303,2025-08-06
2025Q3,HCI,1400810,2025-08-07
2025Q3,HCSG,731012,2025-07-23
2025Q3,HE,354707,2025-08-07
2025Q3,HELE,916789,2025-07-10
2025Q3,HG,0001593275,2025-08-06
2025Q3,HGV,1674168,2025-07-31
2025Q3,HIG,874766,2025-07-28
2025Q3,HII,1501585,2025-07-31
2025Q3,HIMS,1773751,2025-08-04
2025Q3,HLF,1180262,2025-08-06
2025Q3,HLIO,1024795,2025-08-04
2025Q3,HLIT,851310,2025-07-28
2025Q3,HLMN,1822492,2025-08-05
2025Q3,HLNE,1433642,2025-08-05
2025Q3,HLT,1585689,2025-07-23
2025Q3,HLX,866829,2025-07-24
2025Q3,HMN,850141,2025-08-06
2025Q3,HNI,48287,2025-07-24
2025Q3,HON,773840,2025-07-24
2025Q3,HOV,357294,2025-08-21
2025Q3,HP,46765,2025-08-06
2025Q3,HPP,1482512,2025-08-05
2025Q3,HQY,1428336,2025-09-02
2025Q3,HRI,1364479,2025-07-29
2025Q3,HRL,48465,2025-08-28
2025Q3,HRMY,1802665,2025-08-05
2025Q3,HRTG,1598665,2025-08-05
2025Q3,HSIC,1000228,2025-08-05
2025Q3,HST,1070750,2025-07-30
2025Q3,HSY,47111,2025-07-30
2025Q3,HTH,1265131,2025-07-24
2025Q3,HTLD,799233,2025-07-29
2025Q3,HTO,766829,2025-07-29
2025Q3,HTZ,1657853,2025-08-07
2025Q3,HUBB,48898,2025-07-29
2025Q3,HUBS,1404655,2025-08-06
2025Q3,HURC,315374,2025-09-05
2025Q3,HVT,216085,2025-07-30
2025Q3,HWKN,46250,2025-07-30
2025Q3,HWM,4281,2025-07-31
2025Q3,HY,1173514,2025-08-05
2025Q3,HZO,1057060,2025-07-24
2025Q3,IAC,1800227,2025-08-04
2025Q3,IART,917520,2025-07-31
2025Q3,IBP,1580905,2025-08-07
2025Q3,ICE,1571949,2025-07-31
2025Q3,ICFI,1362004,2025-07-31
2025Q3,ICHR,1652535,2025-08-04
2025Q3,ICUI,883984,2025-08-07
2025Q3,IDCC,1405495,2025-07-31
2025Q3,IDXX,874716,2025-08-04
2025Q3,IEP,813762,2025-08-04
2025Q3,IESC,1048268,2025-08-01
2025Q3,IEX,832101,2025-07-30
2025Q3,IFF,51253,2025-08-05
2025Q3,IIIV,1728688,2025-08-07
2025Q3,ILMN,1110803,2025-07-31
2025Q3,INSW,1679049,2025-08-06
2025Q3,INTA,1565687,2025-08-12
2025Q3,IONS,874015,2025-07-30
2025Q3,IOSP,1054905,2025-08-06
2025Q3,IP,51434,2025-07-31
2025Q3,IPAR,822663,2025-07-23
2025Q3,IPGP,1111928,2025-08-05
2025Q3,IQV,1478242,2025-07-22
2025Q3,IR,1699150,2025-07-31
2025Q3,IRDM,1418819,2025-07-24
2025Q3,IRM,1020569,2025-08-06
2025Q3,IRT,1466085,2025-07-30
2025Q3,IRTC,1388658,2025-07-31
2025Q3,IRWD,1446847,2025-08-07
2025Q3,ISRG,1035267,2025-07-22
2025Q3,IT,749251,2025-08-05
2025Q3,ITW,49826,2025-07-30
2025Q3,IVZ,914208,2025-07-22
2025Q3,J,52988,2025-08-05
2025Q3,JACK,807882,2025-08-06
2025Q3,JAZZ,1232524,2025-08-05
2025Q3,JBGS,1689796,2025-07-29
2025Q3,JBI,1839839,2025-08-07
2025Q3,JBLU,1158463,2025-07-29
2025Q3,JBSS,880117,2025-08-20
2025Q3,JBTM,1433660,2025-08-05
2025Q3,JELD,1674335,2025-08-05
2025Q3,JILL,1687932,2025-09-03
2025Q3,JKHY,779152,2025-08-11
2025Q3,JRVR,1620459,2025-08-04
2025Q3,KAI,886346,2025-07-29
2025Q3,KALU,811596,2025-07-23
2025Q3,KBH,795266,2025-09-24
2025Q3,KDP,1418135,2025-07-24
2025Q3,KE,1606757,2025-08-13
2025Q3,KELYA,55135,2025-08-07
2025Q3,KEQU,55529,2025-09-10
2025Q3,KEY,91576,2025-07-22
2025Q3,KEYS,1601046,2025-08-19
2025Q3,KFRC,930420,2025-07-28
2025Q3,KFY,56679,2025-09-09
2025Q3,KGS,0001767042,2025-08-06
2025Q3,KIM,879101,2025-07-31
2025Q3,KKR,1404912,2025-07-31
2025Q3,KLAC,319201,2025-07-31
2025Q3,KLIC,56978,2025-08-06
2025Q3,KLXE,1738827,2025-08-06
2025Q3,KMI,1506307,2025-07-16
2025Q3,KMT,55242,2025-08-06
2025Q3,KN,1587523,2025-07-24
2025Q3,KNF,0001955520,2025-08-05
2025Q3,KNTK,1692787,2025-08-07
2025Q3,KOP,1315257,2025-08-08
2025Q3,KOS,1509991,2025-08-04
2025Q3,KRG,1286043,2025-07-30
2025Q3,KRO,1257640,2025-08-06
2025Q3,KSS,885639,2025-08-27
2025Q3,KTB,1760965,2025-08-07
2025Q3,KTOS,1069258,2025-08-07
2025Q3,KVUE,0001944048,2025-07-14
2025Q3,KW,1408100,2025-08-06
2025Q3,KWR,81362,2025-07-31
2025Q3,L,60086,2025-08-04
2025Q3,LAUR,912766,2025-07-31
2025Q3,LBTYA,1570585,2025-08-01
2025Q3,LBTYK,1570585,2025-08-01
2025Q3,LC,1409970,2025-07-29
2025Q3,LCID,1811210,2025-07-02
2025Q3,LCII,763744,2025-08-05
2025Q3,LCUT,874396,2025-08-07
2025Q3,LDOS,1336920,2025-08-05
2025Q3,LE,799288,2025-09-09
2025Q3,LECO,59527,2025-07-31
2025Q3,LEG,58492,2025-07-31
2025Q3,LESL,1821806,2025-07-28
2025Q3,LFCR,1005286,2025-08-07
2025Q3,LFST,1845257,2025-08-07
2025Q3,LFUS,889331,2025-07-30
2025Q3,LGIH,1580670,2025-08-05
2025Q3,LH,920148,2025-07-24
2025Q3,LHX,202058,2025-07-24
2025Q3,LII,1069202,2025-07-23
2025Q3,LILA,1712184,2025-08-07
2025Q3,LILAK,1712184,2025-08-07
2025Q3,LIN,1707925,2025-08-01
2025Q3,LITE,1633978,2025-08-12
2025Q3,LIVN,1639691,2025-08-06
2025Q3,LKQ,1065696,2025-07-24
2025Q3,LLY,59478,2025-08-07
2025Q3,LMB,1606163,2025-08-05
2025Q3,LNT,352541,2025-08-08
2025Q3,LNTH,1521036,2025-08-06
2025Q3,LOCO,1606366,2025-07-31
2025Q3,LOGI,1032975,2025-07-29
2025Q3,LOPE,1434588,2025-08-06
2025Q3,LOVE,1701758,2025-09-11
2025Q3,LPG,1596993,2025-08-01
2025Q3,LPLA,1397911,2025-07-31
2025Q3,LPSN,1102993,2025-08-11
2025Q3,LQDT,1235468,2025-08-07
2025Q3,LSTR,853816,2025-07-29
2025Q3,LTH,1869198,2025-08-05
2025Q3,LULU,1397187,2025-09-04
2025Q3,LUV,92380,2025-07-23
2025Q3,LVS,1300514,2025-07-23
2025Q3,LXU,60714,2025-07-29
2025Q3,LYFT,1759509,2025-08-06
2025Q3,LYV,1335258,2025-08-07
2025Q3,LZ,1286139,2025-08-07
2025Q3,LZB,57131,2025-08-19
2025Q3,MA,1141391,2025-07-31
2025Q3,MAA,912595,2025-07-30
2025Q3,MAC,912242,2025-08-11
2025Q3,MAGN,41719,2025-08-06
2025Q3,MANH,1056696,2025-07-22
2025Q3,MAR,1048286,2025-08-05
