quarter,ticker,cik,asof_date
2024Q4,ARES,1176948,2024-11-01
2024Q4,ARLO,1736946,2024-11-07
2024Q4,ARLP,1086600,2024-10-28
2024Q4,AROC,1389050,2024-11-12
2024Q4,ARRY,1820721,2024-11-07
2024Q4,ARWR,879407,2024-11-26
2024Q4,ASAN,1477720,2024-12-05
2024Q4,ASB,7789,2024-10-24
2024Q4,ASGN,890564,2024-10-23
2024Q4,ASIX,1673985,2024-11-01
2024Q4,ASO,1817358,2024-12-10
2024Q4,ASTH,1083446,2024-11-07
2024Q4,ATKR,1666138,2024-11-21
2024Q4,ATMU,0001921963,2024-11-08
2024Q4,ATNI,879585,2024-10-30
2024Q4,ATO,731802,2024-11-06
2024Q4,ATRO,8063,2024-11-06
2024Q4,AVA,104918,2024-11-06
2024Q4,AVAV,1368622,2024-12-04
2024Q4,AVB,915912,2024-11-05
2024Q4,AVD,5981,2024-11-12
2024Q4,AVNS,1606498,2024-10-30
2024Q4,AVNT,1122976,2024-10-31
2024Q4,AVNW,1377789,2024-10-04
2024Q4,AVY,8818,2024-10-23
2024Q4,AWK,1410636,2024-10-30
2024Q4,AWR,1056903,2024-11-06
2024Q4,AXON,1069183,2024-11-07
2024Q4,AXP,4962,2024-10-18
2024Q4,AZZ,8947,2024-10-09
2024Q4,BALL,9389,2024-10-31
2024Q4,BANC,1169770,2024-10-22
2024Q4,BARK,1819574,2024-11-07
2024Q4,BAX,10456,2024-11-08
2024Q4,BBBY,1130713,2024-10-24
2024Q4,BBSI,902791,2024-11-06
2024Q4,BBT,1108134,2024-10-24
2024Q4,BBY,764478,2024-11-26
2024Q4,BCC,1328581,2024-11-04
2024Q4,BCO,78890,2024-11-06
2024Q4,BCPC,9326,2024-10-25
2024Q4,BDC,913142,2024-10-31
2024Q4,BDN,790816,2024-10-23
2024Q4,BDX,10795,2024-11-07
2024Q4,BE,1664703,2024-11-07
2024Q4,BEN,38777,2024-11-04
2024Q4,BFH,1101215,2024-10-24
2024Q4,BGS,1278027,2024-11-05
2024Q4,BHE,863436,2024-10-30
2024Q4,BHF,1685040,2024-11-07
2024Q4,BHFAL,1685040,2024-11-07
2024Q4,BHFAM,1685040,2024-11-07
2024Q4,BHFAN,1685040,2024-11-07
2024Q4,BHFAO,1685040,2024-11-07
2024Q4,BHFAP,1685040,2024-11-07
2024Q4,BHR,1574085,2024-11-06
2024Q4,BIIB,875045,2024-10-30
2024Q4,BKNG,1075531,2024-10-30
2024Q4,BKR,1701605,2024-10-22
2024Q4,BLBD,1589526,2024-10-25
2024Q4,BLDR,1316835,2024-11-05
2024Q4,BLKB,1280058,2024-10-30
2024Q4,BLMN,1546417,2024-11-08
2024Q4,BMBL,1830043,2024-11-06
2024Q4,BMEA,1840439,2024-10-29
2024Q4,BMI,9092,2024-10-17
2024Q4,BMRN,1048477,2024-10-29
2024Q4,BNED,1634117,2024-11-07
2024Q4,BNL,1424182,2024-10-30
2024Q4,BOOT,1610250,2024-10-28
2024Q4,BOX,1372612,2024-12-03
2024Q4,BPOP,763901,2024-10-23
2024Q4,BR,1383312,2024-11-05
2024Q4,BRKR,1109354,2024-11-05
2024Q4,BRO,79282,2024-10-28
2024Q4,BRSP,1717547,2024-10-29
2024Q4,BSX,885725,2024-10-23
2024Q4,BSY,1031308,2024-11-07
2024Q4,BTSG,0001865782,2024-11-01
2024Q4,BTSGU,0001865782,2024-11-01
2024Q4,BTU,1064728,2024-10-31
2024Q4,BV,1734713,2024-11-13
2024Q4,BVS,1665988,2024-11-05
2024Q4,BWIN,1781755,2024-11-04
2024Q4,BWXT,1486957,2024-11-04
2024Q4,BX,1393818,2024-10-17
2024Q4,BXC,1301787,2024-10-29
2024Q4,BXP,1037540,2024-10-29
2024Q4,BZH,915840,2024-11-13
2024Q4,CABO,1632127,2024-11-07
2024Q4,CACC,885550,2024-10-30
2024Q4,CAG,23217,2024-10-02
2024Q4,CAKE,887596,2024-10-29
2024Q4,CAL,14707,2024-12-05
2024Q4,CALM,16160,2024-10-01
2024Q4,CALX,1406666,2024-10-28
2024Q4,CALY,837465,2024-11-12
2024Q4,CAR,723612,2024-10-31
2024Q4,CARG,1494259,2024-11-07
2024Q4,CARR,1783180,2024-10-24
2024Q4,CARS,1683606,2024-11-07
2024Q4,CASH,907471,2024-10-23
2024Q4,CBL,910612,2024-11-12
2024Q4,CBOE,1374310,2024-11-01
2024Q4,CBRL,1067294,2024-11-14
2024Q4,CBT,16040,2024-11-04
2024Q4,CBZ,944148,2024-10-29
2024Q4,CC,1627223,2024-11-04
2024Q4,CCC,1818201,2024-10-04
2024Q4,CCI,1051470,2024-10-16
2024Q4,CCL,815097,2024-12-20
2024Q4,CCOI,1158324,2024-11-07
2024Q4,CCRN,1141103,2024-11-06
2024Q4,CCS,1576940,2024-10-23
2024Q4,CDE,215466,2024-11-06
2024Q4,CDNS,813672,2024-10-28
2024Q4,CDP,860546,2024-10-28
2024Q4,CDRE,1860543,2024-11-06
2024Q4,CDW,1402057,2024-10-30
2024Q4,CECO,3197,2024-10-29
2024Q4,CELH,1341766,2024-11-06
2024Q4,CENX,949157,2024-11-04
2024Q4,CF,1324404,2024-10-30
2024Q4,CFG,759944,2024-10-16
2024Q4,CFLT,1699838,2024-10-30
2024Q4,CGNX,851205,2024-10-30
2024Q4,CHD,313927,2024-11-01
2024Q4,CHDN,20212,2024-10-23
2024Q4,CHRD,1486159,2024-11-06
2024Q4,CHRW,1043277,2024-10-30
2024Q4,CIEN,936395,2024-12-12
2024Q4,CINF,20286,2024-10-24
2024Q4,CLB,0001958086,2024-10-23
2024Q4,CLNE,1368265,2024-11-06
2024Q4,CLW,1441236,2024-11-04
2024Q4,CLX,21076,2024-10-30
2024Q4,CMCO,1005229,2024-10-30
2024Q4,CME,1156375,2024-10-23
2024Q4,CMG,1058090,2024-10-29
2024Q4,CMI,26172,2024-11-05
2024Q4,CMP,1227654,2024-10-30
2024Q4,CMS,811156,2024-10-31
2024Q4,CNDT,1677703,2024-11-06
2024Q4,CNK,1385280,2024-10-31
2024Q4,CNMD,816956,2024-10-04
2024Q4,CNNE,1704720,2024-11-12
2024Q4,CNO,1224608,2024-10-31
2024Q4,CNP,1130310,2024-10-28
2024Q4,CNR,1710366,2024-11-05
2024Q4,CNTY,911147,2024-11-04
2024Q4,CNX,1070412,2024-10-24
2024Q4,CNXN,1050377,2024-10-30
2024Q4,COCO,1482981,2024-10-30
2024Q4,CODI,1345126,2024-10-30
2024Q4,COF,927628,2024-10-24
2024Q4,COHR,820318,2024-11-06
2024Q4,COIN,1679788,2024-10-30
2024Q4,COKE,317540,2024-10-30
2024Q4,COLL,1267565,2024-11-07
2024Q4,COLM,1050797,2024-10-30
2024Q4,COMP,1563190,2024-10-30
2024Q4,COO,711404,2024-12-05
2024Q4,COOK,1857853,2024-11-06
2024Q4,CORT,1088856,2024-10-30
2024Q4,CPAY,1175454,2024-10-28
2024Q4,CPB,16732,2024-12-03
2024Q4,CPK,19745,2024-11-07
2024Q4,CRAI,1053706,2024-10-31
2024Q4,CRC,1609253,2024-11-05
2024Q4,CRCT,1828962,2024-11-05
2024Q4,CRDO,0001807794,2024-12-02
2024Q4,CRH,849395,2024-11-07
2024Q4,CRI,1060822,2024-10-25
2024Q4,CRK,23194,2024-10-30
2024Q4,CRL,1100682,2024-11-06
2024Q4,CRM,1108524,2024-12-03
2024Q4,CRNC,1768267,2024-10-07
2024Q4,CROX,1334036,2024-10-29
2024Q4,CRSP,1674416,2024-11-05
2024Q4,CRSR,1743759,2024-11-06
2024Q4,CRTO,1576427,2024-10-30
2024Q4,CRUS,772406,2024-11-04
2024Q4,CRVL,874866,2024-11-05
2024Q4,CSGP,1057352,2024-10-22
2024Q4,CSGS,1005757,2024-11-06
2024Q4,CSX,277948,2024-10-16
2024Q4,CTAS,723254,2024-12-19
2024Q4,CTEV,1793229,2024-11-05
2024Q4,CTLP,896429,2024-11-07
2024Q4,CTOS,1709682,2024-10-30
2024Q4,CTRA,858470,2024-10-31
2024Q4,CTRI,0001981599,2024-11-06
2024Q4,CTRN,1318484,2024-11-19
2024Q4,CTS,26058,2024-10-29
2024Q4,CTSH,1058290,2024-10-30
2024Q4,CTVA,1755672,2024-11-06
2024Q4,CVCO,278166,2024-10-31
2024Q4,CVGI,1290900,2024-11-04
2024Q4,CVI,1376139,2024-10-28
2024Q4,CVLG,928658,2024-10-23
2024Q4,CVLT,1169561,2024-10-29
2024Q4,CVNA,1690820,2024-10-30
2024Q4,CVSA,730464,2024-10-29
2024Q4,CWH,1669779,2024-10-28
2024Q4,CWK,1628369,2024-11-04
2024Q4,CWST,911177,2024-10-30
2024Q4,CWT,1035201,2024-10-31
2024Q4,CXM,1569345,2024-12-04
2024Q4,CYH,1108109,2024-10-23
2024Q4,CZR,1590895,2024-10-29
2024Q4,D,715957,2024-11-01
2024Q4,DAN,26780,2024-10-30
2024Q4,DASH,1792789,2024-10-30
2024Q4,DBD,28823,2024-11-07
2024Q4,DBI,1319947,2024-12-10
2024Q4,DBX,1467623,2024-10-30
2024Q4,DCGO,1822359,2024-11-07
2024Q4,DCH,1062231,2024-11-08
2024Q4,DCO,30305,2024-11-07
2024Q4,DD,1666700,2024-11-05
2024Q4,DDD,910638,2024-11-13
2024Q4,DDOG,1561550,2024-11-07
2024Q4,DECK,910521,2024-10-24
2024Q4,DEI,1364250,2024-11-04
2024Q4,DFIN,1669811,2024-10-31
2024Q4,DG,29534,2024-12-05
2024Q4,DGII,854775,2024-11-13
2024Q4,DGX,1022079,2024-10-22
2024Q4,DHR,313616,2024-10-22
2024Q4,DIN,49754,2024-11-06
2024Q4,DIOD,29002,2024-11-07
2024Q4,DK,1694426,2024-11-06
2024Q4,DLR,1297996,2024-10-24
2024Q4,DLTR,935703,2024-12-04
2024Q4,DLX,27996,2024-11-06
2024Q4,DNOW,1599617,2024-11-07
2024Q4,DNUT,1857154,2024-11-07
2024Q4,DOC,765880,2024-10-24
2024Q4,DOCN,1582961,2024-11-04
2024Q4,DOCU,1261333,2024-12-05
2024Q4,DOV,29905,2024-10-10
2024Q4,DPZ,1286681,2024-10-10
2024Q4,DRH,1298946,2024-11-07
2024Q4,DRI,940944,2024-12-19
2024Q4,DRS,1833756,2024-10-30
2024Q4,DRVN,1804745,2024-10-31
2024Q4,DSGR,703604,2024-10-31
2024Q4,DTE,936340,2024-10-24
2024Q4,DUK,1326160,2024-11-07
2024Q4,DUOL,1562088,2024-11-06
2024Q4,DVA,927066,2024-10-29
2024Q4,DVN,1090012,2024-11-05
2024Q4,DXLG,813298,2024-11-22
2024Q4,DXPE,1020710,2024-11-07
2024Q4,DY,67215,2024-11-20
2024Q4,EA,712515,2024-10-29
2024Q4,EAT,703351,2024-10-30
2024Q4,EBAY,1065088,2024-10-30
2024Q4,EBF,33002,2024-12-23
2024Q4,EBS,1367644,2024-10-02
2024Q4,ECL,31462,2024-10-29
2024Q4,ECPG,1084961,2024-11-06
2024Q4,ECVT,1708035,2024-10-31
2024Q4,ED,1047862,2024-11-07
2024Q4,EE,0001888447,2024-11-06
2024Q4,EEFT,1029199,2024-10-24
2024Q4,EEX,1579214,2024-10-30
2024Q4,EFX,33185,2024-10-16
2024Q4,EG,1095073,2024-10-30
2024Q4,EHAB,0001803737,2024-11-06
2024Q4,EIG,1379041,2024-10-30
2024Q4,EIX,827052,2024-10-29
2024Q4,EMBC,0001872789,2024-11-26
2024Q4,EME,105634,2024-10-31
2024Q4,EMR,32604,2024-11-05
2024Q4,ENOV,1420800,2024-11-06
2024Q4,ENPH,1463101,2024-10-22
2024Q4,ENR,1632790,2024-11-19
2024Q4,ENS,1289308,2024-11-06
2024Q4,ENSG,1125376,2024-10-24
2024Q4,ENTG,1101302,2024-11-04
2024Q4,ENVA,1529864,2024-10-22
2024Q4,EPAM,1352010,2024-11-07
2024Q4,EPC,1096752,2024-11-07
2024Q4,EPM,1006655,2024-11-12
2024Q4,EQIX,1101239,2024-10-30
2024Q4,EQR,906107,2024-10-30
2024Q4,ERIE,922621,2024-10-31
2024Q4,ES,72741,2024-11-04
2024Q4,ESE,866706,2024-11-14
2024Q4,ESRT,1541401,2024-10-21
2024Q4,ESS,920522,2024-10-29
2024Q4,ETN,1551182,2024-10-31
2024Q4,ETR,65984,2024-10-31
2024Q4,EVCM,1853145,2024-11-12
2024Q4,EVER,1640428,2024-11-04
2024Q4,EVH,1628908,2024-11-07
2024Q4,EVRG,1711269,2024-11-07
2024Q4,EVTC,1559865,2024-11-06
2024Q4,EW,1099800,2024-10-24
2024Q4,EXAS,1124140,2024-11-05
2024Q4,EXC,1109357,2024-10-30
2024Q4,EXE,895126,2024-10-29
2024Q4,EXEL,939767,2024-10-29
2024Q4,EXLS,1297989,2024-10-29
2024Q4,EXPD,746515,2024-11-05
2024Q4,EXPE,1324424,2024-11-07
2024Q4,EXPI,1495932,2024-11-07
2024Q4,EXR,1289490,2024-10-29
2024Q4,EXTR,1078271,2024-10-30
2024Q4,EYE,1710155,2024-11-06
2024Q4,EZPW,876523,2024-11-13
2024Q4,FA,1210677,2024-11-12
2024Q4,FAST,815556,2024-10-11
2024Q4,FBP,1057706,2024-10-23
2024Q4,FCFS,840489,2024-10-24
2024Q4,FDP,1047340,2024-10-31
2024Q4,FDS,1013237,2024-12-19
2024Q4,FE,1031296,2024-10-29
2024Q4,FELE,38725,2024-10-29
2024Q4,FET,1401257,2024-10-15
2024Q4,FFIV,1048695,2024-10-28
2024Q4,FG,0001934850,2024-11-06
2024Q4,FHB,36377,2024-10-25
2024Q4,FICO,814547,2024-11-06
2024Q4,FIGS,1846576,2024-11-07
2024Q4,FIS,1136893,2024-11-04
2024Q4,FIVE,1177609,2024-12-04
2024Q4,FIX,1035983,2024-10-24
2024Q4,FLNC,0001868941,2024-11-25
2024Q4,FLR,1124198,2024-11-08
2024Q4,FLXS,37472,2024-10-21
2024Q4,FN,1408710,2024-11-04
2024Q4,FNKO,1704711,2024-11-07
2024Q4,FOR,1406587,2024-10-29
2024Q4,FORM,1039399,2024-10-30
2024Q4,FORR,1023313,2024-11-05
2024Q4,FOXF,1424929,2024-10-31
2024Q4,FRSH,1544522,2024-11-06
2024Q4,FRT,34903,2024-10-30
2024Q4,FSLR,1274494,2024-10-29
2024Q4,FSTR,352825,2024-11-07
2024Q4,FTAI,1590364,2024-10-30
2024Q4,FTDR,1727263,2024-11-04
2024Q4,FTNT,1262039,2024-11-07
2024Q4,FTRE,0001965040,2024-11-08
2024Q4,FTV,1659166,2024-10-30
2024Q4,FUBO,1484769,2024-11-01
2024Q4,FWONA,1560385,2024-11-12
2024Q4,FWONK,1560385,2024-11-12
2024Q4,FWRG,1789940,2024-11-07
2024Q4,GATX,40211,2024-10-22
2024Q4,GBTG,1820872,2024-11-05
2024Q4,GBX,923120,2024-10-23
2024Q4,GCO,18498,2024-12-06
2024Q4,GCT,0001857816,2024-11-07
2024Q4,GD,40533,2024-10-23
2024Q4,GDDY,1609711,2024-10-30
2024Q4,GDEN,1071255,2024-11-07
2024Q4,GDOT,1386278,2024-11-07
2024Q4,GDRX,1809519,2024-11-07
2024Q4,GEF,43920,2024-12-05
2024Q4,GEHC,0001932393,2024-10-30
2024Q4,GEN,849399,2024-10-30
2024Q4,GEO,923796,2024-11-13
2024Q4,GETY,0001898496,2024-11-07
2024Q4,GEV,0001996810,2024-10-23
2024Q4,GFF,50725,2024-11-13
2024Q4,GH,1576280,2024-11-06
2024Q4,GHC,104889,2024-10-30
2024Q4,GHM,716314,2024-11-08
2024Q4,GIC,945114,2024-10-29
2024Q4,GIII,821002,2024-12-10
2024Q4,GILD,882095,2024-11-06
2024Q4,GIS,40704,2024-12-18
2024Q4,GL,320335,2024-10-23
2024Q4,GLPI,1575965,2024-10-25
2024Q4,GLW,24741,2024-10-29
2024Q4,GNE,1528356,2024-11-06
2024Q4,GNTX,355811,2024-10-25
2024Q4,GNW,1276520,2024-11-06
2024Q4,GO,1771515,2024-10-30
2024Q4,GOLD,1591588,2024-11-07
2024Q4,GOLF,1672013,2024-11-07
2024Q4,GPC,40987,2024-10-22
2024Q4,GPI,1031203,2024-10-30
2024Q4,GPN,1123360,2024-10-30
2024Q4,GPOR,874499,2024-11-05
2024Q4,GRBK,1373670,2024-10-30
2024Q4,GRC,42682,2024-10-25
2024Q4,GRMN,1121788,2024-10-30
2024Q4,GRPN,1490281,2024-11-12
2024Q4,GT,42582,2024-11-04
2024Q4,GTLB,1653482,2024-12-05
2024Q4,GTLS,892553,2024-11-01
2024Q4,GTM,1794515,2024-11-12
2024Q4,GTX,1735707,2024-10-24
2024Q4,GWW,277135,2024-10-31
2024Q4,HAE,313143,2024-11-07
2024Q4,HAIN,910406,2024-11-07
2024Q4,HAL,45012,2024-11-07
2024Q4,HALO,1159036,2024-10-31
2024Q4,HAS,46080,2024-10-24
2024Q4,HBAN,49196,2024-10-17
2024Q4,HBANL,49196,2024-10-17
2024Q4,HBANP,49196,2024-10-17
2024Q4,HBB,1709164,2024-10-30
2024Q4,HCC,1691303,2024-10-30
2024Q4,HCI,1400810,2024-11-07
2024Q4,HCSG,731012,2024-10-23
2024Q4,HE,354707,2024-11-08
2024Q4,HELE,916789,2024-10-09
2024Q4,HG,0001593275,2024-11-06
2024Q4,HGV,1674168,2024-11-07
2024Q4,HIG,874766,2024-10-24
2024Q4,HII,1501585,2024-10-31
2024Q4,HIMS,1773751,2024-11-04
2024Q4,HLF,1180262,2024-10-30
2024Q4,HLIO,1024795,2024-11-05
2024Q4,HLIT,851310,2024-10-28
2024Q4,HLMN,1822492,2024-11-05
2024Q4,HLNE,1433642,2024-11-06
2024Q4,HLT,1585689,2024-10-23
2024Q4,HLX,866829,2024-10-24
2024Q4,HMN,850141,2024-11-04
2024Q4,HNI,48287,2024-10-29
2024Q4,HON,773840,2024-10-24
2024Q4,HOV,357294,2024-12-05
2024Q4,HP,46765,2024-11-13
2024Q4,HPP,1482512,2024-11-12
2024Q4,HQY,1428336,2024-12-09
2024Q4,HRI,1364479,2024-10-22
2024Q4,HRL,48465,2024-12-04
2024Q4,HRMY,1802665,2024-10-29
2024Q4,HRTG,1598665,2024-10-23
2024Q4,HST,1070750,2024-11-06
2024Q4,HSY,47111,2024-11-07
2024Q4,HTH,1265131,2024-10-24
2024Q4,HTLD,799233,2024-10-29
2024Q4,HTO,766829,2024-10-28
2024Q4,HTZ,1657853,2024-11-12
2024Q4,HUBB,48898,2024-10-29
2024Q4,HUBS,1404655,2024-11-06
2024Q4,HVT,216085,2024-10-30
2024Q4,HWKN,46250,2024-10-30
2024Q4,HWM,4281,2024-11-06
2024Q4,HY,1173514,2024-11-05
2024Q4,HZO,1057060,2024-10-31
2024Q4,IAC,1800227,2024-11-12
2024Q4,IART,917520,2024-11-04
2024Q4,IBP,1580905,2024-11-07
2024Q4,ICE,1571949,2024-10-31
2024Q4,ICFI,1362004,2024-10-31
2024Q4,ICHR,1652535,2024-11-04
2024Q4,ICUI,883984,2024-11-12
2024Q4,IDCC,1405495,2024-10-31
2024Q4,IDXX,874716,2024-10-31
2024Q4,IEP,813762,2024-11-08
2024Q4,IESC,1048268,2024-11-22
2024Q4,IEX,832101,2024-10-30
2024Q4,IFF,51253,2024-11-05
2024Q4,IIIV,1728688,2024-11-19
2024Q4,ILMN,1110803,2024-11-04
2024Q4,INSW,1679049,2024-11-07
2024Q4,INTA,1565687,2024-11-04
2024Q4,IONS,874015,2024-11-06
2024Q4,IOSP,1054905,2024-11-06
2024Q4,IP,51434,2024-10-31
2024Q4,IPAR,822663,2024-10-21
2024Q4,IPGP,1111928,2024-10-29
2024Q4,IQV,1478242,2024-10-31
2024Q4,IR,1699150,2024-10-31
2024Q4,IRDM,1418819,2024-10-17
2024Q4,IRM,1020569,2024-11-06
2024Q4,IRT,1466085,2024-10-30
2024Q4,IRTC,1388658,2024-10-30
2024Q4,IRWD,1446847,2024-11-07
2024Q4,ISRG,1035267,2024-10-17
2024Q4,IT,749251,2024-11-05
2024Q4,ITW,49826,2024-10-30
2024Q4,IVZ,914208,2024-10-22
2024Q4,J,52988,2024-11-19
2024Q4,JACK,807882,2024-11-20
2024Q4,JAZZ,1232524,2024-11-06
2024Q4,JBGS,1689796,2024-10-29
2024Q4,JBI,1839839,2024-10-29
2024Q4,JBLU,1158463,2024-10-29
2024Q4,JBSS,880117,2024-10-30
2024Q4,JBTM,1433660,2024-10-22
2024Q4,JELD,1674335,2024-11-04
2024Q4,JILL,1687932,2024-12-11
2024Q4,JKHY,779152,2024-10-28
2024Q4,JRVR,1620459,2024-11-12
2024Q4,KAI,886346,2024-10-29
2024Q4,KALU,811596,2024-10-23
2024Q4,KDP,1418135,2024-10-24
2024Q4,KE,1606757,2024-11-04
2024Q4,KELYA,55135,2024-11-07
2024Q4,KEQU,55529,2024-12-11
2024Q4,KEY,91576,2024-10-17
2024Q4,KEYS,1601046,2024-11-19
2024Q4,KFRC,930420,2024-10-28
2024Q4,KFY,56679,2024-12-05
2024Q4,KGS,0001767042,2024-11-07
2024Q4,KKR,1404912,2024-10-24
2024Q4,KLAC,319201,2024-10-30
2024Q4,KLIC,56978,2024-11-13
2024Q4,KLXE,1738827,2024-10-31
2024Q4,KMI,1506307,2024-10-16
2024Q4,KMT,55242,2024-11-06
2024Q4,KN,1587523,2024-10-24
2024Q4,KNF,0001955520,2024-11-04
2024Q4,KNTK,1692787,2024-11-06
2024Q4,KOP,1315257,2024-11-08
2024Q4,KOS,1509991,2024-11-04
2024Q4,KRG,1286043,2024-10-30
2024Q4,KRO,1257640,2024-11-06
2024Q4,KSS,885639,2024-11-26
2024Q4,KTB,1760965,2024-10-31
2024Q4,KTOS,1069258,2024-11-07
2024Q4,KVUE,0001944048,2024-11-07
2024Q4,KW,1408100,2024-11-06
2024Q4,KWR,81362,2024-10-31
2024Q4,L,60086,2024-11-04
2024Q4,LAUR,912766,2024-10-31
2024Q4,LBRDA,1611983,2024-11-07
2024Q4,LBRDK,1611983,2024-11-07
2024Q4,LBTYA,1570585,2024-10-29
2024Q4,LBTYK,1570585,2024-10-29
2024Q4,LC,1409970,2024-10-23
2024Q4,LCID,1811210,2024-10-07
2024Q4,LCII,763744,2024-11-07
2024Q4,LCUT,874396,2024-11-07
2024Q4,LDOS,1336920,2024-10-29
2024Q4,LE,799288,2024-12-05
2024Q4,LECO,59527,2024-10-31
2024Q4,LEG,58492,2024-10-28
2024Q4,LESL,1821806,2024-11-25
2024Q4,LFCR,1005286,2024-10-04
2024Q4,LFST,1845257,2024-11-07
2024Q4,LFUS,889331,2024-10-29
2024Q4,LGIH,1580670,2024-11-05
2024Q4,LH,920148,2024-10-24
2024Q4,LHX,202058,2024-10-24
2024Q4,LII,1069202,2024-10-23
2024Q4,LILA,1712184,2024-11-06
2024Q4,LILAK,1712184,2024-11-06
2024Q4,LITE,1633978,2024-11-07
2024Q4,LIVN,1639691,2024-10-30
2024Q4,LKQ,1065696,2024-10-24
2024Q4,LLY,59478,2024-10-30
2024Q4,LMB,1606163,2024-11-05
2024Q4,LNT,352541,2024-11-01
2024Q4,LNTH,1521036,2024-11-06
2024Q4,LOCO,1606366,2024-10-31
2024Q4,LOGI,1032975,2024-10-22
2024Q4,LOPE,1434588,2024-11-06
2024Q4,LOVE,1701758,2024-12-12
2024Q4,LPG,1596993,2024-10-24
2024Q4,LPLA,1397911,2024-10-30
2024Q4,LPSN,1102993,2024-11-07
2024Q4,LQDT,1235468,2024-12-12
2024Q4,LSTR,853816,2024-10-29
2024Q4,LTH,1869198,2024-10-15
2024Q4,LULU,1397187,2024-12-05
2024Q4,LUV,92380,2024-10-24
2024Q4,LVS,1300514,2024-10-23
2024Q4,LXU,60714,2024-10-29
2024Q4,LYFT,1759509,2024-11-06
2024Q4,LYV,1335258,2024-11-12
2024Q4,LZ,1286139,2024-11-06
2024Q4,LZB,57131,2024-11-19
2024Q4,MA,1141391,2024-10-31
2024Q4,MAA,912595,2024-10-30
2024Q4,MAC,912242,2024-11-06
2024Q4,MAGN,41719,2024-10-30
2024Q4,MANH,1056696,2024-10-22
2024Q4,MAR,1048286,2024-11-04
2024Q4,MAS,62996,2024-10-29
2024Q4,MASI,937556,2024-10-29
2024Q4,MAT,63276,2024-10-23
2024Q4,MATV,1000623,2024-11-06
2024Q4,MATW,63296,2024-11-22
2024Q4,MATX,3453,2024-10-30
