quarter,ticker,revenue_bucket,profitability_score,operating_cash_flow_score,fcf_proxy_score,financing_dependence_score,asset_efficiency_score,pre_llm_fundamental_score,pre_llm_fundamental_bucket,pre_llm_fundamental_missing_fields,tier_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2022Q2,ALG,$1B-$2B,1,1,-1,-1,1,1,mixed,,,,,,,2022-05-05,131.729996,-14.0363,-12.9128,-8.7983,-11.4173,-3.5907
2022Q2,ALGM,$100M-$500M,1,2,1,1,1,6,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-10,24.200001,-2.3554,6.4050,-1.9422,-17.6033,7.3554
2022Q2,ALGN,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-04-28,282.000000,-4.6241,-4.5709,-1.5461,-11.2872,-6.8759
2022Q2,ALGT,$1B-$2B,2,2,-1,0,1,4,good,,,,,,,2022-05-05,152.500000,-6.8852,-11.4754,-3.5672,-22.9967,-22.8131
2022Q2,ALKS,$100M-$500M,-1,-1,-1,0,0,-3,weak,,,,,,,2022-04-28,32.230000,-17.4682,-10.4251,-7.3844,-7.6326,-13.6519
2022Q2,ALLE,$2B-$10B,2,2,2,1,1,8,strong,,,,,,,2022-04-25,114.040001,-0.2455,-2.0081,-5.2087,-12.6622,-9.6720
2022Q2,ALRM,$100M-$500M,1,2,2,-1,0,4,good,,,,,,,2022-05-06,58.560001,-2.1346,11.3217,10.5533,7.9235,24.4365
2022Q2,ALTG,$100M-$500M,-1,1,-1,0,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2022-05-11,10.110000,5.3412,6.5282,6.6271,-12.0673,12.1662
2022Q2,AMC,$100M-$500M,-1,-1,-1,-1,0,-4,weak,,,,,,,2022-05-10,131.500000,-8.5171,9.0494,-2.8137,13.6882,82.2053
2022Q2,AMCX,$500M-$1B,2,2,2,1,0,7,strong,,,,,,,2022-05-06,32.020000,11.9925,21.6115,13.2417,-8.0887,3.5290
2022Q2,AMD,$2B-$10B,1,1,2,0,1,5,good,,,,,,,2022-05-04,98.180000,-4.0130,-7.1501,8.2705,-23.4060,1.1306
2022Q2,AME,$1B-$2B,2,2,-1,1,0,4,good,,,,,,,2022-05-04,124.919998,-3.7224,-5.1473,-2.0093,-10.8229,-0.0881
2022Q2,AMGN,>$10B,2,2,2,1,0,7,strong,,,,,,,2022-04-28,235.729996,1.4890,3.4913,8.9127,3.8688,6.7832
2022Q2,AMKR,$2B-$10B,1,2,1,0,1,5,good,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-03,19.200001,0.9375,-0.3125,9.3229,-19.3750,6.6146
2022Q2,AMN,$2B-$10B,1,2,-1,0,1,3,good,,,,,,,2022-05-06,93.650002,-4.4421,0.1068,6.1292,18.0886,15.5793
2022Q2,AMP,>$10B,2,2,-1,0,0,3,good,,,,,,,2022-04-26,270.000000,-1.2593,-3.4963,1.6037,-8.4333,-8.8741
2022Q2,AMPH,$100M-$500M,2,2,-1,1,1,5,good,,,,,,,2022-05-10,31.330000,7.5646,18.5445,-3.6387,16.9167,20.4915
2022Q2,AMR,$100M-$500M,-1,-1,-1,1,0,-2,weak,,,,,,,2022-05-06,171.710007,-11.7990,3.8437,1.3511,-34.5292,-26.0090
2022Q2,AMRX,$1B-$2B,-1,1,-1,1,0,0,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,"Tier 4 - Ultra-distressed tag, not a production tier",2022-05-05,3.650000,-6.0274,-6.0274,-8.7671,-9.0411,-0.8219
2022Q2,AMT,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-04-28,252.619995,-8.5227,-8.7048,1.3894,2.6562,2.2405
2022Q2,AMWD,$1B-$2B,1,1,2,1,1,6,strong,,,,,,,2022-05-27,52.549999,3.2731,-18.8963,-11.0371,-8.5442,-2.8164
2022Q2,ANDE,$2B-$10B,1,1,1,0,2,5,good,,,,,,,2022-05-04,43.779999,-12.5857,-16.6058,-11.0553,-28.5975,-16.0804
2022Q2,ANET,$2B-$10B,2,2,2,1,1,8,strong,,,,,,,2022-05-03,28.222500,-3.7559,-9.3808,-5.9793,-14.8286,4.1811
2022Q2,ANF,$2B-$10B,1,1,1,1,2,6,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-26,22.740000,-9.7186,-13.0607,-17.0185,-19.4811,-17.9859
2022Q2,ANGI,$1B-$2B,1,2,2,1,1,7,strong,,,,,,,2022-04-13,53.500000,-8.9720,-11.2150,-4.6729,-25.0467,-26.9159
2022Q2,ANGO,$100M-$500M,-1,1,1,1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2022-04-08,23.629999,-3.4278,-4.9090,-23.5294,-12.2725,-13.0766
2022Q2,AON,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-05-02,289.940002,-4.8976,-8.0913,-6.6738,-5.5253,-3.3110
2022Q2,AOS,$2B-$10B,2,2,2,1,1,8,strong,,,,,,,2022-04-29,59.740002,0.0837,-2.1594,0.6361,-7.6331,2.0924
2022Q2,AOSL,$100M-$500M,1,2,2,1,0,6,strong,,,,,,,2022-05-06,40.000000,-3.6500,6.5500,7.0750,-23.4250,8.1250
2022Q2,APAM,$500M-$1B,2,2,2,1,1,8,strong,,,,,,,2022-04-27,35.180000,-2.8710,2.8141,9.8636,7.6464,6.2536
2022Q2,APD,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-05-06,235.860001,-1.2465,2.8110,9.1537,1.7426,9.2725
2022Q2,APEI,<$100M,1,2,2,-1,0,4,good,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-11,17.299999,-22.0809,-19.4220,-20.4046,-16.0116,-9.4798
2022Q2,APH,$2B-$10B,2,2,1,1,1,7,strong,,,,,,,2022-04-28,35.665001,-3.1403,-4.7105,-0.6589,-7.3041,4.3460
2022Q2,APLE,$100M-$500M,-1,-1,-1,-1,0,-4,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-06,16.600000,-1.6868,-1.0241,3.5542,-10.2410,0.0602
2022Q2,APO,,,,,,,,not_scored,profitability_score;operating_cash_flow_score;fcf_proxy_score;financing_dependence_score;asset_efficiency_score,,,,,,2022-05-06,53.279999,0.4317,9.0653,11.0548,-4.1479,8.8401
2022Q2,APP,$500M-$1B,2,2,-1,-1,0,2,mixed,,,,,,,2022-05-12,32.134998,18.1889,19.2158,5.2746,8.6977,25.9063
2022Q2,APPF,<$100M,1,-1,-1,1,0,0,mixed,,,,,,,2022-05-10,95.010002,2.4524,5.4415,0.0105,3.6312,12.7881
2022Q2,APPN,<$100M,-1,-1,1,0,0,-1,weak,,,,,,,2022-05-06,44.270000,20.3976,4.0208,11.8365,14.7730,25.1864
2022Q2,APTV,$2B-$10B,1,1,1,1,0,4,good,,,,,,,2022-05-06,104.470001,-8.9499,-2.6036,5.1881,-13.2478,-5.1689
2022Q2,ARCB,$2B-$10B,1,1,1,1,2,6,strong,,,,,,,2022-05-02,73.650002,0.8826,-5.7841,4.2498,-3.8697,19.2940
2022Q2,ARES,$1B-$2B,2,-1,-1,-1,0,-1,weak,,,,,,,2022-04-29,70.389999,-10.0867,-5.2706,1.1081,-16.3233,1.2644
2022Q2,ARLO,$100M-$500M,-1,1,2,1,0,3,good,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,2022-05-11,6.750000,1.0370,4.8889,1.3333,-8.1482,6.3704
2022Q2,ARLP,$1B-$2B,2,2,1,1,1,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-03,17.830000,3.9821,11.1049,17.7229,2.8043,28.6035
2022Q2,AROC,$100M-$500M,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,2022-05-11,8.730000,6.6438,14.8912,10.4238,-7.9038,-13.0584
2022Q2,ARRY,$500M-$1B,1,-1,-1,1,2,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2022-04-06,12.480000,-31.7308,-45.3526,-28.9263,8.7340,-10.6571
2022Q2,ARWR,<$100M,-1,2,2,-1,0,2,mixed,,,,,,,2022-05-11,35.299999,2.1246,-5.4957,-13.5411,14.1643,28.7535
2022Q2,ASAN,$100M-$500M,-1,-1,-1,-1,0,-4,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-06-03,21.330000,-15.2836,-4.6413,-5.5321,-3.2818,-16.4557
2022Q2,ASB,$1B-$2B,2,2,2,1,0,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-04-22,21.629999,-7.0273,-8.3218,-7.4434,-14.4244,-10.7721
2022Q2,ASGN,$2B-$10B,1,1,1,1,2,6,strong,,,,,,,2022-04-29,115.230003,-4.2958,-14.7097,-17.3566,-24.3513,-11.3252
2022Q2,ASIX,$1B-$2B,1,1,1,1,1,5,good,,,,,,,2022-05-09,45.910000,-1.0891,0.9148,0.6099,-24.9837,-15.2908
2022Q2,ASO,$1B-$2B,2,2,2,0,0,6,strong,,,,,,,2022-06-08,38.630001,-6.6529,-4.6855,-1.2684,15.7908,8.5426
2022Q2,ASTH,$500M-$1B,1,1,-1,-1,1,1,mixed,,,,,,,2022-05-06,36.799999,-9.2120,-3.3696,-9.0761,12.6359,51.1413
2022Q2,ATKR,$1B-$2B,1,2,2,1,1,7,strong,,,,,,,2022-05-04,110.000000,-3.6364,-11.1455,6.1909,-22.4091,-14.8909
2022Q2,ATNI,$100M-$500M,1,2,-1,1,0,3,good,,,,,,,2022-04-29,40.299999,2.3821,2.3325,9.4045,13.3251,10.0744
2022Q2,ATO,$2B-$10B,1,-1,-1,-1,0,-2,weak,,,,,,,2022-05-05,115.290001,-1.8475,0.5464,1.2750,-4.0593,3.4608
2022Q2,ATRO,$500M-$1B,1,1,2,1,2,7,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2022-05-09,10.450000,0.5742,0.4785,11.7703,-3.2536,6.8900
2022Q2,AVA,$100M-$500M,2,2,2,1,0,7,strong,,,,,,,2022-05-05,41.290001,5.0618,6.7813,4.3836,2.4461,1.8891
2022Q2,AVAV,$100M-$500M,1,2,2,1,0,6,strong,,,,,,,2022-06-29,73.919998,8.8880,10.2408,17.2078,24.5400,13.3658
2022Q2,AVB,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-04-29,237.350006,-14.1690,-16.0059,-12.3826,-16.9749,-10.5793
2022Q2,AVD,$100M-$500M,1,-1,-1,-1,0,-2,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-05,22.510000,-3.2874,10.2621,10.4398,-2.4878,3.2430
2022Q2,AVNS,$100M-$500M,-1,-1,-1,1,0,-2,weak,,,,,,,2022-05-05,29.840000,-10.5228,-7.2721,-6.6689,-7.9759,-5.2949
2022Q2,AVNT,$2B-$10B,2,2,2,1,1,8,strong,,,,,,,2022-04-21,54.759998,-10.2812,-16.3988,-12.8926,-24.9817,-21.8955
2022Q2,AVNW,$100M-$500M,2,1,1,1,1,6,strong,,,,,,,2022-05-05,31.940001,-9.6118,-8.6725,-9.3613,-21.7596,-1.9098
2022Q2,AVY,$2B-$10B,1,2,2,1,2,8,strong,,,,,,,2022-04-27,176.929993,-0.2939,0.6895,-1.8764,-5.6406,-2.9221
2022Q2,AWK,$2B-$10B,1,1,-1,1,0,2,mixed,,,,,,,2022-04-28,156.380005,-6.7720,-7.7376,-3.2805,-4.7513,-3.2677
2022Q2,AWR,$100M-$500M,2,2,-1,1,0,4,good,,,,,,,2022-05-03,76.970001,1.3252,2.6894,5.9114,7.2236,14.0184
2022Q2,AXON,$100M-$500M,-1,2,1,1,0,3,good,,,,,,,2022-05-11,87.160004,8.6966,16.2919,10.7274,7.4117,28.0633
2022Q2,AXP,$2B-$10B,2,2,2,0,0,6,strong,,,,,,,2022-04-25,179.979996,-4.9839,-13.0848,-10.8179,-18.7965,-14.5516
2022Q2,AZZ,$1B-$2B,1,2,2,1,2,8,strong,,,,,,,2022-04-25,47.799999,-4.0377,-8.7029,-8.3054,-12.6360,-15.1464
2022Q2,BALL,$2B-$10B,1,-1,-1,1,0,0,mixed,,,,,,,2022-05-06,74.830002,-4.1695,-4.1026,-1.4166,-6.4145,-20.7804
2022Q2,BANC,<$100M,2,2,2,1,0,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-04-22,18.799999,-3.4574,-4.6808,-1.8085,-7.5000,-4.3617
2022Q2,BARK,$100M-$500M,-1,-1,-1,-1,2,-2,weak,,,,,,,2022-06-01,46.400002,-38.7931,-36.2069,-41.8103,-35.7759,-2.1552
2022Q2,BAX,$2B-$10B,2,2,-1,1,0,4,good,,,,,,,2022-04-29,70.239998,4.8121,3.3599,8.2716,-7.1042,-15.2904
2022Q2,BBBY,$1B-$2B,-1,-1,-1,0,2,-1,weak,,,,,,,2022-04-29,31.450001,6.6455,-11.5103,-1.4626,-10.0159,-3.5930
2022Q2,BBSI,$100M-$500M,2,2,2,1,0,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-05,19.252501,-5.7915,-5.6746,-2.2724,-5.8564,4.8565
2022Q2,BBT,$100M-$500M,2,2,2,1,0,7,strong,,,,,,,2022-04-21,28.340000,-12.6323,-12.3853,-9.8447,-12.2795,-4.2343
2022Q2,BBY,>$10B,1,1,1,1,2,6,strong,,,,,,,2022-05-25,71.010002,11.6322,-0.5915,5.1824,6.8019,11.0266
2022Q2,BCC,$1B-$2B,1,1,1,1,1,5,good,,,,,,,2022-05-06,81.010002,-3.6909,-0.8641,2.5182,-26.3548,-14.4056
2022Q2,BCO,$500M-$1B,1,-1,-1,0,0,-1,weak,,,,,,,2022-05-11,56.730000,1.2515,7.2272,3.4550,3.1729,-0.7756
2022Q2,BCPC,$100M-$500M,2,2,2,1,0,7,strong,,,,,,,2022-05-02,122.870003,-4.1507,-0.8790,0.8953,6.1040,4.0612
2022Q2,BDC,$2B-$10B,-1,2,1,1,1,4,good,,,,,,,2022-05-05,57.099998,-3.3800,-4.3608,3.0823,-7.4956,17.6182
2022Q2,BDN,$500M-$1B,1,2,2,1,0,6,strong,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2022-04-22,12.880000,-10.9472,-16.7702,-16.1491,-26.0093,-27.6398
2022Q2,BDX,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-04-18,213.058182,-6.5865,-6.9407,-7.3466,-13.1656,-13.5419
2022Q2,BE,$500M-$1B,-1,2,2,1,1,5,good,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-06,15.820000,-11.1884,4.7408,19.3426,8.7231,44.6271
2022Q2,BEN,$2B-$10B,2,2,-1,-1,0,2,mixed,,,,,,,2022-05-04,25.450001,-2.0432,2.0039,3.9686,-6.4047,7.5835
2022Q2,BF-B,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-06-09,69.540001,-1.2223,1.9845,0.9922,6.7875,4.6160
2022Q2,BFH,$2B-$10B,1,2,2,1,0,6,strong,,,,,,,2022-04-29,55.820000,-6.9151,-14.0810,-1.2899,-29.1652,-27.8395
2022Q2,BGS,$500M-$1B,1,1,1,1,0,4,good,,,,,,,2022-05-06,26.270000,-8.6030,-13.6658,-13.9322,-8.6791,-3.5782
2022Q2,BHE,$2B-$10B,1,1,1,1,2,6,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-04-27,23.840000,1.6359,5.6208,6.1661,-1.1326,-0.9648
2022Q2,BHF,$2B-$10B,-1,2,-1,-1,0,-1,weak,,,,,,,2022-05-10,50.500000,-9.1683,-2.7327,-7.0495,-19.5842,-9.1287
2022Q2,BHFAL,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-10,24.320000,-2.8372,4.1118,3.0016,3.6184,7.0724
2022Q2,BHFAM,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-10,16.940001,0.1181,12.2196,11.1570,6.0803,18.8312
2022Q2,BHFAN,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-10,19.450001,1.9023,15.2699,9.9229,4.8329,16.1954
2022Q2,BHFAO,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-10,24.830000,-3.8663,2.6983,2.0942,4.0677,4.5107
2022Q2,BHFAP,$2B-$10B,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-10,24.500000,-3.0204,4.0816,2.2857,3.5102,4.1224
2022Q2,BHR,$100M-$500M,1,2,-1,0,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,,,2022-04-07,5.690000,5.4482,8.9631,-1.9332,11.2478,-26.5378
2022Q2,BIIB,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2022-05-04,208.470001,-4.8400,-2.8445,-3.7655,1.9715,0.3262
2022Q2,BKH,$1B-$2B,2,2,-1,-1,0,2,mixed,,,,,,,2022-05-05,76.370003,0.2750,1.2570,-0.0786,-6.5209,-0.3143
2022Q2,BKNG,$1B-$2B,2,-1,-1,-1,0,-1,weak,,,,,,,2022-05-05,92.000000,-11.0430,-6.6426,2.0565,-22.2626,-14.5009
2022Q2,BKR,$2B-$10B,-1,2,2,1,0,4,good,,,,,,,2022-04-21,35.549999,-13.0520,-8.6076,0.4501,-14.2616,-27.1730
2022Q2,BLBD,$100M-$500M,-1,-1,-1,1,1,-1,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2022-05-13,14.640000,-15.8470,-14.2760,-27.5273,-39.4809,-20.2186
2022Q2,BLDR,$2B-$10B,1,-1,-1,1,0,0,mixed,,,,,,,2022-05-11,65.330002,-4.3319,-0.3674,-7.8984,-8.1892,2.2195
2022Q2,BLKB,$500M-$1B,1,2,1,-1,0,3,good,,,,,,,2022-05-04,57.029999,0.0526,7.3470,13.4140,2.2269,7.5048
2022Q2,BLMN,$2B-$10B,1,1,1,1,2,6,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-02,22.340000,-4.8791,-15.0851,-6.5801,-23.5900,-8.2811
2022Q2,BMBL,$100M-$500M,2,2,2,1,0,7,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-12,19.190001,43.5122,48.5670,49.5049,75.1433,79.7290
2022Q2,BMI,$100M-$500M,2,2,2,1,1,8,strong,,,,,,,2022-04-20,88.529999,-9.1381,-12.3122,-12.6285,-13.5208,-6.5966
2022Q2,BMRN,$1B-$2B,-1,1,1,1,0,2,mixed,,,,,,,2022-04-28,83.790001,-10.9440,-6.6953,-10.3354,1.5515,3.8549
2022Q2,BNED,$1B-$2B,-1,-1,-1,0,2,-1,weak,,,,,,,2022-06-30,284.000000,-1.0563,-0.7042,-6.6901,-20.4225,-16.1972
2022Q2,BNL,$100M-$500M,2,2,-1,-1,0,2,mixed,,Tier 0 - Broad right-tail scouting universe,,,,,2022-05-04,20.850000,-2.4940,-0.4796,2.3022,2.0144,6.0911
