quarter,ticker,revenue_bucket,profitability_score,operating_cash_flow_score,fcf_proxy_score,financing_dependence_score,asset_efficiency_score,pre_llm_fundamental_score,pre_llm_fundamental_bucket,pre_llm_fundamental_missing_fields,tier_bucket,tier_1_bucket,tier_2_bucket,tier_3_bucket,tier_4_bucket,tradable_date,entry_open,return_10d_pct,return_20d_pct,return_30d_pct,return_60d_pct,return_90d_pct
2024Q3,PD,$100M-$500M,-1,2,2,1,0,4,good,,Tier 0 - Broad right-tail scouting universe,,,,,2024-09-04,17.170000,2.3879,4.5428,5.1252,7.2801,23.6459
2024Q3,PDM,$100M-$500M,-1,2,-1,-1,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,2024-08-01,8.580000,-0.8158,6.5268,11.3054,17.7156,17.5991
2024Q3,PEB,$100M-$500M,-1,2,2,1,0,4,good,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,,,2024-07-25,13.640000,-13.3431,-9.0909,-3.6657,2.3460,-11.7302
2024Q3,PECO,$100M-$500M,2,2,-1,-1,0,2,mixed,,,,,,,2024-07-26,34.509998,-1.7386,1.3330,6.6358,11.4460,7.2443
2024Q3,PEG,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2024-07-31,80.500000,0.0124,-0.1863,0.3106,10.8199,9.5155
2024Q3,PEGA,$100M-$500M,-1,2,2,1,0,4,good,,,,,,,2024-07-25,32.755001,-0.7327,3.5262,4.9458,6.8081,6.4418
2024Q3,PENG,$500M-$1B,-1,1,-1,-1,1,-1,weak,,,,,,,2024-07-10,25.709999,-5.6398,-13.1855,-25.4376,-29.1715,-19.1754
2024Q3,PENN,$1B-$2B,2,1,-1,1,0,3,good,,Tier 0 - Broad right-tail scouting universe,,,,,2024-08-09,18.830000,6.3728,-1.4870,-6.1604,-1.8587,7.3818
2024Q3,PFG,$2B-$10B,-1,2,-1,0,0,0,mixed,,,,,,,2024-07-26,80.709999,-9.6271,-4.6958,-1.3009,5.6746,11.0767
2024Q3,PGNY,$500M-$1B,1,1,2,1,1,6,strong,,Tier 0 - Broad right-tail scouting universe,,,,,2024-08-07,21.000000,0.8571,2.8095,10.4286,-23.3810,-24.8095
2024Q3,PGY,$100M-$500M,-1,-1,-1,-1,0,-4,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,,Tier 3 - Revised dislocation feed,,2024-08-12,14.000000,-12.0714,-1.2857,-11.3571,-23.0000,20.6429
2024Q3,PHIN,$500M-$1B,1,-1,-1,1,0,0,mixed,,,,,,,2024-07-31,42.330002,1.6773,8.5282,13.3003,8.7408,7.4888
2024Q3,PHM,$2B-$10B,2,2,2,1,0,7,strong,,,,,,,2024-07-24,125.320000,-1.5640,-1.3884,7.8280,14.5388,6.7747
2024Q3,PII,$2B-$10B,1,1,1,1,0,4,good,,,,,,,2024-07-24,77.010002,3.6229,5.9473,12.3361,7.3367,-6.2200
2024Q3,PJT,$100M-$500M,1,-1,2,1,0,3,good,,,,,,,2024-07-31,131.580002,-9.5759,-7.5087,-6.1408,1.3376,5.3884
2024Q3,PKG,$1B-$2B,1,2,2,1,0,6,strong,,,,,,,2024-07-25,194.619995,-1.5106,-0.1439,5.0252,10.2148,17.4854
2024Q3,PKOH,$100M-$500M,1,-1,-1,-1,0,-2,weak,,,,,,,2024-08-08,26.500000,12.1509,16.0755,3.6604,11.0566,26.0000
2024Q3,PLAB,$100M-$500M,2,2,2,1,0,7,strong,,,,,,,2024-09-03,25.070000,-5.6641,-5.8237,-3.2708,-8.1771,1.0770
2024Q3,PLCE,$100M-$500M,-1,1,-1,0,0,-1,weak,,Tier 0 - Broad right-tail scouting universe,Tier 1 - Balanced priority feed,Tier 2 - High-priority compact feed,Tier 3 - Revised dislocation feed,,2024-09-12,9.250000,90.0541,62.4865,52.0000,71.5676,57.1892
2024Q3,PLD,$1B-$2B,2,2,1,0,0,5,good,,,,,,,2024-07-18,122.500000,1.1837,-1.9184,1.7959,5.5347,3.6490
2024Q3,PLPC,$100M-$500M,2,2,1,1,0,6,strong,,,,,,,2024-08-01,136.500000,-16.9231,-13.1941,-15.3919,-6.1685,-9.5751
