quarter,ticker,cik,asof_date
2022Q4,CVNA,1690820,2022-11-03
2022Q4,CVSA,730464,2022-11-03
2022Q4,CWH,1669779,2022-11-01
2022Q4,CWK,1628369,2022-11-03
2022Q4,CWST,911177,2022-10-27
2022Q4,CWT,1035201,2022-10-27
2022Q4,CXM,1569345,2022-12-06
2022Q4,CXW,1070985,2022-11-03
2022Q4,CYH,1108109,2022-10-27
2022Q4,CZR,1590895,2022-11-01
2022Q4,D,715957,2022-11-04
2022Q4,DAN,26780,2022-10-27
2022Q4,DASH,1792789,2022-11-03
2022Q4,DBD,28823,2022-11-08
2022Q4,DBI,1319947,2022-12-01
2022Q4,DBX,1467623,2022-11-03
2022Q4,DCGO,1822359,2022-11-07
2022Q4,DCH,1062231,2022-11-04
2022Q4,DCO,30305,2022-11-07
2022Q4,DD,1666700,2022-11-08
2022Q4,DDD,910638,2022-11-09
2022Q4,DDOG,1561550,2022-11-03
2022Q4,DECK,910521,2022-10-27
2022Q4,DEI,1364250,2022-11-03
2022Q4,DFIN,1669811,2022-11-02
2022Q4,DG,29534,2022-12-01
2022Q4,DGII,854775,2022-11-10
2022Q4,DGX,1022079,2022-10-20
2022Q4,DHR,313616,2022-10-20
2022Q4,DIN,49754,2022-11-02
2022Q4,DIOD,29002,2022-11-07
2022Q4,DK,1694426,2022-11-07
2022Q4,DLR,1297996,2022-10-26
2022Q4,DLTR,935703,2022-11-22
2022Q4,DLX,27996,2022-11-03
2022Q4,DNOW,1599617,2022-11-02
2022Q4,DNUT,1857154,2022-11-15
2022Q4,DOC,765880,2022-11-01
2022Q4,DOCN,1582961,2022-11-07
2022Q4,DOCU,1261333,2022-12-08
2022Q4,DOV,29905,2022-10-20
2022Q4,DPZ,1286681,2022-10-13
2022Q4,DRH,1298946,2022-10-21
2022Q4,DRI,940944,2022-12-16
2022Q4,DRVN,1804745,2022-10-26
2022Q4,DSGR,703604,2022-11-03
2022Q4,DTE,936340,2022-10-27
2022Q4,DUK,1326160,2022-11-04
2022Q4,DUOL,1562088,2022-11-10
2022Q4,DVA,927066,2022-10-28
2022Q4,DVN,1090012,2022-11-01
2022Q4,DXLG,813298,2022-11-17
2022Q4,DXPE,1020710,2022-11-10
2022Q4,DY,67215,2022-11-22
2022Q4,EA,712515,2022-11-01
2022Q4,EAT,703351,2022-11-02
2022Q4,EBAY,1065088,2022-11-02
2022Q4,EBF,33002,2022-12-19
2022Q4,EBS,1367644,2022-11-08
2022Q4,ECL,31462,2022-11-01
2022Q4,ECPG,1084961,2022-11-02
2022Q4,ECVT,1708035,2022-11-01
2022Q4,ED,1047862,2022-11-03
2022Q4,EE,0001888447,2022-11-10
2022Q4,EEFT,1029199,2022-10-21
2022Q4,EEX,1579214,2022-11-03
2022Q4,EFX,33185,2022-10-19
2022Q4,EG,1095073,2022-10-26
2022Q4,EHAB,0001803737,2022-11-02
2022Q4,EIG,1379041,2022-10-27
2022Q4,EIX,827052,2022-11-01
2022Q4,EMBC,0001872789,2022-12-20
2022Q4,EME,105634,2022-10-27
2022Q4,EMR,32604,2022-10-31
2022Q4,ENOV,1420800,2022-11-02
2022Q4,ENPH,1463101,2022-10-25
2022Q4,ENR,1632790,2022-11-15
2022Q4,ENS,1289308,2022-11-09
2022Q4,ENSG,1125376,2022-10-26
2022Q4,ENTG,1101302,2022-11-02
2022Q4,ENVA,1529864,2022-10-27
2022Q4,EPAM,1352010,2022-11-03
2022Q4,EPC,1096752,2022-11-10
2022Q4,EPM,1006655,2022-11-08
2022Q4,EQIX,1101239,2022-11-02
2022Q4,EQR,906107,2022-10-25
2022Q4,ERIE,922621,2022-10-27
2022Q4,ES,72741,2022-11-02
2022Q4,ESE,866706,2022-11-17
2022Q4,ESRT,1541401,2022-10-26
2022Q4,ESS,920522,2022-10-26
2022Q4,ETN,1551182,2022-11-01
2022Q4,ETR,65984,2022-11-02
2022Q4,EVCM,1853145,2022-11-10
2022Q4,EVER,1640428,2022-11-01
2022Q4,EVH,1628908,2022-11-02
2022Q4,EVRG,1711269,2022-11-04
2022Q4,EVTC,1559865,2022-11-02
2022Q4,EW,1099800,2022-10-27
2022Q4,EXAS,1124140,2022-11-03
2022Q4,EXC,1109357,2022-11-03
2022Q4,EXE,895126,2022-11-01
2022Q4,EXEL,939767,2022-11-01
2022Q4,EXLS,1297989,2022-10-27
2022Q4,EXPD,746515,2022-11-08
2022Q4,EXPE,1324424,2022-11-03
2022Q4,EXPI,1495932,2022-11-02
2022Q4,EXR,1289490,2022-11-01
2022Q4,EXTR,1078271,2022-10-27
2022Q4,EYE,1710155,2022-11-10
2022Q4,EZPW,876523,2022-11-16
2022Q4,FA,1210677,2022-11-08
2022Q4,FAST,815556,2022-10-13
2022Q4,FBP,1057706,2022-10-25
2022Q4,FCFS,840489,2022-10-27
2022Q4,FDP,1047340,2022-11-02
2022Q4,FDS,1013237,2022-12-20
2022Q4,FE,1031296,2022-10-25
2022Q4,FELE,38725,2022-10-25
2022Q4,FET,1401257,2022-11-09
2022Q4,FFIV,1048695,2022-10-25
2022Q4,FHB,36377,2022-10-28
2022Q4,FICO,814547,2022-11-09
2022Q4,FIGS,1846576,2022-11-10
2022Q4,FIS,1136893,2022-10-19
2022Q4,FISV,798354,2022-10-27
2022Q4,FIVE,1177609,2022-11-30
2022Q4,FIVN,1288847,2022-10-11
2022Q4,FIX,1035983,2022-10-26
2022Q4,FLNC,0001868941,2022-12-12
2022Q4,FLR,1124198,2022-11-04
2022Q4,FLXS,37472,2022-10-24
2022Q4,FN,1408710,2022-11-07
2022Q4,FNKO,1704711,2022-11-03
2022Q4,FOR,1406587,2022-11-09
2022Q4,FORM,1039399,2022-10-26
2022Q4,FORR,1023313,2022-11-02
2022Q4,FOXF,1424929,2022-11-03
2022Q4,FRSH,1544522,2022-11-01
2022Q4,FRT,34903,2022-11-03
2022Q4,FSLR,1274494,2022-10-27
2022Q4,FSTR,352825,2022-11-08
2022Q4,FTAI,1590364,2022-10-28
2022Q4,FTDR,1727263,2022-11-03
2022Q4,FTNT,1262039,2022-11-02
2022Q4,FTV,1659166,2022-10-26
2022Q4,FUBO,1484769,2022-10-17
2022Q4,FWONA,1560385,2022-11-04
2022Q4,FWONK,1560385,2022-11-04
2022Q4,FWRD,912728,2022-10-26
2022Q4,FWRG,1789940,2022-11-07
2022Q4,GATX,40211,2022-10-25
2022Q4,GBTG,1820872,2022-11-10
2022Q4,GBX,923120,2022-10-27
2022Q4,GCO,18498,2022-12-02
2022Q4,GD,40533,2022-10-26
2022Q4,GDDY,1609711,2022-11-03
2022Q4,GDEN,1071255,2022-11-03
2022Q4,GDOT,1386278,2022-10-17
2022Q4,GDRX,1809519,2022-11-08
2022Q4,GEF,43920,2022-12-13
2022Q4,GEN,849399,2022-11-08
2022Q4,GEO,923796,2022-11-02
2022Q4,GETY,0001898496,2022-11-14
2022Q4,GFF,50725,2022-11-17
2022Q4,GH,1576280,2022-11-03
2022Q4,GHC,104889,2022-11-02
2022Q4,GHM,716314,2022-11-07
2022Q4,GIC,945114,2022-11-01
2022Q4,GIII,821002,2022-11-30
2022Q4,GILD,882095,2022-10-27
2022Q4,GIS,40704,2022-12-20
2022Q4,GL,320335,2022-10-26
2022Q4,GLPI,1575965,2022-10-28
2022Q4,GLW,24741,2022-10-25
2022Q4,GNE,1528356,2022-11-07
2022Q4,GNTX,355811,2022-10-28
2022Q4,GNW,1276520,2022-11-01
2022Q4,GO,1771515,2022-11-08
2022Q4,GOLD,1591588,2022-11-10
2022Q4,GOLF,1672013,2022-11-03
2022Q4,GPC,40987,2022-10-20
2022Q4,GPI,1031203,2022-10-26
2022Q4,GPN,1123360,2022-10-31
2022Q4,GPOR,874499,2022-11-01
2022Q4,GRBK,1373670,2022-11-02
2022Q4,GRC,42682,2022-10-28
2022Q4,GRMN,1121788,2022-10-26
2022Q4,GRPN,1490281,2022-11-07
2022Q4,GT,42582,2022-10-31
2022Q4,GTLB,1653482,2022-12-05
2022Q4,GTLS,892553,2022-10-28
2022Q4,GTM,1794515,2022-11-01
2022Q4,GTX,1735707,2022-10-26
2022Q4,GWW,277135,2022-10-28
2022Q4,HAE,313143,2022-11-07
2022Q4,HAIN,910406,2022-11-08
2022Q4,HALO,1159036,2022-11-08
2022Q4,HAS,46080,2022-10-18
2022Q4,HBAN,49196,2022-10-21
2022Q4,HBANL,49196,2022-10-21
2022Q4,HBANP,49196,2022-10-21
2022Q4,HBB,1709164,2022-11-02
2022Q4,HCC,1691303,2022-11-02
2022Q4,HCI,1400810,2022-11-08
2022Q4,HCSG,731012,2022-10-19
2022Q4,HE,354707,2022-11-07
2022Q4,HELE,916789,2022-10-06
2022Q4,HGV,1674168,2022-11-09
2022Q4,HIG,874766,2022-10-27
2022Q4,HII,1501585,2022-11-03
2022Q4,HIMS,1773751,2022-11-07
2022Q4,HLF,1180262,2022-10-31
2022Q4,HLIO,1024795,2022-11-07
2022Q4,HLIT,851310,2022-10-31
2022Q4,HLMN,1822492,2022-11-03
2022Q4,HLNE,1433642,2022-11-01
2022Q4,HLT,1585689,2022-10-26
2022Q4,HLX,866829,2022-10-25
2022Q4,HMN,850141,2022-11-03
2022Q4,HNI,48287,2022-10-24
2022Q4,HON,773840,2022-10-27
2022Q4,HOV,357294,2022-12-08
2022Q4,HP,46765,2022-10-18
2022Q4,HPP,1482512,2022-11-02
2022Q4,HQY,1428336,2022-12-06
2022Q4,HRI,1364479,2022-10-20
2022Q4,HRL,48465,2022-11-30
2022Q4,HRMY,1802665,2022-11-01
2022Q4,HRTG,1598665,2022-11-09
2022Q4,HSIC,1000228,2022-11-01
2022Q4,HST,1070750,2022-11-02
2022Q4,HSY,47111,2022-11-04
2022Q4,HTH,1265131,2022-10-20
2022Q4,HTLD,799233,2022-11-07
2022Q4,HTO,766829,2022-10-28
2022Q4,HTZ,1657853,2022-10-27
2022Q4,HUBB,48898,2022-10-25
2022Q4,HUBS,1404655,2022-11-02
2022Q4,HVT,216085,2022-11-02
2022Q4,HWKN,46250,2022-11-02
2022Q4,HWM,4281,2022-10-31
2022Q4,HY,1173514,2022-11-01
2022Q4,HZO,1057060,2022-10-27
2022Q4,IAC,1800227,2022-10-12
2022Q4,IART,917520,2022-10-26
2022Q4,IBP,1580905,2022-11-03
2022Q4,ICE,1571949,2022-10-28
2022Q4,ICFI,1362004,2022-11-03
2022Q4,ICHR,1652535,2022-11-08
2022Q4,ICUI,883984,2022-11-07
2022Q4,IDCC,1405495,2022-11-03
2022Q4,IDXX,874716,2022-11-01
2022Q4,IEP,813762,2022-11-03
2022Q4,IESC,1048268,2022-12-06
2022Q4,IEX,832101,2022-10-26
2022Q4,IFF,51253,2022-11-07
2022Q4,IIIV,1728688,2022-11-16
2022Q4,ILMN,1110803,2022-11-03
2022Q4,INSW,1679049,2022-11-08
2022Q4,INTA,1565687,2022-11-07
2022Q4,IONS,874015,2022-11-09
2022Q4,IOSP,1054905,2022-11-09
2022Q4,IP,51434,2022-10-27
2022Q4,IPAR,822663,2022-10-24
2022Q4,IPGP,1111928,2022-11-01
2022Q4,IQV,1478242,2022-10-26
2022Q4,IR,1699150,2022-11-02
2022Q4,IRDM,1418819,2022-10-20
2022Q4,IRM,1020569,2022-11-03
2022Q4,IRT,1466085,2022-10-26
2022Q4,IRTC,1388658,2022-11-01
2022Q4,IRWD,1446847,2022-11-03
2022Q4,ISRG,1035267,2022-10-18
2022Q4,IT,749251,2022-11-01
2022Q4,ITW,49826,2022-10-25
2022Q4,IVZ,914208,2022-10-25
2022Q4,J,52988,2022-11-21
2022Q4,JACK,807882,2022-11-22
2022Q4,JAZZ,1232524,2022-11-09
2022Q4,JBGS,1689796,2022-11-01
2022Q4,JBI,1839839,2022-11-10
2022Q4,JBLU,1158463,2022-10-25
2022Q4,JBSS,880117,2022-11-01
2022Q4,JBTM,1433660,2022-10-26
2022Q4,JELD,1674335,2022-10-31
2022Q4,JILL,1687932,2022-12-06
2022Q4,JKHY,779152,2022-11-08
2022Q4,JRVR,1620459,2022-11-01
2022Q4,KAI,886346,2022-11-01
2022Q4,KALU,811596,2022-10-19
2022Q4,KDP,1418135,2022-10-27
2022Q4,KE,1606757,2022-11-07
2022Q4,KELYA,55135,2022-11-10
2022Q4,KEQU,55529,2022-12-08
2022Q4,KEY,91576,2022-10-20
2022Q4,KEYS,1601046,2022-11-17
2022Q4,KFRC,930420,2022-10-31
2022Q4,KFY,56679,2022-12-08
2022Q4,KIM,879101,2022-10-27
2022Q4,KKR,1404912,2022-11-01
2022Q4,KLAC,319201,2022-10-26
2022Q4,KLIC,56978,2022-11-16
2022Q4,KLXE,1738827,2022-11-09
2022Q4,KMI,1506307,2022-10-19
2022Q4,KMT,55242,2022-10-31
2022Q4,KN,1587523,2022-10-27
2022Q4,KNTK,1692787,2022-11-10
2022Q4,KOP,1315257,2022-11-04
2022Q4,KOS,1509991,2022-11-07
2022Q4,KRG,1286043,2022-11-02
2022Q4,KRO,1257640,2022-11-02
2022Q4,KSS,885639,2022-11-08
2022Q4,KTB,1760965,2022-11-03
2022Q4,KTOS,1069258,2022-11-03
2022Q4,KW,1408100,2022-11-02
2022Q4,KWR,81362,2022-11-03
2022Q4,L,60086,2022-10-31
2022Q4,LAUR,912766,2022-11-03
2022Q4,LBRDA,1611983,2022-11-04
2022Q4,LBRDK,1611983,2022-11-04
2022Q4,LBTYA,1570585,2022-10-27
2022Q4,LBTYK,1570585,2022-10-27
2022Q4,LC,1409970,2022-10-26
2022Q4,LCID,1811210,2022-10-12
2022Q4,LCII,763744,2022-11-01
2022Q4,LCUT,874396,2022-11-03
2022Q4,LDOS,1336920,2022-11-01
2022Q4,LE,799288,2022-12-01
2022Q4,LECO,59527,2022-10-27
2022Q4,LEG,58492,2022-10-11
2022Q4,LESL,1821806,2022-11-30
2022Q4,LFCR,1005286,2022-10-06
2022Q4,LFST,1845257,2022-11-08
2022Q4,LFUS,889331,2022-11-01
2022Q4,LGIH,1580670,2022-11-01
2022Q4,LH,920148,2022-10-27
2022Q4,LHX,202058,2022-10-27
2022Q4,LII,1069202,2022-10-27
2022Q4,LILA,1712184,2022-11-08
2022Q4,LILAK,1712184,2022-11-08
2022Q4,LIN,1707925,2022-10-27
2022Q4,LITE,1633978,2022-11-08
2022Q4,LIVN,1639691,2022-11-02
2022Q4,LKQ,1065696,2022-10-27
2022Q4,LLY,59478,2022-11-01
2022Q4,LMB,1606163,2022-11-09
2022Q4,LNT,352541,2022-11-08
2022Q4,LNTH,1521036,2022-11-03
2022Q4,LOCO,1606366,2022-11-03
2022Q4,LOGI,1032975,2022-10-25
2022Q4,LOPE,1434588,2022-10-27
2022Q4,LOVE,1701758,2022-12-07
2022Q4,LPG,1596993,2022-10-27
2022Q4,LPLA,1397911,2022-10-27
2022Q4,LPSN,1102993,2022-11-07
2022Q4,LQDT,1235468,2022-12-08
2022Q4,LSTR,853816,2022-10-19
2022Q4,LTH,1869198,2022-11-09
2022Q4,LULU,1397187,2022-12-08
2022Q4,LUV,92380,2022-10-27
2022Q4,LVS,1300514,2022-10-19
2022Q4,LXU,60714,2022-11-01
2022Q4,LYFT,1759509,2022-11-03
2022Q4,LYV,1335258,2022-11-03
2022Q4,LZ,1286139,2022-11-10
2022Q4,LZB,57131,2022-11-30
2022Q4,MA,1141391,2022-10-27
2022Q4,MAA,912595,2022-10-26
2022Q4,MAC,912242,2022-11-03
2022Q4,MAGN,41719,2022-11-03
2022Q4,MANH,1056696,2022-10-25
2022Q4,MAR,1048286,2022-11-03
2022Q4,MAS,62996,2022-10-26
2022Q4,MASI,937556,2022-11-08
2022Q4,MAT,63276,2022-10-25
2022Q4,MATV,1000623,2022-11-09
2022Q4,MATW,63296,2022-11-18
2022Q4,MATX,3453,2022-10-17
2022Q4,MAX,1818383,2022-11-03
2022Q4,MBLY,0001910139,2022-12-07
2022Q4,MBUU,1590976,2022-11-04
2022Q4,MCD,63908,2022-10-27
2022Q4,MCFT,1638290,2022-11-09
2022Q4,MCHP,827054,2022-11-03
2022Q4,MCO,1059556,2022-10-25
2022Q4,MCS,62234,2022-11-03
2022Q4,MCW,1853513,2022-11-10
2022Q4,MCY,64996,2022-11-01
2022Q4,MDB,1441816,2022-12-06
