ticker,event_dates
XHR,2025-08-01
XMTR,2025-08-05
XPER,2025-07-28;2025-08-06
XRAY,2025-07-21;2025-08-07
XRX,2025-07-31
XYL,2025-07-31
XYZ,2025-08-07
YELP,2025-08-07
YOU,2025-08-05
YUM,2025-08-05
Z,2025-08-06
ZBH,2025-08-07
ZBRA,2025-08-05
ZD,2025-08-07
ZETA,2025-08-05
ZG,2025-08-06
ZION,2025-07-21
ZIP,2025-08-11
ZM,2025-08-21
ZTS,2025-08-05
ZWS,2025-07-29
ABT,2025-07-17
AIZ,2025-08-05
AMP,2025-07-24
BF-B,2025-08-28
CBRE,2025-07-29
CEG,2025-08-07
CPRT,2025-09-04
DXCM,2025-07-30
EOG,2025-07-09;2025-08-07
EQT,2025-07-10;2025-07-22
FANG,2025-07-10;2025-08-04
FCX,2025-07-23
GNRC,2025-07-30
HOOD,2025-07-30
IBKR,2025-07-17
INCY,2025-07-29
INVH,2025-07-30
JBHT,2025-07-15
KMB,2025-08-01
MMM,2025-07-18
MPWR,2025-07-31
NCLH,2025-07-31
NOW,2025-07-23
O,2025-08-06
PNC,2025-07-16
POOL,2025-07-24
REGN,2025-08-01
SOLV,2025-08-07
SRE,2025-08-07
UNP,2025-07-24
VRSK,2025-07-30
WDAY,2025-08-21
WMB,2025-08-04
WTW,2025-07-31
ZS,2025-09-02
