quarter,asof_date,ticker,included,filter_reason,liquidity_flag,asset_class,sector_gics,seed_sources,sec_facts_status,cik,revenue_fact_name,revenue_filed,revenue_form,revenue_period_end,revenue_value,price_date,raw_close,avg_dollar_volume_60d
2024Q3,2024-07-01,CYTK,True,included,,Equity,,nasdaq;russell2000,ok,1061983,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,4613000,2024-07-01,54.70000076293945,114409112.05114365
2024Q3,2024-07-01,CZR,True,included,,Equity,,nasdaq,ok,1590895,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,2830000000,2024-07-01,37.75,167345466.11297926
2024Q3,2024-07-01,D,True,included,,Equity,Energy,sp500,ok,715957,Revenues,2024-05-02,10-Q,2023-03-31,3883000000,2024-07-01,48.0099983215332,208285682.19002405
2024Q3,2024-07-01,DAKT,True,included,,Equity,,nasdaq;russell2000,ok,915779,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-26,10-K,2022-04-30,610970000,2024-07-01,13.770000457763672,5108624.055252075
2024Q3,2024-07-01,DAL,True,included,,Equity,Industrials,sp500,ok,27904,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-10,10-Q,2023-03-31,12759000000,2024-07-01,46.91999816894531,427824729.3186696
2024Q3,2024-07-01,DAN,True,included,,Equity,,russell2000,ok,26780,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,2644000000,2024-07-01,11.84000015258789,16233171.221036911
2024Q3,2024-07-01,DASH,True,included,,Equity,,sp500;nasdaq,ok,1792789,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,2035000000,2024-07-01,108.51000213623047,491340671.81050617
2024Q3,2024-07-01,DAVE,True,included,,Equity,,nasdaq;russell2000,ok,1841408,Revenues,2024-05-07,10-Q,2023-03-31,58928000,2024-07-01,30.09000015258789,8260665.104033153
2024Q3,2024-07-01,DBD,True,included,,Equity,,russell2000,ok,28823,Revenues,2024-05-02,10-Q,2023-03-31,858100000,2024-07-01,40.279998779296875,9848862.08738327
2024Q3,2024-07-01,DBI,True,included,,Equity,,russell2000,ok,1319947,Revenues,2024-06-04,10-Q,2023-04-29,742082000,2024-07-01,6.690000057220459,17190049.642246563
2024Q3,2024-07-01,DBRG,True,included,,Equity,,russell2000,ok,1679688,Revenues,2024-05-03,10-Q,2023-03-31,18496000,2024-07-01,13.260000228881836,35243563.88932546
2024Q3,2024-07-01,DBX,True,included,,Equity,,nasdaq,ok,1467623,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,611100000,2024-07-01,22.530000686645508,101240824.41248576
2024Q3,2024-07-01,DCGO,True,included,,Equity,,nasdaq;russell2000,ok,1822359,Revenues,2024-05-08,10-Q,2023-03-31,113002703,2024-07-01,2.930000066757202,3462516.192049583
2024Q3,2024-07-01,DCH,True,included,,Equity,,russell2000,ok,1062231,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,1493900000,2024-07-01,6.909999847412109,9242259.320767721
2024Q3,2024-07-01,DCO,True,included,,Equity,,russell2000,ok,30305,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-04-01,181191000,2024-07-01,56.939998626708984,5216820.107561748
2024Q3,2024-07-01,DCOM,True,included,,Equity,,nasdaq;russell2000,ok,846617,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,3814000,2024-07-01,20.09000015258789,3627682.8891181946
2024Q3,2024-07-01,DCTH,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,872912,Revenues,2024-05-14,10-Q,2023-03-31,597000,2024-07-01,8.260000228881836,1834444.3831117947
2024Q3,2024-07-01,DD,True,included,,Equity,Materials,sp500,ok,1666700,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,3018000000,2024-07-01,33.167362213134766,201147216.97122422
2024Q3,2024-07-01,DDD,True,included,,Equity,,russell2000,ok,910638,RevenueFromContractWithCustomerExcludingAssessedTax,2023-11-09,10-Q,2022-09-30,405299000,2024-07-01,2.9700000286102295,7007615.6352472305
2024Q3,2024-07-01,DDOG,True,included,,Equity,Technology,sp500;nasdaq,ok,1561550,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,481714000,2024-07-01,130.5,489634788.77888995
2024Q3,2024-07-01,DE,True,included,,Equity,Industrials,sp500,ok,315189,Revenues,2024-05-30,10-Q,2023-04-30,30038000000,2024-07-01,360.989990234375,590980439.7924296
2024Q3,2024-07-01,DEA,True,included,,Equity,,russell2000,ok,1622194,Revenues,2024-04-30,10-Q,2023-03-31,71220000,2024-07-01,30.524999618530273,9517689.106057486
2024Q3,2024-07-01,DECK,True,included,,Equity,,sp500,ok,910521,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-24,10-K,2022-03-31,3150339000,2024-07-01,157.71665954589844,333538641.0696411
2024Q3,2024-07-01,DEI,True,included,,Equity,,russell2000,ok,1364250,Revenues,2024-05-10,10-Q,2023-03-31,252393000,2024-07-01,13.229999542236328,19776287.160778046
2024Q3,2024-07-01,DELL,True,included,,Equity,Technology,sp500,ok,1571996,Revenues,2024-06-11,10-Q,2023-05-05,20922000000,2024-07-01,142.82000732421875,1853198367.174403
2024Q3,2024-07-01,DFH,True,included,,Equity,,russell2000,ok,1825088,Revenues,2024-05-02,10-Q,2023-03-31,769420000,2024-07-01,24.780000686645508,13926515.86980184
2024Q3,2024-07-01,DFIN,True,included,,Equity,Technology,russell2000,ok,1669811,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,198600000,2024-07-01,59.349998474121094,10986330.953140259
2024Q3,2024-07-01,DFLI,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1847986,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-15,10-Q,2023-03-31,18791000,2024-07-01,69.93000030517578,1002568.2646144867
2024Q3,2024-07-01,DG,True,included,,Equity,,sp500,ok,29534,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-30,10-Q,2023-05-05,9342832000,2024-07-01,130.5800018310547,352426136.7643611
2024Q3,2024-07-01,DGICA,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,800457,Revenues,2024-05-03,10-Q,2023-03-31,224745771,2024-07-01,12.710000038146973,707732.6847251257
2024Q3,2024-07-01,DGII,True,included,,Equity,,nasdaq;russell2000,ok,854775,Revenues,2024-05-03,10-Q,2023-03-31,220450000,2024-07-01,22.90999984741211,5477734.247531891
2024Q3,2024-07-01,DGX,True,included,,Equity,Healthcare,sp500,ok,1022079,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-24,10-Q,2023-03-31,2331000000,2024-07-01,137.08999633789062,123697463.12204997
2024Q3,2024-07-01,DH,True,included,,Equity,,nasdaq;russell2000,ok,1861795,Revenues,2024-05-07,10-Q,2023-03-31,59201000,2024-07-01,5.369999885559082,5407072.626876037
2024Q3,2024-07-01,DHC,True,included,,Equity,,nasdaq;russell2000,ok,1075415,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-06,10-Q,2023-03-31,346030000,2024-07-01,3.009999990463257,2368301.067595482
2024Q3,2024-07-01,DHCNI,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1075415,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-06,10-Q,2023-03-31,346030000,2024-07-01,13.180000305175781,844515.3300825754
2024Q3,2024-07-01,DHI,True,included,,Equity,,sp500,ok,882184,Revenues,2024-04-23,10-Q,2023-03-31,15230600000,2024-07-01,137.02000427246094,350182502.97375995
2024Q3,2024-07-01,DHIL,True,included,,Equity,,nasdaq;russell2000,ok,909108,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,33990503,2024-07-01,142.57000732421875,2751941.2273050942
2024Q3,2024-07-01,DHR,True,included,,Equity,Healthcare,sp500,ok,313616,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-23,10-Q,2023-03-31,5949000000,2024-07-01,244.50999450683594,756120887.4597168
2024Q3,2024-07-01,DIBS,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1600641,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,22178000,2024-07-01,4.429999828338623,867085.229575634
2024Q3,2024-07-01,DIN,True,included,,Equity,,russell2000,ok,49754,Revenues,2024-05-08,10-Q,2023-03-31,213767000,2024-07-01,34.709999084472656,15729632.011349997
2024Q3,2024-07-01,DIOD,True,included,,Equity,,nasdaq;russell2000,ok,29002,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,467241000,2024-07-01,70.19000244140625,22893069.10414378
2024Q3,2024-07-01,DIS,True,included,,Equity,Communication Services,dow;sp500,ok,1744489,Revenues,2024-05-07,10-Q,2023-04-01,45327000000,2024-07-01,98.04000091552734,1082368255.0006104
2024Q3,2024-07-01,DJCO,True,included,,Equity,,nasdaq;russell2000,ok,783412,Revenues,2018-02-08,10-Q,2016-12-31,9990000,2024-07-01,403.0,3282097.8075154624
2024Q3,2024-07-01,DJT,True,included,,Equity,,nasdaq,ok,1849635,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-20,10-Q,2023-03-31,1116200,2024-07-01,33.08000183105469,264941743.3579286
2024Q3,2024-07-01,DJTWW,True,included,,Equity,,nasdaq,ok,1849635,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-20,10-Q,2023-03-31,1116200,2024-07-01,21.420000076293945,7821188.879056803
2024Q3,2024-07-01,DK,True,included,,Equity,,russell2000,ok,1694426,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,3924300000,2024-07-01,24.969999313354492,24641014.950440723
2024Q3,2024-07-01,DLHC,True,included,low_liquidity_keep,Equity,,nasdaq,ok,785557,Revenues,2012-05-15,10-Q,2011-03-31,21019000,2024-07-01,10.859999656677246,694822.6891326904
2024Q3,2024-07-01,DLR,True,included,,Equity,,sp500,ok,1297996,Revenues,2024-05-03,10-Q,2023-03-31,1338723000,2024-07-01,152.1300048828125,270390483.03970337
2024Q3,2024-07-01,DLTR,True,included,,Equity,,sp500;nasdaq,ok,935703,Revenues,2024-06-05,10-Q,2023-04-29,7323800000,2024-07-01,107.25,322607658.45689136
2024Q3,2024-07-01,DLX,True,included,,Equity,Industrials,russell2000,ok,27996,Revenues,2024-05-03,10-Q,2023-03-31,545365000,2024-07-01,22.020000457763672,5167829.571654002
2024Q3,2024-07-01,DMRC,True,included,,Equity,,nasdaq;russell2000,ok,1438231,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,7843000,2024-07-01,30.479999542236328,4045874.0402030945
2024Q3,2024-07-01,DNA,True,included,,Equity,,russell2000,ok,1830214,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,80702000,2024-07-01,12.920000076293945,37035570.93018459
2024Q3,2024-07-01,DNLI,True,included,,Equity,,nasdaq;russell2000,ok,1714899,Revenues,2024-05-07,10-Q,2023-03-31,35141000,2024-07-01,22.010000228881836,24133810.18137614
2024Q3,2024-07-01,DNOW,True,included,,Equity,,russell2000,ok,1599617,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,584000000,2024-07-01,13.489999771118164,11343322.911693254
2024Q3,2024-07-01,DNTH,True,included,,Equity,,nasdaq;russell2000,ok,1690585,RevenueFromContractWithCustomerExcludingAssessedTax,2023-11-09,10-Q,2022-09-30,5242000,2024-07-01,28.8700008392334,6049271.945635478
2024Q3,2024-07-01,DNUT,True,included,,Equity,,nasdaq;russell2000,ok,1857154,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-04-02,418950000,2024-07-01,10.210000038146973,33572449.24024582
2024Q3,2024-07-01,DOC,True,included,,Equity,,sp500,ok,765880,Revenues,2024-04-26,10-Q,2023-03-31,525678000,2024-07-01,19.469999313354492,93187496.1257108
2024Q3,2024-07-01,DOCN,True,included,,Equity,,russell2000,ok,1582961,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-10,10-Q,2023-03-31,165134000,2024-07-01,34.66999816894531,50914571.61531448
2024Q3,2024-07-01,DOCU,True,included,,Equity,,nasdaq,ok,1261333,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-07,10-Q,2023-04-30,661388000,2024-07-01,55.13999938964844,121746195.25323232
2024Q3,2024-07-01,DOMO,True,included,,Equity,,nasdaq;russell2000,ok,1505952,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-07,10-Q,2023-04-30,79458000,2024-07-01,7.599999904632568,3331820.780802568
2024Q3,2024-07-01,DORM,True,included,,Equity,,nasdaq;russell2000,ok,868780,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-01,466738000,2024-07-01,90.26000213623047,10680609.162940979
2024Q3,2024-07-01,DOV,True,included,,Equity,Industrials,sp500,ok,29905,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,2079023000,2024-07-01,176.99000549316406,189276069.1631317
2024Q3,2024-07-01,DOW,True,included,,Equity,Materials,sp500,ok,1751788,Revenues,2024-04-26,10-Q,2023-03-31,11851000000,2024-07-01,52.630001068115234,246523782.3064804
2024Q3,2024-07-01,DPZ,True,included,,Equity,,sp500;nasdaq,ok,1286681,Revenues,2024-04-29,10-Q,2023-03-26,1024398000,2024-07-01,505.3500061035156,262949342.9653422
2024Q3,2024-07-01,DRCT,True,included,low_liquidity_keep,Equity,,nasdaq,ok,0001880613,RevenueFromContractWithCustomerExcludingAssessedTax,2023-11-09,10-Q,2022-09-30,58617020,2024-07-01,1029.5999755859375,1909126.2178029378
2024Q3,2024-07-01,DRH,True,included,,Equity,,nasdaq;russell2000,ok,1298946,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,243553000,2024-07-01,8.279999732971191,18649864.389470417
2024Q3,2024-07-01,DRI,True,included,,Equity,,sp500,ok,940944,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-02,10-Q,2023-02-26,7718800000,2024-07-01,148.3300018310547,191150101.15447998
2024Q3,2024-07-01,DRS,True,included,,Equity,,nasdaq,ok,1833756,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,569000000,2024-07-01,25.280000686645508,13996976.480296453
2024Q3,2024-07-01,DRVN,True,included,,Equity,,nasdaq;russell2000,ok,1804745,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-04-01,562467000,2024-07-01,12.880000114440918,19041130.937029522
2024Q3,2024-07-01,DSGN,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1807120,RevenueFromContractWithCustomerExcludingAssessedTax,2022-03-10,10-K,2020-12-31,226000,2024-07-01,3.25,1010852.187358141
2024Q3,2024-07-01,DSGR,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,703604,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,348270000,2024-07-01,29.040000915527344,1948573.3459504445
2024Q3,2024-07-01,DSP,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1828791,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-30,10-Q,2023-03-31,41720000,2024-07-01,10.369999885559082,1434861.721722285
2024Q3,2024-07-01,DTE,True,included,,Equity,Energy,sp500,ok,936340,Revenues,2018-04-25,10-Q,2017-03-31,3236000000,2024-07-01,109.12000274658203,115729152.02885945
2024Q3,2024-07-01,DTIL,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1357874,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-13,10-Q,2023-03-31,8780000,2024-07-01,9.890000343322754,579836.13372008
2024Q3,2024-07-01,DTSS,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1631282,Revenues,2024-05-13,10-Q,2023-03-31,216014,2024-07-01,4.940000057220459,1478623.5957805316
2024Q3,2024-07-01,DTST,True,included,low_liquidity_keep,Equity,,nasdaq,ok,1419951,Revenues,2024-05-15,10-Q,2023-03-31,6879723,2024-07-01,6.869999885559082,723231.1506414413
2024Q3,2024-07-01,DUK,True,included,,Equity,Energy,sp500,ok,1326160,RevenueFromContractWithCustomerExcludingAssessedTax,2018-05-10,10-Q,2018-03-31,5928000000,2024-07-01,99.3499984741211,279057200.4248174
2024Q3,2024-07-01,DUOL,True,included,,Equity,,nasdaq,ok,1562088,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,115661000,2024-07-01,195.22999572753906,190228563.37201437
2024Q3,2024-07-01,DVA,True,included,,Equity,Healthcare,sp500,ok,927066,Revenues,2024-05-02,10-Q,2023-03-31,2872699000,2024-07-01,138.61000061035156,121510304.38276927
2024Q3,2024-07-01,DVLT,True,included,,Equity,,nasdaq,ok,1682149,Revenues,2024-05-20,10-Q,2023-03-31,469000,2024-07-01,2.799999952316284,44610893.51178141
2024Q3,2024-07-01,DVN,True,included,,Equity,Energy,sp500,ok,1090012,Revenues,2024-05-02,10-Q,2023-03-31,3823000000,2024-07-01,47.72999954223633,321760211.8651517
2024Q3,2024-07-01,DXCM,True,included,,Equity,Healthcare,sp500;nasdaq,ok,1093557,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-25,10-Q,2023-03-31,741500000,2024-07-01,112.16999816894531,352703061.07292175
2024Q3,2024-07-01,DXLG,True,included,low_liquidity_keep,Equity,,nasdaq,ok,813298,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-30,10-Q,2023-04-29,125442000,2024-07-01,3.5899999141693115,922922.1282378832
2024Q3,2024-07-01,DXPE,True,included,,Equity,,nasdaq;russell2000,ok,1020710,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,424267000,2024-07-01,44.310001373291016,6172941.486409505
2024Q3,2024-07-01,DY,True,included,,Equity,,russell2000,ok,67215,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-23,10-Q,2023-04-29,1045474000,2024-07-01,168.38999938964844,42055695.42185465
2024Q3,2024-07-01,EA,True,included,,Equity,Technology,sp500;nasdaq,ok,712515,Revenues,2024-05-22,10-K,2022-03-31,6991000000,2024-07-01,137.32000732421875,289098778.65297955
2024Q3,2024-07-01,EAT,True,included,,Equity,,russell2000,ok,703351,Revenues,2024-04-30,10-Q,2023-03-29,3057700000,2024-07-01,72.55000305175781,88318456.63557053
2024Q3,2024-07-01,EB,True,included,,Equity,,russell2000,ok,1475115,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,77914000,2024-07-01,4.610000133514404,8440647.618462944
2024Q3,2024-07-01,EBAY,True,included,,Equity,,sp500;nasdaq,ok,1065088,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,2510000000,2024-07-01,52.68000030517578,270309632.08754855
2024Q3,2024-07-01,EBC,True,included,,Equity,,nasdaq;russell2000,ok,1810546,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,17685000,2024-07-01,13.8100004196167,10260552.954514822
2024Q3,2024-07-01,EBF,True,included,,Equity,,russell2000,ok,33002,RevenueFromContractWithCustomerExcludingAssessedTax,2024-06-26,10-Q,2023-05-31,111294000,2024-07-01,21.850000381469727,2052661.2091763814
2024Q3,2024-07-01,EBS,True,included,,Equity,,russell2000,ok,1367644,Revenues,2024-05-02,10-Q,2023-03-31,164300000,2024-07-01,7.059999942779541,20631869.163666964
2024Q3,2024-07-01,ECL,True,included,,Equity,Materials,sp500,ok,31462,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,3571600000,2024-07-01,235.5,260416372.5677999
2024Q3,2024-07-01,ECPG,True,included,,Equity,,nasdaq;russell2000,ok,1084961,Revenues,2024-05-08,10-Q,2023-03-31,312630000,2024-07-01,41.68000030517578,6562630.829003652
2024Q3,2024-07-01,ECVT,True,included,,Equity,,russell2000,ok,1708035,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-03,10-Q,2023-03-31,160874000,2024-07-01,8.699999809265137,6906898.31205368
2024Q3,2024-07-01,ED,True,included,,Equity,Energy,sp500,ok,1047862,Revenues,2024-05-02,10-Q,2023-03-31,4403000000,2024-07-01,88.80999755859375,194961769.19291177
2024Q3,2024-07-01,EDBL,True,included,,Equity,,nasdaq,ok,0001809750,Revenues,2024-05-15,10-Q,2023-03-31,2455000,2024-07-01,317.5,6416269.708333333
2024Q3,2024-07-01,EDIT,True,included,,Equity,Healthcare,nasdaq;russell2000,ok,1650664,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,9851000,2024-07-01,4.610000133514404,11628506.689023972
2024Q3,2024-07-01,EE,True,included,,Equity,,russell2000,ok,0001888447,Revenues,2024-05-09,10-Q,2023-03-31,211056000,2024-07-01,18.56999969482422,3716809.914563497
2024Q3,2024-07-01,EEFT,True,included,,Equity,,nasdaq,ok,1029199,Revenues,2024-05-06,10-Q,2023-03-31,787200000,2024-07-01,102.18000030517578,32060163.02363078
2024Q3,2024-07-01,EEX,True,included,low_liquidity_keep,Equity,,russell2000,ok,1579214,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,122300000,2024-07-01,5.5,1042805.1818203926
2024Q3,2024-07-01,EFX,True,included,,Equity,Industrials,sp500,ok,33185,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-22,10-Q,2023-03-31,1302000000,2024-07-01,236.4199981689453,213548046.91953024
2024Q3,2024-07-01,EG,True,included,,Equity,Financials,sp500,ok,1095073,Revenues,2024-05-03,10-Q,2023-03-31,3286000000,2024-07-01,378.6199951171875,101302559.3006897
2024Q3,2024-07-01,EGAN,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1066194,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,73376000,2024-07-01,6.0,584335.9812410673
2024Q3,2024-07-01,EGHT,True,included,,Equity,,russell2000,ok,1023731,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-21,10-K,2022-03-31,638130000,2024-07-01,2.2200000286102295,2712355.834355553
2024Q3,2024-07-01,EGY,True,included,,Equity,,russell2000,ok,894627,Revenues,2024-05-08,10-Q,2023-03-31,80403000,2024-07-01,6.230000019073486,6730892.9025832815
2024Q3,2024-07-01,EHAB,True,included,,Equity,,russell2000,ok,0001803737,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,265100000,2024-07-01,8.75,4809484.23790137
2024Q3,2024-07-01,EHTH,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1333493,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,73723000,2024-07-01,4.599999904632568,1595523.4158420563
2024Q3,2024-07-01,EIG,True,included,,Equity,,russell2000,ok,1379041,Revenues,2024-04-26,10-Q,2023-03-31,206500000,2024-07-01,42.869998931884766,5583863.606764476
2024Q3,2024-07-01,EIX,True,included,,Equity,Energy,sp500,ok,827052,Revenues,2024-04-30,10-Q,2023-03-31,3966000000,2024-07-01,71.19000244140625,132248719.11000569
2024Q3,2024-07-01,EL,True,included,,Equity,,sp500,ok,1001250,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2022-06-30,17737000000,2024-07-01,105.37999725341797,361946795.8631897
2024Q3,2024-07-01,ELDN,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,1404281,SalesRevenueGoodsNet,2017-05-03,10-Q,2016-03-31,0,2024-07-01,2.509999990463257,541946.2897298733
2024Q3,2024-07-01,ELV,True,included,,Equity,Healthcare,sp500,ok,1156039,Revenues,2024-04-18,10-Q,2023-03-31,42172000000,2024-07-01,534.5499877929688,539643387.1199036
2024Q3,2024-07-01,EMBC,True,included,,Equity,,nasdaq;russell2000,ok,0001872789,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-09,10-Q,2023-03-31,552800000,2024-07-01,12.149999618530273,5374357.774365743
2024Q3,2024-07-01,EME,True,included,,Equity,Industrials,sp500,ok,105634,Revenues,2024-04-25,10-Q,2023-03-31,2890432000,2024-07-01,359.6600036621094,195933154.03467813
2024Q3,2024-07-01,EML,True,included,low_liquidity_keep,Equity,,nasdaq;russell2000,ok,31107,Revenues,2024-05-06,10-Q,2023-04-01,72495367,2024-07-01,26.65999984741211,1017361.5077241262
2024Q3,2024-07-01,EMPD,True,included,,Equity,,nasdaq,ok,1829794,Revenues,2024-05-07,10-Q,2023-03-31,1170458,2024-07-01,298.239990234375,5575362.111962382
2024Q3,2024-07-01,EMR,True,included,,Equity,Industrials,sp500,ok,32604,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,7129000000,2024-07-01,108.05000305175781,286584050.72095233
2024Q3,2024-07-01,ENOV,True,included,,Equity,Healthcare,russell2000,ok,1420800,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-02,10-Q,2023-03-31,406151000,2024-07-01,44.349998474121094,29745581.22062683
2024Q3,2024-07-01,ENPH,True,included,,Equity,,nasdaq,ok,1463101,RevenueFromContractWithCustomerExcludingAssessedTax,2024-04-23,10-Q,2023-03-31,726016000,2024-07-01,97.26000213623047,470145284.1763687
2024Q3,2024-07-01,ENR,True,included,,Equity,,russell2000,ok,1632790,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,1449200000,2024-07-01,29.360000610351562,14653499.504817327
2024Q3,2024-07-01,ENS,True,included,,Equity,,russell2000,ok,1289308,Revenues,2020-06-01,10-K,2018-03-31,186052000,2024-07-01,101.62000274658203,26917407.096061707
2024Q3,2024-07-01,ENSG,True,included,,Equity,,nasdaq;russell2000,ok,1125376,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-03-31,886841000,2024-07-01,124.13999938964844,34002581.28339132
2024Q3,2024-07-01,ENTA,True,included,,Equity,Healthcare,nasdaq;russell2000,ok,1177648,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-08,10-Q,2023-03-31,41380000,2024-07-01,13.069999694824219,2259130.0255695977
2024Q3,2024-07-01,ENTG,True,included,,Equity,,nasdaq,ok,1101302,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-01,10-Q,2023-04-01,922396000,2024-07-01,133.5399932861328,180026445.1598231
2024Q3,2024-07-01,ENVA,True,included,,Equity,,russell2000,ok,1529864,Revenues,2024-04-24,10-Q,2023-03-31,483256000,2024-07-01,62.04999923706055,13782069.876626333
2024Q3,2024-07-01,ENVX,True,included,,Equity,,nasdaq;russell2000,ok,1828318,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-04-02,21000,2024-07-01,15.100000381469727,66456950.11218945
2024Q3,2024-07-01,EOG,True,included,,Equity,Energy,sp500,ok,821189,Revenues,2024-05-02,10-Q,2023-03-31,6044000000,2024-07-01,126.54000091552734,390317617.4758148
2024Q3,2024-07-01,EOLS,True,included,,Equity,,nasdaq;russell2000,ok,1570562,RevenueFromContractWithCustomerExcludingAssessedTax,2024-05-07,10-Q,2023-03-31,41721000,2024-07-01,11.079999923706055,6930801.576075554
2024Q3,2024-07-01,EPAC,True,included,,Equity,Industrials,russell2000,ok,6955,Revenues,2024-06-25,10-Q,2023-05-31,437595000,2024-07-01,37.560001373291016,11688699.202448526
