quarter,asof_date,ticker,cik,entity_name,revenue_bucket,revenue_filter_keep_under_10b,revenue_value,revenue_fact_name,revenue_unit,revenue_filed,revenue_form,revenue_period_end,net_income_value,net_income_fact_name,net_income_unit,net_income_filed,net_income_form,net_income_period_end,assets_value,assets_fact_name,assets_unit,assets_filed,assets_form,assets_period_end,financing_cash_flow_value,financing_cash_flow_fact_name,financing_cash_flow_unit,financing_cash_flow_filed,financing_cash_flow_form,financing_cash_flow_period_end,investing_cash_flow_value,investing_cash_flow_fact_name,investing_cash_flow_unit,investing_cash_flow_filed,investing_cash_flow_form,investing_cash_flow_period_end,operating_cash_flow_value,operating_cash_flow_fact_name,operating_cash_flow_unit,operating_cash_flow_filed,operating_cash_flow_form,operating_cash_flow_period_end,universal_feature_set,universal_feature_complete,universal_feature_complete_through_eps,missing_universal_features,net_income_margin,operating_cash_flow_to_revenue,assets_to_revenue,financing_cash_flow_to_revenue,investing_cash_flow_to_revenue
2024Q1,2024-02-14,ACGL,947484,Arch Capital Group Ltd.,$2B-$10B,,6542000000,Revenues,USD,2023-11-09,10-Q,2022-09-30,617000000,NetIncomeLoss,USD,2023-11-09,10-Q,2022-09-30,47990000000,Assets,USD,2023-11-09,10-Q,2022-12-31,-704000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-09,10-Q,2022-09-30,-2106000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-09,10-Q,2022-09-30,2834000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-09,10-Q,2022-09-30,through_ocf,True,,,0.094314,0.433201,7.335677,-0.107612,-0.32192
2024Q1,2024-02-20,ACH,75252,"Accendra Health, Inc.",$2B-$10B,,9785315000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-20,10-K,2021-12-31,221589000,NetIncomeLoss,USD,2024-02-20,10-K,2021-12-31,5386283000,Assets,USD,2024-02-20,10-K,2022-12-31,-129478000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-20,10-K,2021-12-31,-53630000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-20,10-K,2021-12-31,124177000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-20,10-K,2021-12-31,through_ocf,True,,,0.022645,0.01269,0.550446,-0.013232,-0.005481
2024Q1,2024-02-29,ACIW,935036,"ACI WORLDWIDE, INC.",$1B-$2B,,1370598000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-29,10-K,2021-12-31,127791000,NetIncomeLoss,USD,2024-02-29,10-K,2021-12-31,3209895000,Assets,USD,2024-02-29,10-K,2022-12-31,-256878000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-29,10-K,2021-12-31,-45368000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-29,10-K,2021-12-31,220473000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-29,10-K,2021-12-31,through_ocf,True,,,0.093237,0.160859,2.341967,-0.18742,-0.033101
2024Q1,2024-02-07,ACLS,1113232,AXCELIS TECHNOLOGIES INC,$500M-$1B,,653947000,Revenues,USD,2023-11-02,10-Q,2022-09-30,126087000,ProfitLoss,USD,2023-11-02,10-Q,2022-09-30,1013641000,Assets,USD,2023-11-02,10-Q,2022-12-31,-53137000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-02,10-Q,2022-09-30,-40452000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-02,10-Q,2022-09-30,93223000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-02,10-Q,2022-09-30,through_ocf,True,,,0.192809,0.142554,1.550035,-0.081256,-0.061858
2024Q1,2024-02-06,ACT,1823529,"Enact Holdings, Inc.",$500M-$1B,,818204000,Revenues,USD,2023-11-02,10-Q,2022-09-30,255943000,NetIncomeLoss,USD,2022-08-04,10-Q,2021-06-30,5709149000,Assets,USD,2023-11-02,10-Q,2022-12-31,-45596000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-02,10-Q,2022-09-30,-246528000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-02,10-Q,2022-09-30,402071000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-02,10-Q,2022-09-30,through_ocf,True,,,0.312811,0.491407,6.97766,-0.055727,-0.301304
2024Q1,2024-02-21,ACVA,1637873,ACV Auctions Inc.,$100M-$500M,,358435000,Revenues,USD,2024-02-21,10-K,2021-12-31,-78182000,NetIncomeLoss,USD,2024-02-21,10-K,2021-12-31,914922000,Assets,USD,2024-02-21,10-K,2022-12-31,376245000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-21,10-K,2021-12-31,-129266000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-21,10-K,2021-12-31,85290000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-21,10-K,2021-12-31,through_ocf,True,,,-0.21812,0.237951,2.552546,1.049688,-0.36064
2024Q1,2024-03-14,ADBE,796343,ADOBE INC.,>$10B,,15785000000,Revenues,USD,2024-01-17,10-K,2021-12-03,4822000000,NetIncomeLoss,USD,2024-01-17,10-K,2021-12-03,27165000000,Assets,USD,2024-01-17,10-K,2022-12-02,-4301000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-01-17,10-K,2021-12-03,-3537000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-01-17,10-K,2021-12-03,7230000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-01-17,10-K,2021-12-03,through_ocf,True,,,0.30548,0.45803,1.720938,-0.272474,-0.224073
2024Q1,2024-02-20,ADEA,1803696,ADEIA INC.,$100M-$500M,,335644000,Revenues,USD,2023-11-06,10-Q,2022-09-30,-369610000,NetIncomeLoss,USD,2023-11-06,10-Q,2022-09-30,1210526000,Assets,USD,2023-11-06,10-Q,2022-12-31,-64339000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-06,10-Q,2022-09-30,-4313000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-06,10-Q,2022-09-30,142042000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-06,10-Q,2022-09-30,through_ocf,True,,,-1.101197,0.423192,3.606577,-0.191688,-0.01285
2024Q1,2024-02-21,ADI,6281,"Analog Devices, Inc.",$2B-$10B,,3249630000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-21,10-Q,2023-01-28,961474000,NetIncomeLoss,USD,2024-02-21,10-Q,2023-01-28,48794478000,Assets,USD,2024-02-21,10-Q,2023-10-28,-1030359000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-21,10-Q,2023-01-28,-176056000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-21,10-Q,2023-01-28,1406305000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-21,10-Q,2023-01-28,through_ocf,True,,,0.295872,0.432758,15.015395,-0.31707,-0.054177
2024Q1,2024-01-22,ADNT,1670541,ADIENT PLC,>$10B,,13680000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-17,10-K,2021-09-30,1108000000,NetIncomeLoss,USD,2023-11-17,10-K,2021-09-30,10778000000,Assets,USD,2023-11-17,10-K,2021-09-30,-770000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-17,10-K,2021-09-30,347000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-17,10-K,2021-09-30,260000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-17,10-K,2021-09-30,through_ocf,True,,,0.080994,0.019006,0.787865,-0.056287,0.025365
2024Q1,2024-02-29,ADSK,769397,"AUTODESK, INC.",$2B-$10B,,3687000000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-12-04,10-Q,2022-10-31,146000000,NetIncomeLoss,USD,2023-12-04,10-Q,2022-04-30,9438000000,Assets,USD,2023-12-04,10-Q,2023-01-31,-897000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-12-04,10-Q,2022-10-31,-84000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-12-04,10-Q,2022-10-31,1160000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-12-04,10-Q,2022-10-31,through_ocf,True,,,0.039599,0.314619,2.559805,-0.243287,-0.022783
2024Q1,2024-02-27,ADTN,926282,"ADTRAN Holdings, Inc.",$500M-$1B,,667265000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-09,10-Q,2022-09-30,-40918000,NetIncomeLoss,USD,2023-11-09,10-Q,2022-09-30,1943494000,Assets,USD,2023-11-09,10-Q,2022-12-31,61129000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-09,10-Q,2022-09-30,43381000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-09,10-Q,2022-09-30,-42733000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-09,10-Q,2022-09-30,through_ocf,True,,,-0.061322,-0.064042,2.912627,0.091611,0.065013
2024Q1,2024-02-26,ADUS,1468328,Addus HomeCare Corp,$500M-$1B,,704070000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-31,10-Q,2022-09-30,31263000,NetIncomeLoss,USD,2023-10-31,10-Q,2022-09-30,937994000,Assets,USD,2023-10-31,10-Q,2022-12-31,-56715000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-31,10-Q,2022-09-30,-87354000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-31,10-Q,2022-09-30,80818000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-31,10-Q,2022-09-30,through_ocf,True,,,0.044403,0.114787,1.332245,-0.080553,-0.12407
2024Q1,2024-02-29,ADV,1776661,Advantage Solutions Inc.,$2B-$10B,,2946979000,Revenues,USD,2023-11-07,10-Q,2022-09-30,43395000,NetIncomeLoss,USD,2023-11-07,10-Q,2022-09-30,4262371000,Assets,USD,2023-11-07,10-Q,2022-12-31,-32920000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-07,10-Q,2022-09-30,-103062000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-07,10-Q,2022-09-30,81950000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-07,10-Q,2022-09-30,through_ocf,True,,,0.014725,0.027808,1.446353,-0.011171,-0.034972
2024Q1,2024-02-22,AEE,1002910,AMEREN CORPORATION,$2B-$10B,,5911000000,Revenues,USD,2023-11-09,10-Q,2022-09-30,915000000,ProfitLoss,USD,2023-11-09,10-Q,2022-09-30,37904000000,Assets,USD,2023-11-09,10-Q,2022-12-31,884000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-09,10-Q,2022-09-30,-2458000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-09,10-Q,2022-09-30,1599000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-09,10-Q,2022-09-30,through_ocf,True,,,0.154796,0.270513,6.412451,0.149552,-0.415835
2024Q1,2024-02-06,AEIS,927003,ADVANCED ENERGY INDUSTRIES INC,$1B-$2B,,1354682000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-31,10-Q,2022-09-30,155915000,NetIncomeLoss,USD,2023-10-31,10-Q,2022-09-30,1992168000,Assets,USD,2023-10-31,10-Q,2022-12-31,-53773000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-31,10-Q,2022-09-30,-185286000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-31,10-Q,2022-09-30,112901000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-31,10-Q,2022-09-30,through_ocf,True,,,0.115093,0.083341,1.47058,-0.039694,-0.136775
2024Q1,2024-03-07,AEO,919012,AMERICAN EAGLE OUTFITTERS INC,$2B-$10B,,3493745000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-21,10-Q,2022-10-29,70547000,NetIncomeLoss,USD,2023-11-21,10-Q,2022-10-29,3672477000,Assets,USD,2023-11-21,10-Q,2022-10-29,-64147000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-21,10-Q,2022-10-29,-200064000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-21,10-Q,2022-10-29,-86702000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-21,10-Q,2022-10-29,through_ocf,True,,,0.020192,-0.024816,1.051158,-0.018361,-0.057263
2024Q1,2024-02-26,AEP,4904,"AMERICAN ELECTRIC POWER COMPANY, INC.",>$10B,,16792000000,Revenues,USD,2024-02-26,10-K,2021-12-31,2488100000,ProfitLoss,USD,2024-02-26,10-K,2021-12-31,93403300000,Assets,USD,2024-02-26,10-K,2022-12-31,2607100000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-26,10-K,2021-12-31,-6433900000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-26,10-K,2021-12-31,3839900000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-26,10-K,2021-12-31,through_ocf,True,,,0.148172,0.228674,5.562369,0.155258,-0.383153
2024Q1,2024-02-26,AES,874761,AES CORP,>$10B,,11141000000,Revenues,USD,2024-02-26,10-K,2021-12-31,-409000000,NetIncomeLoss,USD,2024-02-26,10-K,2021-12-31,32963000000,Assets,USD,2024-02-26,10-K,2021-12-31,797000000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-26,10-K,2021-12-31,-3051000000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-26,10-K,2021-12-31,1902000000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-26,10-K,2021-12-31,through_ocf,True,,,-0.036711,0.170721,2.958711,0.071538,-0.273853
2024Q1,2024-02-27,AESI,0001984060,Atlas Energy Solutions Inc.,$100M-$500M,,172404000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-27,10-K,2021-12-31,4258000,NetIncomeLoss,USD,2024-02-27,10-K,2021-12-31,750999000,Assets,USD,2024-02-27,10-K,2022-12-31,2344000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-27,10-K,2021-12-31,-19371000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-27,10-K,2021-12-31,21356000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-27,10-K,2021-12-31,through_ocf,True,,,0.024698,0.123872,4.356042,0.013596,-0.112358
2024Q1,2024-01-31,AFL,4977,AFLAC INC,>$10B,,15192000000,Revenues,USD,2023-11-02,10-Q,2022-09-30,1047000000,NetIncomeLoss,USD,2023-11-02,10-Q,2022-03-31,131738000000,Assets,USD,2023-11-02,10-Q,2022-12-31,-2256000000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-02,10-Q,2022-09-30,-847000000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-02,10-Q,2022-09-30,2846000000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-02,10-Q,2022-09-30,through_ocf,True,,,0.068918,0.187335,8.671538,-0.148499,-0.055753
2024Q1,2024-02-08,AFRM,1820953,"Affirm Holdings, Inc.",$500M-$1B,,761182000,Revenues,USD,2024-02-08,10-Q,2022-12-31,-251269000,NetIncomeLoss,USD,2024-02-08,10-Q,2022-09-30,8155615000,Assets,USD,2024-02-08,10-Q,2023-06-30,869355000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-08,10-Q,2022-12-31,-574938000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-08,10-Q,2022-12-31,22667000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-08,10-Q,2022-12-31,through_ocf,True,,,-0.330104,0.029779,10.714409,1.142112,-0.755323
2024Q1,2024-01-22,AGYS,78749,"AGILYSYS, INC.",<$100M,,95248000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-26,10-Q,2022-09-30,6615000,NetIncomeLoss,USD,2023-10-26,10-Q,2022-09-30,243036000,Assets,USD,2023-10-26,10-Q,2023-03-31,-2375000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-26,10-Q,2022-09-30,-799000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-26,10-Q,2022-09-30,3117000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-26,10-Q,2022-09-30,through_ocf,True,,,0.06945,0.032725,2.551613,-0.024935,-0.008389
2024Q1,2024-02-27,AHCO,1725255,AdaptHealth Corp.,$2B-$10B,,2454535000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2024-02-27,10-K,2021-12-31,156175000,NetIncomeLoss,USD,2024-02-27,10-K,2021-12-31,5219587000,Assets,USD,2024-02-27,10-K,2022-12-31,1598739000,NetCashProvidedByUsedInFinancingActivities,USD,2024-02-27,10-K,2021-12-31,-1824753000,NetCashProvidedByUsedInInvestingActivities,USD,2024-02-27,10-K,2021-12-31,275679000,NetCashProvidedByUsedInOperatingActivities,USD,2024-02-27,10-K,2021-12-31,through_ocf,True,,,0.063627,0.112314,2.126507,0.651341,-0.743421
2024Q1,2024-03-21,AHR,1632970,"American Healthcare REIT, Inc.",$1B-$2B,,1013505000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-13,10-Q,2022-09-30,-33771000,NetIncomeLoss,USD,2023-11-13,10-Q,2022-09-30,4786698000,Assets,USD,2023-11-13,10-Q,2022-12-31,7969000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-13,10-Q,2022-09-30,-122539000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-13,10-Q,2022-09-30,113441000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-13,10-Q,2022-09-30,through_ocf,True,,,-0.033321,0.111929,4.722915,0.007863,-0.120906
2024Q1,2024-02-22,AHRT,1569187,"AH REALTY TRUST, INC.",$100M-$500M,,312959000,Revenues,USD,2023-11-07,10-Q,2022-09-30,63030000,NetIncomeLoss,USD,2023-11-07,10-Q,2022-09-30,2242310000,Assets,USD,2023-11-07,10-Q,2022-12-31,-76691000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-07,10-Q,2022-09-30,17546000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-07,10-Q,2022-09-30,78267000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-07,10-Q,2022-09-30,through_ocf,True,,,0.2014,0.250087,7.164868,-0.245051,0.056065
2024Q1,2024-02-28,AI,1577526,"C3.AI, INC.",$100M-$500M,,127716000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-12-07,10-Q,2022-10-31,-140721000,NetIncomeLoss,USD,2023-12-07,10-Q,2022-10-31,1103028000,Assets,USD,2023-12-07,10-Q,2023-04-30,-1593000,NetCashProvidedByUsedInFinancingActivities,USD,2023-12-07,10-Q,2022-10-31,30532000,NetCashProvidedByUsedInInvestingActivities,USD,2023-12-07,10-Q,2022-10-31,-90845000,NetCashProvidedByUsedInOperatingActivities,USD,2023-12-07,10-Q,2022-10-31,through_ocf,True,,,-1.101827,-0.711305,8.636569,-0.012473,0.239062
2024Q1,2024-03-12,AIOT,1774170,"POWERFLEET, INC.",$100M-$500M,,102043000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-11-13,10-Q,2022-09-30,-5347000,NetIncomeLoss,USD,2023-11-13,10-Q,2022-09-30,217435000,Assets,USD,2023-11-13,10-Q,2022-12-31,-523000,NetCashProvidedByUsedInFinancingActivities,USD,2023-11-13,10-Q,2022-09-30,-4001000,NetCashProvidedByUsedInInvestingActivities,USD,2023-11-13,10-Q,2022-09-30,-1714000,NetCashProvidedByUsedInOperatingActivities,USD,2023-11-13,10-Q,2022-09-30,through_ocf,True,,,-0.052399,-0.016797,2.130817,-0.005125,-0.039209
2024Q1,2024-01-25,AJG,354190,ARTHUR J. GALLAGHER & CO.,$2B-$10B,,6522300000,RevenueFromContractWithCustomerExcludingAssessedTax,USD,2023-10-27,10-Q,2022-09-30,978700000,NetIncomeLoss,USD,2023-10-27,10-Q,2022-09-30,38517200000,Assets,USD,2023-10-27,10-Q,2022-09-30,873200000,NetCashProvidedByUsedInFinancingActivities,USD,2023-10-27,10-Q,2022-09-30,-562100000,NetCashProvidedByUsedInInvestingActivities,USD,2023-10-27,10-Q,2022-09-30,782100000,NetCashProvidedByUsedInOperatingActivities,USD,2023-10-27,10-Q,2022-09-30,through_ocf,True,,,0.150054,0.119912,5.905463,0.133879,-0.086181
