quarter,ticker,cik,asof_date
2023Q4,CPAY,1175454,2023-11-08
2023Q4,CPB,16732,2023-12-06
2023Q4,CPK,19745,2023-11-02
2023Q4,CRAI,1053706,2023-11-02
2023Q4,CRC,1609253,2023-11-01
2023Q4,CRCT,1828962,2023-11-07
2023Q4,CRDO,0001807794,2023-11-29
2023Q4,CRI,1060822,2023-10-27
2023Q4,CRK,23194,2023-10-30
2023Q4,CRL,1100682,2023-11-08
2023Q4,CRM,1108524,2023-11-29
2023Q4,CRNC,1768267,2023-11-27
2023Q4,CROX,1334036,2023-11-02
2023Q4,CRSP,1674416,2023-11-06
2023Q4,CRSR,1743759,2023-11-07
2023Q4,CRTO,1576427,2023-11-02
2023Q4,CRUS,772406,2023-11-02
2023Q4,CRVL,874866,2023-10-31
2023Q4,CSGP,1057352,2023-10-24
2023Q4,CSGS,1005757,2023-11-01
2023Q4,CSX,277948,2023-10-19
2023Q4,CTAS,723254,2023-12-21
2023Q4,CTEV,1793229,2023-11-07
2023Q4,CTLP,896429,2023-11-09
2023Q4,CTOS,1709682,2023-11-07
2023Q4,CTRA,858470,2023-11-07
2023Q4,CTRN,1318484,2023-11-28
2023Q4,CTS,26058,2023-10-26
2023Q4,CTSH,1058290,2023-11-01
2023Q4,CTVA,1755672,2023-10-27
2023Q4,CVCO,278166,2023-11-02
2023Q4,CVGI,1290900,2023-11-01
2023Q4,CVI,1376139,2023-10-30
2023Q4,CVLG,928658,2023-10-26
2023Q4,CVLT,1169561,2023-10-31
2023Q4,CVNA,1690820,2023-11-02
2023Q4,CVSA,730464,2023-10-26
2023Q4,CWH,1669779,2023-11-01
2023Q4,CWK,1628369,2023-10-30
2023Q4,CWST,911177,2023-11-01
2023Q4,CWT,1035201,2023-10-26
2023Q4,CXM,1569345,2023-12-06
2023Q4,CXW,1070985,2023-11-07
2023Q4,CYH,1108109,2023-10-25
2023Q4,CZR,1590895,2023-10-31
2023Q4,D,715957,2023-11-03
2023Q4,DAN,26780,2023-10-27
2023Q4,DASH,1792789,2023-11-01
2023Q4,DBD,28823,2023-11-09
2023Q4,DBI,1319947,2023-12-05
2023Q4,DBX,1467623,2023-11-02
2023Q4,DCGO,1822359,2023-11-06
2023Q4,DCH,1062231,2023-11-03
2023Q4,DCO,30305,2023-11-08
2023Q4,DD,1666700,2023-11-01
2023Q4,DDD,910638,2023-10-25
2023Q4,DDOG,1561550,2023-11-07
2023Q4,DECK,910521,2023-10-26
2023Q4,DEI,1364250,2023-10-31
2023Q4,DFIN,1669811,2023-11-01
2023Q4,DG,29534,2023-12-07
2023Q4,DGII,854775,2023-11-09
2023Q4,DGX,1022079,2023-10-24
2023Q4,DHR,313616,2023-10-24
2023Q4,DIN,49754,2023-11-01
2023Q4,DIOD,29002,2023-11-08
2023Q4,DK,1694426,2023-11-07
2023Q4,DLR,1297996,2023-10-26
2023Q4,DLTR,935703,2023-11-29
2023Q4,DLX,27996,2023-11-02
2023Q4,DNOW,1599617,2023-11-02
2023Q4,DNUT,1857154,2023-11-09
2023Q4,DOC,765880,2023-10-30
2023Q4,DOCN,1582961,2023-11-02
2023Q4,DOCU,1261333,2023-12-07
2023Q4,DOV,29905,2023-10-24
2023Q4,DPZ,1286681,2023-10-12
2023Q4,DRH,1298946,2023-11-01
2023Q4,DRI,940944,2023-12-15
2023Q4,DRS,1833756,2023-11-02
2023Q4,DRVN,1804745,2023-11-01
2023Q4,DSGR,703604,2023-11-02
2023Q4,DTE,936340,2023-11-01
2023Q4,DUK,1326160,2023-11-02
2023Q4,DUOL,1562088,2023-11-08
2023Q4,DVA,927066,2023-11-07
2023Q4,DVN,1090012,2023-11-07
2023Q4,DXLG,813298,2023-11-17
2023Q4,DXPE,1020710,2023-11-09
2023Q4,DY,67215,2023-11-21
2023Q4,EA,712515,2023-11-01
2023Q4,EAT,703351,2023-11-01
2023Q4,EBAY,1065088,2023-11-07
2023Q4,EBF,33002,2023-12-18
2023Q4,EBS,1367644,2023-11-08
2023Q4,ECL,31462,2023-10-31
2023Q4,ECPG,1084961,2023-11-01
2023Q4,ECVT,1708035,2023-11-02
2023Q4,ED,1047862,2023-11-02
2023Q4,EE,0001888447,2023-11-08
2023Q4,EEFT,1029199,2023-10-20
2023Q4,EEX,1579214,2023-11-06
2023Q4,EFX,33185,2023-10-18
2023Q4,EG,1095073,2023-10-25
2023Q4,EHAB,0001803737,2023-10-05
2023Q4,EIG,1379041,2023-10-25
2023Q4,EIX,827052,2023-11-01
2023Q4,EMBC,0001872789,2023-11-21
2023Q4,EME,105634,2023-10-26
2023Q4,EMR,32604,2023-11-07
2023Q4,ENOV,1420800,2023-10-19
2023Q4,ENPH,1463101,2023-10-26
2023Q4,ENR,1632790,2023-11-14
2023Q4,ENS,1289308,2023-11-08
2023Q4,ENSG,1125376,2023-10-25
2023Q4,ENTG,1101302,2023-11-02
2023Q4,ENVA,1529864,2023-10-24
2023Q4,EPAM,1352010,2023-11-02
2023Q4,EPC,1096752,2023-11-09
2023Q4,EPM,1006655,2023-11-07
2023Q4,EQIX,1101239,2023-10-25
2023Q4,EQR,906107,2023-10-31
2023Q4,ERIE,922621,2023-10-26
2023Q4,ES,72741,2023-11-06
2023Q4,ESE,866706,2023-11-16
2023Q4,ESRT,1541401,2023-10-25
2023Q4,ESS,920522,2023-10-26
2023Q4,ETN,1551182,2023-10-31
2023Q4,ETR,65984,2023-10-30
2023Q4,EVCM,1853145,2023-11-06
2023Q4,EVER,1640428,2023-11-06
2023Q4,EVH,1628908,2023-11-02
2023Q4,EVRG,1711269,2023-11-07
2023Q4,EVTC,1559865,2023-10-26
2023Q4,EW,1099800,2023-10-25
2023Q4,EXAS,1124140,2023-11-01
2023Q4,EXC,1109357,2023-11-02
2023Q4,EXE,895126,2023-10-31
2023Q4,EXEL,939767,2023-11-01
2023Q4,EXLS,1297989,2023-10-26
2023Q4,EXPD,746515,2023-11-07
2023Q4,EXPE,1324424,2023-11-02
2023Q4,EXPI,1495932,2023-11-02
2023Q4,EXR,1289490,2023-11-07
2023Q4,EXTR,1078271,2023-11-01
2023Q4,EYE,1710155,2023-11-09
2023Q4,EZPW,876523,2023-11-15
2023Q4,FA,1210677,2023-11-09
2023Q4,FAST,815556,2023-10-12
2023Q4,FBP,1057706,2023-10-20
2023Q4,FCFS,840489,2023-10-26
2023Q4,FDS,1013237,2023-12-19
2023Q4,FE,1031296,2023-10-26
2023Q4,FELE,38725,2023-10-24
2023Q4,FET,1401257,2023-11-03
2023Q4,FFIV,1048695,2023-10-24
2023Q4,FG,0001934850,2023-11-07
2023Q4,FHB,36377,2023-10-27
2023Q4,FICO,814547,2023-11-08
2023Q4,FIGS,1846576,2023-11-02
2023Q4,FIS,1136893,2023-11-07
2023Q4,FISV,798354,2023-10-24
2023Q4,FIVE,1177609,2023-11-29
2023Q4,FIVN,1288847,2023-11-02
2023Q4,FIX,1035983,2023-10-26
2023Q4,FLNC,0001868941,2023-11-17
2023Q4,FLR,1124198,2023-11-03
2023Q4,FLXS,37472,2023-10-31
2023Q4,FN,1408710,2023-11-06
2023Q4,FNKO,1704711,2023-11-02
2023Q4,FOR,1406587,2023-11-07
2023Q4,FORM,1039399,2023-11-01
2023Q4,FORR,1023313,2023-10-26
2023Q4,FOXF,1424929,2023-11-02
2023Q4,FRSH,1544522,2023-10-31
2023Q4,FRT,34903,2023-11-02
2023Q4,FSLR,1274494,2023-10-31
2023Q4,FSTR,352825,2023-11-07
2023Q4,FTAI,1590364,2023-10-25
2023Q4,FTDR,1727263,2023-11-01
2023Q4,FTNT,1262039,2023-11-02
2023Q4,FTRE,0001965040,2023-11-13
2023Q4,FTV,1659166,2023-10-25
2023Q4,FUBO,1484769,2023-11-03
2023Q4,FWONA,1560385,2023-11-03
2023Q4,FWONK,1560385,2023-11-03
2023Q4,FWRD,912728,2023-10-30
2023Q4,FWRG,1789940,2023-11-01
2023Q4,GATX,40211,2023-10-24
2023Q4,GBTG,1820872,2023-11-07
2023Q4,GBX,923120,2023-10-25
2023Q4,GCO,18498,2023-12-01
2023Q4,GD,40533,2023-10-25
2023Q4,GDDY,1609711,2023-11-02
2023Q4,GDEN,1071255,2023-11-02
2023Q4,GDOT,1386278,2023-11-09
2023Q4,GDRX,1809519,2023-11-09
2023Q4,GEF,43920,2023-12-11
2023Q4,GEHC,0001932393,2023-10-31
2023Q4,GEN,849399,2023-11-07
2023Q4,GEO,923796,2023-11-13
2023Q4,GETY,0001898496,2023-11-14
2023Q4,GFF,50725,2023-11-15
2023Q4,GH,1576280,2023-11-06
2023Q4,GHC,104889,2023-11-01
2023Q4,GHM,716314,2023-11-06
2023Q4,GIC,945114,2023-10-31
2023Q4,GIII,821002,2023-12-05
2023Q4,GILD,882095,2023-11-07
2023Q4,GIS,40704,2023-12-20
2023Q4,GL,320335,2023-10-25
2023Q4,GLPI,1575965,2023-10-27
2023Q4,GLW,24741,2023-10-24
2023Q4,GNE,1528356,2023-11-06
2023Q4,GNTX,355811,2023-10-27
2023Q4,GNW,1276520,2023-11-01
2023Q4,GO,1771515,2023-11-07
2023Q4,GOLD,1591588,2023-11-09
2023Q4,GOLF,1672013,2023-11-02
2023Q4,GPC,40987,2023-10-19
2023Q4,GPI,1031203,2023-10-25
2023Q4,GPN,1123360,2023-10-31
2023Q4,GPOR,874499,2023-10-31
2023Q4,GRBK,1373670,2023-10-31
2023Q4,GRC,42682,2023-10-27
2023Q4,GRMN,1121788,2023-11-01
2023Q4,GRPN,1490281,2023-11-09
2023Q4,GT,42582,2023-11-06
2023Q4,GTLB,1653482,2023-12-04
2023Q4,GTLS,892553,2023-10-27
2023Q4,GTM,1794515,2023-10-30
2023Q4,GTX,1735707,2023-10-24
2023Q4,GWW,277135,2023-10-26
2023Q4,HAE,313143,2023-11-02
2023Q4,HAIN,910406,2023-11-07
2023Q4,HAL,45012,2023-10-24
2023Q4,HALO,1159036,2023-11-06
2023Q4,HAS,46080,2023-10-26
2023Q4,HBAN,49196,2023-10-20
2023Q4,HBANL,49196,2023-10-20
2023Q4,HBANP,49196,2023-10-20
2023Q4,HBB,1709164,2023-11-01
2023Q4,HCC,1691303,2023-11-01
2023Q4,HCI,1400810,2023-11-07
2023Q4,HCSG,731012,2023-10-25
2023Q4,HE,354707,2023-11-09
2023Q4,HELE,916789,2023-10-04
2023Q4,HG,0001593275,2023-12-05
2023Q4,HGV,1674168,2023-11-06
2023Q4,HIG,874766,2023-10-26
2023Q4,HII,1501585,2023-11-02
2023Q4,HIMS,1773751,2023-11-06
2023Q4,HLF,1180262,2023-11-01
2023Q4,HLIO,1024795,2023-11-02
2023Q4,HLIT,851310,2023-10-30
2023Q4,HLMN,1822492,2023-11-08
2023Q4,HLNE,1433642,2023-11-07
2023Q4,HLT,1585689,2023-10-25
2023Q4,HLX,866829,2023-10-24
2023Q4,HMN,850141,2023-11-02
2023Q4,HNI,48287,2023-10-31
2023Q4,HON,773840,2023-10-10
2023Q4,HOV,357294,2023-12-05
2023Q4,HP,46765,2023-10-18
2023Q4,HPP,1482512,2023-11-01
2023Q4,HQY,1428336,2023-12-05
2023Q4,HRI,1364479,2023-10-23
2023Q4,HRL,48465,2023-11-29
2023Q4,HRMY,1802665,2023-10-31
2023Q4,HRTG,1598665,2023-10-05
2023Q4,HSIC,1000228,2023-11-13
2023Q4,HST,1070750,2023-11-01
2023Q4,HSY,47111,2023-10-26
2023Q4,HTH,1265131,2023-10-19
2023Q4,HTLD,799233,2023-10-31
2023Q4,HTO,766829,2023-10-30
2023Q4,HTZ,1657853,2023-10-26
2023Q4,HUBB,48898,2023-10-31
2023Q4,HUBS,1404655,2023-11-08
2023Q4,HVT,216085,2023-11-01
2023Q4,HWKN,46250,2023-11-01
2023Q4,HWM,4281,2023-11-02
2023Q4,HY,1173514,2023-10-31
2023Q4,HZO,1057060,2023-10-26
2023Q4,IAC,1800227,2023-11-07
2023Q4,IART,917520,2023-10-25
2023Q4,IBP,1580905,2023-11-08
2023Q4,ICE,1571949,2023-11-02
2023Q4,ICFI,1362004,2023-11-02
2023Q4,ICHR,1652535,2023-11-06
2023Q4,ICUI,883984,2023-11-06
2023Q4,IDCC,1405495,2023-11-02
2023Q4,IDXX,874716,2023-11-01
2023Q4,IEP,813762,2023-11-03
2023Q4,IESC,1048268,2023-12-07
2023Q4,IEX,832101,2023-10-26
2023Q4,IFF,51253,2023-11-06
2023Q4,IIIV,1728688,2023-11-15
2023Q4,ILMN,1110803,2023-11-09
2023Q4,INSW,1679049,2023-11-07
2023Q4,INTA,1565687,2023-11-07
2023Q4,IONS,874015,2023-11-02
2023Q4,IOSP,1054905,2023-11-08
2023Q4,IP,51434,2023-10-26
2023Q4,IPAR,822663,2023-10-23
2023Q4,IPGP,1111928,2023-10-31
2023Q4,IQV,1478242,2023-11-01
2023Q4,IR,1699150,2023-11-01
2023Q4,IRDM,1418819,2023-10-19
2023Q4,IRM,1020569,2023-11-02
2023Q4,IRT,1466085,2023-10-30
2023Q4,IRTC,1388658,2023-11-02
2023Q4,IRWD,1446847,2023-11-09
2023Q4,ISRG,1035267,2023-10-19
2023Q4,IT,749251,2023-11-03
2023Q4,ITW,49826,2023-10-24
2023Q4,IVZ,914208,2023-10-24
2023Q4,J,52988,2023-11-21
2023Q4,JACK,807882,2023-11-21
2023Q4,JAZZ,1232524,2023-11-08
2023Q4,JBGS,1689796,2023-11-07
2023Q4,JBI,1839839,2023-11-06
2023Q4,JBLU,1158463,2023-10-31
2023Q4,JBSS,880117,2023-10-31
2023Q4,JBTM,1433660,2023-10-24
2023Q4,JELD,1674335,2023-11-06
2023Q4,JILL,1687932,2023-12-05
2023Q4,JKHY,779152,2023-10-30
2023Q4,JRVR,1620459,2023-11-08
2023Q4,KAI,886346,2023-11-06
2023Q4,KALU,811596,2023-10-25
2023Q4,KDP,1418135,2023-10-26
2023Q4,KE,1606757,2023-11-06
2023Q4,KELYA,55135,2023-11-09
2023Q4,KEQU,55529,2023-12-06
2023Q4,KEY,91576,2023-10-19
2023Q4,KEYS,1601046,2023-11-20
2023Q4,KFRC,930420,2023-10-30
2023Q4,KFY,56679,2023-12-06
2023Q4,KGS,0001767042,2023-11-08
2023Q4,KIM,879101,2023-10-26
2023Q4,KKR,1404912,2023-11-07
2023Q4,KLAC,319201,2023-10-25
2023Q4,KLIC,56978,2023-11-15
2023Q4,KLXE,1738827,2023-11-06
2023Q4,KMI,1506307,2023-10-18
2023Q4,KMT,55242,2023-11-01
2023Q4,KN,1587523,2023-11-02
2023Q4,KNF,0001955520,2023-11-06
2023Q4,KNTK,1692787,2023-11-08
2023Q4,KOP,1315257,2023-11-03
2023Q4,KOS,1509991,2023-11-06
2023Q4,KRG,1286043,2023-10-30
2023Q4,KRO,1257640,2023-11-02
2023Q4,KSS,885639,2023-11-21
2023Q4,KTB,1760965,2023-11-02
2023Q4,KTOS,1069258,2023-11-02
2023Q4,KVUE,0001944048,2023-10-26
2023Q4,KW,1408100,2023-11-01
2023Q4,KWR,81362,2023-11-02
2023Q4,L,60086,2023-10-30
2023Q4,LAUR,912766,2023-11-02
2023Q4,LBRDA,1611983,2023-11-03
2023Q4,LBRDK,1611983,2023-11-03
2023Q4,LBTYA,1570585,2023-10-31
2023Q4,LBTYK,1570585,2023-10-31
2023Q4,LC,1409970,2023-10-12
2023Q4,LCID,1811210,2023-10-17
2023Q4,LCII,763744,2023-11-07
2023Q4,LCUT,874396,2023-10-25
2023Q4,LDOS,1336920,2023-10-31
2023Q4,LE,799288,2023-12-05
2023Q4,LECO,59527,2023-10-27
2023Q4,LEG,58492,2023-10-30
2023Q4,LESL,1821806,2023-11-28
2023Q4,LFST,1845257,2023-11-08
2023Q4,LFUS,889331,2023-10-31
2023Q4,LGIH,1580670,2023-10-31
2023Q4,LH,920148,2023-10-26
2023Q4,LII,1069202,2023-10-26
2023Q4,LILA,1712184,2023-11-09
2023Q4,LILAK,1712184,2023-11-09
2023Q4,LIN,1707925,2023-10-26
2023Q4,LITE,1633978,2023-10-30
2023Q4,LIVN,1639691,2023-11-01
2023Q4,LKQ,1065696,2023-10-26
2023Q4,LLY,59478,2023-11-02
2023Q4,LMB,1606163,2023-11-08
2023Q4,LNT,352541,2023-11-03
2023Q4,LNTH,1521036,2023-11-02
2023Q4,LOCO,1606366,2023-11-02
2023Q4,LOGI,1032975,2023-10-24
2023Q4,LOPE,1434588,2023-11-02
2023Q4,LOVE,1701758,2023-10-30
2023Q4,LPG,1596993,2023-10-26
2023Q4,LPLA,1397911,2023-10-26
2023Q4,LPSN,1102993,2023-11-08
2023Q4,LQDT,1235468,2023-12-07
2023Q4,LSTR,853816,2023-10-25
2023Q4,LTH,1869198,2023-10-25
2023Q4,LULU,1397187,2023-12-07
2023Q4,LUV,92380,2023-10-26
2023Q4,LVS,1300514,2023-10-18
2023Q4,LXFR,1096056,2023-10-11
2023Q4,LXU,60714,2023-11-01
2023Q4,LYFT,1759509,2023-11-08
2023Q4,LYV,1335258,2023-11-02
2023Q4,LZ,1286139,2023-11-07
2023Q4,LZB,57131,2023-11-29
2023Q4,MA,1141391,2023-10-26
2023Q4,MAA,912595,2023-10-25
2023Q4,MAC,912242,2023-10-31
2023Q4,MAGN,41719,2023-11-02
2023Q4,MANH,1056696,2023-10-24
2023Q4,MAR,1048286,2023-11-02
2023Q4,MAS,62996,2023-10-26
2023Q4,MASI,937556,2023-11-07
2023Q4,MAT,63276,2023-10-25
2023Q4,MATV,1000623,2023-11-08
2023Q4,MATW,63296,2023-11-17
2023Q4,MATX,3453,2023-10-23
2023Q4,MAX,1818383,2023-11-01
